"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","direct migration background","Ostdeutschland, neue Bundeslaender","5.22","5","76","4","4.66666650772095","6","6.66666650772095","4.97","5.47","5","6"
"2009","direct migration background","Westdeutschland, alte Bundeslaender","5.38","5.33","1582","4","4.66666650772095","6","7","5.33","5.43","5.33333349227905","5.66666650772095"
"2009","indirect migration background","Ostdeutschland, neue Bundeslaender","5.18","5","41","4.33333349227905","4.66666650772095","5.66666650772095","6.33333349227905","4.87","5.49","4.66666650772095","5.66666650772095"
"2009","indirect migration background","Westdeutschland, alte Bundeslaender","5.28","5.33","672","4","4.66666650772095","6","6.66666650772095","5.21","5.35","5.33333349227905","5.66666650772095"
"2009","no migration background","Ostdeutschland, neue Bundeslaender","5.31","5.33","4437","4","4.66666650772095","6","6.66666650772095","5.28","5.34","5.33333349227905","5.33333349227905"
"2009","no migration background","Westdeutschland, alte Bundeslaender","5.29","5.33","11244","4","4.66666650772095","6","6.66666650772095","5.27","5.31","5.33333349227905","5.33333349227905"
"2010","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2012","direct migration background","Ostdeutschland, neue Bundeslaender","5.72","6","55","4.33333349227905","4.66666650772095","6.33333349227905","6.66666650772095","5.44","6","5","6.33333349227905"
"2012","direct migration background","Westdeutschland, alte Bundeslaender","5.5","5.67","1036","4","5","6.33333349227905","6.66666650772095","5.44","5.56","5.33333349227905","5.66666650772095"
"2012","indirect migration background","Ostdeutschland, neue Bundeslaender","5.44","5.14","32","4.66666650772095","4.66666650772095","6.33333349227905","6.66666650772095","5.13","5.75","5","6.33333349227905"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","5.46","5.67","452","4","5","6.33333349227905","6.66666650772095","5.37","5.55","5.33333349227905","5.66666650772095"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","5.43","5.67","1251","4","5","6","6.66666650772095","5.38","5.48","5.33333349227905","5.66666650772095"
"2012","no migration background","Westdeutschland, alte Bundeslaender","5.35","5.33","4304","4","4.66666650772095","6","6.66666650772095","5.32","5.38","5.33333349227905","5.33333349227905"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","5.74","5.67","81","4.33333349227905","5","6.66666650772095","7","5.53","5.95","5.33333349227905","6"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","5.44","5.67","1607","4","4.66666650772095","6.33333349227905","6.66666650772095","5.39","5.49","5.66666650772095","5.66666650772095"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","5.01","5","45","4","4","5.66666650772095","6.33333349227905","4.74","5.28","5","5.66666650772095"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","5.31","5.33","670","4","4.66666650772095","6","6.66666650772095","5.24","5.38","5.33333349227905","5.66666650772095"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","5.4","5.33","4345","4","4.66666650772095","6","6.66666650772095","5.37","5.43","5.33333349227905","5.66666650772095"
"2013","no migration background","Westdeutschland, alte Bundeslaender","5.36","5.33","12152","4","4.66666650772095","6","6.66666650772095","5.34","5.38","5.33333349227905","5.33333349227905"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","5.57","5.67","840","4.33333349227905","5","6.33333349227905","7","5.5","5.64","6.33333349227905","6.33333349227905"
"2017","direct migration background","Westdeutschland, alte Bundeslaender","5.5","5.67","6449","4","5","6.33333349227905","6.66666650772095","5.48","5.52","6","6"
"2017","indirect migration background","Ostdeutschland, neue Bundeslaender","5.43","5.33","107","4.33333349227905","5","5.66666650772095","6.33333349227905","5.24","5.62","5","5.66666650772095"
"2017","indirect migration background","Westdeutschland, alte Bundeslaender","5.35","5.33","1608","4","4.66666650772095","6","6.66666650772095","5.3","5.4","5.33333349227905","5.33333349227905"
"2017","no migration background","Ostdeutschland, neue Bundeslaender","5.4","5.33","5161","4","4.66666650772095","6","6.66666650772095","5.37","5.43","5.33333349227905","5.66666650772095"
"2017","no migration background","Westdeutschland, alte Bundeslaender","5.36","5.33","15166","4","4.66666650772095","6","6.66666650772095","5.34","5.38","5.33333349227905","5.33333349227905"
"2018","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2019","direct migration background","Ostdeutschland, neue Bundeslaender","5.34","5.33","290","4","4.66666650772095","6","6.66666650772095","5.22","5.46","5.33333349227905","5.66666650772095"
"2019","direct migration background","Westdeutschland, alte Bundeslaender","5.51","5.67","3552","4","4.66666650772095","6.33333349227905","7","5.48","5.54","5.66666650772095","5.66666650772095"
"2019","indirect migration background","Ostdeutschland, neue Bundeslaender","5.1","5.16","133","4.33333349227905","4.33333349227905","5.66666650772095","6","4.94","5.26","5","5.33333349227905"
"2019","indirect migration background","Westdeutschland, alte Bundeslaender","5.41","5.33","1563","4","4.66666650772095","6","6.66666650772095","5.36","5.46","5.33333349227905","5.66666650772095"
"2019","no migration background","Ostdeutschland, neue Bundeslaender","5.41","5.67","5151","4","4.66666650772095","6","6.66666650772095","5.38","5.44","5.33333349227905","5.66666650772095"
"2019","no migration background","Westdeutschland, alte Bundeslaender","5.38","5.33","15058","4","4.66666650772095","6","6.66666650772095","5.36","5.4","5.33333349227905","5.33333349227905"
