"plh0107","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","1993","inadequately","East Germany","","","",""
"Very important","1993","general elemantary","West Germany","","","",""
"Very important","1993","general elemantary","East Germany","","","",""
"Very important","1993","middle vocational","West Germany","","","",""
"Very important","1993","middle vocational","East Germany","","","",""
"Very important","1993","vocational + Abi","West Germany","","","",""
"Very important","1993","vocational + Abi","East Germany","","","",""
"Very important","1993","higher vocational","West Germany","","","",""
"Very important","1993","higher vocational","East Germany","","","",""
"Very important","1993","higher education","West Germany","","","",""
"Very important","1993","higher education","East Germany","","","",""
"Important","1993","in school","West Germany","","","",""
"Important","1993","in school","East Germany","","","",""
"Important","1993","inadequately","West Germany","","","",""
"Important","1993","inadequately","East Germany","","","",""
"Important","1993","general elemantary","West Germany","","","",""
"Important","1993","general elemantary","East Germany","","","",""
"Important","1993","middle vocational","West Germany","","","",""
"Important","1993","middle vocational","East Germany","","","",""
"Important","1993","vocational + Abi","West Germany","","","",""
"Important","1993","vocational + Abi","East Germany","","","",""
"Important","1993","higher vocational","West Germany","","","",""
"Important","1993","higher vocational","East Germany","","","",""
"Important","1993","higher education","West Germany","","","",""
"Important","1993","higher education","East Germany","","","",""
"Less important","1993","in school","West Germany","","","",""
"Less important","1993","in school","East Germany","","","",""
"Less important","1993","inadequately","West Germany","","","",""
"Less important","1993","inadequately","East Germany","","","",""
"Less important","1993","general elemantary","West Germany","","","",""
"Less important","1993","general elemantary","East Germany","","","",""
"Less important","1993","middle vocational","West Germany","","","",""
"Less important","1993","middle vocational","East Germany","","","",""
"Less important","1993","vocational + Abi","West Germany","","","",""
"Less important","1993","vocational + Abi","East Germany","","","",""
"Less important","1993","higher vocational","West Germany","","","",""
"Less important","1993","higher vocational","East Germany","","","",""
"Less important","1993","higher education","West Germany","","","",""
"Less important","1993","higher education","East Germany","","","",""
"Quite unimportant","1993","in school","West Germany","","","",""
"Quite unimportant","1993","in school","East Germany","","","",""
"Quite unimportant","1993","inadequately","West Germany","","","",""
"Quite unimportant","1993","inadequately","East Germany","","","",""
"Quite unimportant","1993","general elemantary","West Germany","","","",""
"Quite unimportant","1993","general elemantary","East Germany","","","",""
"Quite unimportant","1993","middle vocational","West Germany","","","",""
"Quite unimportant","1993","middle vocational","East Germany","","","",""
"Quite unimportant","1993","vocational + Abi","West Germany","","","",""
"Quite unimportant","1993","vocational + Abi","East Germany","","","",""
"Quite unimportant","1993","higher vocational","West Germany","","","",""
"Quite unimportant","1993","higher vocational","East Germany","","","",""
"Quite unimportant","1993","higher education","West Germany","","","",""
"Quite unimportant","1993","higher education","East Germany","","","",""
"Very important","1994","in school","West Germany","","","",""
"Very important","1994","in school","East Germany","","","",""
"Very important","1994","inadequately","West Germany","","","",""
"Very important","1994","inadequately","East Germany","","","",""
"Very important","1994","general elemantary","West Germany","","","",""
"Very important","1994","general elemantary","East Germany","","","",""
"Very important","1994","middle vocational","West Germany","","","",""
"Very important","1994","middle vocational","East Germany","","","",""
"Very important","1994","vocational + Abi","West Germany","","","",""
"Very important","1994","vocational + Abi","East Germany","","","",""
"Very important","1994","higher vocational","West Germany","","","",""
"Very important","1994","higher vocational","East Germany","","","",""
"Very important","1994","higher education","West Germany","","","",""
"Very important","1994","higher education","East Germany","","","",""
"Important","1994","in school","West Germany","","","",""
"Important","1994","in school","East Germany","","","",""
"Important","1994","inadequately","West Germany","","","",""
"Important","1994","inadequately","East Germany","","","",""
"Important","1994","general elemantary","West Germany","","","",""
"Important","1994","general elemantary","East Germany","","","",""
"Important","1994","middle vocational","West Germany","","","",""
"Important","1994","middle vocational","East Germany","","","",""
"Important","1994","vocational + Abi","West Germany","","","",""
"Important","1994","vocational + Abi","East Germany","","","",""
"Important","1994","higher vocational","West Germany","","","",""
"Important","1994","higher vocational","East Germany","","","",""
"Important","1994","higher education","West Germany","","","",""
"Important","1994","higher education","East Germany","","","",""
"Less important","1994","in school","West Germany","","","",""
"Less important","1994","in school","East Germany","","","",""
"Less important","1994","inadequately","West Germany","","","",""
"Less important","1994","inadequately","East Germany","","","",""
"Less important","1994","general elemantary","West Germany","","","",""
"Less important","1994","general elemantary","East Germany","","","",""
"Less important","1994","middle vocational","West Germany","","","",""
"Less important","1994","middle vocational","East Germany","","","",""
"Less important","1994","vocational + Abi","West Germany","","","",""
"Less important","1994","vocational + Abi","East Germany","","","",""
"Less important","1994","higher vocational","West Germany","","","",""
"Less important","1994","higher vocational","East Germany","","","",""
"Less important","1994","higher education","West Germany","","","",""
"Less important","1994","higher education","East Germany","","","",""
"Quite unimportant","1994","in school","West Germany","","","",""
"Quite unimportant","1994","in school","East Germany","","","",""
"Quite unimportant","1994","inadequately","West Germany","","","",""
"Quite unimportant","1994","inadequately","East Germany","","","",""
"Quite unimportant","1994","general elemantary","West Germany","","","",""
"Quite unimportant","1994","general elemantary","East Germany","","","",""
"Quite unimportant","1994","middle vocational","West Germany","","","",""
"Quite unimportant","1994","middle vocational","East Germany","","","",""
"Quite unimportant","1994","vocational + Abi","West Germany","","","",""
"Quite unimportant","1994","vocational + Abi","East Germany","","","",""
"Quite unimportant","1994","higher vocational","West Germany","","","",""
"Quite unimportant","1994","higher vocational","East Germany","","","",""
"Quite unimportant","1994","higher education","West Germany","","","",""
"Quite unimportant","1994","higher education","East Germany","","","",""
"Very important","1995","in school","West Germany","55","0.369250667864912","0.290968885107308","0.447532450622516"
"Very important","1995","in school","East Germany","55","0.606762421198622","0.506948521907606","0.706576320489638"
"Very important","1995","inadequately","West Germany","15","","",""
"Very important","1995","inadequately","East Germany","2","","",""
"Very important","1995","general elemantary","West Germany","267","0.177697849663448","0.157529732901424","0.197865966425471"
"Very important","1995","general elemantary","East Germany","108","0.216389209122963","0.173614102988369","0.259164315257557"
"Very important","1995","middle vocational","West Germany","944","0.228032051757293","0.214887818353587","0.241176285160998"
"Very important","1995","middle vocational","East Germany","605","0.280049729801193","0.260027457728404","0.300072001873982"
"Very important","1995","vocational + Abi","West Germany","85","0.243970230054757","0.197492058409007","0.290448401700507"
"Very important","1995","vocational + Abi","East Germany","27","","",""
"Very important","1995","higher vocational","West Germany","112","0.224795127357169","0.187833443798788","0.261756810915551"
"Very important","1995","higher vocational","East Germany","78","0.322853887253634","0.260786416401116","0.384921358106151"
"Very important","1995","higher education","West Germany","238","0.252149337085511","0.223194069908944","0.281104604262079"
"Very important","1995","higher education","East Germany","241","0.291127594644872","0.259687298487644","0.3225678908021"
"Important","1995","in school","West Germany","76","0.520253133979636","0.439215810456812","0.60129045750246"
"Important","1995","in school","East Germany","33","0.354320899366952","0.256583466720496","0.452058332013408"
"Important","1995","inadequately","West Germany","33","0.399925035040262","0.296985900003877","0.502864170076647"
"Important","1995","inadequately","East Germany","3","","",""
"Important","1995","general elemantary","West Germany","581","0.376144875586996","0.35058680907551","0.401702942098481"
"Important","1995","general elemantary","East Germany","124","0.291114837078575","0.243925572889214","0.338304101267936"
"Important","1995","middle vocational","West Germany","2002","0.496014021691895","0.480350338736833","0.511677704646957"
"Important","1995","middle vocational","East Germany","961","0.47658297615203","0.454312078896801","0.498853873407259"
"Important","1995","vocational + Abi","West Germany","178","0.559355490126665","0.505627659738937","0.613083320514393"
"Important","1995","vocational + Abi","East Germany","35","0.514923360414274","0.396136032744811","0.633710688083737"
"Important","1995","higher vocational","West Germany","254","0.497505004887491","0.453234482329804","0.541775527445178"
"Important","1995","higher vocational","East Germany","106","0.47592727994287","0.409631494458029","0.542223065427711"
"Important","1995","higher education","West Germany","470","0.539292488131499","0.506055929334315","0.572529046928682"
"Important","1995","higher education","East Germany","454","0.537566694571369","0.503060136929285","0.572073252213453"
"Less important","1995","in school","West Germany","12","","",""
"Less important","1995","in school","East Germany","4","","",""
"Less important","1995","inadequately","West Germany","23","","",""
"Less important","1995","inadequately","East Germany","1","","",""
"Less important","1995","general elemantary","West Germany","235","0.173530633839733","0.153549965788852","0.193511301890615"
"Less important","1995","general elemantary","East Germany","30","0.0873394068027026","0.0580113789210695","0.116667434684336"
"Less important","1995","middle vocational","West Germany","616","0.157776516481969","0.146356347366249","0.169196685597688"
"Less important","1995","middle vocational","East Germany","155","0.0800073056752002","0.067909641014769","0.0921049703356314"
"Less important","1995","vocational + Abi","West Germany","54","0.160210483525733","0.120514930283128","0.199906036768338"
"Less important","1995","vocational + Abi","East Germany","4","","",""
"Less important","1995","higher vocational","West Germany","88","0.184554647080816","0.150205973200601","0.218903320961031"
"Less important","1995","higher vocational","East Germany","16","","",""
"Less important","1995","higher education","West Germany","116","0.142104089949876","0.11882254441851","0.165385635481243"
"Less important","1995","higher education","East Germany","48","0.0604911445981995","0.0439921588673401","0.0769901303290589"
"Quite unimportant","1995","in school","West Germany","3","","",""
"Quite unimportant","1995","in school","East Germany","","","",""
"Quite unimportant","1995","inadequately","West Germany","16","","",""
"Quite unimportant","1995","inadequately","East Germany","3","","",""
"Quite unimportant","1995","general elemantary","West Germany","297","0.272626640909823","0.249131860553123","0.296121421266523"
"Quite unimportant","1995","general elemantary","East Germany","94","0.40515654699576","0.354160575981368","0.456152518010152"
"Quite unimportant","1995","middle vocational","West Germany","352","0.118177410068844","0.108064048729998","0.12829077140769"
"Quite unimportant","1995","middle vocational","East Germany","211","0.163359988371577","0.146875074131019","0.179844902612135"
"Quite unimportant","1995","vocational + Abi","West Germany","11","","",""
"Quite unimportant","1995","vocational + Abi","East Germany","2","","",""
"Quite unimportant","1995","higher vocational","West Germany","36","0.0931452206745238","0.0674116997183093","0.118878741630738"
"Quite unimportant","1995","higher vocational","East Germany","18","","",""
"Quite unimportant","1995","higher education","West Germany","40","0.0664540848331138","0.049845986710526","0.0830621829557015"
"Quite unimportant","1995","higher education","East Germany","59","0.110814566185559","0.0890897804399273","0.132539351931192"
"Very important","1996","in school","West Germany","","","",""
"Very important","1996","in school","East Germany","","","",""
"Very important","1996","inadequately","West Germany","","","",""
"Very important","1996","inadequately","East Germany","","","",""
"Very important","1996","general elemantary","West Germany","","","",""
"Very important","1996","general elemantary","East Germany","","","",""
"Very important","1996","middle vocational","West Germany","","","",""
"Very important","1996","middle vocational","East Germany","","","",""
"Very important","1996","vocational + Abi","West Germany","","","",""
"Very important","1996","vocational + Abi","East Germany","","","",""
"Very important","1996","higher vocational","West Germany","","","",""
"Very important","1996","higher vocational","East Germany","","","",""
"Very important","1996","higher education","West Germany","","","",""
"Very important","1996","higher education","East Germany","","","",""
"Important","1996","in school","West Germany","","","",""
"Important","1996","in school","East Germany","","","",""
"Important","1996","inadequately","West Germany","","","",""
"Important","1996","inadequately","East Germany","","","",""
"Important","1996","general elemantary","West Germany","","","",""
"Important","1996","general elemantary","East Germany","","","",""
"Important","1996","middle vocational","West Germany","","","",""
"Important","1996","middle vocational","East Germany","","","",""
"Important","1996","vocational + Abi","West Germany","","","",""
"Important","1996","vocational + Abi","East Germany","","","",""
"Important","1996","higher vocational","West Germany","","","",""
"Important","1996","higher vocational","East Germany","","","",""
"Important","1996","higher education","West Germany","","","",""
"Important","1996","higher education","East Germany","","","",""
"Less important","1996","in school","West Germany","","","",""
"Less important","1996","in school","East Germany","","","",""
"Less important","1996","inadequately","West Germany","","","",""
"Less important","1996","inadequately","East Germany","","","",""
"Less important","1996","general elemantary","West Germany","","","",""
"Less important","1996","general elemantary","East Germany","","","",""
"Less important","1996","middle vocational","West Germany","","","",""
"Less important","1996","middle vocational","East Germany","","","",""
"Less important","1996","vocational + Abi","West Germany","","","",""
"Less important","1996","vocational + Abi","East Germany","","","",""
"Less important","1996","higher vocational","West Germany","","","",""
"Less important","1996","higher vocational","East Germany","","","",""
"Less important","1996","higher education","West Germany","","","",""
"Less important","1996","higher education","East Germany","","","",""
"Quite unimportant","1996","in school","West Germany","","","",""
"Quite unimportant","1996","in school","East Germany","","","",""
"Quite unimportant","1996","inadequately","West Germany","","","",""
"Quite unimportant","1996","inadequately","East Germany","","","",""
"Quite unimportant","1996","general elemantary","West Germany","","","",""
"Quite unimportant","1996","general elemantary","East Germany","","","",""
"Quite unimportant","1996","middle vocational","West Germany","","","",""
"Quite unimportant","1996","middle vocational","East Germany","","","",""
"Quite unimportant","1996","vocational + Abi","West Germany","","","",""
"Quite unimportant","1996","vocational + Abi","East Germany","","","",""
"Quite unimportant","1996","higher vocational","West Germany","","","",""
"Quite unimportant","1996","higher vocational","East Germany","","","",""
"Quite unimportant","1996","higher education","West Germany","","","",""
"Quite unimportant","1996","higher education","East Germany","","","",""
"Very important","1997","in school","West Germany","","","",""
"Very important","1997","in school","East Germany","","","",""
"Very important","1997","inadequately","West Germany","","","",""
"Very important","1997","inadequately","East Germany","","","",""
"Very important","1997","general elemantary","West Germany","","","",""
"Very important","1997","general elemantary","East Germany","","","",""
"Very important","1997","middle vocational","West Germany","","","",""
"Very important","1997","middle vocational","East Germany","","","",""
"Very important","1997","vocational + Abi","West Germany","","","",""
"Very important","1997","vocational + Abi","East Germany","","","",""
"Very important","1997","higher vocational","West Germany","","","",""
"Very important","1997","higher vocational","East Germany","","","",""
"Very important","1997","higher education","West Germany","","","",""
"Very important","1997","higher education","East Germany","","","",""
"Important","1997","in school","West Germany","","","",""
"Important","1997","in school","East Germany","","","",""
"Important","1997","inadequately","West Germany","","","",""
"Important","1997","inadequately","East Germany","","","",""
"Important","1997","general elemantary","West Germany","","","",""
"Important","1997","general elemantary","East Germany","","","",""
"Important","1997","middle vocational","West Germany","","","",""
"Important","1997","middle vocational","East Germany","","","",""
"Important","1997","vocational + Abi","West Germany","","","",""
"Important","1997","vocational + Abi","East Germany","","","",""
"Important","1997","higher vocational","West Germany","","","",""
"Important","1997","higher vocational","East Germany","","","",""
"Important","1997","higher education","West Germany","","","",""
"Important","1997","higher education","East Germany","","","",""
"Less important","1997","in school","West Germany","","","",""
"Less important","1997","in school","East Germany","","","",""
"Less important","1997","inadequately","West Germany","","","",""
"Less important","1997","inadequately","East Germany","","","",""
"Less important","1997","general elemantary","West Germany","","","",""
"Less important","1997","general elemantary","East Germany","","","",""
"Less important","1997","middle vocational","West Germany","","","",""
"Less important","1997","middle vocational","East Germany","","","",""
"Less important","1997","vocational + Abi","West Germany","","","",""
"Less important","1997","vocational + Abi","East Germany","","","",""
"Less important","1997","higher vocational","West Germany","","","",""
"Less important","1997","higher vocational","East Germany","","","",""
"Less important","1997","higher education","West Germany","","","",""
"Less important","1997","higher education","East Germany","","","",""
"Quite unimportant","1997","in school","West Germany","","","",""
"Quite unimportant","1997","in school","East Germany","","","",""
"Quite unimportant","1997","inadequately","West Germany","","","",""
"Quite unimportant","1997","inadequately","East Germany","","","",""
"Quite unimportant","1997","general elemantary","West Germany","","","",""
"Quite unimportant","1997","general elemantary","East Germany","","","",""
"Quite unimportant","1997","middle vocational","West Germany","","","",""
"Quite unimportant","1997","middle vocational","East Germany","","","",""
"Quite unimportant","1997","vocational + Abi","West Germany","","","",""
"Quite unimportant","1997","vocational + Abi","East Germany","","","",""
"Quite unimportant","1997","higher vocational","West Germany","","","",""
"Quite unimportant","1997","higher vocational","East Germany","","","",""
"Quite unimportant","1997","higher education","West Germany","","","",""
"Quite unimportant","1997","higher education","East Germany","","","",""
"Very important","1998","in school","West Germany","","","",""
"Very important","1998","in school","East Germany","","","",""
"Very important","1998","inadequately","West Germany","","","",""
"Very important","1998","inadequately","East Germany","","","",""
"Very important","1998","general elemantary","West Germany","","","",""
"Very important","1998","general elemantary","East Germany","","","",""
"Very important","1998","middle vocational","West Germany","","","",""
"Very important","1998","middle vocational","East Germany","","","",""
"Very important","1998","vocational + Abi","West Germany","","","",""
"Very important","1998","vocational + Abi","East Germany","","","",""
"Very important","1998","higher vocational","West Germany","","","",""
"Very important","1998","higher vocational","East Germany","","","",""
"Very important","1998","higher education","West Germany","","","",""
"Very important","1998","higher education","East Germany","","","",""
"Important","1998","in school","West Germany","","","",""
"Important","1998","in school","East Germany","","","",""
"Important","1998","inadequately","West Germany","","","",""
"Important","1998","inadequately","East Germany","","","",""
"Important","1998","general elemantary","West Germany","","","",""
"Important","1998","general elemantary","East Germany","","","",""
"Important","1998","middle vocational","West Germany","","","",""
"Important","1998","middle vocational","East Germany","","","",""
"Important","1998","vocational + Abi","West Germany","","","",""
"Important","1998","vocational + Abi","East Germany","","","",""
"Important","1998","higher vocational","West Germany","","","",""
"Important","1998","higher vocational","East Germany","","","",""
"Important","1998","higher education","West Germany","","","",""
"Important","1998","higher education","East Germany","","","",""
"Less important","1998","in school","West Germany","","","",""
"Less important","1998","in school","East Germany","","","",""
"Less important","1998","inadequately","West Germany","","","",""
"Less important","1998","inadequately","East Germany","","","",""
"Less important","1998","general elemantary","West Germany","","","",""
"Less important","1998","general elemantary","East Germany","","","",""
"Less important","1998","middle vocational","West Germany","","","",""
"Less important","1998","middle vocational","East Germany","","","",""
"Less important","1998","vocational + Abi","West Germany","","","",""
"Less important","1998","vocational + Abi","East Germany","","","",""
"Less important","1998","higher vocational","West Germany","","","",""
