"ple0014","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","inadequately","Male","8","","",""
"Yes","2011","inadequately","Female","17","","",""
"Yes","2011","general elemantary","Male","68","0.108510974890066","0.0849777381301793","0.132044211649952"
"Yes","2011","general elemantary","Female","206","0.154446581155599","0.136261511238776","0.172631651072423"
"Yes","2011","middle vocational","Male","598","0.116966274365013","0.107990664908034","0.125941883821991"
"Yes","2011","middle vocational","Female","474","0.0927878091468192","0.0852044094252416","0.100371208868397"
"Yes","2011","vocational + Abi","Male","23","","",""
"Yes","2011","vocational + Abi","Female","29","","",""
"Yes","2011","higher vocational","Male","126","0.129025767173088","0.107148871249767","0.150902663096409"
"Yes","2011","higher vocational","Female","38","0.0769467983946461","0.0547143549690954","0.0991792418201968"
"Yes","2011","higher education","Male","283","0.117102638634873","0.104434904519779","0.129770372749967"
"Yes","2011","higher education","Female","116","0.0597996461209139","0.0497180769095005","0.0698812153323274"
"No","2011","in school","Male","162","1","1","1"
"No","2011","in school","Female","151","1","1","1"
"No","2011","inadequately","Male","82","0.916028609869467","0.858729611959819","0.973327607779115"
"No","2011","inadequately","Female","126","0.80587230378082","0.741045152496708","0.870699455064932"
"No","2011","general elemantary","Male","603","0.891489025109934","0.867955788350048","0.915022261869821"
"No","2011","general elemantary","Female","1311","0.845553418844401","0.827368348927577","0.863738488761224"
"No","2011","middle vocational","Male","4327","0.883033725634987","0.874058116178009","0.892009335091966"
"No","2011","middle vocational","Female","5149","0.907212190853181","0.899628791131603","0.914795590574758"
"No","2011","vocational + Abi","Male","432","0.938069369562838","0.915922486075531","0.960216253050146"
"No","2011","vocational + Abi","Female","725","0.957650821949321","0.943276462400422","0.972025181498219"
"No","2011","higher vocational","Male","776","0.870974232826912","0.849097336903591","0.892851128750233"
"No","2011","higher vocational","Female","514","0.923053201605354","0.900820758179803","0.945285645030905"
"No","2011","higher education","Male","2192","0.882897361365127","0.870229627250033","0.895565095480221"
"No","2011","higher education","Female","2009","0.940200353879086","0.930118784667673","0.9502819230905"
"Yes","2012","in school","Male","","","",""
"Yes","2012","in school","Female","","","",""
"Yes","2012","inadequately","Male","","","",""
"Yes","2012","inadequately","Female","","","",""
"Yes","2012","general elemantary","Male","","","",""
"Yes","2012","general elemantary","Female","","","",""
"Yes","2012","middle vocational","Male","","","",""
"Yes","2012","middle vocational","Female","","","",""
"Yes","2012","vocational + Abi","Male","","","",""
"Yes","2012","vocational + Abi","Female","","","",""
"Yes","2012","higher vocational","Male","","","",""
"Yes","2012","higher vocational","Female","","","",""
"Yes","2012","higher education","Male","","","",""
"Yes","2012","higher education","Female","","","",""
"No","2012","in school","Male","","","",""
"No","2012","in school","Female","","","",""
"No","2012","inadequately","Male","","","",""
"No","2012","inadequately","Female","","","",""
"No","2012","general elemantary","Male","","","",""
"No","2012","general elemantary","Female","","","",""
"No","2012","middle vocational","Male","","","",""
"No","2012","middle vocational","Female","","","",""
"No","2012","vocational + Abi","Male","","","",""
"No","2012","vocational + Abi","Female","","","",""
"No","2012","higher vocational","Male","","","",""
"No","2012","higher vocational","Female","","","",""
"No","2012","higher education","Male","","","",""
"No","2012","higher education","Female","","","",""
"Yes","2013","in school","Male","1","","",""
"Yes","2013","in school","Female","","","",""
"Yes","2013","inadequately","Male","5","","",""
"Yes","2013","inadequately","Female","17","","",""
"Yes","2013","general elemantary","Male","65","0.119117930735564","0.0928686375830753","0.145367223888053"
"Yes","2013","general elemantary","Female","196","0.179573050417894","0.158553952901482","0.200592147934306"
"Yes","2013","middle vocational","Male","561","0.132683272039341","0.122584920433977","0.142781623644705"
"Yes","2013","middle vocational","Female","504","0.106451458249119","0.0980068712710153","0.114896045227222"
"Yes","2013","vocational + Abi","Male","25","","",""
"Yes","2013","vocational + Abi","Female","34","0.0556492398323531","0.0384569381069736","0.0728415415577326"
"Yes","2013","higher vocational","Male","107","0.126554300149427","0.103881013632445","0.149227586666408"
"Yes","2013","higher vocational","Female","43","0.101846440142277","0.0755199879902905","0.128172892294264"
"Yes","2013","higher education","Male","289","0.121286061910582","0.108112193361437","0.134459930459728"
"Yes","2013","higher education","Female","117","0.0682756951245277","0.0575368052152709","0.0790145850337846"
"No","2013","in school","Male","121","0.989917184441532","0.972189234414192","1.00764513446887"
"No","2013","in school","Female","138","1","1","1"
"No","2013","inadequately","Male","80","0.907871036982199","0.846388921787213","0.969353152177185"
"No","2013","inadequately","Female","93","0.786562652779963","0.709993539717264","0.863131765842663"
"No","2013","general elemantary","Male","520","0.880882069264436","0.854632776111947","0.907131362416925"
"No","2013","general elemantary","Female","1085","0.820426949582106","0.799407852065694","0.841446047098518"
"No","2013","middle vocational","Male","3774","0.867316727960659","0.857218376355295","0.877415079566023"
"No","2013","middle vocational","Female","4620","0.893548541750881","0.885103954772778","0.901993128728985"
"No","2013","vocational + Abi","Male","395","0.938699828363666","0.915758547583416","0.961641109143916"
"No","2013","vocational + Abi","Female","649","0.944350760167647","0.927158458442267","0.961543061893026"
"No","2013","higher vocational","Male","719","0.873445699850573","0.850772413333592","0.896118986367555"
"No","2013","higher vocational","Female","464","0.898153559857723","0.871827107705736","0.924480012009709"
"No","2013","higher education","Male","2070","0.878713938089418","0.865540069540272","0.891887806638563"
"No","2013","higher education","Female","2002","0.931724304875472","0.920985414966215","0.942463194784729"
"Yes","2014","in school","Male","","","",""
"Yes","2014","in school","Female","","","",""
"Yes","2014","inadequately","Male","","","",""
"Yes","2014","inadequately","Female","","","",""
"Yes","2014","general elemantary","Male","","","",""
"Yes","2014","general elemantary","Female","","","",""
"Yes","2014","middle vocational","Male","","","",""
"Yes","2014","middle vocational","Female","","","",""
"Yes","2014","vocational + Abi","Male","","","",""
"Yes","2014","vocational + Abi","Female","","","",""
"Yes","2014","higher vocational","Male","","","",""
"Yes","2014","higher vocational","Female","","","",""
"Yes","2014","higher education","Male","","","",""
"Yes","2014","higher education","Female","","","",""
"No","2014","in school","Male","","","",""
"No","2014","in school","Female","","","",""
"No","2014","inadequately","Male","","","",""
"No","2014","inadequately","Female","","","",""
"No","2014","general elemantary","Male","","","",""
"No","2014","general elemantary","Female","","","",""
"No","2014","middle vocational","Male","","","",""
"No","2014","middle vocational","Female","","","",""
"No","2014","vocational + Abi","Male","","","",""
"No","2014","vocational + Abi","Female","","","",""
"No","2014","higher vocational","Male","","","",""
"No","2014","higher vocational","Female","","","",""
"No","2014","higher education","Male","","","",""
"No","2014","higher education","Female","","","",""
"Yes","2015","in school","Male","1","","",""
"Yes","2015","in school","Female","2","","",""
"Yes","2015","inadequately","Male","15","","",""
"Yes","2015","inadequately","Female","25","","",""
"Yes","2015","general elemantary","Male","86","0.108678839745456","0.0895973513210933","0.127760328169818"
"Yes","2015","general elemantary","Female","178","0.134524164644359","0.118139475065915","0.150908854222804"
"Yes","2015","middle vocational","Male","586","0.128290461088445","0.119235074953256","0.137345847223635"
"Yes","2015","middle vocational","Female","515","0.100348922574822","0.0930287343901829","0.10766911075946"
"Yes","2015","vocational + Abi","Male","33","0.0429644241046174","0.0281219243067827","0.0578069239024521"
"Yes","2015","vocational + Abi","Female","46","0.04957310733763","0.0375110793983906","0.0616351352768694"
"Yes","2015","higher vocational","Male","121","0.137800554360998","0.115835520615782","0.159765588106213"
"Yes","2015","higher vocational","Female","49","0.0971556664357665","0.0731761848997117","0.121135147971821"
"Yes","2015","higher education","Male","309","0.111337418011898","0.100007731137562","0.122667104886235"
"Yes","2015","higher education","Female","121","0.0600371762800798","0.0514385004645409","0.0686358520956187"
"No","2015","in school","Male","154","0.998465457798899","0.992303223845481","1.00462769175232"
"No","2015","in school","Female","195","0.999111370497531","0.994950518265771","1.00327222272929"
"No","2015","inadequately","Male","148","0.868067145211065","0.816114528293557","0.920019762128573"
"No","2015","inadequately","Female","224","0.852012414724883","0.807907801198596","0.89611702825117"
"No","2015","general elemantary","Male","936","0.891321160254544","0.872239671830182","0.910402648678907"
"No","2015","general elemantary","Female","1488","0.865475835355641","0.849091145777197","0.881860524934085"
"No","2015","middle vocational","Male","4653","0.871709538911555","0.862654152776365","0.880764925046744"
"No","2015","middle vocational","Female","5957","0.899651077425178","0.89233088924054","0.906971265609817"
"No","2015","vocational + Abi","Male","684","0.957035575895383","0.942193076097548","0.971878075693217"
"No","2015","vocational + Abi","Female","1198","0.95042689266237","0.938364864723131","0.962488920601609"
"No","2015","higher vocational","Male","825","0.862199445639002","0.840234411893787","0.884164479384218"
"No","2015","higher vocational","Female","537","0.902844333564234","0.878864852028179","0.926823815100288"
"No","2015","higher education","Male","2652","0.888662581988102","0.877332895113765","0.899992268862438"
"No","2015","higher education","Female","2811","0.93996282371992","0.931364147904381","0.948561499535459"
"Yes","2016","in school","Male","","","",""
"Yes","2016","in school","Female","","","",""
"Yes","2016","inadequately","Male","","","",""
"Yes","2016","inadequately","Female","","","",""
"Yes","2016","general elemantary","Male","","","",""
"Yes","2016","general elemantary","Female","","","",""
"Yes","2016","middle vocational","Male","","","",""
"Yes","2016","middle vocational","Female","","","",""
"Yes","2016","vocational + Abi","Male","","","",""
"Yes","2016","vocational + Abi","Female","","","",""
"Yes","2016","higher vocational","Male","","","",""
"Yes","2016","higher vocational","Female","","","",""
"Yes","2016","higher education","Male","","","",""
"Yes","2016","higher education","Female","","","",""
"No","2016","in school","Male","","","",""
"No","2016","in school","Female","","","",""
"No","2016","inadequately","Male","","","",""
"No","2016","inadequately","Female","","","",""
"No","2016","general elemantary","Male","","","",""
"No","2016","general elemantary","Female","","","",""
"No","2016","middle vocational","Male","","","",""
"No","2016","middle vocational","Female","","","",""
"No","2016","vocational + Abi","Male","","","",""
"No","2016","vocational + Abi","Female","","","",""
"No","2016","higher vocational","Male","","","",""
"No","2016","higher vocational","Female","","","",""
"No","2016","higher education","Male","","","",""
"No","2016","higher education","Female","","","",""
"Yes","2017","in school","Male","","","",""
"Yes","2017","in school","Female","2","","",""
"Yes","2017","inadequately","Male","20","","",""
"Yes","2017","inadequately","Female","20","","",""
"Yes","2017","general elemantary","Male","81","0.101365634930462","0.0832137087596736","0.11951756110125"
"Yes","2017","general elemantary","Female","171","0.118604286721796","0.103252852509231","0.133955720934361"
"Yes","2017","middle vocational","Male","590","0.123553689125287","0.114864828940302","0.132242549310272"
"Yes","2017","middle vocational","Female","522","0.0968302544578933","0.0897102570938767","0.10395025182191"
"Yes","2017","vocational + Abi","Male","56","0.0783815361326174","0.0600524616470386","0.0967106106181963"
"Yes","2017","vocational + Abi","Female","55","0.0680479530127117","0.0548566289587481","0.0812392770666754"
"Yes","2017","higher vocational","Male","119","0.124302509522017","0.103311564764542","0.145293454279491"
"Yes","2017","higher vocational","Female","48","0.0842149788962279","0.0619382014848129","0.106491756307643"
"Yes","2017","higher education","Male","347","0.11675888604505","0.105763905121804","0.127753866968297"
"Yes","2017","higher education","Female","123","0.0423966829981027","0.0354979612086049","0.0492954047876005"
"No","2017","in school","Male","193","1","1","1"
"No","2017","in school","Female","217","0.99237791440765","0.980859266867258","1.00389656194804"
"No","2017","inadequately","Male","171","0.887190791043843","0.842325323599028","0.932056258488657"
"No","2017","inadequately","Female","246","0.896830254084425","0.86027594510397","0.93338456306488"
"No","2017","general elemantary","Male","981","0.898634365069538","0.88048243889875","0.916786291240326"
"No","2017","general elemantary","Female","1533","0.881395713278204","0.866044279065639","0.896747147490769"
"No","2017","middle vocational","Male","4920","0.876446310874713","0.867757450689728","0.885135171059698"
"No","2017","middle vocational","Female","6105","0.903169745542107","0.89604974817809","0.910289742906123"
"No","2017","vocational + Abi","Male","770","0.921618463867383","0.903289389381804","0.939947538352962"
"No","2017","vocational + Abi","Female","1345","0.931952046987288","0.918760722933325","0.945143371041252"
"No","2017","higher vocational","Male","830","0.875697490477983","0.854706545720509","0.896688435235458"
"No","2017","higher vocational","Female","549","0.915785021103772","0.893508243692357","0.938061798515187"
"No","2017","higher education","Male","2930","0.88324111395495","0.872246133031703","0.894236094878196"
"No","2017","higher education","Female","3154","0.957603317001897","0.950704595212399","0.964502038791395"
"Yes","2018","in school","Male","","","",""
"Yes","2018","in school","Female","","","",""
"Yes","2018","inadequately","Male","","","",""
"Yes","2018","inadequately","Female","","","",""
"Yes","2018","general elemantary","Male","","","",""
"Yes","2018","general elemantary","Female","","","",""
"Yes","2018","middle vocational","Male","","","",""
"Yes","2018","middle vocational","Female","","","",""
"Yes","2018","vocational + Abi","Male","","","",""
"Yes","2018","vocational + Abi","Female","","","",""
"Yes","2018","higher vocational","Male","","","",""
"Yes","2018","higher vocational","Female","","","",""
"Yes","2018","higher education","Male","","","",""
"Yes","2018","higher education","Female","","","",""
"No","2018","in school","Male","","","",""
"No","2018","in school","Female","","","",""
"No","2018","inadequately","Male","","","",""
"No","2018","inadequately","Female","","","",""
"No","2018","general elemantary","Male","","","",""
"No","2018","general elemantary","Female","","","",""
"No","2018","middle vocational","Male","","","",""
"No","2018","middle vocational","Female","","","",""
"No","2018","vocational + Abi","Male","","","",""
"No","2018","vocational + Abi","Female","","","",""
"No","2018","higher vocational","Male","","","",""
"No","2018","higher vocational","Female","","","",""
"No","2018","higher education","Male","","","",""
"No","2018","higher education","Female","","","",""
"Yes","2019","in school","Male","","","",""
"Yes","2019","in school","Female","1","","",""
"Yes","2019","inadequately","Male","20","","",""
"Yes","2019","inadequately","Female","20","","",""
"Yes","2019","general elemantary","Male","90","0.122548577925191","0.102152853009646","0.142944302840736"
"Yes","2019","general elemantary","Female","147","0.128897895272681","0.111518229039027","0.146277561506335"
"Yes","2019","middle vocational","Male","632","0.135936235559453","0.126501549330779","0.145370921788127"
"Yes","2019","middle vocational","Female","539","0.106289324491347","0.0985313632914541","0.114047285691239"
"Yes","2019","vocational + Abi","Male","59","0.0466001593411019","0.0322776977514206","0.0609226209307833"
"Yes","2019","vocational + Abi","Female","61","0.0519007885598821","0.040028141081149","0.0637734360386152"
"Yes","2019","higher vocational","Male","130","0.118028196161462","0.0988125895905961","0.137243802732329"
"Yes","2019","higher vocational","Female","62","0.122611033303998","0.096122902996406","0.14909916361159"
"Yes","2019","higher education","Male","395","0.109123841400751","0.0990349667470309","0.11921271605447"
"Yes","2019","higher education","Female","148","0.0483106752460267","0.0410507854226683","0.0555705650693852"
"No","2019","in school","Male","168","1","1","1"
"No","2019","in school","Female","162","0.992220135862109","0.978732236608922","1.0057080351153"
"No","2019","inadequately","Male","154","0.867606932420811","0.817249034155777","0.917964830685845"
"No","2019","inadequately","Female","197","0.920182580357896","0.884124378161204","0.956240782554588"
"No","2019","general elemantary","Male","903","0.877451422074809","0.857055697159264","0.897847146990354"
"No","2019","general elemantary","Female","1281","0.871102104727319","0.853722438493665","0.888481770960973"
"No","2019","middle vocational","Male","4437","0.864063764440547","0.854629078211873","0.873498450669221"
"No","2019","middle vocational","Female","5524","0.893710675508653","0.885952714308761","0.901468636708546"
"No","2019","vocational + Abi","Male","773","0.953399840658898","0.939077379069217","0.967722302248579"
"No","2019","vocational + Abi","Female","1280","0.948099211440118","0.936226563961385","0.959971858918851"
"No","2019","higher vocational","Male","953","0.881971803838537","0.862756197267671","0.901187410409404"
"No","2019","higher vocational","Female","527","0.877388966696002","0.85090083638841","0.903877097003594"
"No","2019","higher education","Male","3274","0.890876158599249","0.88078728394553","0.900965033252969"
"No","2019","higher education","Female","3203","0.951689324753973","0.944429434930615","0.958949214577332"
