"ple0014","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","7","","",""
"Yes","2011","Employed","1-pers.-HH","74","0.0442517980188665","0.0345186520990688","0.0539849439386642"
"Yes","2011","Employed","(Married) couple without C. ","210","0.0480767955612171","0.0414430560722746","0.0547105350501595"
"Yes","2011","Employed","Single parent ","26","","",""
"Yes","2011","Employed","Couple + C. LE 16 ","49","0.0208297942190104","0.0154177942837406","0.0262417941542802"
"Yes","2011","Employed","Couple + C. GT 16 ","85","0.0292338048935789","0.0224270968699491","0.0360405129172086"
"Yes","2011","Employed","Couple + C. LE and GT 16","33","0.0259669258780091","0.0157730484639581","0.0361608032920602"
"No","2011","Not Employed","1-pers.-HH","1430","0.771574168976892","0.752490149865836","0.790658188087949"
"No","2011","Not Employed","(Married) couple without C. ","3245","0.772869386157744","0.760122182264643","0.785616590050846"
"No","2011","Not Employed","Single parent ","335","0.890894974896756","0.859127487929942","0.922662461863571"
"No","2011","Not Employed","Couple + C. LE 16 ","427","0.95606569653122","0.936959127966769","0.975172265095671"
"No","2011","Not Employed","Couple + C. GT 16 ","766","0.893847853985435","0.873115607905714","0.914580100065155"
"No","2011","Not Employed","Couple + C. LE and GT 16","292","0.979384429873657","0.963278464189549","0.995490395557765"
"No","2011","Employed","1-pers.-HH","1641","0.955748201981134","0.946015056061336","0.965481347900931"
"No","2011","Employed","(Married) couple without C. ","3785","0.951923204438783","0.945289464949841","0.958556943927725"
"No","2011","Employed","Single parent ","778","0.966630603567114","0.95421623849112","0.979044968643108"
"No","2011","Employed","Couple + C. LE 16 ","2626","0.97917020578099","0.97375820584572","0.984582205716259"
"No","2011","Employed","Couple + C. GT 16 ","2268","0.970766195106421","0.963959487082791","0.977572903130051"
"No","2011","Employed","Couple + C. LE and GT 16","902","0.974033074121991","0.96383919670794","0.984226951536042"
"Yes","2012","Not Employed","1-pers.-HH","","","",""
"Yes","2012","Not Employed","(Married) couple without C. ","","","",""
"Yes","2012","Not Employed","Single parent ","","","",""
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2012","Employed","1-pers.-HH","","","",""
"Yes","2012","Employed","(Married) couple without C. ","","","",""
"Yes","2012","Employed","Single parent ","","","",""
"Yes","2012","Employed","Couple + C. LE 16 ","","","",""
"Yes","2012","Employed","Couple + C. GT 16 ","","","",""
"Yes","2012","Employed","Couple + C. LE and GT 16","","","",""
"No","2012","Not Employed","1-pers.-HH","","","",""
"No","2012","Not Employed","(Married) couple without C. ","","","",""
"No","2012","Not Employed","Single parent ","","","",""
"No","2012","Not Employed","Couple + C. LE 16 ","","","",""
"No","2012","Not Employed","Couple + C. GT 16 ","","","",""
"No","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2012","Employed","1-pers.-HH","","","",""
"No","2012","Employed","(Married) couple without C. ","","","",""
"No","2012","Employed","Single parent ","","","",""
"No","2012","Employed","Couple + C. LE 16 ","","","",""
"No","2012","Employed","Couple + C. GT 16 ","","","",""
"No","2012","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2013","Not Employed","1-pers.-HH","443","0.258264373958251","0.237804852282268","0.278723895634234"
"Yes","2013","Not Employed","(Married) couple without C. ","892","0.229436942224407","0.216317803761956","0.242556080686858"
"Yes","2013","Not Employed","Single parent ","32","0.113156837886567","0.0780060870398621","0.148307588733272"
"Yes","2013","Not Employed","Couple + C. LE 16 ","13","","",""
"Yes","2013","Not Employed","Couple + C. GT 16 ","59","0.0909384006124493","0.0682514659022945","0.113625335322604"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","5","","",""
"Yes","2013","Employed","1-pers.-HH","82","0.0548204153469192","0.0440472244381507","0.0655936062556877"
"Yes","2013","Employed","(Married) couple without C. ","227","0.0542627158923818","0.0469722431075967","0.0615531886771669"
"Yes","2013","Employed","Single parent ","27","","",""
"Yes","2013","Employed","Couple + C. LE 16 ","43","0.0214931889374032","0.0156778856328299","0.0273084922419765"
"Yes","2013","Employed","Couple + C. GT 16 ","92","0.046335830531168","0.0371619865309782","0.0555096745313578"
"Yes","2013","Employed","Couple + C. LE and GT 16","17","","",""
"No","2013","Not Employed","1-pers.-HH","1315","0.741735626041749","0.721276104365766","0.762195147717732"
"No","2013","Not Employed","(Married) couple without C. ","3054","0.770563057775593","0.757443919313142","0.783682196238044"
"No","2013","Not Employed","Single parent ","280","0.886843162113433","0.851692411266728","0.921993912960138"
"No","2013","Not Employed","Couple + C. LE 16 ","371","0.962344495401967","0.943304712244662","0.981384278559272"
"No","2013","Not Employed","Couple + C. GT 16 ","558","0.909061599387551","0.886374664677396","0.931748534097706"
"No","2013","Not Employed","Couple + C. LE and GT 16","204","0.976016401697922","0.955273921854109","0.996758881541735"
"No","2013","Employed","1-pers.-HH","1633","0.945179584653081","0.934406393744312","0.955952775561849"
"No","2013","Employed","(Married) couple without C. ","3482","0.945737284107618","0.938446811322833","0.953027756892403"
"No","2013","Employed","Single parent ","777","0.965444526049465","0.952819212986709","0.978069839112221"
"No","2013","Employed","Couple + C. LE 16 ","2346","0.978506811062597","0.972691507758024","0.98432211436717"
"No","2013","Employed","Couple + C. GT 16 ","1925","0.953664169468832","0.944490325468642","0.962838013469022"
"No","2013","Employed","Couple + C. LE and GT 16","716","0.980728949770398","0.97077665356981","0.990681245970986"
"Yes","2014","Not Employed","1-pers.-HH","","","",""
"Yes","2014","Not Employed","(Married) couple without C. ","","","",""
"Yes","2014","Not Employed","Single parent ","","","",""
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2014","Employed","1-pers.-HH","","","",""
"Yes","2014","Employed","(Married) couple without C. ","","","",""
"Yes","2014","Employed","Single parent ","","","",""
"Yes","2014","Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Not Employed","1-pers.-HH","","","",""
"No","2014","Not Employed","(Married) couple without C. ","","","",""
"No","2014","Not Employed","Single parent ","","","",""
"No","2014","Not Employed","Couple + C. LE 16 ","","","",""
"No","2014","Not Employed","Couple + C. GT 16 ","","","",""
"No","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Employed","1-pers.-HH","","","",""
"No","2014","Employed","(Married) couple without C. ","","","",""
"No","2014","Employed","Single parent ","","","",""
"No","2014","Employed","Couple + C. LE 16 ","","","",""
"No","2014","Employed","Couple + C. GT 16 ","","","",""
"No","2014","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2015","Not Employed","1-pers.-HH","433","0.260248196168444","0.239390779806031","0.281105612530858"
"Yes","2015","Not Employed","(Married) couple without C. ","857","0.234725503658553","0.22103577125862","0.248415236058486"
"Yes","2015","Not Employed","Single parent ","55","0.090753032067559","0.0694426182908432","0.112063445844275"
"Yes","2015","Not Employed","Couple + C. LE 16 ","25","","",""
"Yes","2015","Not Employed","Couple + C. GT 16 ","77","0.096757550014578","0.0752975890102843","0.118217511018872"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","17","","",""
"Yes","2015","Employed","1-pers.-HH","97","0.0569663162507086","0.0463237447734239","0.0676088877279933"
"Yes","2015","Employed","(Married) couple without C. ","212","0.054138133963263","0.0469621425720161","0.0613141253545099"
"Yes","2015","Employed","Single parent ","55","0.0382002513873553","0.0289006688376933","0.0474998339370174"
"Yes","2015","Employed","Couple + C. LE 16 ","92","0.0180978422972985","0.0144655366513202","0.0217301479432768"
"Yes","2015","Employed","Couple + C. GT 16 ","84","0.0330178531629193","0.0255085073546467","0.040527198971192"
"Yes","2015","Employed","Couple + C. LE and GT 16","45","0.0283494237912906","0.0202972120206034","0.0364016355619778"
"No","2015","Not Employed","1-pers.-HH","1267","0.739751803831556","0.718894387469142","0.760609220193969"
"No","2015","Not Employed","(Married) couple without C. ","2825","0.765274496341447","0.751584763941514","0.77896422874138"
"No","2015","Not Employed","Single parent ","643","0.909246967932441","0.887936554155725","0.930557381709157"
"No","2015","Not Employed","Couple + C. LE 16 ","885","0.980696777513737","0.971757350618839","0.989636204408636"
"No","2015","Not Employed","Couple + C. GT 16 ","652","0.903242449985422","0.881782488981128","0.924702410989716"
"No","2015","Not Employed","Couple + C. LE and GT 16","509","0.970933615870199","0.956577217791088","0.98529001394931"
"No","2015","Employed","1-pers.-HH","1725","0.943033683749291","0.932391112272007","0.953676255226576"
"No","2015","Employed","(Married) couple without C. ","3608","0.945861866036737","0.93868587464549","0.953037857427984"
"No","2015","Employed","Single parent ","1577","0.961799748612645","0.952500166062983","0.971099331162307"
"No","2015","Employed","Couple + C. LE 16 ","5082","0.981902157702702","0.978269852056723","0.98553446334868"
"No","2015","Employed","Couple + C. GT 16 ","2091","0.966982146837081","0.959472801028808","0.974491492645353"
"No","2015","Employed","Couple + C. LE and GT 16","1587","0.971650576208709","0.963598364438022","0.979702787979397"
"Yes","2016","Not Employed","1-pers.-HH","","","",""
"Yes","2016","Not Employed","(Married) couple without C. ","","","",""
"Yes","2016","Not Employed","Single parent ","","","",""
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2016","Employed","1-pers.-HH","","","",""
"Yes","2016","Employed","(Married) couple without C. ","","","",""
"Yes","2016","Employed","Single parent ","","","",""
"Yes","2016","Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Not Employed","1-pers.-HH","","","",""
"No","2016","Not Employed","(Married) couple without C. ","","","",""
"No","2016","Not Employed","Single parent ","","","",""
"No","2016","Not Employed","Couple + C. LE 16 ","","","",""
"No","2016","Not Employed","Couple + C. GT 16 ","","","",""
"No","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Employed","1-pers.-HH","","","",""
"No","2016","Employed","(Married) couple without C. ","","","",""
"No","2016","Employed","Single parent ","","","",""
"No","2016","Employed","Couple + C. LE 16 ","","","",""
"No","2016","Employed","Couple + C. GT 16 ","","","",""
"No","2016","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2017","Not Employed","1-pers.-HH","405","0.246665021351764","0.22636380788894","0.266966234814587"
"Yes","2017","Not Employed","(Married) couple without C. ","839","0.22660048778111","0.213151417170521","0.240049558391699"
"Yes","2017","Not Employed","Single parent ","53","0.100046798861414","0.0771372284586988","0.122956369264128"
"Yes","2017","Not Employed","Couple + C. LE 16 ","28","","",""
"Yes","2017","Not Employed","Couple + C. GT 16 ","65","0.0695663283065467","0.0519914469765055","0.0871412096365879"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","15","","",""
"Yes","2017","Employed","1-pers.-HH","111","0.0489809580437348","0.0400029529408452","0.0579589631466243"
"Yes","2017","Employed","(Married) couple without C. ","278","0.060435751687212","0.0535011459651669","0.0673703574092571"
"Yes","2017","Employed","Single parent ","58","0.0404100928606585","0.0307156865538157","0.0501044991675013"
"Yes","2017","Employed","Couple + C. LE 16 ","102","0.0230130563687518","0.018899032212416","0.0271270805250877"
"Yes","2017","Employed","Couple + C. GT 16 ","105","0.0390277622668451","0.031382685067493","0.0466728394661972"
"Yes","2017","Employed","Couple + C. LE and GT 16","55","0.0330892370139215","0.0245764505251628","0.0416020235026801"
"No","2017","Not Employed","1-pers.-HH","1327","0.753334978648236","0.733033765185413","0.77363619211106"
"No","2017","Not Employed","(Married) couple without C. ","2883","0.77339951221889","0.759950441608301","0.786848582829479"
"No","2017","Not Employed","Single parent ","606","0.899953201138586","0.877043630735872","0.922862771541301"
"No","2017","Not Employed","Couple + C. LE 16 ","826","0.967869290717826","0.956041934769851","0.979696646665801"
"No","2017","Not Employed","Couple + C. GT 16 ","740","0.930433671693453","0.912858790363412","0.948008553023495"
"No","2017","Not Employed","Couple + C. LE and GT 16","536","0.976671267264467","0.964067740989254","0.98927479353968"
"No","2017","Employed","1-pers.-HH","2109","0.951019041956265","0.942041036853376","0.959997047059155"
"No","2017","Employed","(Married) couple without C. ","4258","0.939564248312788","0.932629642590743","0.946498854034833"
"No","2017","Employed","Single parent ","1527","0.959589907139342","0.949895500832499","0.969284313446184"
"No","2017","Employed","Couple + C. LE 16 ","5001","0.976986943631248","0.972872919474912","0.981100967787584"
"No","2017","Employed","Couple + C. GT 16 ","2360","0.960972237733155","0.953327160533803","0.968617314932507"
"No","2017","Employed","Couple + C. LE and GT 16","1641","0.966910762986079","0.95839797649732","0.975423549474837"
"Yes","2018","Not Employed","1-pers.-HH","","","",""
"Yes","2018","Not Employed","(Married) couple without C. ","","","",""
"Yes","2018","Not Employed","Single parent ","","","",""
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2018","Employed","1-pers.-HH","","","",""
"Yes","2018","Employed","(Married) couple without C. ","","","",""
"Yes","2018","Employed","Single parent ","","","",""
"Yes","2018","Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Not Employed","1-pers.-HH","","","",""
"No","2018","Not Employed","(Married) couple without C. ","","","",""
"No","2018","Not Employed","Single parent ","","","",""
"No","2018","Not Employed","Couple + C. LE 16 ","","","",""
"No","2018","Not Employed","Couple + C. GT 16 ","","","",""
"No","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Employed","1-pers.-HH","","","",""
"No","2018","Employed","(Married) couple without C. ","","","",""
"No","2018","Employed","Single parent ","","","",""
"No","2018","Employed","Couple + C. LE 16 ","","","",""
"No","2018","Employed","Couple + C. GT 16 ","","","",""
"No","2018","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2019","Not Employed","1-pers.-HH","444","0.248377174030283","0.228618885008312","0.268135463052253"
"Yes","2019","Not Employed","(Married) couple without C. ","860","0.232902402895554","0.219150369994236","0.246654435796872"
"Yes","2019","Not Employed","Single parent ","45","0.0785613974694571","0.0569428052606959","0.100179989678218"
"Yes","2019","Not Employed","Couple + C. LE 16 ","21","","",""
"Yes","2019","Not Employed","Couple + C. GT 16 ","69","0.0874188946323066","0.0664952438641307","0.108342545400482"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","15","","",""
"Yes","2019","Employed","1-pers.-HH","138","0.0599984747902924","0.0505444623898977","0.069452487190687"
"Yes","2019","Employed","(Married) couple without C. ","352","0.0686435105751893","0.0615819174762913","0.0757051036740872"
"Yes","2019","Employed","Single parent ","55","0.0359991063626904","0.0264890316788304","0.0455091810465503"
"Yes","2019","Employed","Couple + C. LE 16 ","122","0.0217342325139899","0.017507127247819","0.0259613377801609"
"Yes","2019","Employed","Couple + C. GT 16 ","110","0.0436820554867362","0.0352889261271677","0.0520751848463048"
"Yes","2019","Employed","Couple + C. LE and GT 16","48","0.035254880338904","0.0264491768804593","0.0440605837973487"
"No","2019","Not Employed","1-pers.-HH","1393","0.751622825969717","0.731864536947747","0.771381114991688"
"No","2019","Not Employed","(Married) couple without C. ","2769","0.767097597104446","0.753345564203128","0.780849630005764"
"No","2019","Not Employed","Single parent ","550","0.921438602530543","0.899820010321782","0.943057194739304"
"No","2019","Not Employed","Couple + C. LE 16 ","612","0.978173142776246","0.966790327002437","0.989555958550055"
"No","2019","Not Employed","Couple + C. GT 16 ","631","0.912581105367693","0.891657454599518","0.933504756135869"
"No","2019","Not Employed","Couple + C. LE and GT 16","489","0.983079823744151","0.971820050212082","0.99433959727622"
"No","2019","Employed","1-pers.-HH","2286","0.940001525209708","0.930547512809313","0.949455537610102"
"No","2019","Employed","(Married) couple without C. ","4573","0.931356489424811","0.924294896325913","0.938418082523709"
"No","2019","Employed","Single parent ","1419","0.96400089363731","0.95449081895345","0.973510968321169"
"No","2019","Employed","Couple + C. LE 16 ","4449","0.97826576748601","0.974038662219839","0.982492872752181"
"No","2019","Employed","Couple + C. GT 16 ","2168","0.956317944513264","0.947924815153695","0.964711073872832"
"No","2019","Employed","Couple + C. LE and GT 16","1637","0.964745119661096","0.955939416202651","0.973550823119541"
