"year","migback","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2006","indirect migration background","in school","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","",""
"2008","direct migration background","higher education","","","","","","","","",""
"2008","direct migration background","higher vocational","","","","","","","","",""
"2008","direct migration background","in school","","","","","","","","",""
"2008","direct migration background","inadequately","","","","","","","","",""
"2008","direct migration background","middle vocational","","","","","","","","",""
"2008","direct migration background","vocational + Abi","","","","","","","","",""
"2008","indirect migration background","general elemantary","","","","","","","","",""
"2008","indirect migration background","higher education","","","","","","","","",""
"2008","indirect migration background","higher vocational","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","",""
"2008","indirect migration background","middle vocational","","","","","","","","",""
"2008","indirect migration background","vocational + Abi","","","","","","","","",""
"2008","no migration background","general elemantary","","","","","","","","",""
"2008","no migration background","higher education","","","","","","","","",""
"2008","no migration background","higher vocational","","","","","","","","",""
"2008","no migration background","in school","","","","","","","","",""
"2008","no migration background","inadequately","","","","","","","","",""
"2008","no migration background","middle vocational","","","","","","","","",""
"2008","no migration background","vocational + Abi","","","","","","","","",""
"2009","direct migration background","general elemantary","","","","","","","","",""
"2009","direct migration background","higher education","","","","","","","","",""
"2009","direct migration background","higher vocational","","","","","","","","",""
"2009","direct migration background","in school","","","","","","","","",""
"2009","direct migration background","inadequately","","","","","","","","",""
"2009","direct migration background","middle vocational","","","","","","","","",""
"2009","direct migration background","vocational + Abi","","","","","","","","",""
"2009","indirect migration background","general elemantary","","","","","","","","",""
"2009","indirect migration background","higher education","","","","","","","","",""
"2009","indirect migration background","higher vocational","","","","","","","","",""
"2009","indirect migration background","in school","","","","","","","","",""
"2009","indirect migration background","inadequately","","","","","","","","",""
"2009","indirect migration background","middle vocational","","","","","","","","",""
"2009","indirect migration background","vocational + Abi","","","","","","","","",""
"2009","no migration background","general elemantary","","","","","","","","",""
"2009","no migration background","higher education","","","","","","","","",""
"2009","no migration background","higher vocational","","","","","","","","",""
"2009","no migration background","in school","","","","","","","","",""
"2009","no migration background","inadequately","","","","","","","","",""
"2009","no migration background","middle vocational","","","","","","","","",""
"2009","no migration background","vocational + Abi","","","","","","","","",""
"2010","direct migration background","general elemantary","5.34","5","324","5.18","5.5","4","4","7","7"
"2010","direct migration background","higher education","5.38","6","273","5.2","5.56","3","4","7","7"
"2010","direct migration background","higher vocational","5.81","6","85","5.5","6.12","4","5","7","7"
"2010","direct migration background","in school","","","","","","","","",""
"2010","direct migration background","inadequately","5.07","5","67","4.64","5.5","2","4","7","7"
"2010","direct migration background","middle vocational","5.28","6","536","5.15","5.41","3","4","7","7"
"2010","direct migration background","vocational + Abi","5.26","5.25","143","5.03","5.49","4","4","7","7"
"2010","indirect migration background","general elemantary","5.15","5","120","4.85","5.45","3","4","6","7"
"2010","indirect migration background","higher education","5.55","5.39","85","5.3","5.8","4","5","6","7"
"2010","indirect migration background","higher vocational","5.6","6","32","5.18","6.02","4","5","7","7"
"2010","indirect migration background","in school","5.33","5","42","4.89","5.77","4","5","6","7"
"2010","indirect migration background","inadequately","","","","","","","","",""
"2010","indirect migration background","middle vocational","5.54","6","269","5.35","5.73","4","5","7","7"
"2010","indirect migration background","vocational + Abi","5.48","6","37","5.06","5.9","4","5","6","7"
"2010","no migration background","general elemantary","4.97","5","1176","4.88","5.06","3","4","6","7"
"2010","no migration background","higher education","5.37","6","3471","5.33","5.41","4","5","6","7"
"2010","no migration background","higher vocational","5.22","5","1138","5.14","5.3","3","4","6","7"
"2010","no migration background","in school","5.15","5","218","4.96","5.34","3","4","6","7"
"2010","no migration background","inadequately","4.82","5","59","4.33","5.31","1","4","6","7"
"2010","no migration background","middle vocational","5.15","5","7499","5.12","5.18","3","4","6","7"
"2010","no migration background","vocational + Abi","5.09","5","763","4.99","5.19","3","4","6","7"
"2011","direct migration background","general elemantary","","","","","","","","",""
"2011","direct migration background","higher education","","","","","","","","",""
"2011","direct migration background","higher vocational","","","","","","","","",""
"2011","direct migration background","in school","","","","","","","","",""
"2011","direct migration background","inadequately","","","","","","","","",""
"2011","direct migration background","middle vocational","","","","","","","","",""
"2011","direct migration background","vocational + Abi","","","","","","","","",""
"2011","indirect migration background","general elemantary","","","","","","","","",""
"2011","indirect migration background","higher education","","","","","","","","",""
"2011","indirect migration background","higher vocational","","","","","","","","",""
"2011","indirect migration background","in school","","","","","","","","",""
"2011","indirect migration background","inadequately","","","","","","","","",""
"2011","indirect migration background","middle vocational","","","","","","","","",""
"2011","indirect migration background","vocational + Abi","","","","","","","","",""
"2011","no migration background","general elemantary","","","","","","","","",""
"2011","no migration background","higher education","","","","","","","","",""
"2011","no migration background","higher vocational","","","","","","","","",""
"2011","no migration background","in school","","","","","","","","",""
"2011","no migration background","inadequately","","","","","","","","",""
"2011","no migration background","middle vocational","","","","","","","","",""
"2011","no migration background","vocational + Abi","","","","","","","","",""
"2012","direct migration background","general elemantary","","","","","","","","",""
"2012","direct migration background","higher education","","","","","","","","",""
"2012","direct migration background","higher vocational","","","","","","","","",""
"2012","direct migration background","in school","","","","","","","","",""
"2012","direct migration background","inadequately","","","","","","","","",""
"2012","direct migration background","middle vocational","","","","","","","","",""
"2012","direct migration background","vocational + Abi","","","","","","","","",""
"2012","indirect migration background","general elemantary","","","","","","","","",""
"2012","indirect migration background","higher education","","","","","","","","",""
"2012","indirect migration background","higher vocational","","","","","","","","",""
"2012","indirect migration background","in school","","","","","","","","",""
"2012","indirect migration background","inadequately","","","","","","","","",""
"2012","indirect migration background","middle vocational","","","","","","","","",""
"2012","indirect migration background","vocational + Abi","","","","","","","","",""
"2012","no migration background","general elemantary","","","","","","","","",""
"2012","no migration background","higher education","","","","","","","","",""
"2012","no migration background","higher vocational","","","","","","","","",""
"2012","no migration background","in school","","","","","","","","",""
"2012","no migration background","inadequately","","","","","","","","",""
"2012","no migration background","middle vocational","","","","","","","","",""
"2012","no migration background","vocational + Abi","","","","","","","","",""
"2013","direct migration background","general elemantary","","","","","","","","",""
"2013","direct migration background","higher education","","","","","","","","",""
"2013","direct migration background","higher vocational","","","","","","","","",""
"2013","direct migration background","in school","","","","","","","","",""
"2013","direct migration background","inadequately","","","","","","","","",""
"2013","direct migration background","middle vocational","","","","","","","","",""
"2013","direct migration background","vocational + Abi","","","","","","","","",""
"2013","indirect migration background","general elemantary","","","","","","","","",""
"2013","indirect migration background","higher education","","","","","","","","",""
"2013","indirect migration background","higher vocational","","","","","","","","",""
"2013","indirect migration background","in school","","","","","","","","",""
"2013","indirect migration background","inadequately","","","","","","","","",""
"2013","indirect migration background","middle vocational","","","","","","","","",""
"2013","indirect migration background","vocational + Abi","","","","","","","","",""
"2013","no migration background","general elemantary","","","","","","","","",""
"2013","no migration background","higher education","","","","","","","","",""
"2013","no migration background","higher vocational","","","","","","","","",""
"2013","no migration background","in school","","","","","","","","",""
"2013","no migration background","inadequately","","","","","","","","",""
"2013","no migration background","middle vocational","","","","","","","","",""
"2013","no migration background","vocational + Abi","","","","","","","","",""
"2014","direct migration background","general elemantary","","","","","","","","",""
"2014","direct migration background","higher education","","","","","","","","",""
"2014","direct migration background","higher vocational","","","","","","","","",""
"2014","direct migration background","in school","","","","","","","","",""
"2014","direct migration background","inadequately","","","","","","","","",""
"2014","direct migration background","middle vocational","","","","","","","","",""
"2014","direct migration background","vocational + Abi","","","","","","","","",""
"2014","indirect migration background","general elemantary","","","","","","","","",""
"2014","indirect migration background","higher education","","","","","","","","",""
"2014","indirect migration background","higher vocational","","","","","","","","",""
"2014","indirect migration background","in school","","","","","","","","",""
"2014","indirect migration background","inadequately","","","","","","","","",""
"2014","indirect migration background","middle vocational","","","","","","","","",""
"2014","indirect migration background","vocational + Abi","","","","","","","","",""
"2014","no migration background","general elemantary","","","","","","","","",""
"2014","no migration background","higher education","","","","","","","","",""
"2014","no migration background","higher vocational","","","","","","","","",""
"2014","no migration background","in school","","","","","","","","",""
"2014","no migration background","inadequately","","","","","","","","",""
"2014","no migration background","middle vocational","","","","","","","","",""
"2014","no migration background","vocational + Abi","","","","","","","","",""
"2015","direct migration background","general elemantary","5.34","6","995","5.23","5.45","3","4","7","7"
"2015","direct migration background","higher education","5.57","6","1457","5.5","5.64","4","5","7","7"
"2015","direct migration background","higher vocational","5.47","6","100","5.2","5.74","4","5","7","7"
"2015","direct migration background","in school","5.57","6","56","5.19","5.95","4","5","7","7"
"2015","direct migration background","inadequately","5.27","5","308","5.06","5.48","3","4","7","7"
"2015","direct migration background","middle vocational","5.52","6","1907","5.45","5.59","3","5","7","7"
"2015","direct migration background","vocational + Abi","5.5","6","793","5.39","5.61","3","5","7","7"
"2015","indirect migration background","general elemantary","5.4","6","322","5.22","5.58","3","4","7","7"
"2015","indirect migration background","higher education","5.6","6","263","5.44","5.76","4","5","6","7"
"2015","indirect migration background","higher vocational","5.63","6","59","5.26","6","4","5","7","7"
"2015","indirect migration background","in school","5.5","6","101","5.21","5.79","3","5","6","7"
"2015","indirect migration background","inadequately","5.47","5","38","5","5.94","4","5","7","7"
"2015","indirect migration background","middle vocational","5.24","6","684","5.12","5.36","3","4","7","7"
"2015","indirect migration background","vocational + Abi","5.4","6","118","5.1","5.7","3","4","7","7"
"2015","no migration background","general elemantary","5.13","5","1600","5.05","5.21","3","4","6","7"
"2015","no migration background","higher education","5.45","6","4684","5.41","5.49","4","5","6","7"
"2015","no migration background","higher vocational","5.28","6","1377","5.21","5.35","3","4","6","7"
"2015","no migration background","in school","4.84","5","217","4.66","5.02","3","4","6","7"
"2015","no migration background","inadequately","4.78","5","162","4.5","5.06","2","4","7","7"
"2015","no migration background","middle vocational","5.2","5","9549","5.17","5.23","3","4","6","7"
"2015","no migration background","vocational + Abi","5.29","5","1232","5.21","5.37","4","4","6","7"
"2016","direct migration background","general elemantary","6.28","7","821","6.21","6.35","4","6","7","7"
"2016","direct migration background","higher education","6.13","7","766","6.05","6.21","4","5","7","7"
"2016","direct migration background","higher vocational","","","","","","","","",""
"2016","direct migration background","in school","","","","","","","","",""
"2016","direct migration background","inadequately","6.23","7","1515","6.17","6.29","4","6","7","7"
"2016","direct migration background","middle vocational","6","7","780","5.92","6.08","4","6","7","7"
"2016","direct migration background","vocational + Abi","5.4","6","109","5.17","5.63","4","4","7","7"
"2016","indirect migration background","general elemantary","","","","","","","","",""
"2016","indirect migration background","higher education","","","","","","","","",""
"2016","indirect migration background","higher vocational","","","","","","","","",""
"2016","indirect migration background","in school","","","","","","","","",""
"2016","indirect migration background","inadequately","","","","","","","","",""
"2016","indirect migration background","middle vocational","","","","","","","","",""
"2016","indirect migration background","vocational + Abi","","","","","","","","",""
"2016","no migration background","general elemantary","","","","","","","","",""
"2016","no migration background","higher education","","","","","","","","",""
"2016","no migration background","higher vocational","","","","","","","","",""
"2016","no migration background","in school","","","","","","","","",""
"2016","no migration background","inadequately","","","","","","","","",""
"2016","no migration background","middle vocational","","","","","","","","",""
"2016","no migration background","vocational + Abi","","","","","","","","",""
"2017","direct migration background","general elemantary","6.28","7","555","6.18","6.38","5","6","7","7"
"2017","direct migration background","higher education","6.42","7","445","6.32","6.52","5","6","7","7"
"2017","direct migration background","higher vocational","","","","","","","","",""
"2017","direct migration background","in school","","","","","","","","",""
"2017","direct migration background","inadequately","6.38","7","1194","6.31","6.45","5","6","7","7"
"2017","direct migration background","middle vocational","6.34","7","441","6.23","6.45","5","6","7","7"
"2017","direct migration background","vocational + Abi","6.22","7","68","5.9","6.54","4","6","7","7"
"2017","indirect migration background","general elemantary","","","","","","","","",""
"2017","indirect migration background","higher education","","","","","","","","",""
"2017","indirect migration background","higher vocational","","","","","","","","",""
"2017","indirect migration background","in school","","","","","","","","",""
"2017","indirect migration background","inadequately","","","","","","","","",""
"2017","indirect migration background","middle vocational","","","","","","","","",""
"2017","indirect migration background","vocational + Abi","","","","","","","","",""
"2017","no migration background","general elemantary","","","","","","","","",""
"2017","no migration background","higher education","","","","","","","","",""
"2017","no migration background","higher vocational","","","","","","","","",""
"2017","no migration background","in school","","","","","","","","",""
"2017","no migration background","inadequately","","","","","","","","",""
"2017","no migration background","middle vocational","","","","","","","","",""
"2017","no migration background","vocational + Abi","","","","","","","","",""
"2018","direct migration background","general elemantary","6.51","7","99","6.22","6.8","5","7","7","7"
"2018","direct migration background","higher education","6.54","7","49","6.29","6.79","5","7","7","7"
"2018","direct migration background","higher vocational","","","","","","","","",""
"2018","direct migration background","in school","","","","","","","","",""
"2018","direct migration background","inadequately","6.22","7","161","5.99","6.45","4","6","7","7"
"2018","direct migration background","middle vocational","6.26","7","56","5.92","6.6","4","6","7","7"
"2018","direct migration background","vocational + Abi","","","","","","","","",""
"2018","indirect migration background","general elemantary","","","","","","","","",""
"2018","indirect migration background","higher education","","","","","","","","",""
"2018","indirect migration background","higher vocational","","","","","","","","",""
"2018","indirect migration background","in school","","","","","","","","",""
"2018","indirect migration background","inadequately","","","","","","","","",""
"2018","indirect migration background","middle vocational","","","","","","","","",""
"2018","indirect migration background","vocational + Abi","","","","","","","","",""
"2018","no migration background","general elemantary","","","","","","","","",""
"2018","no migration background","higher education","","","","","","","","",""
"2018","no migration background","higher vocational","","","","","","","","",""
"2018","no migration background","in school","","","","","","","","",""
"2018","no migration background","inadequately","","","","","","","","",""
"2018","no migration background","middle vocational","","","","","","","","",""
"2018","no migration background","vocational + Abi","","","","","","","","",""
"2019","direct migration background","general elemantary","6","7","52","5.71","6.29","2","6","7","7"
"2019","direct migration background","higher education","","","","","","","","",""
"2019","direct migration background","higher vocational","","","","","","","","",""
"2019","direct migration background","in school","","","","","","","","",""
"2019","direct migration background","inadequately","5.97","7","132","5.7","6.24","4","5","7","7"
"2019","direct migration background","middle vocational","6.7","7","33","6.27","7.13","6","7","7","7"
"2019","direct migration background","vocational + Abi","","","","","","","","",""
"2019","indirect migration background","general elemantary","","","","","","","","",""
"2019","indirect migration background","higher education","","","","","","","","",""
"2019","indirect migration background","higher vocational","","","","","","","","",""
"2019","indirect migration background","in school","","","","","","","","",""
"2019","indirect migration background","inadequately","","","","","","","","",""
"2019","indirect migration background","middle vocational","","","","","","","","",""
"2019","indirect migration background","vocational + Abi","","","","","","","","",""
"2019","no migration background","general elemantary","","","","","","","","",""
"2019","no migration background","higher education","","","","","","","","",""
"2019","no migration background","higher vocational","","","","","","","","",""
"2019","no migration background","in school","","","","","","","","",""
"2019","no migration background","inadequately","","","","","","","","",""
"2019","no migration background","middle vocational","","","","","","","","",""
"2019","no migration background","vocational + Abi","","","","","","","","",""
