"plj0047","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1992","Employed","in school","1","","","","2"
"Some worries","1992","Employed","inadequately","123","0.36939609472649","0.315052138141802","0.423740051311177","2"
"Some worries","1992","Employed","general elemantary","269","0.425552087698762","0.386283874961086","0.464820300436438","2"
"Some worries","1992","Employed","middle vocational","214","0.372375018634995","0.330085123117429","0.414664914152562","2"
"Some worries","1992","Employed","vocational + Abi","33","0.507799462507447","0.383356767895082","0.632242157119813","2"
"Some worries","1992","Employed","higher vocational","6","","","","2"
"Some worries","1992","Employed","higher education","20","","","","2"
"Some worries","1992","Not Employed","in school","18","","","","2"
"Some worries","1992","Not Employed","inadequately","86","0.415882891156894","0.349847509070089","0.4819182732437","2"
"Big worries","1993","Not Employed","in school","21","","","","1"
"Big worries","1993","Not Employed","inadequately","116","0.532146816284991","0.467662410577916","0.596631221992066","1"
"Big worries","1993","Not Employed","general elemantary","117","0.592453693189233","0.526464324157911","0.658443062220555","1"
"Big worries","1993","Not Employed","middle vocational","69","0.463852353346394","0.382400882879097","0.545303823813691","1"
"Big worries","1993","Not Employed","vocational + Abi","11","","","","1"
"Big worries","1993","Not Employed","higher vocational","2","","","","1"
"Big worries","1993","Not Employed","higher education","2","","","","1"
"Big worries","1993","Employed","in school","","","","","1"
"Big worries","1993","Employed","inadequately","123","0.502683971080694","0.443373617283098","0.561994324878289","1"
"Big worries","1993","Employed","general elemantary","269","0.501695226990891","0.46103895688636","0.542351497095422","1"
"Big worries","1993","Employed","middle vocational","215","0.452847857521069","0.409260610592365","0.496435104449773","1"
"Big worries","1993","Employed","vocational + Abi","31","0.404667751276656","0.284417191604021","0.524918310949291","1"
"Big worries","1993","Employed","higher vocational","6","","","","1"
"Big worries","1993","Employed","higher education","16","","","","1"
"No worries","1993","Not Employed","in school","","","","","3"
"No worries","1993","Not Employed","inadequately","26","","","","3"
"No worries","1993","Not Employed","general elemantary","26","","","","3"
"No worries","1993","Not Employed","middle vocational","17","","","","3"
"No worries","1993","Not Employed","vocational + Abi","","","","","3"
"No worries","1993","Not Employed","higher vocational","","","","","3"
"No worries","1993","Not Employed","higher education","","","","","3"
"No worries","1993","Employed","in school","","","","","3"
"No worries","1993","Employed","inadequately","37","0.116815112743606","0.0787136105794516","0.15491661490776","3"
"No worries","1993","Employed","general elemantary","66","0.0985900343031271","0.0743497498821232","0.122830318724131","3"
"No worries","1993","Employed","middle vocational","63","0.132594410093021","0.10289806891509","0.162290751270952","3"
"No worries","1993","Employed","vocational + Abi","5","","","","3"
"No worries","1993","Employed","higher vocational","","","","","3"
"No worries","1993","Employed","higher education","4","","","","3"
"Some worries","1993","Not Employed","in school","19","","","","2"
"Some worries","1993","Not Employed","inadequately","88","0.379407846911569","0.31669731747335","0.442118376349787","2"
"Some worries","1993","Not Employed","general elemantary","70","0.26207039494853","0.203012938550057","0.321127851347003","2"
"Some worries","1993","Not Employed","middle vocational","58","0.425294496069191","0.344546007077319","0.506042985061062","2"
"Some worries","1993","Not Employed","vocational + Abi","11","","","","2"
"Some worries","1993","Not Employed","higher vocational","","","","","2"
"Some worries","1993","Not Employed","higher education","1","","","","2"
"Some worries","1993","Employed","in school","1","","","","2"
"Some worries","1993","Employed","inadequately","113","0.380500916175701","0.322908545585799","0.438093286765602","2"
"Some worries","1993","Employed","general elemantary","246","0.399714738705982","0.359884404896929","0.439545072515034","2"
"Some worries","1993","Employed","middle vocational","223","0.41455773238591","0.371419357996589","0.457696106775231","2"
"Some worries","1993","Employed","vocational + Abi","28","","","","2"
"Some worries","1993","Employed","higher vocational","6","","","","2"
"Some worries","1993","Employed","higher education","19","","","","2"
"Big worries","1994","Not Employed","in school","26","","","","1"
"Big worries","1994","Not Employed","inadequately","103","0.524114495645617","0.456406606927697","0.591822384363536","1"
"Big worries","1994","Not Employed","general elemantary","106","0.511639260116529","0.444192799214237","0.57908572101882","1"
"Big worries","1994","Not Employed","middle vocational","68","0.449525743246647","0.369383217743131","0.529668268750162","1"
"Big worries","1994","Not Employed","vocational + Abi","15","","","","1"
"Big worries","1994","Not Employed","higher vocational","3","","","","1"
"Big worries","1994","Not Employed","higher education","2","","","","1"
"Big worries","1994","Employed","in school","","","","","1"
"Big worries","1994","Employed","inadequately","107","0.420792798597857","0.360899399209801","0.480686197985913","1"
"Big worries","1994","Employed","general elemantary","242","0.530610234016818","0.487297298159851","0.573923169873784","1"
"Big worries","1994","Employed","middle vocational","197","0.448294578635427","0.403758117656181","0.492831039614673","1"
"Big worries","1994","Employed","vocational + Abi","25","","","","1"
"Big worries","1994","Employed","higher vocational","6","","","","1"
"Big worries","1994","Employed","higher education","11","","","","1"
"No worries","1994","Not Employed","in school","2","","","","3"
"No worries","1994","Not Employed","inadequately","19","","","","3"
"No worries","1994","Not Employed","general elemantary","30","0.164911453130334","0.11483903831966","0.214983867941008","3"
"No worries","1994","Not Employed","middle vocational","18","","","","3"
"No worries","1994","Not Employed","vocational + Abi","1","","","","3"
"No worries","1994","Not Employed","higher vocational","","","","","3"
"No worries","1994","Not Employed","higher education","1","","","","3"
"No worries","1994","Employed","in school","","","","","3"
"No worries","1994","Employed","inadequately","33","0.0826579031080071","0.0492510404880699","0.116064765727944","3"
"No worries","1994","Employed","general elemantary","62","0.107374250933463","0.0805054811770836","0.134243020689843","3"
"No worries","1994","Employed","middle vocational","57","0.118983415846924","0.0899889179435513","0.147977913750296","3"
"No worries","1994","Employed","vocational + Abi","8","","","","3"
"No worries","1994","Employed","higher vocational","1","","","","3"
"No worries","1994","Employed","higher education","5","","","","3"
"Some worries","1994","Not Employed","in school","19","","","","2"
"Some worries","1994","Not Employed","inadequately","87","0.410545453096693","0.343852379554467","0.477238526638919","2"
"Some worries","1994","Not Employed","general elemantary","75","0.323449286753137","0.260330282291539","0.386568291214735","2"
"Some worries","1994","Not Employed","middle vocational","62","0.447007529405663","0.366907207466589","0.527107851344737","2"
"Some worries","1994","Not Employed","vocational + Abi","10","","","","2"
"Some worries","1994","Not Employed","higher vocational","","","","","2"
"Some worries","1994","Not Employed","higher education","4","","","","2"
"Some worries","1994","Employed","in school","","","","","2"
"Some worries","1994","Employed","inadequately","121","0.496549298294136","0.435891380407584","0.557207216180688","2"
"Some worries","1994","Employed","general elemantary","206","0.362015515049719","0.320306334883165","0.403724695216274","2"
"Some worries","1994","Employed","middle vocational","225","0.432722005517649","0.388352683411032","0.477091327624267","2"
"Some worries","1994","Employed","vocational + Abi","23","","","","2"
"Some worries","1994","Employed","higher vocational","8","","","","2"
"Some worries","1994","Employed","higher education","20","","","","2"
"Big worries","1995","Not Employed","in school","22","","","","1"
"Big worries","1995","Not Employed","inadequately","92","0.499872918440053","0.430577729460765","0.56916810741934","1"
"Big worries","1995","Not Employed","general elemantary","99","0.546147773726781","0.479287121596936","0.613008425856626","1"
"Big worries","1995","Not Employed","middle vocational","67","0.421110680369631","0.343382564846928","0.498838795892333","1"
"Big worries","1995","Not Employed","vocational + Abi","10","","","","1"
"Big worries","1995","Not Employed","higher vocational","1","","","","1"
"Big worries","1995","Not Employed","higher education","1","","","","1"
"Big worries","1995","Employed","in school","","","","","1"
"Big worries","1995","Employed","inadequately","84","0.409094206120687","0.344418319307951","0.473770092933423","1"
"Big worries","1995","Employed","general elemantary","174","0.458851301690345","0.411916127290463","0.505786476090227","1"
"Big worries","1995","Employed","middle vocational","153","0.370240622078306","0.325173673717561","0.415307570439051","1"
"Big worries","1995","Employed","vocational + Abi","17","","","","1"
"Big worries","1995","Employed","higher vocational","8","","","","1"
"Big worries","1995","Employed","higher education","12","","","","1"
"No worries","1995","Not Employed","in school","3","","","","3"
"No worries","1995","Not Employed","inadequately","23","","","","3"
"No worries","1995","Not Employed","general elemantary","24","","","","3"
"No worries","1995","Not Employed","middle vocational","19","","","","3"
"No worries","1995","Not Employed","vocational + Abi","1","","","","3"
"No worries","1995","Not Employed","higher vocational","","","","","3"
"No worries","1995","Not Employed","higher education","1","","","","3"
"No worries","1995","Employed","in school","","","","","3"
"No worries","1995","Employed","inadequately","33","0.151423286295478","0.104269834251149","0.198576738339808","3"
"No worries","1995","Employed","general elemantary","62","0.129830485990981","0.0981716884026063","0.161489283579357","3"
"No worries","1995","Employed","middle vocational","65","0.14058616012863","0.108144635782211","0.173027684475049","3"
"No worries","1995","Employed","vocational + Abi","15","","","","3"
"No worries","1995","Employed","higher vocational","","","","","3"
"No worries","1995","Employed","higher education","4","","","","3"
"Some worries","1995","Not Employed","in school","17","","","","2"
"Some worries","1995","Not Employed","inadequately","85","0.399619016877936","0.331734672099812","0.46750336165606","2"
"Some worries","1995","Not Employed","general elemantary","90","0.358528884493318","0.29412546645287","0.422932302533766","2"
"Some worries","1995","Not Employed","middle vocational","69","0.424431796639047","0.346621943643229","0.502241649634865","2"
"Some worries","1995","Not Employed","vocational + Abi","9","","","","2"
"Some worries","1995","Not Employed","higher vocational","","","","","2"
"Some worries","1995","Not Employed","higher education","2","","","","2"
"Some worries","1995","Employed","in school","","","","","2"
"Some worries","1995","Employed","inadequately","105","0.439482507583835","0.374193963219905","0.504771051947764","2"
"Some worries","1995","Employed","general elemantary","197","0.411318212318673","0.364969954655397","0.45766646998195","2"
"Some worries","1995","Employed","middle vocational","223","0.489173217793064","0.4425183501789","0.535828085407228","2"
"Some worries","1995","Employed","vocational + Abi","21","","","","2"
"Some worries","1995","Employed","higher vocational","7","","","","2"
"Some worries","1995","Employed","higher education","20","","","","2"
"Big worries","1996","Not Employed","in school","79","0.299627280399338","0.244985920949178","0.354268639849499","1"
"Big worries","1996","Not Employed","inadequately","99","0.425681782962191","0.362996156698882","0.4883674092255","1"
"Big worries","1996","Not Employed","general elemantary","400","0.338666171652702","0.311617825951257","0.365714517354147","1"
"Big worries","1996","Not Employed","middle vocational","682","0.327008022121233","0.30718307521175","0.346832969030715","1"
"Big worries","1996","Not Employed","vocational + Abi","44","0.367696504672161","0.280326430949038","0.455066578395285","1"
"Big worries","1996","Not Employed","higher vocational","52","0.304755897149355","0.236751581723551","0.372760212575159","1"
"Big worries","1996","Not Employed","higher education","83","0.272531030417325","0.225614568089434","0.319447492745216","1"
"Big worries","1996","Employed","in school","5","","","","1"
"Big worries","1996","Employed","inadequately","89","0.417892022799802","0.35650789823267","0.479276147366934","1"
"Big worries","1996","Employed","general elemantary","406","0.338584391506477","0.311809473194628","0.365359309818326","1"
"Big worries","1996","Employed","middle vocational","1276","0.285392306731297","0.272051624288971","0.298732989173623","1"
"Big worries","1996","Employed","vocational + Abi","84","0.239323026714131","0.195001422596943","0.283644630831319","1"
"Big worries","1996","Employed","higher vocational","168","0.283453445535868","0.246870649989235","0.320036241082502","1"
"Big worries","1996","Employed","higher education","298","0.19473012313166","0.174001933162819","0.215458313100501","1"
"No worries","1996","Not Employed","in school","47","0.16070536484891","0.116898858371348","0.204511871326473","3"
"No worries","1996","Not Employed","inadequately","34","0.170773448133047","0.123064931433484","0.21848196483261","3"
"No worries","1996","Not Employed","general elemantary","235","0.211717695655827","0.188368931515958","0.235066459795696","3"
"No worries","1996","Not Employed","middle vocational","376","0.174263939546756","0.158233247355918","0.190294631737595","3"
"No worries","1996","Not Employed","vocational + Abi","12","","","","3"
"No worries","1996","Not Employed","higher vocational","21","","","","3"
"No worries","1996","Not Employed","higher education","64","0.186105096356831","0.145096647801529","0.227113544912134","3"
"No worries","1996","Employed","in school","2","","","","3"
"No worries","1996","Employed","inadequately","34","0.129592218604238","0.0877925252684471","0.171391911940029","3"
"No worries","1996","Employed","general elemantary","172","0.165104979070502","0.144098489211292","0.186111468929711","3"
"No worries","1996","Employed","middle vocational","751","0.169012586361167","0.157941765620268","0.180083407102065","3"
"No worries","1996","Employed","vocational + Abi","44","0.0918180446115512","0.0618213400185885","0.121814749204514","3"
"No worries","1996","Employed","higher vocational","94","0.185942373813542","0.154361032321711","0.217523715305372","3"
"No worries","1996","Employed","higher education","260","0.187494870795412","0.167064237182296","0.207925504408528","3"
"Some worries","1996","Not Employed","in school","144","0.539667354751751","0.48021553256886","0.599119176934643","2"
"Some worries","1996","Not Employed","inadequately","106","0.403544768904762","0.341345693708596","0.465743844100929","2"
"Some worries","1996","Not Employed","general elemantary","541","0.449616132691472","0.421184734306347","0.478047531076597","2"
"Some worries","1996","Not Employed","middle vocational","1093","0.498728038332011","0.477598184884622","0.519857891779401","2"
"Some worries","1996","Not Employed","vocational + Abi","61","0.541117298525501","0.450824791380208","0.631409805670794","2"
"Some worries","1996","Not Employed","higher vocational","103","0.585786789975854","0.513013247410443","0.658560332541265","2"
"Some worries","1996","Not Employed","higher education","199","0.541363873225843","0.488860306478205","0.593867439973482","2"
"Some worries","1996","Employed","in school","9","","","","2"
"Some worries","1996","Employed","inadequately","125","0.45251575859596","0.390568097165083","0.514463420026837","2"
"Some worries","1996","Employed","general elemantary","622","0.496310629423021","0.468021756208029","0.524599502638013","2"
"Some worries","1996","Employed","middle vocational","2375","0.545595106907536","0.530886220131641","0.560303993683432","2"
"Some worries","1996","Employed","vocational + Abi","228","0.668858928674318","0.619971535357801","0.717746321990834","2"
"Some worries","1996","Employed","higher vocational","321","0.53060418065059","0.490093573144359","0.571114788156822","2"
"Some worries","1996","Employed","higher education","844","0.617775006072928","0.592339007482628","0.643211004663228","2"
"Big worries","1997","Not Employed","in school","72","0.225742459902804","0.178434217657734","0.273050702147873","1"
"Big worries","1997","Not Employed","inadequately","87","0.328144983094409","0.268987311149","0.387302655039819","1"
"Big worries","1997","Not Employed","general elemantary","403","0.326081959992691","0.299458828466866","0.352705091518515","1"
"Big worries","1997","Not Employed","middle vocational","714","0.332046205746883","0.312371396007364","0.351721015486403","1"
"Big worries","1997","Not Employed","vocational + Abi","34","0.287786948734609","0.203941481172454","0.371632416296763","1"
"Big worries","1997","Not Employed","higher vocational","57","0.326409400790022","0.257331235273111","0.395487566306932","1"
"Big worries","1997","Not Employed","higher education","85","0.251039442136895","0.20624776801295","0.29583111626084","1"
"Big worries","1997","Employed","in school","6","","","","1"
"Big worries","1997","Employed","inadequately","80","0.354670127771364","0.291452245872599","0.417888009670129","1"
"Big worries","1997","Employed","general elemantary","396","0.362517425112611","0.33447602317907","0.390558827046153","1"
"Big worries","1997","Employed","middle vocational","1347","0.317244200296292","0.303247150581116","0.331241250011467","1"
"Big worries","1997","Employed","vocational + Abi","89","0.272230482071366","0.22498761910837","0.319473345034363","1"
"Big worries","1997","Employed","higher vocational","164","0.316384227344285","0.278568411507082","0.354200043181488","1"
"Big worries","1997","Employed","higher education","268","0.189354652551477","0.16885376360916","0.209855541493794","1"
"No worries","1997","Not Employed","in school","59","0.216508912263925","0.169902853000039","0.263114971527811","3"
"No worries","1997","Not Employed","inadequately","42","0.167033997265735","0.12003847468299","0.21402951984848","3"
"No worries","1997","Not Employed","general elemantary","242","0.211287065361644","0.188103077144188","0.234471053579101","3"
"No worries","1997","Not Employed","middle vocational","385","0.182280773109327","0.166151655623105","0.198409890595549","3"
"No worries","1997","Not Employed","vocational + Abi","19","","","","3"
"No worries","1997","Not Employed","higher vocational","25","","","","3"
"No worries","1997","Not Employed","higher education","70","0.196085948030183","0.15507263179018","0.237099264270187","3"
"No worries","1997","Employed","in school","3","","","","3"
"No worries","1997","Employed","inadequately","37","0.182156786689967","0.131153935381409","0.233159637998524","3"
"No worries","1997","Employed","general elemantary","180","0.163427621462873","0.141859336608745","0.184995906317001","3"
"No worries","1997","Employed","middle vocational","785","0.18474622561027","0.173074336393245","0.196418114827294","3"
"No worries","1997","Employed","vocational + Abi","48","0.132008234114028","0.0960805507204994","0.167935917507556","3"
"No worries","1997","Employed","higher vocational","121","0.209163891288503","0.176092944652935","0.24223483792407","3"
"No worries","1997","Employed","higher education","246","0.182968036661912","0.162736615407353","0.203199457916471","3"
"Some worries","1997","Not Employed","in school","169","0.557748627833272","0.50154798107772","0.613949274588823","2"
"Some worries","1997","Not Employed","inadequately","113","0.504821019639856","0.441828319646203","0.567813719633509","2"
"Some worries","1997","Not Employed","general elemantary","546","0.462630974645665","0.434314063474041","0.490947885817289","2"
"Some worries","1997","Not Employed","middle vocational","1102","0.48567302114379","0.46479305874416","0.506552983543419","2"
"Some worries","1997","Not Employed","vocational + Abi","59","0.533068147877158","0.440671291255545","0.62546500449877","2"
"Some worries","1997","Not Employed","higher vocational","95","0.530910395621546","0.457391330354545","0.604429460888547","2"
"Some worries","1997","Not Employed","higher education","205","0.552874609832922","0.501514631760079","0.604234587905764","2"
"Some worries","1997","Employed","in school","5","","","","2"
"Some worries","1997","Employed","inadequately","103","0.463173085538669","0.397282168947306","0.529064002130031","2"
"Some worries","1997","Employed","general elemantary","553","0.474054953424516","0.444928631245979","0.503181275603053","2"
"Some worries","1997","Employed","middle vocational","2115","0.498009574093439","0.482972147383774","0.513047000803103","2"
"Some worries","1997","Employed","vocational + Abi","204","0.595761283814606","0.543674685797629","0.647847881831583","2"
"Some worries","1997","Employed","higher vocational","296","0.474451881367212","0.433848485789499","0.515055276944925","2"
"Some worries","1997","Employed","higher education","889","0.627677310786611","0.602381580502431","0.652973041070791","2"
"Big worries","1998","Not Employed","in school","76","0.243900110325524","0.196096265296264","0.291703955354782","1"
"Big worries","1998","Not Employed","inadequately","95","0.385399788354049","0.322908105628445","0.447891471079653","1"
"Big worries","1998","Not Employed","general elemantary","457","0.333720793332409","0.308321369673185","0.359120216991632","1"
"Big worries","1998","Not Employed","middle vocational","772","0.328975132376698","0.310416117947116","0.347534146806279","1"
"Big worries","1998","Not Employed","vocational + Abi","45","0.393027556544316","0.306358481109194","0.479696631979437","1"
"Big worries","1998","Not Employed","higher vocational","59","0.283850340578926","0.221520406583086","0.346180274574766","1"
"Big worries","1998","Not Employed","higher education","106","0.262088312448715","0.220130012112312","0.304046612785118","1"
"Big worries","1998","Employed","in school","8","","","","1"
"Big worries","1998","Employed","inadequately","64","0.378157699230163","0.312097554238542","0.444217844221784","1"
"Big worries","1998","Employed","general elemantary","422","0.364404939831945","0.337061257828473","0.391748621835418","1"
"Big worries","1998","Employed","middle vocational","1409","0.321040003535696","0.307374773140818","0.334705233930573","1"
"Big worries","1998","Employed","vocational + Abi","90","0.248318598745387","0.204822529356583","0.291814668134191","1"
"Big worries","1998","Employed","higher vocational","175","0.294765049079801","0.258701471061519","0.330828627098082","1"
"Big worries","1998","Employed","higher education","299","0.187194327319832","0.167571937004656","0.206816717635009","1"
"No worries","1998","Not Employed","in school","66","0.248460709518998","0.200357733071242","0.296563685966755","3"
"No worries","1998","Not Employed","inadequately","44","0.203409216275167","0.151723197323444","0.255095235226889","3"
"No worries","1998","Not Employed","general elemantary","243","0.185033818471881","0.164116815998629","0.205950820945133","3"
"No worries","1998","Not Employed","middle vocational","443","0.169890794657678","0.155056851669018","0.184724737646338","3"
"No worries","1998","Not Employed","vocational + Abi","18","","","","3"
"No worries","1998","Not Employed","higher vocational","32","0.168445954684661","0.116706053439972","0.22018585592935","3"
"No worries","1998","Not Employed","higher education","73","0.172357535072792","0.136322214864691","0.208392855280892","3"
"No worries","1998","Employed","in school","3","","","","3"
"No worries","1998","Employed","inadequately","39","0.201079814528121","0.146479033712334","0.255680595343908","3"
"No worries","1998","Employed","general elemantary","203","0.177308641748328","0.155608726907791","0.199008556588865","3"
"No worries","1998","Employed","middle vocational","853","0.185285886812489","0.173913828470308","0.196657945154671","3"
"No worries","1998","Employed","vocational + Abi","72","0.17225675985561","0.1342409327038","0.21027258700742","3"
"No worries","1998","Employed","higher vocational","123","0.215035472764336","0.182538420031221","0.247532525497451","3"
"No worries","1998","Employed","higher education","321","0.215848384239308","0.195152374165944","0.236544394312672","3"
"Some worries","1998","Not Employed","in school","168","0.507639180155478","0.451986439769107","0.56329192054185","2"
"Some worries","1998","Not Employed","inadequately","94","0.411190995370784","0.348011064005264","0.474370926736304","2"
"Some worries","1998","Not Employed","general elemantary","624","0.48124538819571","0.454332000093901","0.50815877629752","2"
"Some worries","1998","Not Employed","middle vocational","1247","0.501134072965624","0.481383806747809","0.520884339183439","2"
"Some worries","1998","Not Employed","vocational + Abi","59","0.504533482664926","0.415813728930675","0.593253236399178","2"
"Some worries","1998","Not Employed","higher vocational","110","0.547703704736413","0.4788964205208","0.616510988952026","2"
"Some worries","1998","Not Employed","higher education","243","0.565554152478494","0.518261160703077","0.61284714425391","2"
"Some worries","1998","Employed","in school","6","","","","2"
"Some worries","1998","Employed","inadequately","104","0.420762486241716","0.353509779998973","0.488015192484459","2"
"Some worries","1998","Employed","general elemantary","565","0.458286418419727","0.429977194355053","0.4865956424844","2"
"Some worries","1998","Employed","middle vocational","2222","0.493674109651815","0.479040531463179","0.508307687840451","2"
"Some worries","1998","Employed","vocational + Abi","217","0.579424641399003","0.529725500872631","0.629123781925374","2"
"Some worries","1998","Employed","higher vocational","316","0.490199478155864","0.450658221670307","0.52974073464142","2"
"Some worries","1998","Employed","higher education","898","0.59695728844086","0.572282162911231","0.621632413970489","2"
"Big worries","1999","Not Employed","in school","101","0.318799192500789","0.263620806495341","0.373977578506238","1"
"Big worries","1999","Not Employed","inadequately","66","0.25932797852427","0.202062289681511","0.316593667367029","1"
"Big worries","1999","Not Employed","general elemantary","334","0.257531281514187","0.2333676699715","0.281694893056875","1"
"Big worries","1999","Not Employed","middle vocational","658","0.270063192760923","0.252093030517576","0.288033355004271","1"
"Big worries","1999","Not Employed","vocational + Abi","36","0.352071724371402","0.261574503514401","0.442568945228404","1"
"Big worries","1999","Not Employed","higher vocational","55","0.281567608032527","0.218114377937984","0.34502083812707","1"
"Big worries","1999","Not Employed","higher education","115","0.271768551102723","0.229473657131521","0.314063445073926","1"
"Big worries","1999","Employed","in school","15","","","","1"
"Big worries","1999","Employed","inadequately","64","0.36109756452983","0.294194648497178","0.428000480562482","1"
"Big worries","1999","Employed","general elemantary","376","0.333653471416747","0.306738800003979","0.360568142829515","1"
"Big worries","1999","Employed","middle vocational","1371","0.318963630328647","0.305499343987688","0.332427916669606","1"
"Big worries","1999","Employed","vocational + Abi","146","0.345828244776913","0.299390438802728","0.392266050751098","1"
"Big worries","1999","Employed","higher vocational","191","0.300561970589284","0.264644763389417","0.336479177789151","1"
"Big worries","1999","Employed","higher education","468","0.320924315636843","0.297601059434147","0.344247571839539","1"
"No worries","1999","Not Employed","in school","43","0.167048493491943","0.122880878308872","0.211216108675015","3"
"No worries","1999","Not Employed","inadequately","52","0.22426125174693","0.169761854957603","0.278760648536258","3"
"No worries","1999","Not Employed","general elemantary","267","0.220243637805355","0.197343456549025","0.243143819061684","3"
"No worries","1999","Not Employed","middle vocational","392","0.182563431064228","0.166927973567013","0.198198888561444","3"
"No worries","1999","Not Employed","vocational + Abi","18","","","","3"
"No worries","1999","Not Employed","higher vocational","16","","","","3"
"No worries","1999","Not Employed","higher education","46","0.116725082001726","0.0861981141793584","0.147252049824094","3"
"No worries","1999","Employed","in school","7","","","","3"
"No worries","1999","Employed","inadequately","47","0.237471185852737","0.178199253512962","0.296743118192513","3"
"No worries","1999","Employed","general elemantary","184","0.165869536383724","0.144637507558759","0.18710156520869","3"
"No worries","1999","Employed","middle vocational","665","0.141237314879089","0.131176366692566","0.151298263065612","3"
"No worries","1999","Employed","vocational + Abi","40","0.0927052914733291","0.0643899359580345","0.121020646988624","3"
"No worries","1999","Employed","higher vocational","78","0.137314607000823","0.110353016026816","0.16427619797483","3"
"No worries","1999","Employed","higher education","151","0.111088657831406","0.0953889032064788","0.126788412456332","3"
"Some worries","1999","Not Employed","in school","130","0.514152314007267","0.454973156750232","0.573331471264303","2"
"Some worries","1999","Not Employed","inadequately","107","0.516410769728799","0.451113836025758","0.58170770343184","2"
"Some worries","1999","Not Employed","general elemantary","657","0.522225080680458","0.494622587757","0.549827573603917","2"
"Some worries","1999","Not Employed","middle vocational","1295","0.547373376174848","0.527227389129146","0.56751936322055","2"
"Some worries","1999","Not Employed","vocational + Abi","53","0.503537371173739","0.408801307072991","0.598273435274486","2"
"Some worries","1999","Not Employed","higher vocational","122","0.632287398881844","0.564260455682254","0.700314342081434","2"
"Some worries","1999","Not Employed","higher education","264","0.611506366895551","0.565167429528695","0.657845304262406","2"
"Some worries","1999","Employed","in school","23","","","","2"
"Some worries","1999","Employed","inadequately","87","0.401431249617432","0.33315367202679","0.469708827208074","2"
"Some worries","1999","Employed","general elemantary","619","0.500476992199529","0.471936530449975","0.529017453949082","2"
"Some worries","1999","Employed","middle vocational","2567","0.539799054792264","0.525400549292495","0.554197560292033","2"
"Some worries","1999","Employed","vocational + Abi","217","0.561466463749758","0.513020356753464","0.609912570746052","2"
"Some worries","1999","Employed","higher vocational","357","0.562123422409893","0.523258963753443","0.600987881066342","2"
"Some worries","1999","Employed","higher education","920","0.567987026531751","0.543238668879506","0.592735384183997","2"
"Big worries","2000","Not Employed","in school","138","0.334784392498784","0.289049227132762","0.380519557864806","1"
"Big worries","2000","Not Employed","inadequately","79","0.327624712166368","0.267616821981672","0.387632602351063","1"
"Big worries","2000","Not Employed","general elemantary","488","0.246658989096485","0.227565467966014","0.265752510226956","1"
"Big worries","2000","Not Employed","middle vocational","1335","0.27134395576615","0.258574578717615","0.284113332814684","1"
"Big worries","2000","Not Employed","vocational + Abi","97","0.369335254249983","0.31330335796641","0.425367150533556","1"
"Big worries","2000","Not Employed","higher vocational","169","0.328284721667885","0.287688606079946","0.368880837255825","1"
