"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1987","inadequately","1111.62","1176","421","210","767","1483","1738","1053.96","1169.28","1125","1227"
"1987","middle vocational","1425.23","1380","3194","511","978","1738","2168","1397.6","1452.86","1329","1388"
"1987","vocational + Abi","1440.79","1400.84","191","273","920","1943","2456","1332.98","1548.6","1278","1483"
"1988","general elemantary","965.43","920","1403","228","366","1380","1687","929.79","1001.07","971","1104"
"1988","higher education","2527.21","2394.73","555","1045","1764","3068","3835","2409.41","2645.01","2250","2454"
"1988","higher vocational","1831.17","1738","372","767","1249","2301","2863","1720.09","1942.25","1636","1825"
"1988","in school","","","","","","","","","","",""
"1988","inadequately","1179.79","1227","374","247","920","1534","1790","1120.79","1238.79","1176","1278"
"1988","middle vocational","1477.12","1432","3001","511","1030","1790","2301","1448.34","1505.9","1414","1432"
"1988","vocational + Abi","1435.89","1432","183","383","869","1892","2556","1325.99","1545.79","1329","1585"
"1989","general elemantary","991.53","1021.63","1355","231","383","1432","1790","957.72","1025.34","1053","1150"
"1989","higher education","2655.77","2454","555","1176","1841","3161","4090","2512.73","2798.81","2352","2556"
"1989","higher vocational","1861.13","1738","357","793","1278","2352","3017","1761.63","1960.63","1651","1892"
"1989","in school","","","","","","","","","","",""
"1989","inadequately","1209.1","1227","346","330","920","1549","1841","1153.17","1265.03","1227","1329"
"1989","middle vocational","1538.61","1483","2978","562","1096","1841","2352","1509.13","1568.09","1432","1483"
"1989","vocational + Abi","1577.85","1507.63","189","736","1125","1994","2556","1478.59","1677.11","1432","1636"
"1990","general elemantary","960.08","818","1567","210","362","1432","1826","920.68","999.48","869","1023"
"1990","higher education","1936.74","1636","1404","562","767","2737","3579","1857.07","2016.41","859","920"
"1990","higher vocational","1678.87","1534","572","540","818","2250","3013","1595.74","1762","1023","1380"
"1990","in school","","","","","","","","","","",""
"1990","inadequately","1244.91","1329","349","383","920","1614","1841","1188.63","1301.19","1278","1421"
"1990","middle vocational","1319.46","1278","4952","404","614","1790","2301","1296.92","1342","818","920"
"1990","vocational + Abi","1407.94","1380","252","460","765","1841","2454","1314.57","1501.31","1278","1432"
"1991","general elemantary","1036.23","920","1472","251","414","1531","1943","999.17","1073.29","971","1125"
"1991","higher education","2126.96","1771.46","1323","690","931","2892","3886","2047.23","2206.69","1125","1278"
"1991","higher vocational","1776.62","1636","558","669","920","2301","3068","1695.33","1857.91","1329","1534"
"1991","in school","","","","","","","","","","",""
"1991","inadequately","1299.65","1278","352","456","1017","1687","1943","1236.82","1362.48","1253","1432"
"1991","middle vocational","1427.04","1380","4611","475","764","1892","2454","1402.6","1451.48","1074","1176"
"1991","vocational + Abi","1500.5","1533.41","271","511","971","1892","2556","1412.85","1588.15","1355","1534"
"1992","general elemantary","1129.84","1074","1387","281","470","1636","2045","1089.83","1169.85","1121","1227"
"1992","higher education","2377.96","2045","1259","920","1249","3132","4141","2298.71","2457.21","1534","1659"
"1992","higher vocational","1920.47","1743.81","555","767","1225","2454","3230","1838.96","2001.98","1564","1748"
"1992","in school","","","","","","","","","","",""
"1992","inadequately","1429","1434.04","308","741","1043","1790","2147","1361.35","1496.65","1380","1534"
"1992","middle vocational","1600.81","1534","4250","614","931","2045","2556","1574.7","1626.92","1329","1431"
"1992","vocational + Abi","1707.65","1667.39","248","639","1125","2147","2812","1609.8","1805.5","1534","1687"
"1993","general elemantary","1199.85","1125","1325","296","511","1713","2147","1156.89","1242.81","1176","1329"
"1993","higher education","2686.73","2429.63","1238","1023","1585","3426","4326","2597.3","2776.16","1892","2045"
"1993","higher vocational","2086.7","1841","519","859","1432","2567","3426","1996.66","2176.74","1706","1892"
"1993","in school","","","","","","","","","","",""
"1993","inadequately","1414.1","1432","304","511","1125","1790","2045","1345.3","1482.9","1403","1585"
"1993","middle vocational","1728.52","1636","4136","614","1074","2147","2786","1697.81","1759.23","1483","1534"
"1993","vocational + Abi","1771.46","1738","257","640","1176","2301","2965","1672.56","1870.36","1585","1790"
"1994","general elemantary","1257.87","1248.9","1139","297","511","1790","2177","1206.57","1309.17","1229","1383"
"1994","higher education","2720.65","2454","1256","1048","1649","3475","4550","2629.93","2811.37","2048","2245"
"1994","higher vocational","2039.66","1861.78","526","971","1501","2582","3068","1959.23","2120.09","1788","1924"
"1994","in school","","","","","","","","","","",""
"1994","inadequately","1398","1381.68","269","516","1023","1800","2045","1320.22","1475.78","1380","1585"
"1994","middle vocational","1800.32","1713","3980","665","1176","2250","2812","1768.2","1832.44","1549","1636"
"1994","vocational + Abi","1693.46","1636","257","419","1074","2147","2965","1588.33","1798.59","1585","1769"
"1995","general elemantary","1272.07","1249.85","1159","297","525","1814","2250","1223.84","1320.3","1227","1414"
"1995","higher education","2797","2531.01","1348","1074","1636","3579","4602","2686.59","2907.41","2147","2301"
"1995","higher vocational","2179.34","1994","546","1023","1534","2812","3323","2090.22","2268.46","1841","1994"
"1995","in school","","","","","","","","","","",""
"1995","inadequately","1412.19","1439.72","239","409","920","1841","2096","1324.49","1499.89","1439","1707"
"1995","middle vocational","1817.51","1738","4117","614","1185","2259","2935","1779.6","1855.42","1611","1636"
"1995","vocational + Abi","1801.77","1687","312","693","1227","2301","3068","1706.06","1897.48","1662","1841"
"1996","general elemantary","1277.16","1227","1083","304","511","1790","2301","1226.91","1327.41","1186","1408"
"1996","higher education","2987.52","2649.3","1327","1204","1790","3835","5011","2901.42","3073.62","2301","2454"
"1996","higher vocational","2272.75","2045","553","1074","1528","2812","3579","2172.31","2373.19","1892","2045"
"1996","in school","","","","","","","","","","",""
"1996","inadequately","1480.97","1687","219","460","984","1943","2229","1383.64","1578.3","1534","1738"
"1996","middle vocational","1941.68","1790","3999","675","1278","2352","3068","1899.61","1983.75","1636","1738"
"1996","vocational + Abi","1847.1","1700.64","317","693","1278","2301","3272","1745.99","1948.21","1691","1920"
"1997","general elemantary","1329.96","1278","1032","312","550","1892","2331","1274.88","1385.04","1192","1432"
"1997","higher education","2979.68","2659","1351","1176","1790","3835","5062","2885.98","3073.38","2352","2510"
"1997","higher vocational","2299.74","2096","541","1023","1614","2914","3433","2204.61","2394.87","1952","2147"
"1997","in school","","","","","","","","","","",""
"1997","inadequately","1572.76","1596.82","192","614","1176","1943","2403","1469.53","1675.99","1483","1738"
"1997","middle vocational","1917.42","1829.61","3832","665","1262","2408","3068","1886.64","1948.2","1687","1769"
"1997","vocational + Abi","1935.25","1790","313","647","1176","2505","3528","1821.34","2049.16","1687","1892"
"1998","general elemantary","1352.31","1278","1076","317","557","1943","2454","1295.8","1408.82","1176","1391"
"1998","higher education","2974.09","2689.04","1468","1107","1841","3835","5113","2891.83","3056.35","2403","2556"
"1998","higher vocational","2307.93","2157.02","588","1176","1636","2914","3579","2221.5","2394.36","1988","2173"
"1998","in school","","","","","","","","","","",""
"1998","inadequately","1455.06","1534","186","358","971","1994","2199","1343.22","1566.9","1432","1754"
"1998","middle vocational","1946.56","1841","4133","638","1227","2469","3160","1915.26","1977.86","1718","1790"
"1998","vocational + Abi","1935.49","1790","362","690","1202","2467","3323","1829.05","2041.93","1789","1943"
"1999","general elemantary","1314.84","1278","1075","306","504","1943","2454","1258.54","1371.14","1125","1380"
"1999","higher education","3108.33","2765.62","1496","1150","1906","3851","5113","3017.24","3199.42","2454","2608"
"1999","higher vocational","2513.19","2250","592","1227","1687","2991","3708","2412.49","2613.89","2035","2219"
"1999","in school","407.6","233.39","30","51","138","317","1687","205.7","609.5","143","307"
"1999","inadequately","1426.63","1480.1","183","261","869","1943","2301","1300.12","1553.14","1278","1662"
"1999","middle vocational","1946.94","1841","4186","567","1227","2476","3178","1915.52","1978.36","1687","1789"
"1999","vocational + Abi","2010.98","1943","365","601","1214","2556","3221","1895.37","2126.59","1800","2004"
"2000","general elemantary","1181.93","948.22","1443","307","461","1790","2250","1130.95","1232.91","801","1012"
"2000","higher education","3195.9","2818.81","2807","1074","1892","4090","5420","3120.72","3271.08","2659","2812"
"2000","higher vocational","2379.65","2301","1270","1023","1534","2965","3916","2310.36","2448.94","2117","2301"
"2000","in school","524.54","257.71","48","74","153","419","992","294.8","754.28","163","322"
"2000","inadequately","1321.67","1329","146","164","489","1841","2253","1179.04","1464.3","1112","1467"
"2000","middle vocational","1903.21","1792.65","7349","481","1159","2454","3068","1876.79","1929.63","1769","1790"
"2000","vocational + Abi","2108.61","1994","769","561","1329","2586","3419","2014.83","2202.39","1892","2045"
"2001","general elemantary","1162.04","920","1290","307","465","1738","2301","1114.01","1210.07","818","997"
"2001","higher education","3248.26","2898.29","2589","1125","1994","4090","5420","3173.54","3322.98","2710","2863"
"2001","higher vocational","2408.22","2376.85","1127","879","1636","3068","3887","2336.79","2479.65","2147","2370"
"2001","in school","300.15","230.82","80","61","143","322","617","213.5","386.8","156","276"
"2001","inadequately","1373.65","1397.96","111","312","614","1892","2454","1209.58","1537.72","1227","1636"
"2001","middle vocational","1910.4","1841","6674","430","1141","2505","3170","1882.83","1937.97","1790","1821"
"2001","vocational + Abi","2133.94","2036.55","713","409","1329","2710","3579","2034.51","2233.37","1892","2045"
"2002","general elemantary","1203.35","987.23","1204","298","450","1800","2415","1144.71","1261.99","750","1000"
"2002","higher education","3554.75","3000","3442","1150","2000","4190","6000","3416.08","3693.42","3200","3350"
"2002","higher vocational","2495.14","2400.81","1208","951","1570","3200","4100","2402.91","2587.37","2300","2500"
"2002","in school","356.72","299.27","71","60","200","325","516","247.61","465.83","200","314"
"2002","inadequately","1236.51","1180.03","98","200","519","1775","2300","1056.79","1416.23","1000","1600"
"2002","middle vocational","1974.16","1900","6594","400","1125","2541","3300","1936.55","2011.77","1800","1900"
"2002","vocational + Abi","2220.84","2100","793","599","1384","2900","3800","2099.68","2342","2000","2200"
"2003","general elemantary","1314.16","1018.64","1133","300","500","1900","2600","1255.53","1372.79","840","1000"
"2003","higher education","3588.03","3000","3204","1140","2050","4200","6210","3466.92","3709.14","3200","3396"
"2003","higher vocational","2667.29","2502.14","1130","950","1700","3390","4400","2555.13","2779.45","2381","2516"
"2003","in school","261.39","150","58","50","100","270","349","126.02","396.76","146","210"
"2003","inadequately","1363.64","1200","89","200","400","1950","2600","1144.74","1582.54","1000","1675"
"2003","middle vocational","2028.32","1910","6253","430","1152","2622","3485","1991.24","2065.4","1866","1927"
"2003","vocational + Abi","2196.29","2042.06","795","450","1142","2877","3834","2076.46","2316.12","2000","2200"
"2004","general elemantary","1298.34","1100","1040","310","500","1900","2600","1237.46","1359.22","800","1074"
"2004","higher education","3663.57","3125.66","3160","1000","2000","4500","6400","3551.29","3775.85","3300","3490"
"2004","higher vocational","2655.07","2523.22","1116","1000","1700","3300","4400","2525.61","2784.53","2384","2545"
"2004","in school","325.7","240.71","47","70","130","357","881","215.71","435.69","136","342"
"2004","inadequately","1347.32","1300","84","226","400","1780","2730","1124.2","1570.44","900","1600"
"2004","middle vocational","2034","1963","6024","400","1104","2700","3500","1997.06","2070.94","1870","1950"
"2004","vocational + Abi","2199.65","2011.14","798","400","1200","2800","3800","2081.46","2317.84","2000","2149"
"2005","general elemantary","1265.86","1099.4","948","282","465","1800","2600","1205.63","1326.09","800","1091"
"2005","higher education","3633.93","3170","3005","1000","2060","4500","6001","3528.38","3739.48","3217","3400"
"2005","higher vocational","2700.86","2600","1044","900","1715","3400","4500","2590.37","2811.35","2400","2600"
"2005","in school","283.82","155.7","50","64","120","400","521","187.87","379.77","130","340"
"2005","inadequately","1440.08","1421.68","77","192","400","2265","2500","1187.56","1692.6","1000","1675"
"2005","middle vocational","2021.03","1974.22","5690","400","1125","2700","3500","1983.75","2058.31","1867","1950"
"2005","vocational + Abi","2147.62","2079.06","785","400","1200","2809","3580","2029.17","2266.07","2000","2140"
"2006","general elemantary","1277.03","1020.15","922","300","480","1900","2600","1214.59","1339.47","850","1025"
"2006","higher education","3733.56","3200","3246","1000","2100","4500","6379","3600.7","3866.42","3200","3400"
"2006","higher vocational","2638.83","2500","1077","1000","1600","3400","4350","2529.51","2748.15","2300","2500"
"2006","in school","702.33","274.34","42","132","200","410","2500","460.99","943.67","230","330"
"2006","inadequately","1448.14","1400","75","122","400","2331","2735","1200.85","1695.43","600","1500"
"2006","middle vocational","1994.45","1900","6031","400","1100","2651","3400","1958.56","2030.34","1800","1900"
"2006","vocational + Abi","2175.36","2006.34","839","480","1200","2880","3900","2064.39","2286.33","1980","2100"
"2007","general elemantary","1331.3","1140.97","815","320","500","1964","2700","1258.34","1404.26","950","1130"
"2007","higher education","3653.18","3200","3115","1000","2000","4500","6117","3542.34","3764.02","3200","3400"
"2007","higher vocational","2686.14","2500","1007","900","1600","3400","4500","2577.73","2794.55","2370","2555"
"2007","in school","","","","","","","","","","",""
"2007","inadequately","1629.49","1437.22","66","330","650","2300","3500","1339.18","1919.8","680","1600"
"2007","middle vocational","2036.04","1940","5791","400","1100","2700","3400","1993.73","2078.35","1800","1900"
"2007","vocational + Abi","2221.86","2096.36","822","450","1209","2900","3800","2109.98","2333.74","1909","2101"
"2008","general elemantary","1317.15","1100","768","290","458","1900","2600","1245.26","1389.04","851","1100"
"2008","higher education","3718.19","3200","2938","1052","2001","4614","6335","3607.82","3828.56","3200","3350"
"2008","higher vocational","2620.19","2500","926","748","1600","3500","4500","2500.29","2740.09","2391","2580"
"2008","in school","229.49","118.2","32","23","78","366","380","126.21","332.77","100","296"
"2008","inadequately","1501.9","1300.39","68","200","500","2224","2700","1232.11","1771.69","750","1450"
"2008","middle vocational","2043.69","1980.5","5484","400","1100","2700","3500","2005.03","2082.35","1850","1927"
"2008","vocational + Abi","2253.78","2000","798","500","1150","3000","4000","2124.41","2383.15","1900","2100"
"2009","general elemantary","1303.47","1200","679","310","480","1900","2500","1231.64","1375.3","900","1150"
"2009","higher education","3736.08","3200","2810","1000","2000","4700","6311","3621.77","3850.39","3200","3400"
"2009","higher vocational","2675.19","2500","864","800","1692","3400","4600","2561.04","2789.34","2400","2620"
"2009","in school","227.73","171.54","38","80","102","200","380","93.19","362.27","150","299"
"2009","inadequately","1493.07","1400","60","310","600","2200","2900","1211.83","1774.31","782","1570"
"2009","middle vocational","2046.01","2000","5098","400","1062","2800","3500","2005.06","2086.96","1900","1974"
"2009","vocational + Abi","2350.2","2199.08","715","580","1345","3000","4000","2215.98","2484.42","2025","2300"
"2010","general elemantary","1278.51","1042.75","984","310","464","1865","2500","1215.48","1341.54","875","1070"
"2010","higher education","3677.16","3200","3739","1000","2000","4600","6200","3576.32","3778","3200","3400"
"2010","higher vocational","2774.57","2600","1091","850","1635","3500","4600","2665.66","2883.48","2500","2700"
"2010","in school","266.44","176.97","46","38","102","400","400","204.25","328.63","102","320"
"2010","inadequately","1587.59","1370.97","109","180","400","2200","3350","1359.91","1815.27","495","1680"
"2010","middle vocational","2039.84","1950","6806","400","1006","2800","3500","2002.59","2077.09","1800","1850"
"2010","vocational + Abi","2535.43","2300","1167","550","1450","3000","4160","2415.19","2655.67","1900","2100"
"2011","general elemantary","1294.82","1000","1211","320","500","1900","2600","1237.08","1352.56","900","1070"
"2011","higher education","3754.95","3300","4455","1004","2200","4800","6500","3660.62","3849.28","3300","3500"
"2011","higher vocational","2869.88","2750","1270","1000","1780","3600","5000","2775.3","2964.46","2600","2800"
"2011","in school","303.18","259.75","57","80","120","400","560","241.67","364.69","120","288"
"2011","inadequately","1444.4","1353.84","147","150","400","1900","3150","1255.11","1633.69","725","1300"
"2011","middle vocational","2061.57","2000","8117","400","1100","2783","3550","2028.87","2094.27","1800","1900"
"2011","vocational + Abi","2506.01","2300","1433","770","1500","3034","4600","2411.94","2600.08","1972","2128"
"2012","general elemantary","1367.45","1175.22","1244","320","511","2000","2700","1301.45","1433.45","900","1100"
"2012","higher education","3820.21","3400","4361","1030","2200","4900","6500","3719.5","3920.92","3400","3500"
"2012","higher vocational","3066.41","2918.22","1236","1152","2000","3900","5000","2964.32","3168.5","2660","2900"
"2012","in school","265.07","232.26","69","80","160","365","400","211.2","318.94","160","264"
"2012","inadequately","1521.14","1505.8","155","320","400","2043","3400","1343.07","1699.21","609","1350"
"2012","middle vocational","2059.02","2000","8016","400","1084","2795","3600","2025.78","2092.26","1800","1884"
"2012","vocational + Abi","2386.16","2300","1471","650","1450","3050","4100","2306.66","2465.66","1950","2100"
"2013","general elemantary","1366.72","1100","1804","320","500","2000","2650","1316.36","1417.08","900","1008"
"2013","higher education","3844.78","3400","4994","1000","2100","5000","6900","3755.06","3934.5","3200","3400"
"2013","higher vocational","3087.53","3000","1208","1130","1900","3970","5000","2981.78","3193.28","2700","2950"
"2013","in school","286.84","276.26","101","50","120","400","518","230.57","343.11","200","323"
"2013","inadequately","1385.16","900","261","180","380","2000","3000","1254.42","1515.9","750","1100"
"2013","middle vocational","2081.76","2000","8669","420","1100","2800","3604","2049.77","2113.75","1800","1900"
"2013","vocational + Abi","2430.02","2300","1798","600","1400","3000","4400","2356.47","2503.57","1930","2100"
"2014","general elemantary","1395.44","1088.81","1492","320","500","2000","2800","1335.68","1455.2","958","1100"
"2014","higher education","3851.12","3449.23","4444","1000","2100","4950","6869","3754.46","3947.78","3300","3500"
"2014","higher vocational","3153.89","3000","1099","1200","2000","4000","5419","3046.65","3261.13","2800","3000"
"2014","in school","345.71","203.48","64","30","35","380","800","248.28","443.14","200","300"
"2014","inadequately","1492.99","1000","191","240","360","1800","3500","1280.77","1705.21","715","1400"
"2014","middle vocational","2121.57","2000","7641","450","1100","2881","3700","2086.15","2156.99","1810","1900"
"2014","vocational + Abi","2442.14","2300","1590","670","1500","3100","4150","2366.16","2518.12","2000","2190"
"2015","general elemantary","1438.95","1200","1416","331","553","2050","2800","1375.18","1502.72","1000","1200"
"2015","higher education","3970.1","3500","4566","995","2100","5000","7000","3872.66","4067.54","3300","3500"
"2015","higher vocational","3279.64","3000","1053","1200","2100","4100","5500","3158.76","3400.52","2800","3000"
"2015","in school","376.15","292.02","60","90","100","400","1050","288.15","464.15","126","320"
"2015","inadequately","1370.85","944.01","211","161","420","1900","3300","1219.06","1522.64","965","1400"
"2015","middle vocational","2164.75","2010.46","7323","450","1100","2900","3800","2127.72","2201.78","1900","1980"
"2015","vocational + Abi","2525.97","2400","1644","553","1500","3250","4400","2451.86","2600.08","2012","2200"
"2016","general elemantary","1449.27","1100","1389","300","525","2140","2920","1387.45","1511.09","935","1050"
"2016","higher education","4014.37","3500","4258","1000","2201","5000","7000","3912.58","4116.16","3300","3500"
"2016","higher vocational","3208.98","3000","968","1125","2100","4000","5177","3086.32","3331.64","2800","3000"
"2016","in school","240.51","200","131","30","85","350","450","201.28","279.74","120","249"
"2016","inadequately","1585.08","1200","306","130","448","2300","3800","1471.57","1698.59","600","1000"
"2016","middle vocational","2228.25","2100","6808","450","1150","3000","3900","2188.56","2267.94","1900","2000"
"2016","vocational + Abi","2562.15","2400","1596","706","1600","3200","4100","2486.97","2637.33","2100","2200"
"2017","general elemantary","1478.4","1200","1613","260","510","2250","3000","1422","1534.8","1000","1165"
"2017","higher education","4048.09","3600","4896","960","2254","5100","7000","3956.66","4139.52","3400","3500"
"2017","higher vocational","3343.82","3100","1077","1290","2250","4148","5500","3225.66","3461.98","3000","3200"
"2017","in school","214.8","150","148","30","50","250","450","171.33","258.27","120","193"
"2017","inadequately","1613.8","1506.41","439","180","450","2100","3344","1520.49","1707.11","800","1101"
"2017","middle vocational","2263.65","2150","7743","450","1200","3000","4000","2228.35","2298.95","1950","2000"
"2017","vocational + Abi","2566.3","2400","1765","740","1500","3240","4300","2491.37","2641.23","2200","2300"
"2018","general elemantary","1528.07","1300","1648","300","589","2200","3022","1467.98","1588.16","1050","1200"
"2018","higher education","4144.56","3700","4775","1000","2351","5300","7210","4046.96","4242.16","3410","3550"
"2018","higher vocational","3395.92","3066.34","1008","1220","2250","4200","5500","3254.93","3536.91","3000","3200"
"2018","in school","237.47","201.86","128","40","90","321","450","199.03","275.91","120","200"
"2018","inadequately","1437.4","1295.93","512","208","450","2000","2700","1352.24","1522.56","1087","1400"
"2018","middle vocational","2337.63","2250","7322","450","1250","3177","4100","2301.45","2373.81","2000","2100"
"2018","vocational + Abi","2659.15","2500","1681","660","1590","3400","4598","2578.46","2739.84","2200","2350"
"2019","general elemantary","1696.23","1400","1559","400","720","2400","3500","1615.33","1777.13","1150","1300"
"2019","higher education","4337.51","3878","5480","1250","2500","5400","7500","4196.79","4478.23","3800","4000"
"2019","higher vocational","4503.31","3300","1224","1200","2481","4500","5700","178.08","8828.54","3400","3700"
"2019","in school","336.14","272.31","123","60","110","450","893","258.25","414.03","160","260"
"2019","inadequately","1535.31","1272.18","571","180","450","1975","2700","1427.35","1643.27","1181","1500"
"2019","middle vocational","2436.68","2300","7202","450","1317","3200","4174","2285.74","2587.62","2200","2272"
"2019","vocational + Abi","2757.11","2500","1768","690","1600","3500","4524","2588.72","2925.5","2400","2578"
