"plb0037_h","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","1993","Not Employed","East Germany","14","","",""
"Limited","1993","Employed","West Germany","172","0.236257595924329","0.206215251338079","0.266299940510579"
"Limited","1993","Employed","East Germany","118","0.217987211533506","0.182534319753827","0.253440103313185"
"Permanent","1994","Not Employed","West Germany","38","0.493424873614238","0.381755217576782","0.605094529651695"
"Permanent","1994","Not Employed","East Germany","5","","",""
"Permanent","1994","Employed","West Germany","511","0.714417075591402","0.681423918550389","0.747410232632416"
"Permanent","1994","Employed","East Germany","281","0.678592113986701","0.634603851168533","0.72258037680487"
"Limited","1994","Not Employed","West Germany","39","0.506575126385762","0.394905470348305","0.618244782423218"
"Limited","1994","Not Employed","East Germany","13","","",""
"Limited","1994","Employed","West Germany","209","0.285582924408598","0.252589767367584","0.318576081449611"
"Limited","1994","Employed","East Germany","152","0.321407886013299","0.27741962319513","0.365396148831467"
"Permanent","1995","Not Employed","West Germany","70","0.678231438666703","0.589716420033716","0.766746457299689"
"Permanent","1995","Not Employed","East Germany","21","","",""
"Permanent","1995","Employed","West Germany","4518","0.894165915904847","0.885694864215139","0.902636967594556"
"Permanent","1995","Employed","East Germany","1666","0.842477726859357","0.826419597375711","0.858535856343003"
"Limited","1995","Not Employed","West Germany","37","0.321768561333297","0.233253542700311","0.410283579966284"
"Limited","1995","Not Employed","East Germany","36","0.730245230931948","0.615024773892768","0.845465687971128"
"Limited","1995","Employed","West Germany","548","0.105834084095153","0.0973630324054444","0.114305135784861"
"Limited","1995","Employed","East Germany","311","0.157522273140643","0.141464143656997","0.173580402624289"
"Permanent","1996","Not Employed","West Germany","57","0.562786374324494","0.463559089994983","0.662013658654005"
"Permanent","1996","Not Employed","East Germany","16","","",""
"Permanent","1996","Employed","West Germany","4420","0.897164075826819","0.888679277220203","0.905648874433434"
"Permanent","1996","Employed","East Germany","1632","0.853846783343602","0.838078343027957","0.869615223659248"
"Limited","1996","Not Employed","West Germany","39","0.437213625675506","0.337986341345995","0.536440910005017"
"Limited","1996","Not Employed","East Germany","29","","",""
"Limited","1996","Employed","West Germany","503","0.102835924173181","0.0943511255665656","0.111320722779797"
"Limited","1996","Employed","East Germany","296","0.146153216656398","0.130384776340752","0.161921656972043"
"Permanent","1997","Not Employed","West Germany","41","0.633911080766544","0.527682345974742","0.740139815558347"
"Permanent","1997","Not Employed","East Germany","6","","",""
"Permanent","1997","Employed","West Germany","4203","0.876618924639449","0.867308401728801","0.885929447550098"
"Permanent","1997","Employed","East Germany","1555","0.844614829368984","0.828120125727592","0.861109533010376"
"Limited","1997","Not Employed","West Germany","38","0.366088919233456","0.259860184441653","0.472317654025258"
"Limited","1997","Not Employed","East Germany","37","0.854870227516096","0.749591114687216","0.960149340344976"
"Limited","1997","Employed","West Germany","590","0.12338107536055","0.114070552449902","0.132691598271199"
"Limited","1997","Employed","East Germany","298","0.155385170631016","0.138890466989624","0.171879874272408"
"Permanent","1998","Not Employed","West Germany","47","0.491695854643883","0.393711172031375","0.589680537256391"
"Permanent","1998","Not Employed","East Germany","8","","",""
"Permanent","1998","Employed","West Germany","4708","0.886542076710627","0.878031715950089","0.895052437471166"
"Permanent","1998","Employed","East Germany","1625","0.828798619809485","0.812105334881846","0.845491904737124"
"Limited","1998","Not Employed","West Germany","53","0.508304145356117","0.410319462743609","0.606288827968625"
"Limited","1998","Not Employed","East Germany","22","","",""
"Limited","1998","Employed","West Germany","627","0.113457923289373","0.104947562528834","0.121968284049911"
"Limited","1998","Employed","East Germany","331","0.171201380190515","0.154508095262876","0.187894665118154"
"Permanent","1999","Not Employed","West Germany","57","0.56349971009096","0.463769805148713","0.663229615033207"
"Permanent","1999","Not Employed","East Germany","14","","",""
"Permanent","1999","Employed","West Germany","4590","0.876769078244364","0.867884429532419","0.885653726956308"
"Permanent","1999","Employed","East Germany","1579","0.815128294677625","0.797951315172867","0.832305274182384"
"Limited","1999","Not Employed","West Germany","38","0.43650028990904","0.336770384966793","0.536230194851287"
"Limited","1999","Not Employed","East Germany","16","","",""
"Limited","1999","Employed","West Germany","668","0.123230921755636","0.114346273043692","0.132115570467581"
"Limited","1999","Employed","East Germany","383","0.184871705322375","0.167694725817616","0.202048684827133"
"Permanent","2000","Not Employed","West Germany","79","0.530574590461955","0.450441576543642","0.610707604380268"
"Permanent","2000","Not Employed","East Germany","16","","",""
"Permanent","2000","Employed","West Germany","7662","0.875660383491491","0.868745004802659","0.882575762180323"
"Permanent","2000","Employed","East Germany","2286","0.83389049030682","0.820028092042616","0.847752888571025"
"Limited","2000","Not Employed","West Germany","70","0.469425409538045","0.389292395619732","0.549558423456358"
"Limited","2000","Not Employed","East Germany","49","0.754950796826581","0.650387953583514","0.859513640069648"
"Limited","2000","Employed","West Germany","1084","0.124339616508509","0.117424237819677","0.131254995197341"
"Limited","2000","Employed","East Germany","483","0.16610950969318","0.152247111428975","0.179971907957384"
"Permanent","2001","Not Employed","West Germany","66","0.495751304725776","0.404370812020135","0.587131797431418"
"Permanent","2001","Not Employed","East Germany","17","","",""
"Permanent","2001","Employed","West Germany","6959","0.878643327794652","0.871456294868057","0.885830360721247"
"Permanent","2001","Employed","East Germany","2106","0.824298356931951","0.809567798570261","0.839028915293641"
"Limited","2001","Not Employed","West Germany","49","0.504248695274224","0.412868202568582","0.595629187979865"
"Limited","2001","Not Employed","East Germany","53","0.746055682059043","0.644090020310712","0.848021343807375"
"Limited","2001","Employed","West Germany","971","0.121356672205348","0.114169639278753","0.128543705131943"
"Limited","2001","Employed","East Germany","458","0.175701643068049","0.160971084706359","0.190432201429739"
"Permanent","2002","Not Employed","West Germany","45","0.435118983140751","0.336962823394483","0.53327514288702"
"Permanent","2002","Not Employed","East Germany","19","","",""
"Permanent","2002","Employed","West Germany","7476","0.874251794435956","0.867203114470525","0.881300474401387"
"Permanent","2002","Employed","East Germany","2127","0.827301912778871","0.812599367738456","0.842004457819287"
"Limited","2002","Not Employed","West Germany","53","0.564881016859249","0.46672485711298","0.663037176605517"
"Limited","2002","Not Employed","East Germany","43","0.702794411607275","0.589033023764681","0.816555799449869"
"Limited","2002","Employed","West Germany","1024","0.125748205564044","0.118699525598613","0.132796885529475"
"Limited","2002","Employed","East Germany","412","0.172698087221129","0.157995542180713","0.187400632261544"
"Permanent","2003","Not Employed","West Germany","43","0.480380269638177","0.375396089233976","0.585364450042379"
"Permanent","2003","Not Employed","East Germany","10","","",""
"Permanent","2003","Employed","West Germany","6951","0.870732740296422","0.863354674595316","0.878110805997527"
"Permanent","2003","Employed","East Germany","2033","0.838711654110464","0.824042760582882","0.853380547638047"
"Limited","2003","Not Employed","West Germany","44","0.519619730361823","0.414635549957621","0.624603910766024"
"Limited","2003","Not Employed","East Germany","33","0.788083251191498","0.665936321953676","0.91023018042932"
"Limited","2003","Employed","West Germany","992","0.129267259703578","0.121889194002473","0.136645325404684"
"Limited","2003","Employed","East Germany","382","0.161288345889536","0.146619452361953","0.175957239417118"
"Permanent","2004","Not Employed","West Germany","41","0.439681632878795","0.33538385489938","0.54397941085821"
"Permanent","2004","Not Employed","East Germany","11","","",""
"Permanent","2004","Employed","West Germany","6661","0.863485818305997","0.855777518461741","0.871194118150254"
"Permanent","2004","Employed","East Germany","1945","0.815028970411399","0.79933401246081","0.830723928361988"
"Limited","2004","Not Employed","West Germany","46","0.560318367121205","0.45602058914179","0.66461614510062"
"Limited","2004","Not Employed","East Germany","36","0.713607252377221","0.584363428847427","0.842851075907014"
"Limited","2004","Employed","West Germany","960","0.136514181694003","0.128805881849746","0.144222481538259"
"Limited","2004","Employed","East Germany","406","0.184971029588601","0.169276071638012","0.20066598753919"
"Permanent","2005","Not Employed","West Germany","41","0.482440875084564","0.374940228094445","0.589941522074683"
"Permanent","2005","Not Employed","East Germany","7","","",""
"Permanent","2005","Employed","West Germany","6516","0.868337035648164","0.860625880945572","0.876048190350755"
"Permanent","2005","Employed","East Germany","1904","0.819360701048414","0.80345008851373","0.835271313583098"
"Limited","2005","Not Employed","West Germany","42","0.517559124915436","0.410058477925317","0.625059771905555"
"Limited","2005","Not Employed","East Germany","36","0.880932868338417","0.78413156246265","0.977734174214185"
"Limited","2005","Employed","West Germany","870","0.131662964351836","0.123951809649245","0.139374119054428"
"Limited","2005","Employed","East Germany","342","0.180639298951586","0.164728686416902","0.19654991148627"
"Permanent","2006","Not Employed","West Germany","39","0.461259344433348","0.360485778144202","0.562032910722494"
"Permanent","2006","Not Employed","East Germany","25","","",""
"Permanent","2006","Employed","West Germany","6798","0.863354637656336","0.855702236492081","0.871007038820591"
"Permanent","2006","Employed","East Germany","1941","0.809562336786268","0.793629529941537","0.825495143630999"
"Limited","2006","Not Employed","West Germany","55","0.538740655566652","0.437967089277506","0.639514221855798"
"Limited","2006","Not Employed","East Germany","25","","",""
"Limited","2006","Employed","West Germany","941","0.136645362343664","0.128992961179409","0.144297763507919"
"Limited","2006","Employed","East Germany","392","0.190437663213732","0.174504856369001","0.206370470058463"
"Permanent","2007","Not Employed","West Germany","51","0.393195274444239","0.300207943883908","0.48618260500457"
"Permanent","2007","Not Employed","East Germany","17","","",""
"Permanent","2007","Employed","West Germany","6413","0.86182540611713","0.853936829927742","0.869713982306517"
"Permanent","2007","Employed","East Germany","1885","0.808346759642806","0.792126465527538","0.824567053758073"
"Limited","2007","Not Employed","West Germany","55","0.606804725555761","0.51381739499543","0.699792056116092"
"Limited","2007","Not Employed","East Germany","34","0.697201321779384","0.571100158951716","0.823302484607052"
"Limited","2007","Employed","West Germany","938","0.13817459388287","0.130286017693483","0.146063170072258"
"Limited","2007","Employed","East Germany","377","0.191653240357194","0.175432946241927","0.207873534472462"
"Permanent","2008","Not Employed","West Germany","53","0.494279186930212","0.395793737917654","0.59276463594277"
"Permanent","2008","Not Employed","East Germany","15","","",""
"Permanent","2008","Employed","West Germany","6102","0.854404868988474","0.846164254479389","0.862645483497559"
"Permanent","2008","Employed","East Germany","1857","0.824756851753224","0.808903039072655","0.840610664433792"
"Limited","2008","Not Employed","West Germany","46","0.505720813069788","0.40723536405723","0.604206262082346"
"Limited","2008","Not Employed","East Germany","35","0.738737364284387","0.616965550866728","0.860509177702045"
"Limited","2008","Employed","West Germany","935","0.145595131011526","0.137354516502441","0.153835745520611"
"Limited","2008","Employed","East Germany","352","0.175243148246776","0.159389335566208","0.191096960927345"
"Permanent","2009","Not Employed","West Germany","39","0.537389950919472","0.41800131465934","0.656778587179604"
"Permanent","2009","Not Employed","East Germany","11","","",""
"Permanent","2009","Employed","West Germany","5649","0.855276062152521","0.846745417141262","0.86380670716378"
"Permanent","2009","Employed","East Germany","1755","0.807853587222881","0.791050711957818","0.824656462487944"
"Limited","2009","Not Employed","West Germany","28","","",""
"Limited","2009","Not Employed","East Germany","21","","",""
"Limited","2009","Employed","West Germany","885","0.144723937847479","0.13619329283622","0.153254582858738"
"Limited","2009","Employed","East Germany","357","0.192146412777119","0.175343537512056","0.208949288042182"
"Permanent","2010","Not Employed","West Germany","127","0.455112452300406","0.387920128039086","0.522304776561726"
"Permanent","2010","Not Employed","East Germany","38","0.487560399252284","0.38129932986351","0.593821468641058"
"Permanent","2010","Employed","West Germany","7847","0.854597529541162","0.847369615353715","0.861825443728608"
"Permanent","2010","Employed","East Germany","2155","0.806850602380008","0.791644240954375","0.82205696380564"
"Limited","2010","Not Employed","West Germany","84","0.544887547699594","0.477695223438274","0.612079871960914"
"Limited","2010","Not Employed","East Germany","47","0.512439600747716","0.406178531358942","0.61870067013649"
"Limited","2010","Employed","West Germany","1290","0.145402470458838","0.138174556271392","0.152630384646285"
"Limited","2010","Employed","East Germany","434","0.193149397619992","0.17794303619436","0.208355759045625"
"Permanent","2011","Not Employed","West Germany","166","0.52422072737593","0.46487034895747","0.58357110579439"
"Permanent","2011","Not Employed","East Germany","39","0.562304897976333","0.45290766888017","0.671702127072496"
"Permanent","2011","Employed","West Germany","9664","0.850045675331283","0.843431208103622","0.856660142558944"
"Permanent","2011","Employed","East Germany","2555","0.82098855921798","0.807405539712719","0.83457157872324"
"Limited","2011","Not Employed","West Germany","106","0.47577927262407","0.41642889420561","0.53512965104253"
"Limited","2011","Not Employed","East Germany","40","0.437695102023667","0.328297872927504","0.54709233111983"
"Limited","2011","Employed","West Germany","1528","0.149954324668717","0.143339857441056","0.156568791896378"
"Limited","2011","Employed","East Germany","505","0.17901144078202","0.16542842127676","0.192594460287281"
"Permanent","2012","Not Employed","West Germany","183","0.652728884581953","0.595514132627377","0.709943636536528"
"Permanent","2012","Not Employed","East Germany","55","0.587832782752963","0.496673121223904","0.678992444282023"
"Permanent","2012","Employed","West Germany","9441","0.844011784462212","0.83725747734452","0.850766091579905"
"Permanent","2012","Employed","East Germany","2516","0.838634500238696","0.825457580548291","0.851811419929101"
"Limited","2012","Not Employed","West Germany","83","0.347271115418047","0.290056363463472","0.404485867372623"
"Limited","2012","Not Employed","East Germany","57","0.412167217247037","0.321007555717977","0.503326878776096"
"Limited","2012","Employed","West Germany","1645","0.155988215537788","0.149233908420095","0.16274252265548"
"Limited","2012","Employed","East Germany","478","0.161365499761304","0.148188580070899","0.174542419451709"
"Permanent","2013","Not Employed","West Germany","2158","0.728886850754651","0.71277979066827","0.744993910841033"
"Permanent","2013","Not Employed","East Germany","182","0.683242114584939","0.629136796748981","0.737347432420896"
"Permanent","2013","Employed","West Germany","8769","0.849620871019318","0.842730601726782","0.856511140311854"
"Permanent","2013","Employed","East Germany","2351","0.833260048201517","0.819483178581705","0.84703691782133"
"Limited","2013","Not Employed","West Germany","768","0.271113149245349","0.255006089158967","0.28722020933173"
"Limited","2013","Not Employed","East Germany","102","0.316757885415061","0.262652567579104","0.370863203251019"
"Limited","2013","Employed","West Germany","1569","0.150379128980682","0.143488859688146","0.157269398273218"
"Limited","2013","Employed","East Germany","461","0.166739951798483","0.15296308217867","0.180516821418295"
"Permanent","2014","Not Employed","West Germany","249","0.512567700596798","0.466022061499663","0.559113339693933"
"Permanent","2014","Not Employed","East Germany","45","0.526389541777549","0.420862653170307","0.631916430384791"
"Permanent","2014","Employed","West Germany","9426","0.837880055533174","0.831063159041797","0.844696952024551"
"Permanent","2014","Employed","East Germany","2253","0.82753573569918","0.813288561397428","0.841782910000932"
"Limited","2014","Not Employed","West Germany","194","0.487432299403202","0.440886660306067","0.533977938500337"
"Limited","2014","Not Employed","East Germany","41","0.473610458222451","0.368083569615209","0.579137346829693"
"Limited","2014","Employed","West Germany","1803","0.162119944466826","0.155303047975449","0.168936840958203"
"Limited","2014","Employed","East Germany","448","0.17246426430082","0.158217089999068","0.186711438602572"
"Permanent","2015","Not Employed","West Germany","772","0.621038957084142","0.593544876162054","0.64853303800623"
"Permanent","2015","Not Employed","East Germany","86","0.45218398553761","0.373320253297693","0.531047717777528"
"Permanent","2015","Employed","West Germany","8861","0.84267930511743","0.835732185256118","0.849626424978743"
"Permanent","2015","Employed","East Germany","2149","0.845508933048203","0.83147840682675","0.859539459269656"
"Limited","2015","Not Employed","West Germany","424","0.378961042915858","0.35146696199377","0.406455123837946"
"Limited","2015","Not Employed","East Germany","67","0.54781601446239","0.468952282222472","0.626679746702307"
"Limited","2015","Employed","West Germany","1691","0.15732069488257","0.150373575021258","0.164267814743882"
"Limited","2015","Employed","East Germany","400","0.154491066951797","0.140460540730344","0.16852159317325"
"Permanent","2016","Not Employed","West Germany","228","0.486163504715528","0.446979237193909","0.525347772237146"
"Permanent","2016","Not Employed","East Germany","40","0.346792516485833","0.263020748192142","0.430564284779523"
"Permanent","2016","Employed","West Germany","8550","0.832747316641116","0.825538265878648","0.839956367403585"
"Permanent","2016","Employed","East Germany","2101","0.835342699852409","0.820787348200185","0.849898051504634"
"Limited","2016","Not Employed","West Germany","397","0.513836495284472","0.474652227762854","0.553020762806091"
"Limited","2016","Not Employed","East Germany","84","0.653207483514167","0.569435715220477","0.736979251807858"
"Limited","2016","Employed","West Germany","1745","0.167252683358884","0.160043632596415","0.174461734121352"
"Limited","2016","Employed","East Germany","393","0.164657300147591","0.150101948495366","0.179212651799815"
"Permanent","2017","Not Employed","West Germany","281","0.470863970528766","0.4372486092508","0.504479331806732"
"Permanent","2017","Not Employed","East Germany","42","0.477814156902665","0.383169030519225","0.572459283286104"
"Permanent","2017","Employed","West Germany","9784","0.837623178112745","0.830939210457901","0.84430714576759"
"Permanent","2017","Employed","East Germany","2480","0.855856399257902","0.843114646375902","0.868598152139902"
"Limited","2017","Not Employed","West Germany","566","0.529136029471234","0.495520668193268","0.5627513907492"
"Limited","2017","Not Employed","East Germany","65","0.522185843097335","0.427540716713896","0.616830969480775"
"Limited","2017","Employed","West Germany","1911","0.162376821887255","0.15569285423241","0.169060789542099"
"Limited","2017","Employed","East Germany","439","0.144143600742098","0.131401847860098","0.156885353624098"
"Permanent","2018","Not Employed","West Germany","245","0.444758990156751","0.410766760839932","0.47875121947357"
"Permanent","2018","Not Employed","East Germany","49","0.257444866521294","0.182285539032031","0.332604194010557"
"Permanent","2018","Employed","West Germany","9500","0.839599789323414","0.832878601235673","0.846320977411155"
"Permanent","2018","Employed","East Germany","2460","0.870006269573593","0.857747512475497","0.882265026671688"
"Limited","2018","Not Employed","West Germany","576","0.555241009843249","0.52124878052643","0.589233239160068"
"Limited","2018","Not Employed","East Germany","81","0.742555133478706","0.667395805989443","0.817714460967969"
"Limited","2018","Employed","West Germany","1952","0.160400210676586","0.153679022588845","0.167121398764327"
"Limited","2018","Employed","East Germany","431","0.129993730426407","0.117734973328311","0.142252487524503"
"Permanent","2019","Not Employed","West Germany","315","0.533083902887389","0.498726305257821","0.567441500516956"
"Permanent","2019","Not Employed","East Germany","75","0.550153348953","0.472827685455485","0.627479012450515"
"Permanent","2019","Employed","West Germany","9101","0.846620476868679","0.839897060640731","0.853343893096627"
"Permanent","2019","Employed","East Germany","2336","0.876361986197504","0.864009804160051","0.888714168234958"
"Limited","2019","Not Employed","West Germany","495","0.466916097112611","0.432558499483044","0.501273694742179"
"Limited","2019","Not Employed","East Germany","84","0.449846651047","0.372520987549485","0.527172314544515"
"Limited","2019","Employed","West Germany","1934","0.153379523131321","0.146656106903373","0.160102939359269"
"Limited","2019","Employed","East Germany","392","0.123638013802496","0.111285831765042","0.135990195839949"
