"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1993","(1b) general elementary school","Male","5.97","6","639","5.78","6.16","3","5","8","9"
"1993","(1c) basic vocational qualification","Female","6.63","7","1474","6.52","6.74","4","5","8","9"
"1993","(1c) basic vocational qualification","Male","6.78","7","1910","6.68","6.88","4","5","8","10"
"1993","(2a) intermediate vocational","Female","7.18","7","1248","7.07","7.29","5","6","8","10"
"1993","(2a) intermediate vocational","Male","7.2","8","1054","7.09","7.31","5","6","8","9"
"1993","(2b) intermediate general qualification","Female","6.97","7.18","286","6.7","7.24","4","5","8","10"
"1993","(2b) intermediate general qualification","Male","7.15","7","209","6.9","7.4","5","6","8","10"
"1993","(2c_gen) general maturity certificate","Female","7.56","8","177","7.26","7.86","5","6","9","10"
"1993","(2c_gen) general maturity certificate","Male","7.57","8","204","7.29","7.85","5","7","9","10"
"1993","(2c_voc) vocational maturity certificate","Female","7.8","8","212","7.54","8.06","5","7","9","10"
"1993","(2c_voc) vocational maturity certificate","Male","7.56","8","260","7.32","7.8","5","7","9","10"
"1993","(3a) lower tertiary education","Female","7.6","8","382","7.42","7.78","5","7","9","10"
"1993","(3a) lower tertiary education","Male","7.91","8","358","7.73","8.09","6","7","9","10"
"1993","(3b) higher tertiary education","Female","8.35","9","269","8.14","8.56","6","7","10","10"
"1993","(3b) higher tertiary education","Male","8.4","9","452","8.25","8.55","7","8","10","10"
"1994","(0) in school","Female","","","","","","","","",""
"1994","(0) in school","Male","","","","","","","","",""
"1994","(1a) inadequately completed","Female","","","","","","","","",""
"1994","(1a) inadequately completed","Male","","","","","","","","",""
"1994","(1b) general elementary school","Female","","","","","","","","",""
"1994","(1b) general elementary school","Male","","","","","","","","",""
"1994","(1c) basic vocational qualification","Female","","","","","","","","",""
"1994","(1c) basic vocational qualification","Male","","","","","","","","",""
"1994","(2a) intermediate vocational","Female","","","","","","","","",""
"1994","(2a) intermediate vocational","Male","","","","","","","","",""
"1994","(2b) intermediate general qualification","Female","","","","","","","","",""
"1994","(2b) intermediate general qualification","Male","","","","","","","","",""
"1994","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"1994","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"1994","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"1994","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"1994","(3a) lower tertiary education","Female","","","","","","","","",""
"1994","(3a) lower tertiary education","Male","","","","","","","","",""
"1994","(3b) higher tertiary education","Female","","","","","","","","",""
"1994","(3b) higher tertiary education","Male","","","","","","","","",""
"1995","(0) in school","Female","","","","","","","","",""
"1995","(0) in school","Male","","","","","","","","",""
"1995","(1a) inadequately completed","Female","","","","","","","","",""
"1995","(1a) inadequately completed","Male","","","","","","","","",""
"1995","(1b) general elementary school","Female","","","","","","","","",""
"1995","(1b) general elementary school","Male","","","","","","","","",""
"1995","(1c) basic vocational qualification","Female","","","","","","","","",""
"1995","(1c) basic vocational qualification","Male","","","","","","","","",""
"1995","(2a) intermediate vocational","Female","","","","","","","","",""
"1995","(2a) intermediate vocational","Male","","","","","","","","",""
"1995","(2b) intermediate general qualification","Female","","","","","","","","",""
"1995","(2b) intermediate general qualification","Male","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"1995","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"1995","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"1995","(3a) lower tertiary education","Female","","","","","","","","",""
"1995","(3a) lower tertiary education","Male","","","","","","","","",""
"1995","(3b) higher tertiary education","Female","","","","","","","","",""
"1995","(3b) higher tertiary education","Male","","","","","","","","",""
"1996","(0) in school","Female","","","","","","","","",""
"1996","(0) in school","Male","","","","","","","","",""
"1996","(1a) inadequately completed","Female","","","","","","","","",""
"1996","(1a) inadequately completed","Male","","","","","","","","",""
"1996","(1b) general elementary school","Female","","","","","","","","",""
"1996","(1b) general elementary school","Male","","","","","","","","",""
"1996","(1c) basic vocational qualification","Female","","","","","","","","",""
"1996","(1c) basic vocational qualification","Male","","","","","","","","",""
"1996","(2a) intermediate vocational","Female","","","","","","","","",""
"1996","(2a) intermediate vocational","Male","","","","","","","","",""
"1996","(2b) intermediate general qualification","Female","","","","","","","","",""
"1996","(2b) intermediate general qualification","Male","","","","","","","","",""
"1996","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"1996","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"1996","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"1996","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"1996","(3a) lower tertiary education","Female","","","","","","","","",""
"1996","(3a) lower tertiary education","Male","","","","","","","","",""
"1996","(3b) higher tertiary education","Female","","","","","","","","",""
"1996","(3b) higher tertiary education","Male","","","","","","","","",""
"1997","(0) in school","Female","","","","","","","","",""
"1997","(0) in school","Male","","","","","","","","",""
"1997","(1a) inadequately completed","Female","","","","","","","","",""
"1997","(1a) inadequately completed","Male","","","","","","","","",""
"1997","(1b) general elementary school","Female","","","","","","","","",""
"1997","(1b) general elementary school","Male","","","","","","","","",""
"1997","(1c) basic vocational qualification","Female","","","","","","","","",""
"1997","(1c) basic vocational qualification","Male","","","","","","","","",""
"1997","(2a) intermediate vocational","Female","","","","","","","","",""
"1997","(2a) intermediate vocational","Male","","","","","","","","",""
"1997","(2b) intermediate general qualification","Female","","","","","","","","",""
"1997","(2b) intermediate general qualification","Male","","","","","","","","",""
"1997","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"1997","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"1997","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"1997","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"1997","(3a) lower tertiary education","Female","","","","","","","","",""
"1997","(3a) lower tertiary education","Male","","","","","","","","",""
"1997","(3b) higher tertiary education","Female","","","","","","","","",""
"1997","(3b) higher tertiary education","Male","","","","","","","","",""
"1998","(0) in school","Female","","","","","","","","",""
"1998","(0) in school","Male","","","","","","","","",""
"1998","(1a) inadequately completed","Female","","","","","","","","",""
"1998","(1a) inadequately completed","Male","","","","","","","","",""
"1998","(1b) general elementary school","Female","","","","","","","","",""
"1998","(1b) general elementary school","Male","","","","","","","","",""
"1998","(1c) basic vocational qualification","Female","","","","","","","","",""
"1998","(1c) basic vocational qualification","Male","","","","","","","","",""
"1998","(2a) intermediate vocational","Female","","","","","","","","",""
"1998","(2a) intermediate vocational","Male","","","","","","","","",""
"1998","(2b) intermediate general qualification","Female","","","","","","","","",""
"1998","(2b) intermediate general qualification","Male","","","","","","","","",""
"1998","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"1998","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"1998","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"1998","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"1998","(3a) lower tertiary education","Female","","","","","","","","",""
"1998","(3a) lower tertiary education","Male","","","","","","","","",""
"1998","(3b) higher tertiary education","Female","","","","","","","","",""
"1998","(3b) higher tertiary education","Male","","","","","","","","",""
"1999","(0) in school","Female","","","","","","","","",""
"1999","(0) in school","Male","","","","","","","","",""
"1999","(1a) inadequately completed","Female","","","","","","","","",""
"1999","(1a) inadequately completed","Male","","","","","","","","",""
"1999","(1b) general elementary school","Female","","","","","","","","",""
"1999","(1b) general elementary school","Male","","","","","","","","",""
"1999","(1c) basic vocational qualification","Female","","","","","","","","",""
"1999","(1c) basic vocational qualification","Male","","","","","","","","",""
"1999","(2a) intermediate vocational","Female","","","","","","","","",""
"1999","(2a) intermediate vocational","Male","","","","","","","","",""
"1999","(2b) intermediate general qualification","Female","","","","","","","","",""
"1999","(2b) intermediate general qualification","Male","","","","","","","","",""
"1999","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"1999","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"1999","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"1999","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"1999","(3a) lower tertiary education","Female","","","","","","","","",""
"1999","(3a) lower tertiary education","Male","","","","","","","","",""
"1999","(3b) higher tertiary education","Female","","","","","","","","",""
"1999","(3b) higher tertiary education","Male","","","","","","","","",""
"2000","(0) in school","Female","7.41","8","250","7.18","7.64","5","7","9","9"
"2000","(0) in school","Male","7.22","8","237","6.96","7.48","5","6","9","10"
"2000","(1a) inadequately completed","Female","4.46","5","211","4.11","4.81","1","3","6","8"
"2000","(1a) inadequately completed","Male","4.37","4","172","3.98","4.76","1","2","6","8"
"2000","(1b) general elementary school","Female","5.57","5.06","1770","5.46","5.68","2","4","7","8"
"2000","(1b) general elementary school","Male","5.65","5","796","5.48","5.82","3","4","8","9"
"2000","(1c) basic vocational qualification","Female","6.73","7","3158","6.66","6.8","4","5","8","10"
"2000","(1c) basic vocational qualification","Male","6.79","7","3938","6.73","6.85","4","5","8","9"
"2000","(2a) intermediate vocational","Female","7.31","8","2926","7.24","7.38","5","6","9","10"
"2000","(2a) intermediate vocational","Male","7.27","8","2213","7.19","7.35","5","6","8","10"
"2000","(2b) intermediate general qualification","Female","6.94","7","406","6.74","7.14","4","5","8","10"
"2000","(2b) intermediate general qualification","Male","7.31","8","304","7.09","7.53","5","6","9","10"
"2000","(2c_gen) general maturity certificate","Female","7.59","8","431","7.4","7.78","5","7","9","10"
"2000","(2c_gen) general maturity certificate","Male","7.66","8","385","7.47","7.85","5","7","9","10"
"2000","(2c_voc) vocational maturity certificate","Female","7.81","8","781","7.68","7.94","5","7","9","10"
"2000","(2c_voc) vocational maturity certificate","Male","7.59","8","727","7.46","7.72","5","7","9","10"
"2000","(3a) lower tertiary education","Female","7.93","8","700","7.81","8.05","6","7","9","10"
"2000","(3a) lower tertiary education","Male","8.03","8","867","7.92","8.14","6","7","9","10"
"2000","(3b) higher tertiary education","Female","8.41","9","856","8.3","8.52","6","8","10","10"
"2000","(3b) higher tertiary education","Male","8.37","9","1179","8.28","8.46","6","8","10","10"
"2001","(0) in school","Female","","","","","","","","",""
"2001","(0) in school","Male","","","","","","","","",""
"2001","(1a) inadequately completed","Female","","","","","","","","",""
"2001","(1a) inadequately completed","Male","","","","","","","","",""
"2001","(1b) general elementary school","Female","","","","","","","","",""
"2001","(1b) general elementary school","Male","","","","","","","","",""
"2001","(1c) basic vocational qualification","Female","","","","","","","","",""
"2001","(1c) basic vocational qualification","Male","","","","","","","","",""
"2001","(2a) intermediate vocational","Female","","","","","","","","",""
"2001","(2a) intermediate vocational","Male","","","","","","","","",""
"2001","(2b) intermediate general qualification","Female","","","","","","","","",""
"2001","(2b) intermediate general qualification","Male","","","","","","","","",""
"2001","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2001","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2001","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2001","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2001","(3a) lower tertiary education","Female","","","","","","","","",""
"2001","(3a) lower tertiary education","Male","","","","","","","","",""
"2001","(3b) higher tertiary education","Female","","","","","","","","",""
"2001","(3b) higher tertiary education","Male","","","","","","","","",""
"2002","(0) in school","Female","","","","","","","","",""
"2002","(0) in school","Male","","","","","","","","",""
"2002","(1a) inadequately completed","Female","","","","","","","","",""
"2002","(1a) inadequately completed","Male","","","","","","","","",""
"2002","(1b) general elementary school","Female","","","","","","","","",""
"2002","(1b) general elementary school","Male","","","","","","","","",""
"2002","(1c) basic vocational qualification","Female","","","","","","","","",""
"2002","(1c) basic vocational qualification","Male","","","","","","","","",""
"2002","(2a) intermediate vocational","Female","","","","","","","","",""
"2002","(2a) intermediate vocational","Male","","","","","","","","",""
"2002","(2b) intermediate general qualification","Female","","","","","","","","",""
"2002","(2b) intermediate general qualification","Male","","","","","","","","",""
"2002","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2002","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2002","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2002","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2002","(3a) lower tertiary education","Female","","","","","","","","",""
"2002","(3a) lower tertiary education","Male","","","","","","","","",""
"2002","(3b) higher tertiary education","Female","","","","","","","","",""
"2002","(3b) higher tertiary education","Male","","","","","","","","",""
"2003","(0) in school","Female","","","","","","","","",""
"2003","(0) in school","Male","","","","","","","","",""
"2003","(1a) inadequately completed","Female","","","","","","","","",""
"2003","(1a) inadequately completed","Male","","","","","","","","",""
"2003","(1b) general elementary school","Female","","","","","","","","",""
"2003","(1b) general elementary school","Male","","","","","","","","",""
"2003","(1c) basic vocational qualification","Female","","","","","","","","",""
"2003","(1c) basic vocational qualification","Male","","","","","","","","",""
"2003","(2a) intermediate vocational","Female","","","","","","","","",""
"2003","(2a) intermediate vocational","Male","","","","","","","","",""
"2003","(2b) intermediate general qualification","Female","","","","","","","","",""
"2003","(2b) intermediate general qualification","Male","","","","","","","","",""
"2003","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2003","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2003","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2003","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2003","(3a) lower tertiary education","Female","","","","","","","","",""
"2003","(3a) lower tertiary education","Male","","","","","","","","",""
"2003","(3b) higher tertiary education","Female","","","","","","","","",""
"2003","(3b) higher tertiary education","Male","","","","","","","","",""
"2004","(0) in school","Female","6.93","7","318","6.72","7.14","5","6","8","9"
"2004","(0) in school","Male","7.04","7","305","6.83","7.25","5","6","8","10"
"2004","(1a) inadequately completed","Female","3.93","4","128","3.49","4.37","0","2","5","8"
"2004","(1a) inadequately completed","Male","4.21","5","103","3.77","4.65","0","3","5","7"
"2004","(1b) general elementary school","Female","5.35","5","1233","5.22","5.48","2","4","7","8"
"2004","(1b) general elementary school","Male","5.3","5","580","5.11","5.49","2","4","7","8"
"2004","(1c) basic vocational qualification","Female","6.5","7","2490","6.42","6.58","4","5","8","9"
"2004","(1c) basic vocational qualification","Male","6.53","7","2990","6.46","6.6","4","5","8","9"
"2004","(2a) intermediate vocational","Female","7.02","7","2677","6.95","7.09","5","6","8","9"
"2004","(2a) intermediate vocational","Male","7.07","7","2013","7","7.14","5","6","8","9"
"2004","(2b) intermediate general qualification","Female","6.79","7","358","6.58","7","4","6","8","9"
"2004","(2b) intermediate general qualification","Male","6.71","7","241","6.44","6.98","5","5","8","9"
"2004","(2c_gen) general maturity certificate","Female","7.02","7","439","6.83","7.21","4","6","9","10"
"2004","(2c_gen) general maturity certificate","Male","7.11","7","395","6.93","7.29","5","6","8","9"
"2004","(2c_voc) vocational maturity certificate","Female","7.64","8","840","7.52","7.76","5","7","9","10"
"2004","(2c_voc) vocational maturity certificate","Male","7.28","8","667","7.15","7.41","5","6","8","9"
"2004","(3a) lower tertiary education","Female","7.85","8","721","7.74","7.96","6","7","9","10"
"2004","(3a) lower tertiary education","Male","7.94","8","865","7.85","8.03","6","7","9","10"
"2004","(3b) higher tertiary education","Female","8.24","9","1062","8.14","8.34","5","8","10","10"
"2004","(3b) higher tertiary education","Male","8.41","9","1447","8.33","8.49","6","8","10","10"
"2005","(0) in school","Female","","","","","","","","",""
"2005","(0) in school","Male","","","","","","","","",""
"2005","(1a) inadequately completed","Female","","","","","","","","",""
"2005","(1a) inadequately completed","Male","","","","","","","","",""
"2005","(1b) general elementary school","Female","","","","","","","","",""
"2005","(1b) general elementary school","Male","","","","","","","","",""
"2005","(1c) basic vocational qualification","Female","","","","","","","","",""
"2005","(1c) basic vocational qualification","Male","","","","","","","","",""
"2005","(2a) intermediate vocational","Female","","","","","","","","",""
"2005","(2a) intermediate vocational","Male","","","","","","","","",""
"2005","(2b) intermediate general qualification","Female","","","","","","","","",""
"2005","(2b) intermediate general qualification","Male","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2005","(3a) lower tertiary education","Female","","","","","","","","",""
"2005","(3a) lower tertiary education","Male","","","","","","","","",""
"2005","(3b) higher tertiary education","Female","","","","","","","","",""
"2005","(3b) higher tertiary education","Male","","","","","","","","",""
"2006","(0) in school","Female","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","7.38","8","180","7.12","7.64","5","6","9","9"
"2008","(0) in school","Male","7.39","8","171","7.15","7.63","5","7","9","9"
"2008","(1a) inadequately completed","Female","3.56","4","90","2.99","4.13","0","1","5","7"
"2008","(1a) inadequately completed","Male","4.38","5","72","3.73","5.03","0","3","6","7"
"2008","(1b) general elementary school","Female","5.59","6","959","5.43","5.75","2","4","7","9"
"2008","(1b) general elementary school","Male","5.73","6","420","5.5","5.96","3","4","7","9"
"2008","(1c) basic vocational qualification","Female","6.63","7","2112","6.55","6.71","4","5","8","9"
"2008","(1c) basic vocational qualification","Male","6.67","7","2517","6.59","6.75","4","5","8","9"
"2008","(2a) intermediate vocational","Female","7.22","8","2488","7.15","7.29","5","6","8","9"
"2008","(2a) intermediate vocational","Male","7.26","8","1855","7.18","7.34","5","6","8","9"
"2008","(2b) intermediate general qualification","Female","6.79","7","276","6.56","7.02","4","5","8","10"
"2008","(2b) intermediate general qualification","Male","6.86","7","188","6.56","7.16","3","6","8","10"
"2008","(2c_gen) general maturity certificate","Female","7.24","8","386","7.04","7.44","4","6","9","10"
"2008","(2c_gen) general maturity certificate","Male","7.24","8","334","7.03","7.45","5","6","9","9"
"2008","(2c_voc) vocational maturity certificate","Female","7.69","8","788","7.57","7.81","5","7","9","10"
"2008","(2c_voc) vocational maturity certificate","Male","7.42","8","608","7.29","7.55","5","6","9","9"
"2008","(3a) lower tertiary education","Female","8.24","8","718","8.14","8.34","7","8","9","10"
"2008","(3a) lower tertiary education","Male","7.92","8","841","7.82","8.02","6","7","9","10"
"2008","(3b) higher tertiary education","Female","8.59","9","1110","8.51","8.67","7","8","10","10"
"2008","(3b) higher tertiary education","Male","8.67","9","1355","8.59","8.75","7","8","10","10"
"2009","(0) in school","Female","","","","","","","","",""
"2009","(0) in school","Male","","","","","","","","",""
"2009","(1a) inadequately completed","Female","","","","","","","","",""
"2009","(1a) inadequately completed","Male","","","","","","","","",""
"2009","(1b) general elementary school","Female","","","","","","","","",""
"2009","(1b) general elementary school","Male","","","","","","","","",""
"2009","(1c) basic vocational qualification","Female","","","","","","","","",""
"2009","(1c) basic vocational qualification","Male","","","","","","","","",""
"2009","(2a) intermediate vocational","Female","","","","","","","","",""
"2009","(2a) intermediate vocational","Male","","","","","","","","",""
"2009","(2b) intermediate general qualification","Female","","","","","","","","",""
"2009","(2b) intermediate general qualification","Male","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2009","(3a) lower tertiary education","Female","","","","","","","","",""
"2009","(3a) lower tertiary education","Male","","","","","","","","",""
"2009","(3b) higher tertiary education","Female","","","","","","","","",""
"2009","(3b) higher tertiary education","Male","","","","","","","","",""
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
