"pld0045","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Often","2003","(Married) couple without C. ","in school","","","",""
"Often","2003","(Married) couple without C. ","inadequately","4","","",""
"Often","2003","(Married) couple without C. ","general elemantary","47","0.0593820836504666","0.0427856909777475","0.0759784763231856"
"Often","2003","(Married) couple without C. ","middle vocational","234","0.0565159629742101","0.0492085839188852","0.063823342029535"
"Often","2003","(Married) couple without C. ","vocational + Abi","27","","",""
"Often","2003","(Married) couple without C. ","higher vocational","46","0.0867767792518797","0.0637874084176147","0.109766150086145"
"Often","2003","(Married) couple without C. ","higher education","132","0.0716838703670906","0.0592368674872343","0.0841308732469469"
"Often","2003","Single parent ","in school","8","","",""
"Often","2003","Single parent ","inadequately","1","","",""
"Often","2003","Single parent ","general elemantary","18","","",""
"Often","2003","Single parent ","middle vocational","54","0.109555149746438","0.083187366490088","0.135922933002787"
"Often","2003","Single parent ","vocational + Abi","5","","",""
"Often","2003","Single parent ","higher vocational","6","","",""
"Often","2003","Single parent ","higher education","18","","",""
"Often","2003","Couple + C. LE 16 ","in school","","","",""
"Often","2003","Couple + C. LE 16 ","inadequately","1","","",""
"Often","2003","Couple + C. LE 16 ","general elemantary","17","","",""
"Often","2003","Couple + C. LE 16 ","middle vocational","200","0.0892373724292505","0.0772892493619867","0.101185495496514"
"Often","2003","Couple + C. LE 16 ","vocational + Abi","28","","",""
"Often","2003","Couple + C. LE 16 ","higher vocational","64","0.134923092456571","0.103462311940521","0.166383872972621"
"Often","2003","Couple + C. LE 16 ","higher education","120","0.119258928576605","0.0993011157824616","0.139216741370749"
"Often","2003","Couple + C. GT 16 ","in school","21","","",""
"Often","2003","Couple + C. GT 16 ","inadequately","4","","",""
"Often","2003","Couple + C. GT 16 ","general elemantary","41","0.0675313303197341","0.0462873704143473","0.0887752902251209"
"Often","2003","Couple + C. GT 16 ","middle vocational","152","0.0803359452476282","0.0681809730788881","0.0924909174163684"
"Often","2003","Couple + C. GT 16 ","vocational + Abi","23","","",""
"Often","2003","Couple + C. GT 16 ","higher vocational","25","","",""
"Often","2003","Couple + C. GT 16 ","higher education","63","0.0773802394030033","0.0570110488117701","0.0977494299942365"
"Often","2003","Couple + C. LE and GT 16","in school","21","","",""
"Often","2003","Couple + C. LE and GT 16","inadequately","2","","",""
"Often","2003","Couple + C. LE and GT 16","general elemantary","27","","",""
"Often","2003","Couple + C. LE and GT 16","middle vocational","79","0.119716677822997","0.0964370327176619","0.142996322928333"
"Often","2003","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Often","2003","Couple + C. LE and GT 16","higher vocational","10","","",""
"Often","2003","Couple + C. LE and GT 16","higher education","29","","",""
"Sometimes","2003","1-pers.-HH","in school","","","",""
"Sometimes","2003","1-pers.-HH","inadequately","1","","",""
"Sometimes","2003","1-pers.-HH","general elemantary","28","","",""
"Sometimes","2003","1-pers.-HH","middle vocational","121","0.0814050655041015","0.0678871552654381","0.0949229757427649"
"Sometimes","2003","1-pers.-HH","vocational + Abi","18","","",""
"Sometimes","2003","1-pers.-HH","higher vocational","21","","",""
"Sometimes","2003","1-pers.-HH","higher education","55","0.109010572973347","0.0826021914020766","0.135418954544618"
"Sometimes","2003","(Married) couple without C. ","in school","","","",""
"Sometimes","2003","(Married) couple without C. ","inadequately","3","","",""
"Sometimes","2003","(Married) couple without C. ","general elemantary","63","0.0712039320048763","0.0531450219610695","0.0892628420486831"
"Sometimes","2003","(Married) couple without C. ","middle vocational","301","0.075653872020097","0.0672854863879227","0.0840222576522714"
"Sometimes","2003","(Married) couple without C. ","vocational + Abi","36","0.0967112488005627","0.0652017469348757","0.12822075066625"
"Sometimes","2003","(Married) couple without C. ","higher vocational","51","0.0951776213857131","0.0712121520007369","0.119143090770689"
"Sometimes","2003","(Married) couple without C. ","higher education","164","0.112559878597515","0.0973099624177266","0.127809794777303"
"Sometimes","2003","Single parent ","in school","8","","",""
"Sometimes","2003","Single parent ","inadequately","1","","",""
"Sometimes","2003","Single parent ","general elemantary","23","","",""
"Sometimes","2003","Single parent ","middle vocational","53","0.116537681867209","0.0894494342224559","0.143625929511961"
"Sometimes","2003","Single parent ","vocational + Abi","4","","",""
"Sometimes","2003","Single parent ","higher vocational","6","","",""
"Sometimes","2003","Single parent ","higher education","19","","",""
"Sometimes","2003","Couple + C. LE 16 ","in school","","","",""
"Sometimes","2003","Couple + C. LE 16 ","inadequately","3","","",""
"Sometimes","2003","Couple + C. LE 16 ","general elemantary","29","","",""
"Sometimes","2003","Couple + C. LE 16 ","middle vocational","277","0.136803702712281","0.122401550056059","0.151205855368504"
"Sometimes","2003","Couple + C. LE 16 ","vocational + Abi","52","0.194470016347768","0.152645006650315","0.236295026045222"
"Sometimes","2003","Couple + C. LE 16 ","higher vocational","54","0.119182517750176","0.0893459934065828","0.149019042093769"
"Sometimes","2003","Couple + C. LE 16 ","higher education","149","0.154838395880922","0.132561607493372","0.177115184268471"
"Sometimes","2003","Couple + C. GT 16 ","in school","32","0.0994813539602906","0.0651513491813851","0.133811358739196"
"Sometimes","2003","Couple + C. GT 16 ","inadequately","6","","",""
"Sometimes","2003","Couple + C. GT 16 ","general elemantary","46","0.0902861708502859","0.0660240527854495","0.114548288915122"
"Sometimes","2003","Couple + C. GT 16 ","middle vocational","211","0.111824110345305","0.0977311696533511","0.125917051037259"
"Sometimes","2003","Couple + C. GT 16 ","vocational + Abi","16","","",""
"Sometimes","2003","Couple + C. GT 16 ","higher vocational","33","0.14893255086588","0.103606203558566","0.194258898173195"
"Sometimes","2003","Couple + C. GT 16 ","higher education","88","0.134943988263081","0.108897675792403","0.16099030073376"
"Sometimes","2003","Couple + C. LE and GT 16","in school","29","","",""
"Sometimes","2003","Couple + C. LE and GT 16","inadequately","1","","",""
"Sometimes","2003","Couple + C. LE and GT 16","general elemantary","39","0.117992313350657","0.0813035638643476","0.154681062836966"
"Sometimes","2003","Couple + C. LE and GT 16","middle vocational","89","0.114073400552252","0.0912763398912257","0.136870461213278"
"Sometimes","2003","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"Sometimes","2003","Couple + C. LE and GT 16","higher vocational","18","","",""
"Sometimes","2003","Couple + C. LE and GT 16","higher education","52","0.16334256223582","0.120119209501261","0.206565914970379"
"Rarely","2003","1-pers.-HH","in school","1","","",""
"Rarely","2003","1-pers.-HH","inadequately","4","","",""
"Rarely","2003","1-pers.-HH","general elemantary","55","0.128652118005298","0.0972246707247647","0.160079565285831"
"Rarely","2003","1-pers.-HH","middle vocational","211","0.128333676620567","0.111800082495428","0.144867270745705"
"Rarely","2003","1-pers.-HH","vocational + Abi","31","0.174866160611499","0.118747558607217","0.230984762615782"
"Rarely","2003","1-pers.-HH","higher vocational","37","0.141582412932702","0.095410274214453","0.187754551650951"
"Rarely","2003","1-pers.-HH","higher education","92","0.173870685803358","0.141755650778321","0.205985720828396"
"Rarely","2003","(Married) couple without C. ","in school","","","",""
"Rarely","2003","(Married) couple without C. ","inadequately","5","","",""
"Rarely","2003","(Married) couple without C. ","general elemantary","93","0.121385006824002","0.0984519899428648","0.144318023705139"
"Rarely","2003","(Married) couple without C. ","middle vocational","596","0.155444555781508","0.143978590227145","0.166910521335871"
"Rarely","2003","(Married) couple without C. ","vocational + Abi","62","0.147557571167017","0.10974788968222","0.185367252651815"
"Rarely","2003","(Married) couple without C. ","higher vocational","96","0.146841810968426","0.117936576462465","0.175747045474387"
"Rarely","2003","(Married) couple without C. ","higher education","327","0.198948175582249","0.17968595258741","0.218210398577088"
"Rarely","2003","Single parent ","in school","16","","",""
"Rarely","2003","Single parent ","inadequately","4","","",""
"Rarely","2003","Single parent ","general elemantary","39","0.143761654840162","0.0985176573885465","0.189005652291777"
"Rarely","2003","Single parent ","middle vocational","99","0.20123548523639","0.167388860013419","0.235082110459361"
"Rarely","2003","Single parent ","vocational + Abi","8","","",""
"Rarely","2003","Single parent ","higher vocational","10","","",""
"Rarely","2003","Single parent ","higher education","12","","",""
"Rarely","2003","Couple + C. LE 16 ","in school","","","",""
"Rarely","2003","Couple + C. LE 16 ","inadequately","5","","",""
"Rarely","2003","Couple + C. LE 16 ","general elemantary","57","0.167507628065474","0.126399671800998","0.20861558432995"
"Rarely","2003","Couple + C. LE 16 ","middle vocational","438","0.204157920177315","0.187264395709225","0.221051444645405"
"Rarely","2003","Couple + C. LE 16 ","vocational + Abi","73","0.182867007914781","0.142017867507136","0.223716148322427"
"Rarely","2003","Couple + C. LE 16 ","higher vocational","103","0.253705055516598","0.213635105514776","0.29377500551842"
"Rarely","2003","Couple + C. LE 16 ","higher education","218","0.203393452542147","0.178605891976998","0.228181013107297"
"Rarely","2003","Couple + C. GT 16 ","in school","59","0.184610922159868","0.140110123434216","0.22911172088552"
"Rarely","2003","Couple + C. GT 16 ","inadequately","6","","",""
"Rarely","2003","Couple + C. GT 16 ","general elemantary","92","0.166672359992229","0.135121922770391","0.198222797214067"
"Rarely","2003","Couple + C. GT 16 ","middle vocational","378","0.185442406169249","0.168062403697797","0.202822408640701"
"Rarely","2003","Couple + C. GT 16 ","vocational + Abi","28","","",""
"Rarely","2003","Couple + C. GT 16 ","higher vocational","50","0.177097445416314","0.128495430810718","0.22569946002191"
"Rarely","2003","Couple + C. GT 16 ","higher education","152","0.209645356616809","0.17861398375069","0.240676729482928"
"Rarely","2003","Couple + C. LE and GT 16","in school","48","0.209198934015452","0.157085040773473","0.261312827257431"
"Rarely","2003","Couple + C. LE and GT 16","inadequately","5","","",""
"Rarely","2003","Couple + C. LE and GT 16","general elemantary","46","0.143652127486799","0.103763324023725","0.183540930949872"
"Rarely","2003","Couple + C. LE and GT 16","middle vocational","146","0.205461312924542","0.176487186964887","0.234435438884196"
"Rarely","2003","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Rarely","2003","Couple + C. LE and GT 16","higher vocational","26","","",""
"Rarely","2003","Couple + C. LE and GT 16","higher education","64","0.306600422271128","0.252689955532807","0.360510889009448"
"Never","2003","1-pers.-HH","in school","3","","",""
"Never","2003","1-pers.-HH","inadequately","18","","",""
"Never","2003","1-pers.-HH","general elemantary","307","0.701362712685304","0.658404302647301","0.744321122723307"
"Never","2003","1-pers.-HH","middle vocational","1069","0.68682854743376","0.663902083708659","0.709755011158861"
"Never","2003","1-pers.-HH","vocational + Abi","102","0.560896357831989","0.487577348748449","0.634215366915529"
"Never","2003","1-pers.-HH","higher vocational","131","0.624120561628566","0.559972348485017","0.688268774772114"
"Never","2003","1-pers.-HH","higher education","323","0.612023716346475","0.570732477295537","0.653314955397414"
"Never","2003","(Married) couple without C. ","in school","2","","",""
"Never","2003","(Married) couple without C. ","inadequately","53","0.846624514039621","0.760976552657897","0.932272475421345"
"Never","2003","(Married) couple without C. ","general elemantary","548","0.717823035974965","0.686218542365923","0.749427529584007"
"Never","2003","(Married) couple without C. ","middle vocational","2577","0.678568527724716","0.663789364451328","0.693347690998104"
"Never","2003","(Married) couple without C. ","vocational + Abi","200","0.597708678027505","0.545432376572551","0.649984979482458"
"Never","2003","(Married) couple without C. ","higher vocational","357","0.624465023875314","0.584917790690886","0.664012257059741"
"Never","2003","(Married) couple without C. ","higher education","958","0.575273191695436","0.551422662263442","0.59912372112743"
"Never","2003","Single parent ","in school","31","0.379647238128759","0.263443480433182","0.495850995824336"
"Never","2003","Single parent ","inadequately","17","","",""
"Never","2003","Single parent ","general elemantary","142","0.647528278822447","0.585920775301338","0.709135782343556"
"Never","2003","Single parent ","middle vocational","312","0.54284008372355","0.500784493240359","0.58489567420674"
"Never","2003","Single parent ","vocational + Abi","27","","",""
"Never","2003","Single parent ","higher vocational","22","","",""
"Never","2003","Single parent ","higher education","59","0.455053022390433","0.3659555069106","0.544150537870267"
"Never","2003","Couple + C. LE 16 ","in school","","","",""
"Never","2003","Couple + C. LE 16 ","inadequately","27","","",""
"Never","2003","Couple + C. LE 16 ","general elemantary","202","0.641754528301576","0.588971623682262","0.69453743292089"
"Never","2003","Couple + C. LE 16 ","middle vocational","1161","0.520064000885225","0.499125588008202","0.541002413762248"
"Never","2003","Couple + C. LE 16 ","vocational + Abi","159","0.435586493103057","0.383189692293201","0.487983293912913"
"Never","2003","Couple + C. LE 16 ","higher vocational","202","0.420509672824198","0.375051698326391","0.465967647322005"
"Never","2003","Couple + C. LE 16 ","higher education","461","0.463742869070706","0.433033667096781","0.494452071044632"
"Never","2003","Couple + C. GT 16 ","in school","162","0.560106300426468","0.503173078062123","0.617039522790813"
"Never","2003","Couple + C. GT 16 ","inadequately","39","0.665711048524769","0.543245323740175","0.788176773309363"
"Never","2003","Couple + C. GT 16 ","general elemantary","332","0.629159060970609","0.588266928407115","0.670051193534103"
"Never","2003","Couple + C. GT 16 ","middle vocational","1103","0.574370381190995","0.552259994003161","0.596480768378828"
"Never","2003","Couple + C. GT 16 ","vocational + Abi","93","0.571864266468077","0.497042032870824","0.64668650006533"
"Never","2003","Couple + C. GT 16 ","higher vocational","117","0.486079082341421","0.422447088511666","0.549711076171176"
"Never","2003","Couple + C. GT 16 ","higher education","322","0.534715125180025","0.496690226700141","0.572740023659909"
"Never","2003","Couple + C. LE and GT 16","in school","120","0.516824855227189","0.452797708162743","0.580852002291635"
"Never","2003","Couple + C. LE and GT 16","inadequately","17","","",""
"Never","2003","Couple + C. LE and GT 16","general elemantary","176","0.627016195590965","0.572017266543717","0.682015124638213"
"Never","2003","Couple + C. LE and GT 16","middle vocational","393","0.502579786673668","0.466724597875641","0.538434975471695"
"Never","2003","Couple + C. LE and GT 16","vocational + Abi","30","0.352238385892018","0.236998699260776","0.467478072523259"
"Never","2003","Couple + C. LE and GT 16","higher vocational","58","0.558345444305498","0.46758596061735","0.649104927993647"
"Never","2003","Couple + C. LE and GT 16","higher education","115","0.345687446182628","0.290080459485996","0.40129443287926"
"Very often","2004","1-pers.-HH","in school","","","",""
"Very often","2004","1-pers.-HH","inadequately","","","",""
"Very often","2004","1-pers.-HH","general elemantary","","","",""
"Very often","2004","1-pers.-HH","middle vocational","","","",""
"Very often","2004","1-pers.-HH","vocational + Abi","","","",""
"Very often","2004","1-pers.-HH","higher vocational","","","",""
"Very often","2004","1-pers.-HH","higher education","","","",""
"Very often","2004","(Married) couple without C. ","in school","","","",""
"Very often","2004","(Married) couple without C. ","inadequately","","","",""
"Very often","2004","(Married) couple without C. ","general elemantary","","","",""
"Very often","2004","(Married) couple without C. ","middle vocational","","","",""
"Very often","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Very often","2004","(Married) couple without C. ","higher vocational","","","",""
"Very often","2004","(Married) couple without C. ","higher education","","","",""
"Very often","2004","Single parent ","in school","","","",""
"Very often","2004","Single parent ","inadequately","","","",""
"Very often","2004","Single parent ","general elemantary","","","",""
"Very often","2004","Single parent ","middle vocational","","","",""
"Very often","2004","Single parent ","vocational + Abi","","","",""
"Very often","2004","Single parent ","higher vocational","","","",""
"Very often","2004","Single parent ","higher education","","","",""
"Very often","2004","Couple + C. LE 16 ","in school","","","",""
"Very often","2004","Couple + C. LE 16 ","inadequately","","","",""
"Very often","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Very often","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Very often","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Very often","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Very often","2004","Couple + C. LE 16 ","higher education","","","",""
"Very often","2004","Couple + C. GT 16 ","in school","","","",""
"Very often","2004","Couple + C. GT 16 ","inadequately","","","",""
"Very often","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Very often","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Very often","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Very often","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Very often","2004","Couple + C. GT 16 ","higher education","","","",""
"Very often","2004","Couple + C. LE and GT 16","in school","","","",""
"Very often","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Very often","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Very often","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Very often","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Very often","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Very often","2004","Couple + C. LE and GT 16","higher education","","","",""
"Often","2004","1-pers.-HH","in school","","","",""
"Often","2004","1-pers.-HH","inadequately","","","",""
"Often","2004","1-pers.-HH","general elemantary","","","",""
"Often","2004","1-pers.-HH","middle vocational","","","",""
"Often","2004","1-pers.-HH","vocational + Abi","","","",""
"Often","2004","1-pers.-HH","higher vocational","","","",""
"Often","2004","1-pers.-HH","higher education","","","",""
"Often","2004","(Married) couple without C. ","in school","","","",""
"Often","2004","(Married) couple without C. ","inadequately","","","",""
"Often","2004","(Married) couple without C. ","general elemantary","","","",""
"Often","2004","(Married) couple without C. ","middle vocational","","","",""
"Often","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Often","2004","(Married) couple without C. ","higher vocational","","","",""
"Often","2004","(Married) couple without C. ","higher education","","","",""
"Often","2004","Single parent ","in school","","","",""
"Often","2004","Single parent ","inadequately","","","",""
"Often","2004","Single parent ","general elemantary","","","",""
"Often","2004","Single parent ","middle vocational","","","",""
"Often","2004","Single parent ","vocational + Abi","","","",""
"Often","2004","Single parent ","higher vocational","","","",""
"Often","2004","Single parent ","higher education","","","",""
"Often","2004","Couple + C. LE 16 ","in school","","","",""
"Often","2004","Couple + C. LE 16 ","inadequately","","","",""
"Often","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Often","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Often","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Often","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Often","2004","Couple + C. LE 16 ","higher education","","","",""
"Often","2004","Couple + C. GT 16 ","in school","","","",""
"Often","2004","Couple + C. GT 16 ","inadequately","","","",""
"Often","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Often","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Often","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Often","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Often","2004","Couple + C. GT 16 ","higher education","","","",""
"Often","2004","Couple + C. LE and GT 16","in school","","","",""
"Often","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Often","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Often","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Often","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Often","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Often","2004","Couple + C. LE and GT 16","higher education","","","",""
"Sometimes","2004","1-pers.-HH","in school","","","",""
"Sometimes","2004","1-pers.-HH","inadequately","","","",""
"Sometimes","2004","1-pers.-HH","general elemantary","","","",""
"Sometimes","2004","1-pers.-HH","middle vocational","","","",""
"Sometimes","2004","1-pers.-HH","vocational + Abi","","","",""
"Sometimes","2004","1-pers.-HH","higher vocational","","","",""
"Sometimes","2004","1-pers.-HH","higher education","","","",""
"Sometimes","2004","(Married) couple without C. ","in school","","","",""
"Sometimes","2004","(Married) couple without C. ","inadequately","","","",""
"Sometimes","2004","(Married) couple without C. ","general elemantary","","","",""
"Sometimes","2004","(Married) couple without C. ","middle vocational","","","",""
"Sometimes","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Sometimes","2004","(Married) couple without C. ","higher vocational","","","",""
"Sometimes","2004","(Married) couple without C. ","higher education","","","",""
"Sometimes","2004","Single parent ","in school","","","",""
"Sometimes","2004","Single parent ","inadequately","","","",""
"Sometimes","2004","Single parent ","general elemantary","","","",""
"Sometimes","2004","Single parent ","middle vocational","","","",""
"Sometimes","2004","Single parent ","vocational + Abi","","","",""
"Sometimes","2004","Single parent ","higher vocational","","","",""
"Sometimes","2004","Single parent ","higher education","","","",""
"Sometimes","2004","Couple + C. LE 16 ","in school","","","",""
"Sometimes","2004","Couple + C. LE 16 ","inadequately","","","",""
"Sometimes","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Sometimes","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Sometimes","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Sometimes","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Sometimes","2004","Couple + C. LE 16 ","higher education","","","",""
"Sometimes","2004","Couple + C. GT 16 ","in school","","","",""
"Sometimes","2004","Couple + C. GT 16 ","inadequately","","","",""
"Sometimes","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Sometimes","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Sometimes","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Sometimes","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Sometimes","2004","Couple + C. GT 16 ","higher education","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","in school","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Sometimes","2004","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2004","1-pers.-HH","in school","","","",""
"Rarely","2004","1-pers.-HH","inadequately","","","",""
"Rarely","2004","1-pers.-HH","general elemantary","","","",""
"Rarely","2004","1-pers.-HH","middle vocational","","","",""
"Rarely","2004","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2004","1-pers.-HH","higher vocational","","","",""
"Rarely","2004","1-pers.-HH","higher education","","","",""
"Rarely","2004","(Married) couple without C. ","in school","","","",""
"Rarely","2004","(Married) couple without C. ","inadequately","","","",""
"Rarely","2004","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2004","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2004","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2004","(Married) couple without C. ","higher education","","","",""
"Rarely","2004","Single parent ","in school","","","",""
"Rarely","2004","Single parent ","inadequately","","","",""
"Rarely","2004","Single parent ","general elemantary","","","",""
"Rarely","2004","Single parent ","middle vocational","","","",""
"Rarely","2004","Single parent ","vocational + Abi","","","",""
"Rarely","2004","Single parent ","higher vocational","","","",""
"Rarely","2004","Single parent ","higher education","","","",""
"Rarely","2004","Couple + C. LE 16 ","in school","","","",""
"Rarely","2004","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2004","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2004","Couple + C. GT 16 ","in school","","","",""
"Rarely","2004","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2004","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2004","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2004","Couple + C. LE and GT 16","higher education","","","",""
"Never","2004","1-pers.-HH","in school","","","",""
"Never","2004","1-pers.-HH","inadequately","","","",""
"Never","2004","1-pers.-HH","general elemantary","","","",""
"Never","2004","1-pers.-HH","middle vocational","","","",""
"Never","2004","1-pers.-HH","vocational + Abi","","","",""
"Never","2004","1-pers.-HH","higher vocational","","","",""
"Never","2004","1-pers.-HH","higher education","","","",""
"Never","2004","(Married) couple without C. ","in school","","","",""
