"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","Westdeutschland, alte Bundeslaender","Female","1051.75","921.68","4506","298","430","1441","1915","1027.05","1076.45","900","960"
"2006","Westdeutschland, alte Bundeslaender","Male","1941.76","1750","5112","530","1250","2348","3201","1881.41","2002.11","1850","1900"
"2007","Ostdeutschland, neue Bundeslaender","Female","1022.17","964","1322","260","570","1400","1778","980.63","1063.71","997","1069"
"2007","Ostdeutschland, neue Bundeslaender","Male","1311.21","1200","1377","324","880","1650","2200","1254.87","1367.55","1200","1300"
"2007","Westdeutschland, alte Bundeslaender","Female","1056.18","934.95","4286","300","440","1440","1945","1031.24","1081.12","900","980"
"2007","Westdeutschland, alte Bundeslaender","Male","1962.02","1780","4825","570","1300","2380","3346","1917.72","2006.32","1874","1937"
"2008","Ostdeutschland, neue Bundeslaender","Female","1029.25","1000","1268","255","563","1430","1800","991.51","1066.99","1000","1100"
"2008","Ostdeutschland, neue Bundeslaender","Male","1347.3","1220","1317","400","933","1700","2200","1292.16","1402.44","1200","1300"
"2008","Westdeutschland, alte Bundeslaender","Female","1064.87","935.97","4100","285","450","1465","1998","1038.36","1091.38","900","991"
"2008","Westdeutschland, alte Bundeslaender","Male","1993.25","1800","4503","555","1300","2400","3400","1947.87","2038.63","1900","1970"
"2009","Ostdeutschland, neue Bundeslaender","Female","1083.04","1000","1213","300","600","1500","1831","1031.43","1134.65","1018","1100"
"2009","Ostdeutschland, neue Bundeslaender","Male","1414.77","1300","1249","363","940","1800","2317","1356.79","1472.75","1290","1400"
"2009","Westdeutschland, alte Bundeslaender","Female","1111.6","1000","3854","300","477","1500","2000","1082.59","1140.61","960","1000"
"2009","Westdeutschland, alte Bundeslaender","Male","2012.92","1800","4112","530","1300","2444","3401","1964.25","2061.59","1900","2000"
"2010","Ostdeutschland, neue Bundeslaender","Female","1123.17","1022.12","1522","259","600","1500","1863","1073.25","1173.09","1000","1070"
"2010","Ostdeutschland, neue Bundeslaender","Male","1439.16","1300","1556","363","883","1824","2500","1378","1500.32","1295","1400"
"2010","Westdeutschland, alte Bundeslaender","Female","1177.63","1000","5198","300","480","1600","2100","1152.13","1203.13","900","965"
"2010","Westdeutschland, alte Bundeslaender","Male","2051.12","1850","5837","532","1300","2500","3500","2008.83","2093.41","1916","2000"
"2011","Ostdeutschland, neue Bundeslaender","Female","1127.04","1075.34","1841","304","610","1560","1932","1092.69","1161.39","1000","1100"
"2011","Ostdeutschland, neue Bundeslaender","Male","1468.3","1320.72","1769","400","950","1850","2496","1415.49","1521.11","1350","1445"
"2011","Westdeutschland, alte Bundeslaender","Female","1199.1","1100","6660","330","536","1613","2100","1177.78","1220.42","950","1000"
"2011","Westdeutschland, alte Bundeslaender","Male","2103.67","1900","6760","600","1350","2600","3572","2063.43","2143.91","2000","2000"
"2012","Ostdeutschland, neue Bundeslaender","Female","1237.08","1118.77","1817","350","700","1608","2023","1194.07","1280.09","1041","1100"
"2012","Ostdeutschland, neue Bundeslaender","Male","1507.28","1400","1721","370","1000","1960","2500","1452.45","1562.11","1400","1500"
"2012","Westdeutschland, alte Bundeslaender","Female","1217.75","1100","6654","330","535","1650","2200","1195.14","1240.36","965","1000"
"2012","Westdeutschland, alte Bundeslaender","Male","2108.93","1900","6575","560","1400","2600","3600","2067.39","2150.47","2000","2017"
"2013","Ostdeutschland, neue Bundeslaender","Female","1231.51","1110","1845","380","725","1600","2063","1190.89","1272.13","1060","1126"
"2013","Ostdeutschland, neue Bundeslaender","Male","1531.23","1400","1745","440","1000","1950","2501","1477.65","1584.81","1400","1500"
"2013","Westdeutschland, alte Bundeslaender","Female","1239.49","1100","7823","350","550","1700","2300","1219.48","1259.5","950","1000"
"2013","Westdeutschland, alte Bundeslaender","Male","2149.7","1900","7709","546","1350","2650","3700","2111.93","2187.47","1900","2000"
"2014","Ostdeutschland, neue Bundeslaender","Female","1281.48","1150","1656","398","726","1694","2200","1237.2","1325.76","1100","1200"
"2014","Ostdeutschland, neue Bundeslaender","Male","1585.96","1500","1570","450","1000","2000","2700","1527.81","1644.11","1449","1540"
"2014","Westdeutschland, alte Bundeslaender","Female","1267.6","1117.72","6896","350","540","1700","2358","1244.86","1290.34","980","1000"
"2014","Westdeutschland, alte Bundeslaender","Male","2181.44","1990","6735","560","1400","2700","3800","2140.81","2222.07","2000","2000"
"2015","Ostdeutschland, neue Bundeslaender","Female","1310.42","1181.09","1619","400","784","1700","2248","1265.62","1355.22","1100","1200"
"2015","Ostdeutschland, neue Bundeslaender","Male","1612.75","1485","1505","450","1012","2000","2900","1556.36","1669.14","1500","1600"
"2015","Westdeutschland, alte Bundeslaender","Female","1334.11","1200","6783","382","600","1800","2432","1310.73","1357.49","1000","1080"
"2015","Westdeutschland, alte Bundeslaender","Male","2205.51","2000","6726","516","1400","2760","3950","2163.66","2247.36","2000","2000"
"2016","Ostdeutschland, neue Bundeslaender","Female","1385.48","1250","1565","410","780","1768","2280","1335.36","1435.6","1200","1260"
"2016","Ostdeutschland, neue Bundeslaender","Male","1654.83","1500","1466","452","1100","2000","2900","1593.86","1715.8","1500","1600"
"2016","Westdeutschland, alte Bundeslaender","Female","1356.63","1200","6392","388","620","1850","2500","1332.2","1381.06","1047","1100"
"2016","Westdeutschland, alte Bundeslaender","Male","2208.86","2000","6378","480","1376","2700","3900","2165.48","2252.24","1950","2000"
"2017","Ostdeutschland, neue Bundeslaender","Female","1398.57","1260","1755","416","851","1800","2300","1354.13","1443.01","1200","1300"
"2017","Ostdeutschland, neue Bundeslaender","Male","1664.4","1500","1713","477","1103","2070","2837","1607.98","1720.82","1500","1600"
"2017","Westdeutschland, alte Bundeslaender","Female","1379.82","1200","7180","382","640","1850","2507","1356.31","1403.33","1100","1115"
"2017","Westdeutschland, alte Bundeslaender","Male","2244.16","2000","7412","517","1400","2800","3960","2205.68","2282.64","1970","2000"
"2018","Ostdeutschland, neue Bundeslaender","Female","1430.01","1300","1727","433","900","1850","2400","1385.37","1474.65","1240","1313"
"2018","Ostdeutschland, neue Bundeslaender","Male","1757.91","1636.87","1712","450","1195","2200","3000","1700.39","1815.43","1540","1630"
"2018","Westdeutschland, alte Bundeslaender","Female","1438.58","1300","6919","400","699","1900","2700","1415.12","1462.04","1150","1200"
"2018","Westdeutschland, alte Bundeslaender","Male","2301.12","2100","7277","542","1400","2900","4000","2261.21","2341.03","1930","2000"
"2019","Ostdeutschland, neue Bundeslaender","Female","1508.63","1400","1757","450","970","1930","2500","1458.35","1558.91","1384","1500"
"2019","Ostdeutschland, neue Bundeslaender","Male","1852.21","1750","1862","461","1250","2300","3000","1769.49","1934.93","1800","1900"
"2019","Westdeutschland, alte Bundeslaender","Female","1489.93","1350","6932","433","750","2000","2700","1452.63","1527.23","1250","1300"
"2019","Westdeutschland, alte Bundeslaender","Male","2512.84","2200","7824","600","1500","3000","4073","2079.78","2945.9","2100","2200"
