"pli0165","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2014","general elemantary","Female","","","","","3"
"Min 1x per month","2014","middle vocational","Male","","","","","3"
"Min 1x per month","2014","middle vocational","Female","","","","","3"
"Min 1x per month","2014","vocational + Abi","Male","","","","","3"
"Min 1x per month","2014","vocational + Abi","Female","","","","","3"
"Min 1x per month","2014","higher vocational","Female","","","","","3"
"Min 1x per month","2014","higher vocational","Male","","","","","3"
"Min 1x per month","2014","higher education","Female","","","","","3"
"Min 1x per month","2014","higher education","Male","","","","","3"
"Min 1x per week","2014","in school","Male","","","","","2"
"Min 1x per week","2014","general elemantary","Male","","","","","2"
"Min 1x per week","2014","in school","Female","","","","","2"
"Min 1x per week","2014","inadequately","Female","","","","","2"
"Min 1x per week","2014","inadequately","Male","","","","","2"
"Min 1x per week","2014","higher vocational","Female","","","","","2"
"Min 1x per week","2014","higher education","Male","","","","","2"
"Min 1x per week","2014","general elemantary","Female","","","","","2"
"Min 1x per week","2014","middle vocational","Male","","","","","2"
"Min 1x per week","2014","middle vocational","Female","","","","","2"
"Min 1x per week","2014","vocational + Abi","Male","","","","","2"
"Min 1x per week","2014","vocational + Abi","Female","","","","","2"
"Min 1x per week","2014","higher vocational","Male","","","","","2"
"Min 1x per week","2014","higher education","Female","","","","","2"
"Never","2014","vocational + Abi","Female","","","","","5"
"Never","2014","higher education","Male","","","","","5"
"Never","2014","in school","Male","","","","","5"
"Never","2014","inadequately","Female","","","","","5"
"Never","2014","higher vocational","Male","","","","","5"
"Never","2014","higher vocational","Female","","","","","5"
"Never","2014","higher education","Female","","","","","5"
"Never","2014","in school","Female","","","","","5"
"Never","2014","inadequately","Male","","","","","5"
"Never","2014","general elemantary","Male","","","","","5"
"Never","2014","general elemantary","Female","","","","","5"
"Never","2014","middle vocational","Male","","","","","5"
"Never","2014","middle vocational","Female","","","","","5"
"Never","2014","vocational + Abi","Male","","","","","5"
"Rarely","2014","higher vocational","Male","","","","","4"
"Rarely","2014","in school","Male","","","","","4"
"Rarely","2014","in school","Female","","","","","4"
"Rarely","2014","inadequately","Male","","","","","4"
"Rarely","2014","inadequately","Female","","","","","4"
"Rarely","2014","general elemantary","Male","","","","","4"
"Rarely","2014","general elemantary","Female","","","","","4"
"Rarely","2014","middle vocational","Male","","","","","4"
"Rarely","2014","middle vocational","Female","","","","","4"
"Rarely","2014","vocational + Abi","Male","","","","","4"
"Rarely","2014","vocational + Abi","Female","","","","","4"
"Rarely","2014","higher vocational","Female","","","","","4"
"Rarely","2014","higher education","Male","","","","","4"
"Rarely","2014","higher education","Female","","","","","4"
"Daily","2015","in school","Male","","","","","1"
"Daily","2015","in school","Female","","","","","1"
"Daily","2015","inadequately","Male","","","","","1"
"Daily","2015","inadequately","Female","","","","","1"
"Daily","2015","general elemantary","Male","","","","","1"
"Daily","2015","general elemantary","Female","","","","","1"
"Daily","2015","middle vocational","Male","","","","","1"
"Daily","2015","middle vocational","Female","","","","","1"
"Daily","2015","vocational + Abi","Male","","","","","1"
"Daily","2015","vocational + Abi","Female","","","","","1"
"Daily","2015","higher vocational","Male","","","","","1"
"Daily","2015","higher vocational","Female","","","","","1"
"Daily","2015","higher education","Male","","","","","1"
"Daily","2015","higher education","Female","","","","","1"
"Min 1x per month","2015","in school","Male","","","","","3"
"Min 1x per month","2015","in school","Female","","","","","3"
"Min 1x per month","2015","inadequately","Male","","","","","3"
"Min 1x per month","2015","inadequately","Female","","","","","3"
"Min 1x per month","2015","general elemantary","Male","","","","","3"
"Min 1x per month","2015","general elemantary","Female","","","","","3"
"Min 1x per month","2015","middle vocational","Male","","","","","3"
"Min 1x per month","2015","middle vocational","Female","","","","","3"
"Min 1x per month","2015","vocational + Abi","Male","","","","","3"
"Min 1x per month","2015","vocational + Abi","Female","","","","","3"
"Min 1x per month","2015","higher vocational","Male","","","","","3"
"Min 1x per month","2015","higher vocational","Female","","","","","3"
"Min 1x per month","2015","higher education","Female","","","","","3"
"Min 1x per month","2015","higher education","Male","","","","","3"
"Min 1x per week","2015","in school","Male","","","","","2"
"Min 1x per week","2015","in school","Female","","","","","2"
"Min 1x per week","2015","inadequately","Male","","","","","2"
"Min 1x per week","2015","inadequately","Female","","","","","2"
"Min 1x per week","2015","general elemantary","Male","","","","","2"
"Min 1x per week","2015","general elemantary","Female","","","","","2"
"Min 1x per week","2015","middle vocational","Male","","","","","2"
"Min 1x per week","2015","middle vocational","Female","","","","","2"
"Min 1x per week","2015","vocational + Abi","Male","","","","","2"
"Min 1x per week","2015","vocational + Abi","Female","","","","","2"
"Min 1x per week","2015","higher vocational","Male","","","","","2"
"Min 1x per week","2015","higher vocational","Female","","","","","2"
"Min 1x per week","2015","higher education","Male","","","","","2"
"Min 1x per week","2015","higher education","Female","","","","","2"
"Never","2015","in school","Male","","","","","5"
"Never","2015","in school","Female","","","","","5"
"Never","2015","inadequately","Male","","","","","5"
"Never","2015","inadequately","Female","","","","","5"
"Never","2015","general elemantary","Male","","","","","5"
"Never","2015","general elemantary","Female","","","","","5"
"Never","2015","middle vocational","Male","","","","","5"
"Never","2015","middle vocational","Female","","","","","5"
"Never","2015","vocational + Abi","Male","","","","","5"
"Never","2015","vocational + Abi","Female","","","","","5"
"Never","2015","higher vocational","Male","","","","","5"
"Never","2015","higher vocational","Female","","","","","5"
"Never","2015","higher education","Male","","","","","5"
"Never","2015","higher education","Female","","","","","5"
"Rarely","2015","in school","Male","","","","","4"
"Rarely","2015","in school","Female","","","","","4"
"Rarely","2015","inadequately","Male","","","","","4"
"Rarely","2015","inadequately","Female","","","","","4"
"Rarely","2015","middle vocational","Male","","","","","4"
"Rarely","2015","general elemantary","Male","","","","","4"
"Rarely","2015","general elemantary","Female","","","","","4"
"Rarely","2015","vocational + Abi","Male","","","","","4"
"Rarely","2015","middle vocational","Female","","","","","4"
"Rarely","2015","higher vocational","Male","","","","","4"
"Rarely","2015","vocational + Abi","Female","","","","","4"
"Rarely","2015","higher vocational","Female","","","","","4"
"Rarely","2015","higher education","Male","","","","","4"
"Rarely","2015","higher education","Female","","","","","4"
"Daily","2016","general elemantary","Female","","","","","1"
"Daily","2016","middle vocational","Male","","","","","1"
"Daily","2016","middle vocational","Female","","","","","1"
"Daily","2016","inadequately","Female","","","","","1"
"Daily","2016","general elemantary","Male","","","","","1"
"Daily","2016","vocational + Abi","Male","","","","","1"
"Daily","2016","vocational + Abi","Female","","","","","1"
"Daily","2016","higher vocational","Male","","","","","1"
"Daily","2016","higher vocational","Female","","","","","1"
"Daily","2016","higher education","Male","","","","","1"
"Daily","2016","in school","Male","","","","","1"
"Daily","2016","in school","Female","","","","","1"
"Daily","2016","inadequately","Male","","","","","1"
"Daily","2016","higher education","Female","","","","","1"
"Min 1x per month","2016","in school","Male","","","","","3"
"Min 1x per month","2016","in school","Female","","","","","3"
"Min 1x per month","2016","inadequately","Male","","","","","3"
"Min 1x per month","2016","inadequately","Female","","","","","3"
"Min 1x per month","2016","general elemantary","Male","","","","","3"
"Min 1x per month","2016","general elemantary","Female","","","","","3"
"Min 1x per month","2016","middle vocational","Male","","","","","3"
"Min 1x per month","2016","middle vocational","Female","","","","","3"
"Min 1x per month","2016","vocational + Abi","Male","","","","","3"
"Min 1x per month","2016","vocational + Abi","Female","","","","","3"
"Min 1x per month","2016","higher vocational","Male","","","","","3"
"Min 1x per month","2016","higher vocational","Female","","","","","3"
"Min 1x per month","2016","higher education","Male","","","","","3"
"Min 1x per month","2016","higher education","Female","","","","","3"
"Min 1x per week","2016","in school","Male","","","","","2"
"Min 1x per week","2016","in school","Female","","","","","2"
"Min 1x per week","2016","inadequately","Male","","","","","2"
"Min 1x per week","2016","inadequately","Female","","","","","2"
"Min 1x per week","2016","general elemantary","Male","","","","","2"
"Min 1x per week","2016","general elemantary","Female","","","","","2"
"Min 1x per week","2016","middle vocational","Male","","","","","2"
"Min 1x per week","2016","vocational + Abi","Male","","","","","2"
"Min 1x per week","2016","higher vocational","Male","","","","","2"
"Min 1x per week","2016","higher vocational","Female","","","","","2"
"Min 1x per week","2016","vocational + Abi","Female","","","","","2"
"Min 1x per week","2016","middle vocational","Female","","","","","2"
"Min 1x per week","2016","higher education","Female","","","","","2"
"Min 1x per week","2016","higher education","Male","","","","","2"
"Never","2016","in school","Male","","","","","5"
"Never","2016","higher vocational","Female","","","","","5"
"Never","2016","higher education","Male","","","","","5"
"Never","2016","higher education","Female","","","","","5"
"Never","2016","in school","Female","","","","","5"
"Never","2016","inadequately","Male","","","","","5"
"Never","2016","inadequately","Female","","","","","5"
"Never","2016","general elemantary","Male","","","","","5"
"Never","2016","general elemantary","Female","","","","","5"
"Never","2016","vocational + Abi","Female","","","","","5"
"Never","2016","higher vocational","Male","","","","","5"
"Never","2016","middle vocational","Male","","","","","5"
"Never","2016","middle vocational","Female","","","","","5"
"Never","2016","vocational + Abi","Male","","","","","5"
"Rarely","2016","in school","Female","","","","","4"
"Rarely","2016","in school","Male","","","","","4"
"Rarely","2016","middle vocational","Male","","","","","4"
"Rarely","2016","general elemantary","Male","","","","","4"
"Rarely","2016","inadequately","Male","","","","","4"
"Rarely","2016","inadequately","Female","","","","","4"
"Rarely","2016","general elemantary","Female","","","","","4"
"Rarely","2016","middle vocational","Female","","","","","4"
"Rarely","2016","vocational + Abi","Male","","","","","4"
"Rarely","2016","vocational + Abi","Female","","","","","4"
"Rarely","2016","higher vocational","Male","","","","","4"
"Rarely","2016","higher vocational","Female","","","","","4"
"Rarely","2016","higher education","Male","","","","","4"
"Rarely","2016","higher education","Female","","","","","4"
"Daily","2017","in school","Male","11","","","","1"
"Daily","2017","in school","Female","2","","","","1"
"Daily","2017","inadequately","Male","681","0.53888066621996","0.51088586333559","0.56687546910433","1"
"Daily","2017","inadequately","Female","377","0.347882827894489","0.317336854647025","0.378428801141954","1"
"Daily","2017","general elemantary","Male","473","0.680872788014991","0.64601621951372","0.715729356516261","1"
"Daily","2017","general elemantary","Female","230","0.536500813333134","0.487754166718607","0.585247459947661","1"
"Daily","2017","middle vocational","Male","366","0.657150854137524","0.616816384646439","0.697485323628609","1"
"Daily","2017","middle vocational","Female","227","0.618972617867776","0.569082881246838","0.668862354488713","1"
"Daily","2017","vocational + Abi","Male","60","0.695415318898582","0.593928252126996","0.796902385670169","1"
"Daily","2017","vocational + Abi","Female","30","0.5866197000026","0.455277459360177","0.717961940645022","1"
"Daily","2017","higher vocational","Male","","","","","1"
"Daily","2017","higher vocational","Female","","","","","1"
"Daily","2017","higher education","Male","447","0.746764667487732","0.712283535352736","0.781245799622728","1"
"Daily","2017","higher education","Female","218","0.688364065723912","0.637458251130281","0.739269880317542","1"
"Min 1x per month","2017","in school","Female","1","","","","3"
"Min 1x per month","2017","in school","Male","2","","","","3"
"Min 1x per month","2017","inadequately","Male","48","0.0560841660340049","0.0431627170959397","0.0690056149720702","3"
"Min 1x per month","2017","inadequately","Female","29","","","","3"
"Min 1x per month","2017","general elemantary","Male","15","","","","3"
"Min 1x per month","2017","general elemantary","Female","14","","","","3"
"Min 1x per month","2017","middle vocational","Male","17","","","","3"
"Min 1x per month","2017","middle vocational","Female","9","","","","3"
"Min 1x per month","2017","vocational + Abi","Male","","","","","3"
"Min 1x per month","2017","vocational + Abi","Female","2","","","","3"
"Min 1x per month","2017","higher vocational","Male","","","","","3"
"Min 1x per month","2017","higher vocational","Female","","","","","3"
"Min 1x per month","2017","higher education","Male","11","","","","3"
"Min 1x per month","2017","higher education","Female","5","","","","3"
"Min 1x per week","2017","in school","Male","1","","","","2"
"Min 1x per week","2017","in school","Female","2","","","","2"
"Min 1x per week","2017","inadequately","Male","240","0.174673874795623","0.153350731750479","0.195997017840767","2"
"Min 1x per week","2017","general elemantary","Male","113","0.160382585658814","0.132942273554021","0.187822897763608","2"
"Min 1x per week","2017","inadequately","Female","150","0.166448627545648","0.14256056389232","0.190336691198976","2"
"Min 1x per week","2017","middle vocational","Male","74","0.132987926022212","0.1041335986942","0.161842253350224","2"
"Min 1x per week","2017","general elemantary","Female","58","0.143758438664181","0.109461931691364","0.178054945636997","2"
"Min 1x per week","2017","vocational + Abi","Male","10","","","","2"
"Min 1x per week","2017","vocational + Abi","Female","15","","","","2"
"Min 1x per week","2017","middle vocational","Female","63","0.138713975451082","0.103205566861332","0.174222384040832","2"
"Min 1x per week","2017","higher vocational","Male","","","","","2"
"Min 1x per week","2017","higher vocational","Female","","","","","2"
"Min 1x per week","2017","higher education","Male","87","0.120778740648617","0.0949399713292149","0.14661750996802","2"
"Min 1x per week","2017","higher education","Female","46","0.141359809099193","0.103068244461746","0.17965137373664","2"
"Never","2017","in school","Male","1","","","","5"
"Never","2017","in school","Female","","","","","5"
"Never","2017","inadequately","Male","180","0.17121496238757","0.150059805265154","0.192370119509986","5"
"Never","2017","inadequately","Female","322","0.383917025710096","0.352727200380562","0.41510685103963","5"
"Never","2017","general elemantary","Male","59","0.102802558495175","0.0800926336309147","0.125512483359436","5"
"Never","2017","general elemantary","Female","75","0.203623714272887","0.16425888233338","0.242988546212393","5"
"Never","2017","middle vocational","Male","45","0.119270024548853","0.0917290491016481","0.146810999996058","5"
"Never","2017","middle vocational","Female","35","0.119195837067051","0.085909376160846","0.152482297973255","5"
"Never","2017","vocational + Abi","Male","6","","","","5"
"Never","2017","vocational + Abi","Female","5","","","","5"
"Never","2017","higher vocational","Male","","","","","5"
"Never","2017","higher vocational","Female","","","","","5"
"Never","2017","higher education","Male","34","0.05933070520081","0.0405986372242894","0.0780627731773305","5"
"Never","2017","higher education","Female","33","0.103908527531918","0.070370594088444","0.137446460975391","5"
"Rarely","2017","in school","Male","2","","","","4"
"Rarely","2017","in school","Female","","","","","4"
"Rarely","2017","inadequately","Male","69","0.0591463305628417","0.0458983588697865","0.0723943022558969","4"
"Rarely","2017","inadequately","Female","56","0.0594753458264375","0.0443073488634793","0.0746433427893956","4"
"Rarely","2017","general elemantary","Male","27","","","","4"
"Rarely","2017","general elemantary","Female","25","","","","4"
"Rarely","2017","middle vocational","Male","30","0.0518271896014392","0.0329900544721824","0.0706643247306959","4"
"Rarely","2017","middle vocational","Female","30","0.101300458978247","0.0703041225719707","0.132296795384524","4"
"Rarely","2017","vocational + Abi","Male","3","","","","4"
"Rarely","2017","vocational + Abi","Female","2","","","","4"
"Rarely","2017","higher vocational","Male","","","","","4"
"Rarely","2017","higher vocational","Female","","","","","4"
"Rarely","2017","higher education","Male","32","0.0456284517370797","0.0290820298274173","0.0621748736467421","4"
"Rarely","2017","higher education","Female","16","","","","4"
"Daily","2018","general elemantary","Female","172","0.635862854064106","0.578467012455203","0.69325869567301","1"
"Daily","2018","middle vocational","Male","307","0.713187912678485","0.669830769140445","0.756545056216525","1"
"Daily","2018","middle vocational","Female","159","0.633603696519215","0.572898649346523","0.694308743691907","1"
"Daily","2018","vocational + Abi","Male","38","0.659366576536217","0.529298685928661","0.789434467143773","1"
"Daily","2018","vocational + Abi","Female","24","","","","1"
"Daily","2018","higher vocational","Female","","","","","1"
"Daily","2018","higher education","Male","343","0.799349349289021","0.762305720831018","0.836392977747024","1"
"Daily","2018","in school","Male","4","","","","1"
"Daily","2018","inadequately","Male","540","0.638806084630787","0.606225446355121","0.671386722906454","1"
"Daily","2018","inadequately","Female","278","0.416723283601617","0.377758547739435","0.455688019463799","1"
"Daily","2018","higher vocational","Male","","","","","1"
"Daily","2018","higher education","Female","158","0.741540757130196","0.682748269534632","0.80033324472576","1"
"Daily","2018","in school","Female","","","","","1"
"Daily","2018","general elemantary","Male","345","0.730489361127925","0.690836871771693","0.770141850484157","1"
"Min 1x per month","2018","in school","Female","","","","","3"
"Min 1x per month","2018","in school","Male","","","","","3"
"Min 1x per month","2018","inadequately","Female","22","","","","3"
"Min 1x per month","2018","inadequately","Male","27","","","","3"
"Min 1x per month","2018","general elemantary","Male","17","","","","3"
"Min 1x per month","2018","general elemantary","Female","10","","","","3"
"Min 1x per month","2018","middle vocational","Male","7","","","","3"
"Min 1x per month","2018","middle vocational","Female","8","","","","3"
"Min 1x per month","2018","vocational + Abi","Male","2","","","","3"
"Min 1x per month","2018","vocational + Abi","Female","1","","","","3"
"Min 1x per month","2018","higher vocational","Male","","","","","3"
"Min 1x per month","2018","higher vocational","Female","","","","","3"
"Min 1x per month","2018","higher education","Male","8","","","","3"
"Min 1x per month","2018","higher education","Female","3","","","","3"
"Min 1x per week","2018","in school","Male","","","","","2"
"Min 1x per week","2018","in school","Female","","","","","2"
"Min 1x per week","2018","inadequately","Male","145","0.18361603636179","0.157355270353827","0.209876802369753","2"
"Min 1x per week","2018","general elemantary","Male","77","0.169484229640796","0.135955728322738","0.203012730958853","2"
"Min 1x per week","2018","general elemantary","Female","35","0.101152731491338","0.0651862488527885","0.137119214129888","2"
"Min 1x per week","2018","middle vocational","Male","67","0.139625602007296","0.106398977863973","0.172852226150619","2"
"Min 1x per week","2018","middle vocational","Female","45","0.191015614291942","0.141488284694631","0.240542943889253","2"
"Min 1x per week","2018","vocational + Abi","Male","7","","","","2"
"Min 1x per week","2018","vocational + Abi","Female","5","","","","2"
"Min 1x per week","2018","higher vocational","Male","","","","","2"
"Min 1x per week","2018","higher vocational","Female","","","","","2"
"Min 1x per week","2018","higher education","Male","65","0.129912192068741","0.0988142666588995","0.161010117478583","2"
"Min 1x per week","2018","higher education","Female","28","","","","2"
"Min 1x per week","2018","inadequately","Female","107","0.214477724468361","0.182037721720299","0.246917727216424","2"
"Never","2018","in school","Male","","","","","5"
"Never","2018","general elemantary","Male","28","","","","5"
"Never","2018","general elemantary","Female","43","0.203476878022498","0.15545679181658","0.251496964228417","5"
"Never","2018","higher vocational","Female","","","","","5"
"Never","2018","higher education","Male","16","","","","5"
"Never","2018","higher education","Female","14","","","","5"
"Never","2018","in school","Female","1","","","","5"
"Never","2018","inadequately","Male","78","0.0989110316734971","0.0786616831403483","0.119160380206646","5"
"Never","2018","inadequately","Female","164","0.266480153457113","0.231538061488695","0.301422245425531","5"
"Never","2018","middle vocational","Male","20","","","","5"
"Never","2018","middle vocational","Female","21","","","","5"
"Never","2018","vocational + Abi","Male","3","","","","5"
"Never","2018","vocational + Abi","Female","3","","","","5"
"Never","2018","higher vocational","Male","","","","","5"
"Rarely","2018","in school","Male","","","","","4"
"Rarely","2018","inadequately","Female","44","0.0743475396577346","0.0536142691658573","0.0950808101496118","4"
"Rarely","2018","general elemantary","Male","14","","","","4"
"Rarely","2018","general elemantary","Female","10","","","","4"
"Rarely","2018","middle vocational","Male","17","","","","4"
"Rarely","2018","middle vocational","Female","9","","","","4"
"Rarely","2018","vocational + Abi","Male","1","","","","4"
"Rarely","2018","in school","Female","","","","","4"
"Rarely","2018","inadequately","Male","45","0.0544032871650918","0.0390192471474817","0.0697873271827019","4"
"Rarely","2018","higher vocational","Female","","","","","4"
"Rarely","2018","higher vocational","Male","","","","","4"
"Rarely","2018","higher education","Male","17","","","","4"
"Rarely","2018","vocational + Abi","Female","3","","","","4"
"Rarely","2018","higher education","Female","10","","","","4"
"Daily","2019","in school","Male","","","","","1"
"Daily","2019","in school","Female","","","","","1"
"Daily","2019","higher vocational","Male","","","","","1"
"Daily","2019","higher vocational","Female","","","","","1"
"Daily","2019","higher education","Male","318","0.83238975384152","0.79564744169374","0.869132065989301","1"
"Daily","2019","inadequately","Male","541","0.673253327845756","0.640380311520267","0.706126344171245","1"
"Daily","2019","inadequately","Female","316","0.522842093559931","0.482228037912719","0.563456149207144","1"
"Daily","2019","general elemantary","Male","333","0.727347765872148","0.68633920063389","0.768356331110406","1"
"Daily","2019","general elemantary","Female","174","0.705242438414819","0.648838045788269","0.76164683104137","1"
"Daily","2019","middle vocational","Male","265","0.781719997173169","0.73856716089874","0.824872833447597","1"
"Daily","2019","middle vocational","Female","159","0.607978660367619","0.544188182694099","0.671769138041138","1"
"Daily","2019","vocational + Abi","Male","43","0.719316426398978","0.599471487386587","0.839161365411369","1"
"Daily","2019","vocational + Abi","Female","21","","","","1"
"Daily","2019","higher education","Female","147","0.751650606428711","0.69131765988106","0.811983552976362","1"
"Min 1x per month","2019","in school","Male","","","","","3"
"Min 1x per month","2019","in school","Female","","","","","3"
"Min 1x per month","2019","inadequately","Male","8","","","","3"
"Min 1x per month","2019","inadequately","Female","13","","","","3"
"Min 1x per month","2019","general elemantary","Female","5","","","","3"
"Min 1x per month","2019","middle vocational","Male","6","","","","3"
"Min 1x per month","2019","middle vocational","Female","5","","","","3"
"Min 1x per month","2019","vocational + Abi","Male","","","","","3"
"Min 1x per month","2019","vocational + Abi","Female","2","","","","3"
"Min 1x per month","2019","higher vocational","Male","","","","","3"
"Min 1x per month","2019","higher vocational","Female","","","","","3"
"Min 1x per month","2019","higher education","Male","3","","","","3"
"Min 1x per month","2019","higher education","Female","4","","","","3"
"Min 1x per month","2019","general elemantary","Male","10","","","","3"
