"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","middle vocational","Male","","","","","","","","","","",""
"2008","vocational + Abi","Female","","","","","","","","","","",""
"2008","vocational + Abi","Male","","","","","","","","","","",""
"2009","general elemantary","Female","2.6","2","1237","1","1","4","5","2.51","2.69","2","2"
"2009","general elemantary","Male","3.36","3","558","1","2","5","5","3.23","3.49","3","3"
"2009","higher education","Female","2.93","3","1848","1","2","4","5","2.86","3","2","3"
"2009","higher education","Male","3.22","3","2179","1","2","4","5","3.15","3.29","3","3"
"2009","higher vocational","Female","2.89","2","544","1","1","4","6","2.75","3.03","2","3"
"2009","higher vocational","Male","3.54","3","780","1","2","5","6","3.43","3.65","3","4"
"2009","in school","Female","3.08","3","144","1","2","4","5","2.81","3.35","3","4"
"2009","in school","Male","3.29","3","168","1","2","4","6","3.06","3.52","3","4"
"2009","inadequately","Female","2.75","2","97","1","1","4","5","2.44","3.06","2","3"
"2009","inadequately","Male","3.81","4","69","1","2","5","6","3.38","4.24","2","4"
"2009","middle vocational","Female","2.85","2","4769","1","1","4","5","2.8","2.9","2","2"
"2009","middle vocational","Male","3.33","3","4274","1","2","5","5","3.28","3.38","3","3"
"2009","vocational + Abi","Female","2.88","2","606","1","2","4","5","2.75","3.01","2","3"
"2009","vocational + Abi","Male","3.44","3","391","2","2","5","6","3.28","3.6","3","3"
"2010","general elemantary","Female","","","","","","","","","","",""
"2010","general elemantary","Male","","","","","","","","","","",""
"2010","higher education","Female","","","","","","","","","","",""
"2010","higher education","Male","","","","","","","","","","",""
"2010","higher vocational","Female","","","","","","","","","","",""
"2010","higher vocational","Male","","","","","","","","","","",""
"2010","in school","Female","","","","","","","","","","",""
"2010","in school","Male","","","","","","","","","","",""
"2010","inadequately","Female","","","","","","","","","","",""
"2010","inadequately","Male","","","","","","","","","","",""
"2010","middle vocational","Female","","","","","","","","","","",""
"2010","middle vocational","Male","","","","","","","","","","",""
"2010","vocational + Abi","Female","","","","","","","","","","",""
"2010","vocational + Abi","Male","","","","","","","","","","",""
"2011","general elemantary","Female","","","","","","","","","","",""
"2011","general elemantary","Male","","","","","","","","","","",""
"2011","higher education","Female","","","","","","","","","","",""
"2011","higher education","Male","","","","","","","","","","",""
"2011","higher vocational","Female","","","","","","","","","","",""
"2011","higher vocational","Male","","","","","","","","","","",""
"2011","in school","Female","","","","","","","","","","",""
"2011","in school","Male","","","","","","","","","","",""
"2011","inadequately","Female","","","","","","","","","","",""
"2011","inadequately","Male","","","","","","","","","","",""
"2011","middle vocational","Female","","","","","","","","","","",""
"2011","middle vocational","Male","","","","","","","","","","",""
"2011","vocational + Abi","Female","","","","","","","","","","",""
"2011","vocational + Abi","Male","","","","","","","","","","",""
"2012","general elemantary","Female","2.98","3","485","1","2","4","6","2.82","3.14","2","3"
"2012","general elemantary","Male","3.41","3","295","1","2","5","6","3.2","3.62","3","4"
"2012","higher education","Female","2.81","2","810","1","1","4","5","2.7","2.92","2","3"
"2012","higher education","Male","3.11","3","686","1","2","4","6","2.99","3.23","3","3"
"2012","higher vocational","Female","2.9","2","144","1","2","4","5","2.63","3.17","2","3"
"2012","higher vocational","Male","3.35","3","221","1","2","5","6","3.12","3.58","3","4"
"2012","in school","Female","3.11","3","99","1","2","5","6","2.78","3.44","2","4"
"2012","in school","Male","3.37","3","91","1","2","4","5","3.06","3.68","3","3"
"2012","inadequately","Female","3.23","3","92","1","1","5","6","2.84","3.62","2","4"
"2012","inadequately","Male","2.94","2","65","1","2","4","5","2.47","3.41","2","4"
"2012","middle vocational","Female","2.89","2","1993","1","1","4","5","2.81","2.97","2","3"
"2012","middle vocational","Male","3.5","3","1258","1","2","5","6","3.4","3.6","3","4"
"2012","vocational + Abi","Female","2.97","2","539","1","2","4","5","2.83","3.11","2","3"
"2012","vocational + Abi","Male","3.43","3","216","1","2","5","6","3.2","3.66","3","4"
"2013","general elemantary","Female","2.7","2","1261","1","1","4","5","2.61","2.79","2","2"
"2013","general elemantary","Male","3.33","3","576","1","2","5","6","3.19","3.47","3","3"
"2013","higher education","Female","2.88","2","2115","1","2","4","5","2.81","2.95","2","3"
"2013","higher education","Male","3.16","3","2346","1","2","4","5","3.1","3.22","3","3"
"2013","higher vocational","Female","2.65","2","504","1","1","4","5","2.51","2.79","2","2"
"2013","higher vocational","Male","3.41","3","824","1","2","5","6","3.3","3.52","3","4"
"2013","in school","Female","3.24","3","138","1","2","4","5","2.99","3.49","3","3"
"2013","in school","Male","3.77","4","121","1","2","5","6","3.49","4.05","3","4"
"2013","inadequately","Female","2.71","2","109","1","1","4","5","2.37","3.05","2","3"
"2013","inadequately","Male","3.4","3","84","1","1","5","6","3","3.8","3","4"
"2013","middle vocational","Female","2.85","2","5085","1","1","4","5","2.8","2.9","2","2"
"2013","middle vocational","Male","3.38","3","4308","1","2","5","6","3.33","3.43","3","3"
"2013","vocational + Abi","Female","2.81","2","678","1","2","4","5","2.69","2.93","2","3"
"2013","vocational + Abi","Male","3.26","3","420","1","2","5","5","3.1","3.42","3","3"
"2014","general elemantary","Female","","","","","","","","","","",""
"2014","general elemantary","Male","","","","","","","","","","",""
"2014","higher education","Female","","","","","","","","","","",""
"2014","higher education","Male","","","","","","","","","","",""
"2014","higher vocational","Female","","","","","","","","","","",""
"2014","higher vocational","Male","","","","","","","","","","",""
"2014","in school","Female","","","","","","","","","","",""
"2014","in school","Male","","","","","","","","","","",""
"2014","inadequately","Female","","","","","","","","","","",""
"2014","inadequately","Male","","","","","","","","","","",""
"2014","middle vocational","Female","","","","","","","","","","",""
"2014","middle vocational","Male","","","","","","","","","","",""
"2014","vocational + Abi","Female","","","","","","","","","","",""
"2014","vocational + Abi","Male","","","","","","","","","","",""
"2015","general elemantary","Female","","","","","","","","","","",""
"2015","general elemantary","Male","","","","","","","","","","",""
"2015","higher education","Female","","","","","","","","","","",""
"2015","higher education","Male","","","","","","","","","","",""
"2015","higher vocational","Female","","","","","","","","","","",""
"2015","higher vocational","Male","","","","","","","","","","",""
"2015","in school","Female","","","","","","","","","","",""
"2015","in school","Male","","","","","","","","","","",""
"2015","inadequately","Female","","","","","","","","","","",""
"2015","inadequately","Male","","","","","","","","","","",""
"2015","middle vocational","Female","","","","","","","","","","",""
"2015","middle vocational","Male","","","","","","","","","","",""
"2015","vocational + Abi","Female","","","","","","","","","","",""
"2015","vocational + Abi","Male","","","","","","","","","","",""
"2016","general elemantary","Female","","","","","","","","","","",""
"2016","general elemantary","Male","","","","","","","","","","",""
"2016","higher education","Female","","","","","","","","","","",""
"2016","higher education","Male","","","","","","","","","","",""
"2016","higher vocational","Female","","","","","","","","","","",""
"2016","higher vocational","Male","","","","","","","","","","",""
"2016","in school","Female","","","","","","","","","","",""
"2016","in school","Male","","","","","","","","","","",""
"2016","inadequately","Female","","","","","","","","","","",""
"2016","inadequately","Male","","","","","","","","","","",""
"2016","middle vocational","Female","","","","","","","","","","",""
"2016","middle vocational","Male","","","","","","","","","","",""
"2016","vocational + Abi","Female","","","","","","","","","","",""
"2016","vocational + Abi","Male","","","","","","","","","","",""
"2017","general elemantary","Female","2.71","2","1875","1","1","4","5","2.63","2.79","2","2"
"2017","general elemantary","Male","3.28","3","1409","1","2","5","6","3.19","3.37","2","2"
"2017","higher education","Female","2.91","2","3422","1","2","4","5","2.86","2.96","2","3"
"2017","higher education","Male","3.22","3","3585","1","2","5","5","3.17","3.27","3","3"
"2017","higher vocational","Female","2.98","3","595","1","2","4","5","2.85","3.11","3","3"
"2017","higher vocational","Male","3.45","3","945","1","2","5","6","3.34","3.56","3","4"
"2017","in school","Female","3.21","3","219","1","2","5","6","2.99","3.43","3","3"
"2017","in school","Male","3.7","4","194","2","2","5","6","3.47","3.93","3","4"
"2017","inadequately","Female","2.71","2","630","1","1","4","5","2.59","2.83","1","1"
"2017","inadequately","Male","2.98","3","734","1","1","5","5","2.86","3.1","1","1"
"2017","middle vocational","Female","2.93","2","6779","1","2","4","5","2.89","2.97","2","2"
"2017","middle vocational","Male","3.45","3","5784","1","2","5","6","3.41","3.49","3","3"
"2017","vocational + Abi","Female","2.98","3","1418","1","2","4","5","2.89","3.07","2","3"
"2017","vocational + Abi","Male","3.31","3","867","1","2","5","6","3.2","3.42","3","3"
"2018","general elemantary","Female","","","","","","","","","","",""
"2018","general elemantary","Male","","","","","","","","","","",""
"2018","higher education","Female","","","","","","","","","","",""
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","","","","","","","","","","",""
"2018","inadequately","Male","","","","","","","","","","",""
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","","","","","","","","","","",""
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","2.71","2","1415","1","1","4","5","2.62","2.8","2","2"
"2019","general elemantary","Male","3.05","3","986","1","1","4","5","2.94","3.16","3","3"
"2019","higher education","Female","2.75","2","3341","1","2","4","5","2.7","2.8","2","2"
"2019","higher education","Male","3.09","3","3656","1","2","4","5","3.04","3.14","3","3"
"2019","higher vocational","Female","2.83","2","587","1","2","4","5","2.7","2.96","2","3"
"2019","higher vocational","Male","3.23","3","1077","1","2","5","6","3.13","3.33","3","3"
"2019","in school","Female","3","3","161","1","2","4","5","2.75","3.25","2","3"
"2019","in school","Male","3.49","3","166","2","2","5","5","3.25","3.73","3","4"
"2019","inadequately","Female","2.72","2","215","1","1","4","5","2.48","2.96","2","3"
"2019","inadequately","Male","3.1","3","172","1","1","4","5","2.82","3.38","2","4"
"2019","middle vocational","Female","2.78","2","6028","1","1","4","5","2.74","2.82","2","2"
"2019","middle vocational","Male","3.21","3","5049","1","2","5","6","3.16","3.26","3","3"
"2019","vocational + Abi","Female","2.81","2","1337","1","1","4","5","2.72","2.9","2","2"
"2019","vocational + Abi","Male","3.15","3","829","1","2","4","5","3.04","3.26","3","3"
