"ple0022","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2013","Full Time","1-pers.-HH","156","0.145172592622461","0.124768049114466","0.165577136130455"
"Yes","2013","Full Time","(Married) couple without C. ","341","0.137850434280256","0.123965218979635","0.151735649580876"
"Yes","2013","Full Time","Single parent ","62","0.126723684980695","0.094640475827601","0.158806894133788"
"Yes","2013","Full Time","Couple + C. LE 16 ","120","0.0771645582496879","0.0630443173804688","0.0912847991189071"
"Yes","2013","Full Time","Couple + C. GT 16 ","171","0.149770998122969","0.129462043650171","0.170079952595767"
"Yes","2013","Full Time","Couple + C. LE and GT 16","36","0.119858156019074","0.0875818800037499","0.152134432034398"
"Yes","2013","Part Time","1-pers.-HH","112","0.197522343138571","0.16483833934295","0.230206346934193"
"Yes","2013","Part Time","(Married) couple without C. ","242","0.183501447493921","0.162784242713775","0.204218652274068"
"Yes","2013","Part Time","Single parent ","52","0.118653545330416","0.0866001970167732","0.150706893644059"
"Yes","2013","Part Time","Couple + C. LE 16 ","115","0.126899317817118","0.106441965623091","0.147356670011145"
"Yes","2013","Part Time","Couple + C. GT 16 ","101","0.118535870664563","0.0965585473147257","0.140513194014401"
"Yes","2013","Part Time","Couple + C. LE and GT 16","37","0.102273060880733","0.0702530389101386","0.134293082851328"
"Yes","2013","Not Working","1-pers.-HH","524","0.315606299968793","0.293881064656889","0.337331535280697"
"Yes","2013","Not Working","(Married) couple without C. ","1047","0.276572682624289","0.262616339324929","0.290529025923649"
"Yes","2013","Not Working","Single parent ","67","0.172021324564461","0.130144714932202","0.213897934196721"
"Yes","2013","Not Working","Couple + C. LE 16 ","40","0.101800066011257","0.0715558021702854","0.132044329852229"
"Yes","2013","Not Working","Couple + C. GT 16 ","100","0.147834358745071","0.119828092717848","0.175840624772294"
"Yes","2013","Not Working","Couple + C. LE and GT 16","19","","",""
"No","2013","Full Time","1-pers.-HH","989","0.854827407377539","0.834422863869545","0.875231950885534"
"No","2013","Full Time","(Married) couple without C. ","2027","0.862149565719744","0.848264350419124","0.876034781020365"
"No","2013","Full Time","Single parent ","351","0.873276315019305","0.841193105866212","0.905359524172399"
"No","2013","Full Time","Couple + C. LE 16 ","1252","0.922835441750312","0.908715200881093","0.936955682619531"
"No","2013","Full Time","Couple + C. GT 16 ","1015","0.850229001877031","0.829920047404233","0.870537956349829"
"No","2013","Full Time","Couple + C. LE and GT 16","353","0.880141843980926","0.847865567965602","0.91241811999625"
"No","2013","Part Time","1-pers.-HH","458","0.802477656861429","0.769793653065807","0.83516166065705"
"No","2013","Part Time","(Married) couple without C. ","1099","0.816498552506079","0.795781347725932","0.837215757286225"
"No","2013","Part Time","Single parent ","339","0.881346454669584","0.849293106355941","0.913399802983227"
"No","2013","Part Time","Couple + C. LE 16 ","902","0.873100682182882","0.852643329988855","0.893558034376909"
"No","2013","Part Time","Couple + C. GT 16 ","730","0.881464129335437","0.859486805985599","0.903441452685274"
"No","2013","Part Time","Couple + C. LE and GT 16","307","0.897726939119267","0.865706917148672","0.929746961089861"
"No","2013","Not Working","1-pers.-HH","1234","0.684393700031207","0.662668464719302","0.706118935343111"
"No","2013","Not Working","(Married) couple without C. ","2899","0.723427317375711","0.709470974076351","0.737383660675071"
"No","2013","Not Working","Single parent ","245","0.827978675435539","0.786102065803279","0.869855285067798"
"No","2013","Not Working","Couple + C. LE 16 ","344","0.898199933988743","0.867955670147771","0.928444197829715"
"No","2013","Not Working","Couple + C. GT 16 ","517","0.852165641254929","0.824159375227706","0.880171907282152"
"No","2013","Not Working","Couple + C. LE and GT 16","190","0.914439250633334","0.876517387425041","0.952361113841627"
"Yes","2014","Full Time","1-pers.-HH","","","",""
"Yes","2014","Full Time","(Married) couple without C. ","","","",""
"Yes","2014","Full Time","Single parent ","","","",""
"Yes","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Part Time","1-pers.-HH","","","",""
"Yes","2014","Part Time","(Married) couple without C. ","","","",""
"Yes","2014","Part Time","Single parent ","","","",""
"Yes","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Not Working","1-pers.-HH","","","",""
"Yes","2014","Not Working","(Married) couple without C. ","","","",""
"Yes","2014","Not Working","Single parent ","","","",""
"Yes","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Working","Couple + C. LE and GT 16","","","",""
"No","2014","Full Time","1-pers.-HH","","","",""
"No","2014","Full Time","(Married) couple without C. ","","","",""
"No","2014","Full Time","Single parent ","","","",""
"No","2014","Full Time","Couple + C. LE 16 ","","","",""
"No","2014","Full Time","Couple + C. GT 16 ","","","",""
"No","2014","Full Time","Couple + C. LE and GT 16","","","",""
"No","2014","Part Time","1-pers.-HH","","","",""
"No","2014","Part Time","(Married) couple without C. ","","","",""
"No","2014","Part Time","Single parent ","","","",""
"No","2014","Part Time","Couple + C. LE 16 ","","","",""
"No","2014","Part Time","Couple + C. GT 16 ","","","",""
"No","2014","Part Time","Couple + C. LE and GT 16","","","",""
"No","2014","Not Working","1-pers.-HH","","","",""
"No","2014","Not Working","(Married) couple without C. ","","","",""
"No","2014","Not Working","Single parent ","","","",""
"No","2014","Not Working","Couple + C. LE 16 ","","","",""
"No","2014","Not Working","Couple + C. GT 16 ","","","",""
"No","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2015","Full Time","1-pers.-HH","161","0.145809219830991","0.125367601250366","0.166250838411616"
"Yes","2015","Full Time","(Married) couple without C. ","333","0.129606653836082","0.11609021825377","0.143123089418393"
"Yes","2015","Full Time","Single parent ","108","0.136217725577862","0.111569788342709","0.160865662813015"
"Yes","2015","Full Time","Couple + C. LE 16 ","277","0.0841654451698626","0.0741022746439507","0.0942286156957745"
"Yes","2015","Full Time","Couple + C. GT 16 ","139","0.0973736485780907","0.0809387204095953","0.113808576746586"
"Yes","2015","Full Time","Couple + C. LE and GT 16","101","0.0995459851657058","0.0795594688701085","0.119532501461303"
"Yes","2015","Part Time","1-pers.-HH","133","0.196418713427203","0.16649192626553","0.226345500588876"
"Yes","2015","Part Time","(Married) couple without C. ","276","0.206552069853727","0.185700545887764","0.22740359381969"
"Yes","2015","Part Time","Single parent ","142","0.145520823369137","0.122327930518538","0.168713716219735"
"Yes","2015","Part Time","Couple + C. LE 16 ","213","0.100561410264117","0.0881346400457597","0.112988180482475"
"Yes","2015","Part Time","Couple + C. GT 16 ","120","0.109733160763977","0.0895909902775608","0.129875331250394"
"Yes","2015","Part Time","Couple + C. LE and GT 16","83","0.0977095825244562","0.0767373589030885","0.118681806145824"
"Yes","2015","Not Working","1-pers.-HH","514","0.315803146136754","0.293706701883721","0.337899590389788"
"Yes","2015","Not Working","(Married) couple without C. ","1005","0.284905327591426","0.270325974456617","0.299484680726235"
"Yes","2015","Not Working","Single parent ","120","0.15763767644239","0.130604326952845","0.184671025931934"
"Yes","2015","Not Working","Couple + C. LE 16 ","124","0.135459958671821","0.113225558360475","0.157694358983168"
"Yes","2015","Not Working","Couple + C. GT 16 ","115","0.132320608834537","0.107723859611854","0.15691735805722"
"Yes","2015","Not Working","Couple + C. LE and GT 16","62","0.126234699285345","0.0978527649599517","0.154616633610738"
"No","2015","Full Time","1-pers.-HH","984","0.854190780169009","0.833749161588384","0.874632398749633"
"No","2015","Full Time","(Married) couple without C. ","2039","0.870393346163918","0.856876910581607","0.88390978174623"
"No","2015","Full Time","Single parent ","636","0.863782274422138","0.839134337186985","0.888430211657292"
"No","2015","Full Time","Couple + C. LE 16 ","2647","0.915834554830138","0.905771384304226","0.925897725356049"
"No","2015","Full Time","Couple + C. GT 16 ","1111","0.902626351421909","0.886191423253414","0.919061279590405"
"No","2015","Full Time","Couple + C. LE and GT 16","761","0.900454014834294","0.880467498538697","0.920440531129892"
"No","2015","Part Time","1-pers.-HH","544","0.803581286572797","0.773654499411124","0.83350807373447"
"No","2015","Part Time","(Married) couple without C. ","1172","0.793447930146273","0.77259640618031","0.814299454112236"
"No","2015","Part Time","Single parent ","746","0.854479176630863","0.831286283780265","0.877672069481462"
"No","2015","Part Time","Couple + C. LE 16 ","2037","0.899438589735883","0.887011819517526","0.91186535995424"
"No","2015","Part Time","Couple + C. GT 16 ","805","0.890266839236023","0.870124668749606","0.910409009722439"
"No","2015","Part Time","Couple + C. LE and GT 16","687","0.902290417475544","0.881318193854176","0.923262641096912"
"No","2015","Not Working","1-pers.-HH","1186","0.684196853863245","0.662100409610212","0.706293298116279"
"No","2015","Not Working","(Married) couple without C. ","2677","0.715094672408574","0.700515319273765","0.729674025543383"
"No","2015","Not Working","Single parent ","578","0.84236232355761","0.815328974068066","0.869395673047155"
"No","2015","Not Working","Couple + C. LE 16 ","786","0.864540041328179","0.842305641016832","0.886774441639526"
"No","2015","Not Working","Couple + C. GT 16 ","614","0.867679391165463","0.84308264194278","0.892276140388146"
"No","2015","Not Working","Couple + C. LE and GT 16","464","0.873765300714655","0.845383366389262","0.902147235040048"
"Yes","2016","Full Time","1-pers.-HH","","","",""
"Yes","2016","Full Time","(Married) couple without C. ","","","",""
"Yes","2016","Full Time","Single parent ","","","",""
"Yes","2016","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Part Time","1-pers.-HH","","","",""
"Yes","2016","Part Time","(Married) couple without C. ","","","",""
"Yes","2016","Part Time","Single parent ","","","",""
"Yes","2016","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Not Working","1-pers.-HH","","","",""
"Yes","2016","Not Working","(Married) couple without C. ","","","",""
"Yes","2016","Not Working","Single parent ","","","",""
"Yes","2016","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Working","Couple + C. LE and GT 16","","","",""
"No","2016","Full Time","1-pers.-HH","","","",""
"No","2016","Full Time","(Married) couple without C. ","","","",""
"No","2016","Full Time","Single parent ","","","",""
"No","2016","Full Time","Couple + C. LE 16 ","","","",""
"No","2016","Full Time","Couple + C. GT 16 ","","","",""
"No","2016","Full Time","Couple + C. LE and GT 16","","","",""
"No","2016","Part Time","1-pers.-HH","","","",""
"No","2016","Part Time","(Married) couple without C. ","","","",""
"No","2016","Part Time","Single parent ","","","",""
"No","2016","Part Time","Couple + C. LE 16 ","","","",""
"No","2016","Part Time","Couple + C. GT 16 ","","","",""
"No","2016","Part Time","Couple + C. LE and GT 16","","","",""
"No","2016","Not Working","1-pers.-HH","","","",""
"No","2016","Not Working","(Married) couple without C. ","","","",""
"No","2016","Not Working","Single parent ","","","",""
"No","2016","Not Working","Couple + C. LE 16 ","","","",""
"No","2016","Not Working","Couple + C. GT 16 ","","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2017","Full Time","1-pers.-HH","164","0.107948712239978","0.0915940851451715","0.124303339334784"
"Yes","2017","Full Time","(Married) couple without C. ","387","0.125095384976367","0.112919627879562","0.137271142073172"
"Yes","2017","Full Time","Single parent ","81","0.101267794168149","0.0793982248715821","0.123137363464716"
"Yes","2017","Full Time","Couple + C. LE 16 ","263","0.0762252809162327","0.0664813449883387","0.0859692168441268"
"Yes","2017","Full Time","Couple + C. GT 16 ","179","0.124339613067825","0.107073608038989","0.141605618096662"
"Yes","2017","Full Time","Couple + C. LE and GT 16","91","0.0957114768062769","0.0766908049368553","0.114732148675698"
"Yes","2017","Part Time","1-pers.-HH","132","0.158440571703564","0.133702778347166","0.183178365059962"
"Yes","2017","Part Time","(Married) couple without C. ","299","0.175434031438665","0.157354246698843","0.193513816178487"
"Yes","2017","Part Time","Single parent ","115","0.137043169993657","0.113978757911069","0.160107582076246"
"Yes","2017","Part Time","Couple + C. LE 16 ","204","0.0895050540684766","0.077719942874662","0.101290165262291"
"Yes","2017","Part Time","Couple + C. GT 16 ","157","0.155656014951691","0.133852400524942","0.177459629378439"
"Yes","2017","Part Time","Couple + C. LE and GT 16","87","0.107170420741256","0.0854204170780092","0.128920424404503"
"Yes","2017","Not Working","1-pers.-HH","503","0.294580154575366","0.273111752189343","0.316048556961389"
"Yes","2017","Not Working","(Married) couple without C. ","937","0.264320958227324","0.250154219037053","0.278487697417595"
"Yes","2017","Not Working","Single parent ","94","0.152389346854147","0.124949550065074","0.179829143643221"
"Yes","2017","Not Working","Couple + C. LE 16 ","103","0.118277086288892","0.0966182295897216","0.139935942988062"
"Yes","2017","Not Working","Couple + C. GT 16 ","133","0.172838217003956","0.14671869229451","0.198957741713403"
"Yes","2017","Not Working","Couple + C. LE and GT 16","53","0.0845954151569423","0.0613599031796106","0.107830927134274"
"No","2017","Full Time","1-pers.-HH","1219","0.892051287760022","0.875696660665216","0.908405914854828"
"No","2017","Full Time","(Married) couple without C. ","2449","0.874904615023633","0.862728857926828","0.887080372120438"
"No","2017","Full Time","Single parent ","650","0.898732205831851","0.876862636535285","0.920601775128418"
"No","2017","Full Time","Couple + C. LE 16 ","2586","0.923774719083767","0.914030783155873","0.933518655011661"
"No","2017","Full Time","Couple + C. GT 16 ","1224","0.875660386932175","0.858394381903338","0.892926391961011"
"No","2017","Full Time","Couple + C. LE and GT 16","828","0.904288523193723","0.885267851324302","0.923309195063145"
"No","2017","Part Time","1-pers.-HH","705","0.841559428296436","0.816821634940038","0.866297221652834"
"No","2017","Part Time","(Married) couple without C. ","1401","0.824565968561335","0.806486183821513","0.842645753301157"
"No","2017","Part Time","Single parent ","739","0.862956830006343","0.839892417923754","0.886021242088931"
"No","2017","Part Time","Couple + C. LE 16 ","2050","0.910494945931523","0.898709834737709","0.922280057125338"
"No","2017","Part Time","Couple + C. GT 16 ","905","0.844343985048309","0.822540370621561","0.866147599475058"
"No","2017","Part Time","Couple + C. LE and GT 16","690","0.892829579258744","0.871079575595497","0.914579582921991"
"No","2017","Not Working","1-pers.-HH","1229","0.705419845424634","0.683951443038611","0.726888247810657"
"No","2017","Not Working","(Married) couple without C. ","2785","0.735679041772676","0.721512302582405","0.749845780962947"
"No","2017","Not Working","Single parent ","565","0.847610653145853","0.820170856356779","0.875050449934926"
"No","2017","Not Working","Couple + C. LE 16 ","751","0.881722913711108","0.860064057011938","0.903381770410279"
"No","2017","Not Working","Couple + C. GT 16 ","672","0.827161782996043","0.801042258286597","0.85328130770549"
"No","2017","Not Working","Couple + C. LE and GT 16","498","0.915404584843058","0.892169072865726","0.938640096820389"
"Yes","2018","Full Time","1-pers.-HH","","","",""
"Yes","2018","Full Time","(Married) couple without C. ","","","",""
"Yes","2018","Full Time","Single parent ","","","",""
"Yes","2018","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Part Time","1-pers.-HH","","","",""
"Yes","2018","Part Time","(Married) couple without C. ","","","",""
"Yes","2018","Part Time","Single parent ","","","",""
"Yes","2018","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Not Working","1-pers.-HH","","","",""
"Yes","2018","Not Working","(Married) couple without C. ","","","",""
"Yes","2018","Not Working","Single parent ","","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","",""
"No","2018","Full Time","1-pers.-HH","","","",""
"No","2018","Full Time","(Married) couple without C. ","","","",""
"No","2018","Full Time","Single parent ","","","",""
"No","2018","Full Time","Couple + C. LE 16 ","","","",""
"No","2018","Full Time","Couple + C. GT 16 ","","","",""
"No","2018","Full Time","Couple + C. LE and GT 16","","","",""
"No","2018","Part Time","1-pers.-HH","","","",""
"No","2018","Part Time","(Married) couple without C. ","","","",""
"No","2018","Part Time","Single parent ","","","",""
"No","2018","Part Time","Couple + C. LE 16 ","","","",""
"No","2018","Part Time","Couple + C. GT 16 ","","","",""
"No","2018","Part Time","Couple + C. LE and GT 16","","","",""
"No","2018","Not Working","1-pers.-HH","","","",""
"No","2018","Not Working","(Married) couple without C. ","","","",""
"No","2018","Not Working","Single parent ","","","",""
"No","2018","Not Working","Couple + C. LE 16 ","","","",""
"No","2018","Not Working","Couple + C. GT 16 ","","","",""
"No","2018","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2019","Full Time","1-pers.-HH","186","0.114089457153779","0.0982316864112089","0.12994722789635"
"Yes","2019","Full Time","(Married) couple without C. ","392","0.122038646307565","0.110558471806985","0.133518820808145"
"Yes","2019","Full Time","Single parent ","92","0.126738302095882","0.102736377976447","0.150740226215317"
"Yes","2019","Full Time","Couple + C. LE 16 ","237","0.0925776695599808","0.0815817473841026","0.103573591735859"
"Yes","2019","Full Time","Couple + C. GT 16 ","167","0.125621449425813","0.10782318616514","0.143419712686486"
"Yes","2019","Full Time","Couple + C. LE and GT 16","84","0.106245829338174","0.0859780300747277","0.126513628601621"
"Yes","2019","Part Time","1-pers.-HH","157","0.175726084530867","0.15058056289109","0.200871606170644"
"Yes","2019","Part Time","(Married) couple without C. ","341","0.180228956264992","0.162481779765071","0.197976132764912"
"Yes","2019","Part Time","Single parent ","101","0.146738565757041","0.1211749443433","0.172302187170783"
"Yes","2019","Part Time","Couple + C. LE 16 ","163","0.0756799685250243","0.0637937287010616","0.0875662083489869"
"Yes","2019","Part Time","Couple + C. GT 16 ","122","0.120204703047054","0.0994816341532003","0.140927771940907"
"Yes","2019","Part Time","Couple + C. LE and GT 16","77","0.0870090567168489","0.0674415993961006","0.106576514037597"
"Yes","2019","Not Working","1-pers.-HH","521","0.30080958662254","0.279837720251153","0.321781452993926"
"Yes","2019","Not Working","(Married) couple without C. ","961","0.279649007122423","0.265046301599805","0.294251712645042"
"Yes","2019","Not Working","Single parent ","90","0.158123959541882","0.128807432310301","0.187440486773463"
"Yes","2019","Not Working","Couple + C. LE 16 ","80","0.107103442370499","0.0830127919785608","0.131194092762437"
"Yes","2019","Not Working","Couple + C. GT 16 ","92","0.133057129356454","0.107896970112493","0.158217288600414"
"Yes","2019","Not Working","Couple + C. LE and GT 16","48","0.102472399193448","0.0759959231225419","0.128948875264354"
"No","2019","Full Time","1-pers.-HH","1358","0.885910542846221","0.87005277210365","0.901768313588791"
"No","2019","Full Time","(Married) couple without C. ","2731","0.877961353692435","0.866481179191855","0.889441528193014"
"No","2019","Full Time","Single parent ","646","0.873261697904118","0.849259773784683","0.897263622023553"
"No","2019","Full Time","Couple + C. LE 16 ","2432","0.907422330440019","0.896426408264141","0.918418252615897"
"No","2019","Full Time","Couple + C. GT 16 ","1165","0.874378550574187","0.856580287313514","0.89217681383486"
"No","2019","Full Time","Couple + C. LE and GT 16","804","0.893754170661825","0.873486371398379","0.914021969925272"
"No","2019","Part Time","1-pers.-HH","723","0.824273915469133","0.799128393829356","0.84941943710891"
"No","2019","Part Time","(Married) couple without C. ","1461","0.819771043735008","0.802023867235088","0.837518220234928"
"No","2019","Part Time","Single parent ","635","0.853261434242959","0.827697812829217","0.8788250556567"
"No","2019","Part Time","Couple + C. LE 16 ","1739","0.924320031474976","0.912433791651013","0.936206271298938"
"No","2019","Part Time","Couple + C. GT 16 ","824","0.879795296952946","0.859072228059093","0.9005183658468"
"No","2019","Part Time","Couple + C. LE and GT 16","720","0.912990943283151","0.893423485962403","0.932558400603899"
"No","2019","Not Working","1-pers.-HH","1316","0.69919041337746","0.678218547006074","0.720162279748847"
"No","2019","Not Working","(Married) couple without C. ","2668","0.720350992877577","0.705748287354958","0.734953698400195"
"No","2019","Not Working","Single parent ","505","0.841876040458118","0.812559513226537","0.871192567689699"
"No","2019","Not Working","Couple + C. LE 16 ","553","0.892896557629501","0.868805907237563","0.916987208021439"
"No","2019","Not Working","Couple + C. GT 16 ","608","0.866942870643547","0.841782711399586","0.892103029887507"
"No","2019","Not Working","Couple + C. LE and GT 16","456","0.897527600806552","0.871051124735645","0.924004076877458"
