"pli0081","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","1-pers.-HH","Male","33","0.0495588292655384","0.0286780269321773","0.0704396315988995","5"
"Never","1990","1-pers.-HH","Female","27","","","","5"
"Never","1990","(Married) couple without C. ","Male","35","0.021919885655937","0.0134572522576596","0.0303825190542143","5"
"Never","1990","Couple + C. LE 16 ","Female","35","0.0143620774587637","0.00717243065688096","0.0215517242606463","5"
"Never","1990","(Married) couple without C. ","Female","25","","","","5"
"Never","1990","Single parent ","Male","15","","","","5"
"Never","1990","Single parent ","Female","12","","","","5"
"Never","1990","Couple + C. GT 16 ","Male","49","0.0289453625743682","0.0192260330628245","0.0386646920859119","5"
"Never","1990","Couple + C. GT 16 ","Female","31","0.0299219420978232","0.0188464156315963","0.0409974685640502","5"
"Never","1990","Couple + C. LE 16 ","Male","35","0.0175918216495639","0.00958280295426566","0.025600840344862","5"
"Never","1990","Couple + C. LE and GT 16","Male","24","","","","5"
"Never","1990","Couple + C. LE and GT 16","Female","28","","","","5"
"Rarely","1990","(Married) couple without C. ","Male","239","0.211974441957429","0.188352746136706","0.235596137778152","4"
"Rarely","1990","1-pers.-HH","Female","135","0.217708195192444","0.185171335647618","0.250245054737271","4"
"Rarely","1990","Single parent ","Male","54","0.313064276302412","0.245691071748241","0.380437480856583","4"
"Rarely","1990","1-pers.-HH","Male","129","0.311602058099227","0.267042181134309","0.356161935064145","4"
"Rarely","1990","(Married) couple without C. ","Female","201","0.17368790001788","0.151849238742072","0.195526561293688","4"
"Rarely","1990","Single parent ","Female","65","0.227116382609836","0.177777479679746","0.276455285539925","4"
"Rarely","1990","Couple + C. LE 16 ","Male","191","0.200621524485001","0.176224160569966","0.225018888400036","4"
"Rarely","1990","Couple + C. LE 16 ","Female","171","0.175021658638489","0.152059781323601","0.197983535953377","4"
"Rarely","1990","Couple + C. GT 16 ","Male","323","0.307818637066837","0.28105886671144","0.334578407422234","4"
"Rarely","1990","Couple + C. GT 16 ","Female","216","0.252500768244859","0.224258285203922","0.280743251285796","4"
"Rarely","1990","Couple + C. LE and GT 16","Male","131","0.29974575379205","0.257878587204962","0.341612920379138","4"
"Rarely","1990","Couple + C. LE and GT 16","Female","110","0.270907700542499","0.228803237111698","0.3130121639733","4"
"Daily","1991","1-pers.-HH","Male","","","","","1"
"Daily","1991","1-pers.-HH","Female","","","","","1"
"Daily","1991","(Married) couple without C. ","Male","","","","","1"
"Daily","1991","(Married) couple without C. ","Female","","","","","1"
"Daily","1991","Single parent ","Male","","","","","1"
"Daily","1991","Single parent ","Female","","","","","1"
"Daily","1991","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1991","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1991","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1991","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1991","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1991","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1991","Single parent ","Male","","","","","3"
"Min 1x per month","1991","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1991","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1991","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1991","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1991","Single parent ","Female","","","","","3"
"Min 1x per month","1991","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1991","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1991","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1991","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1991","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1991","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1991","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1991","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1991","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1991","Single parent ","Male","","","","","2"
"Min 1x per week","1991","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1991","Single parent ","Female","","","","","2"
"Min 1x per week","1991","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1991","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1991","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1991","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1991","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1991","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1991","1-pers.-HH","Female","","","","","5"
"Never","1991","1-pers.-HH","Male","","","","","5"
"Never","1991","(Married) couple without C. ","Male","","","","","5"
"Never","1991","Couple + C. LE 16 ","Female","","","","","5"
"Never","1991","(Married) couple without C. ","Female","","","","","5"
"Never","1991","Single parent ","Male","","","","","5"
"Never","1991","Single parent ","Female","","","","","5"
"Never","1991","Couple + C. LE 16 ","Male","","","","","5"
"Never","1991","Couple + C. GT 16 ","Male","","","","","5"
"Never","1991","Couple + C. GT 16 ","Female","","","","","5"
"Never","1991","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1991","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1991","1-pers.-HH","Female","","","","","4"
"Rarely","1991","(Married) couple without C. ","Female","","","","","4"
"Rarely","1991","1-pers.-HH","Male","","","","","4"
"Rarely","1991","(Married) couple without C. ","Male","","","","","4"
"Rarely","1991","Single parent ","Male","","","","","4"
"Rarely","1991","Single parent ","Female","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1991","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1991","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1992","1-pers.-HH","Male","","","","","1"
"Daily","1992","1-pers.-HH","Female","","","","","1"
"Daily","1992","(Married) couple without C. ","Male","","","","","1"
"Daily","1992","(Married) couple without C. ","Female","","","","","1"
"Daily","1992","Single parent ","Male","","","","","1"
"Daily","1992","Single parent ","Female","","","","","1"
"Daily","1992","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1992","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1992","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1992","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1992","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1992","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1992","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1992","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1992","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1992","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1992","Single parent ","Female","","","","","3"
"Min 1x per month","1992","Single parent ","Male","","","","","3"
"Min 1x per month","1992","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1992","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1992","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1992","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per week","1992","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1992","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1992","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1992","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1992","Single parent ","Male","","","","","2"
"Min 1x per week","1992","Single parent ","Female","","","","","2"
"Min 1x per week","1992","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1992","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1992","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1992","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1992","1-pers.-HH","Male","","","","","5"
"Never","1992","1-pers.-HH","Female","","","","","5"
"Never","1992","(Married) couple without C. ","Male","","","","","5"
"Never","1992","Couple + C. LE 16 ","Female","","","","","5"
"Never","1992","(Married) couple without C. ","Female","","","","","5"
"Never","1992","Single parent ","Male","","","","","5"
"Never","1992","Single parent ","Female","","","","","5"
"Never","1992","Couple + C. LE 16 ","Male","","","","","5"
"Never","1992","Couple + C. GT 16 ","Male","","","","","5"
"Never","1992","Couple + C. GT 16 ","Female","","","","","5"
"Never","1992","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1992","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1992","1-pers.-HH","Female","","","","","4"
"Rarely","1992","Single parent ","Male","","","","","4"
"Rarely","1992","1-pers.-HH","Male","","","","","4"
"Rarely","1992","(Married) couple without C. ","Male","","","","","4"
"Rarely","1992","(Married) couple without C. ","Female","","","","","4"
"Rarely","1992","Single parent ","Female","","","","","4"
"Rarely","1992","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1992","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1992","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1992","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1992","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1992","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1993","1-pers.-HH","Male","","","","","1"
"Daily","1993","1-pers.-HH","Female","","","","","1"
"Daily","1993","(Married) couple without C. ","Male","","","","","1"
"Daily","1993","(Married) couple without C. ","Female","","","","","1"
"Daily","1993","Single parent ","Male","","","","","1"
"Daily","1993","Single parent ","Female","","","","","1"
"Daily","1993","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1993","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1993","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1993","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1993","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1993","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1993","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1993","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1993","Single parent ","Male","","","","","3"
"Min 1x per month","1993","Single parent ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1993","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1993","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1993","Single parent ","Male","","","","","2"
"Min 1x per week","1993","Single parent ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1993","1-pers.-HH","Male","","","","","5"
"Never","1993","1-pers.-HH","Female","","","","","5"
"Never","1993","(Married) couple without C. ","Male","","","","","5"
"Never","1993","(Married) couple without C. ","Female","","","","","5"
"Never","1993","Single parent ","Male","","","","","5"
"Never","1993","Single parent ","Female","","","","","5"
"Never","1993","Couple + C. LE 16 ","Male","","","","","5"
"Never","1993","Couple + C. LE 16 ","Female","","","","","5"
"Never","1993","Couple + C. GT 16 ","Male","","","","","5"
"Never","1993","Couple + C. GT 16 ","Female","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1993","1-pers.-HH","Male","","","","","4"
"Rarely","1993","(Married) couple without C. ","Male","","","","","4"
"Rarely","1993","(Married) couple without C. ","Female","","","","","4"
"Rarely","1993","1-pers.-HH","Female","","","","","4"
"Rarely","1993","Single parent ","Female","","","","","4"
"Rarely","1993","Single parent ","Male","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1994","1-pers.-HH","Male","","","","","1"
"Daily","1994","1-pers.-HH","Female","","","","","1"
"Daily","1994","(Married) couple without C. ","Male","","","","","1"
"Daily","1994","(Married) couple without C. ","Female","","","","","1"
"Daily","1994","Single parent ","Male","","","","","1"
"Daily","1994","Single parent ","Female","","","","","1"
"Daily","1994","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1994","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1994","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1994","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1994","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1994","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1994","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1994","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1994","Single parent ","Male","","","","","3"
"Min 1x per month","1994","Single parent ","Female","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1994","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1994","Single parent ","Female","","","","","2"
"Min 1x per week","1994","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1994","Single parent ","Male","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1994","1-pers.-HH","Male","","","","","5"
"Never","1994","1-pers.-HH","Female","","","","","5"
"Never","1994","(Married) couple without C. ","Male","","","","","5"
"Never","1994","(Married) couple without C. ","Female","","","","","5"
"Never","1994","Single parent ","Male","","","","","5"
"Never","1994","Single parent ","Female","","","","","5"
"Never","1994","Couple + C. LE 16 ","Male","","","","","5"
"Never","1994","Couple + C. LE 16 ","Female","","","","","5"
"Never","1994","Couple + C. GT 16 ","Male","","","","","5"
"Never","1994","Couple + C. GT 16 ","Female","","","","","5"
"Never","1994","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1994","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1994","1-pers.-HH","Male","","","","","4"
"Rarely","1994","1-pers.-HH","Female","","","","","4"
"Rarely","1994","(Married) couple without C. ","Female","","","","","4"
"Rarely","1994","(Married) couple without C. ","Male","","","","","4"
"Rarely","1994","Single parent ","Male","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1994","Single parent ","Female","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","Female","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","Female","","","","","4"
"Daily","1995","1-pers.-HH","Male","46","0.0871516012611149","0.0631837395979064","0.111119462924323","1"
"Daily","1995","1-pers.-HH","Female","117","0.117530050499499","0.0966515445699518","0.138408556429045","1"
"Daily","1995","(Married) couple without C. ","Male","138","0.0687940091842368","0.0569321878865522","0.0806558304819214","1"
"Daily","1995","(Married) couple without C. ","Female","170","0.0880210059706717","0.0747993947681789","0.101242617173164","1"
"Daily","1995","Single parent ","Male","7","","","","1"
"Daily","1995","Single parent ","Female","45","0.0860936976493658","0.0592993270674662","0.112888068231265","1"
"Daily","1995","Couple + C. LE 16 ","Male","103","0.0490660791759459","0.0383195535181743","0.0598126048337174","1"
"Daily","1995","Couple + C. LE 16 ","Female","139","0.0721559875073677","0.0594578092494004","0.0848541657653351","1"
"Daily","1995","Couple + C. GT 16 ","Male","88","0.0545858427363028","0.0425079985325572","0.0666636869400485","1"
"Daily","1995","Couple + C. GT 16 ","Female","100","0.0799143297123351","0.0640972033543331","0.0957314560703371","1"
"Daily","1995","Couple + C. LE and GT 16","Male","38","0.0464690380026022","0.0301095851711956","0.0628284908340088","1"
"Daily","1995","Couple + C. LE and GT 16","Female","33","0.043791574758285","0.0275126652167541","0.0600704842998158","1"
"Min 1x per month","1995","1-pers.-HH","Male","125","0.260692411537342","0.223387239115524","0.29799758395916","3"
"Min 1x per month","1995","1-pers.-HH","Female","205","0.222516712017495","0.195551624045548","0.249481799989442","3"
"Min 1x per month","1995","(Married) couple without C. ","Female","492","0.286732257556898","0.265628326015274","0.307836189098521","3"
"Min 1x per month","1995","(Married) couple without C. ","Male","502","0.30462430203818","0.283054546935038","0.326194057141322","3"
"Min 1x per month","1995","Single parent ","Male","58","0.315008305678321","0.248783476898744","0.381233134457899","3"
"Min 1x per month","1995","Single parent ","Female","105","0.259437495783853","0.217567369131817","0.301307622435888","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Male","510","0.354337533610807","0.330541006412927","0.378134060808687","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Female","452","0.295605040421751","0.273211034709285","0.317999046134216","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Female","348","0.330548312759705","0.303108685182249","0.357987940337161","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Male","420","0.324088395248585","0.299204689662689","0.34897210083448","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Male","211","0.375951601692614","0.338307699241291","0.413595504143936","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Female","187","0.31923826382186","0.282152367128405","0.356324160515315","3"
"Min 1x per week","1995","1-pers.-HH","Male","187","0.316059637687147","0.276551558925836","0.355567716448458","2"
"Min 1x per week","1995","(Married) couple without C. ","Female","778","0.430230325879092","0.407125698143793","0.453334953614392","2"
"Min 1x per week","1995","1-pers.-HH","Female","381","0.402491350088521","0.370698799775217","0.434283900401826","2"
"Min 1x per week","1995","(Married) couple without C. ","Male","761","0.402811388699633","0.379825578559001","0.425797198840265","2"
"Min 1x per week","1995","Single parent ","Male","70","0.366184800854127","0.29750189347037","0.434867708237883","2"
"Min 1x per week","1995","Single parent ","Female","166","0.392435158610043","0.345792068495511","0.439078248724575","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Male","642","0.382333714519466","0.358156822048222","0.40651060699071","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Female","716","0.438724992919642","0.414372031140685","0.4630779546986","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Male","472","0.310278310014957","0.285683072938038","0.334873547091876","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Female","445","0.354719494826091","0.326812188399744","0.382626801252439","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Male","198","0.284941715713902","0.249861013996857","0.320022417430948","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Female","218","0.335906364281397","0.298333221682068","0.373479506880726","2"
"Never","1995","1-pers.-HH","Male","42","0.082154472375593","0.0588202851426909","0.105488659608495","5"
"Never","1995","(Married) couple without C. ","Female","40","0.0260958471270614","0.01865636663553","0.0335353276185928","5"
"Never","1995","1-pers.-HH","Female","39","0.0372494020996321","0.0249724222017595","0.0495263819975047","5"
"Never","1995","(Married) couple without C. ","Male","39","0.0239651872007258","0.016797546065025","0.0311328283364267","5"
"Never","1995","Couple + C. LE 16 ","Male","33","0.0213791277027226","0.014182907231187","0.0285753481742582","5"
"Never","1995","Couple + C. LE 16 ","Female","33","0.0162741596965319","0.010064696265683","0.0224836231273807","5"
"Never","1995","Couple + C. GT 16 ","Female","28","","","","5"
"Never","1995","Couple + C. LE and GT 16","Male","29","","","","5"
"Never","1995","Couple + C. LE and GT 16","Female","33","0.0513916745581742","0.0338268589114528","0.0689564902048955","5"
"Never","1995","Single parent ","Male","4","","","","5"
"Never","1995","Single parent ","Female","16","","","","5"
"Never","1995","Couple + C. GT 16 ","Male","43","0.0290569261846506","0.020126748878932","0.0379871034903691","5"
"Rarely","1995","1-pers.-HH","Male","132","0.253941877138803","0.216955161424431","0.290928592853175","4"
"Rarely","1995","(Married) couple without C. ","Male","309","0.199805112877224","0.181065769423446","0.218544456331002","4"
"Rarely","1995","1-pers.-HH","Female","172","0.220212485294853","0.1933476550292","0.247077315560506","4"
"Rarely","1995","(Married) couple without C. ","Female","284","0.168920563466277","0.151435736867456","0.186405390065097","4"
"Rarely","1995","Single parent ","Male","50","0.281448036737631","0.217335141280337","0.345560932194925","4"
"Rarely","1995","Couple + C. GT 16 ","Male","336","0.281990525815505","0.258067246618724","0.305913805012286","4"
"Rarely","1995","Single parent ","Female","89","0.227439543849149","0.187398419090658","0.26748066860764","4"
"Rarely","1995","Couple + C. GT 16 ","Female","208","0.213511148622499","0.18960785843261","0.237414438812388","4"
"Rarely","1995","Couple + C. LE 16 ","Female","255","0.177239819454707","0.158499153085294","0.195980485824121","4"
"Rarely","1995","Couple + C. LE and GT 16","Female","136","0.249672122580284","0.215239958961889","0.284104286198679","4"
"Rarely","1995","Couple + C. LE 16 ","Male","264","0.192883544991058","0.173253652413382","0.212513437568735","4"
"Rarely","1995","Couple + C. LE and GT 16","Male","160","0.263904100947977","0.229650218593961","0.298157983301994","4"
"Daily","1996","1-pers.-HH","Male","","","","","1"
"Daily","1996","1-pers.-HH","Female","","","","","1"
"Daily","1996","(Married) couple without C. ","Male","","","","","1"
"Daily","1996","(Married) couple without C. ","Female","","","","","1"
"Daily","1996","Single parent ","Female","","","","","1"
"Daily","1996","Single parent ","Male","","","","","1"
"Daily","1996","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1996","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1996","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","Female","","","","","1"
"Daily","1996","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","Male","","","","","1"
"Min 1x per month","1996","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1996","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","Female","","","","","3"
