"plh0196","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"People are helpful","2005","in school","East Germany","","","",""
"People are helpful","2005","inadequately","West Germany","","","",""
"People are helpful","2005","inadequately","East Germany","","","",""
"People are helpful","2005","general elemantary","West Germany","","","",""
"People are helpful","2005","general elemantary","East Germany","","","",""
"People are helpful","2005","middle vocational","West Germany","","","",""
"People are helpful","2005","middle vocational","East Germany","","","",""
"People are helpful","2005","vocational + Abi","West Germany","","","",""
"People are helpful","2005","vocational + Abi","East Germany","","","",""
"People are helpful","2005","higher vocational","West Germany","","","",""
"People are helpful","2005","higher vocational","East Germany","","","",""
"People are helpful","2005","higher education","West Germany","","","",""
"People are helpful","2005","higher education","East Germany","","","",""
"People pursue self-interest","2005","in school","West Germany","","","",""
"People pursue self-interest","2005","in school","East Germany","","","",""
"People pursue self-interest","2005","inadequately","West Germany","","","",""
"People pursue self-interest","2005","inadequately","East Germany","","","",""
"People pursue self-interest","2005","general elemantary","West Germany","","","",""
"People pursue self-interest","2005","general elemantary","East Germany","","","",""
"People pursue self-interest","2005","middle vocational","West Germany","","","",""
"People pursue self-interest","2005","middle vocational","East Germany","","","",""
"People pursue self-interest","2005","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2005","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2005","higher vocational","West Germany","","","",""
"People pursue self-interest","2005","higher vocational","East Germany","","","",""
"People pursue self-interest","2005","higher education","West Germany","","","",""
"People pursue self-interest","2005","higher education","East Germany","","","",""
"People are helpful","2006","in school","West Germany","","","",""
"People are helpful","2006","in school","East Germany","","","",""
"People are helpful","2006","inadequately","West Germany","","","",""
"People are helpful","2006","inadequately","East Germany","","","",""
"People are helpful","2006","general elemantary","West Germany","","","",""
"People are helpful","2006","general elemantary","East Germany","","","",""
"People are helpful","2006","middle vocational","West Germany","","","",""
"People are helpful","2006","middle vocational","East Germany","","","",""
"People are helpful","2006","vocational + Abi","West Germany","","","",""
"People are helpful","2006","vocational + Abi","East Germany","","","",""
"People are helpful","2006","higher vocational","West Germany","","","",""
"People are helpful","2006","higher vocational","East Germany","","","",""
"People are helpful","2006","higher education","West Germany","","","",""
"People are helpful","2006","higher education","East Germany","","","",""
"People pursue self-interest","2006","in school","West Germany","","","",""
"People pursue self-interest","2006","in school","East Germany","","","",""
"People pursue self-interest","2006","inadequately","West Germany","","","",""
"People pursue self-interest","2006","inadequately","East Germany","","","",""
"People pursue self-interest","2006","general elemantary","West Germany","","","",""
"People pursue self-interest","2006","general elemantary","East Germany","","","",""
"People pursue self-interest","2006","middle vocational","West Germany","","","",""
"People pursue self-interest","2006","middle vocational","East Germany","","","",""
"People pursue self-interest","2006","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2006","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2006","higher vocational","West Germany","","","",""
"People pursue self-interest","2006","higher vocational","East Germany","","","",""
"People pursue self-interest","2006","higher education","West Germany","","","",""
"People pursue self-interest","2006","higher education","East Germany","","","",""
"People are helpful","2007","in school","West Germany","","","",""
"People are helpful","2007","in school","East Germany","","","",""
"People are helpful","2007","inadequately","West Germany","","","",""
"People are helpful","2007","inadequately","East Germany","","","",""
"People are helpful","2007","general elemantary","West Germany","","","",""
"People are helpful","2007","general elemantary","East Germany","","","",""
"People are helpful","2007","middle vocational","West Germany","","","",""
"People are helpful","2007","middle vocational","East Germany","","","",""
"People are helpful","2007","vocational + Abi","West Germany","","","",""
"People are helpful","2007","vocational + Abi","East Germany","","","",""
"People are helpful","2007","higher vocational","West Germany","","","",""
"People are helpful","2007","higher vocational","East Germany","","","",""
"People are helpful","2007","higher education","West Germany","","","",""
"People are helpful","2007","higher education","East Germany","","","",""
"People pursue self-interest","2007","in school","West Germany","","","",""
"People pursue self-interest","2007","in school","East Germany","","","",""
"People pursue self-interest","2007","inadequately","West Germany","","","",""
"People pursue self-interest","2007","inadequately","East Germany","","","",""
"People pursue self-interest","2007","general elemantary","West Germany","","","",""
"People pursue self-interest","2007","general elemantary","East Germany","","","",""
"People pursue self-interest","2007","middle vocational","West Germany","","","",""
"People pursue self-interest","2007","middle vocational","East Germany","","","",""
"People pursue self-interest","2007","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2007","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2007","higher vocational","West Germany","","","",""
"People pursue self-interest","2007","higher vocational","East Germany","","","",""
"People pursue self-interest","2007","higher education","West Germany","","","",""
"People pursue self-interest","2007","higher education","East Germany","","","",""
"People are helpful","2008","in school","West Germany","114","0.392855353311594","0.334384003880764","0.451326702742424"
"People are helpful","2008","in school","East Germany","24","","",""
"People are helpful","2008","inadequately","West Germany","62","0.296843193909957","0.226920877505787","0.366765510314126"
"People are helpful","2008","inadequately","East Germany","8","","",""
"People are helpful","2008","general elemantary","West Germany","672","0.388712809837814","0.365588519987209","0.41183709968842"
"People are helpful","2008","general elemantary","East Germany","105","0.39631304983467","0.341329043659569","0.45129705600977"
"People are helpful","2008","middle vocational","West Germany","2732","0.361574572724568","0.350453605983547","0.372695539465589"
"People are helpful","2008","middle vocational","East Germany","810","0.317852167956707","0.299555384694503","0.33614895121891"
"People are helpful","2008","vocational + Abi","West Germany","323","0.343123992868037","0.312463049070236","0.373784936665837"
"People are helpful","2008","vocational + Abi","East Germany","38","0.225709220942799","0.162114547504126","0.289303894381472"
"People are helpful","2008","higher vocational","West Germany","372","0.368428812066497","0.338969851012317","0.397887773120678"
"People are helpful","2008","higher vocational","East Germany","121","0.309214419791884","0.262312007930882","0.356116831652886"
"People are helpful","2008","higher education","West Germany","1323","0.423769201541715","0.405781034502678","0.441757368580753"
"People are helpful","2008","higher education","East Germany","445","0.367993971471192","0.341031908910519","0.394956034031865"
"People pursue self-interest","2008","in school","West Germany","154","0.607144646688406","0.548673297257576","0.665615996119236"
"People pursue self-interest","2008","in school","East Germany","57","0.731132098398918","0.634577494654059","0.827686702143778"
"People pursue self-interest","2008","inadequately","West Germany","102","0.703156806090043","0.633234489685874","0.773079122494212"
"People pursue self-interest","2008","inadequately","East Germany","11","","",""
"People pursue self-interest","2008","general elemantary","West Germany","1035","0.611287190162186","0.58816290031158","0.634411480012791"
"People pursue self-interest","2008","general elemantary","East Germany","199","0.60368695016533","0.54870294399023","0.658670956340431"
"People pursue self-interest","2008","middle vocational","West Germany","4438","0.638425427275432","0.627304460534411","0.649546394016453"
"People pursue self-interest","2008","middle vocational","East Germany","1678","0.682147832043293","0.66385104878109","0.700444615305497"
"People pursue self-interest","2008","vocational + Abi","West Germany","598","0.656876007131963","0.626215063334163","0.687536950929764"
"People pursue self-interest","2008","vocational + Abi","East Germany","128","0.774290779057201","0.710696105618528","0.837885452495874"
"People pursue self-interest","2008","higher vocational","West Germany","658","0.631571187933503","0.602112226879322","0.661030148987683"
"People pursue self-interest","2008","higher vocational","East Germany","252","0.690785580208116","0.643883168347114","0.737687992069118"
"People pursue self-interest","2008","higher education","West Germany","1576","0.576230798458285","0.558242631419247","0.594218965497322"
"People pursue self-interest","2008","higher education","East Germany","784","0.632006028528808","0.605043965968135","0.658968091089481"
"People are helpful","2009","in school","West Germany","","","",""
"People are helpful","2009","in school","East Germany","","","",""
"People are helpful","2009","inadequately","West Germany","","","",""
"People are helpful","2009","inadequately","East Germany","","","",""
"People are helpful","2009","general elemantary","West Germany","","","",""
"People are helpful","2009","general elemantary","East Germany","","","",""
"People are helpful","2009","middle vocational","West Germany","","","",""
"People are helpful","2009","middle vocational","East Germany","","","",""
"People are helpful","2009","vocational + Abi","West Germany","","","",""
"People are helpful","2009","vocational + Abi","East Germany","","","",""
"People are helpful","2009","higher vocational","West Germany","","","",""
"People are helpful","2009","higher vocational","East Germany","","","",""
"People are helpful","2009","higher education","West Germany","","","",""
"People are helpful","2009","higher education","East Germany","","","",""
"People pursue self-interest","2009","in school","West Germany","","","",""
"People pursue self-interest","2009","in school","East Germany","","","",""
"People pursue self-interest","2009","inadequately","West Germany","","","",""
"People pursue self-interest","2009","inadequately","East Germany","","","",""
"People pursue self-interest","2009","general elemantary","West Germany","","","",""
"People pursue self-interest","2009","general elemantary","East Germany","","","",""
"People pursue self-interest","2009","middle vocational","West Germany","","","",""
"People pursue self-interest","2009","middle vocational","East Germany","","","",""
"People pursue self-interest","2009","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2009","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2009","higher vocational","West Germany","","","",""
"People pursue self-interest","2009","higher vocational","East Germany","","","",""
"People pursue self-interest","2009","higher education","West Germany","","","",""
"People pursue self-interest","2009","higher education","East Germany","","","",""
"People are helpful","2010","in school","West Germany","","","",""
"People are helpful","2010","in school","East Germany","","","",""
"People are helpful","2010","inadequately","West Germany","","","",""
"People are helpful","2010","inadequately","East Germany","","","",""
"People are helpful","2010","general elemantary","West Germany","","","",""
"People are helpful","2010","general elemantary","East Germany","","","",""
"People are helpful","2010","middle vocational","West Germany","","","",""
"People are helpful","2010","middle vocational","East Germany","","","",""
"People are helpful","2010","vocational + Abi","West Germany","","","",""
"People are helpful","2010","vocational + Abi","East Germany","","","",""
"People are helpful","2010","higher vocational","West Germany","","","",""
"People are helpful","2010","higher vocational","East Germany","","","",""
"People are helpful","2010","higher education","West Germany","","","",""
"People are helpful","2010","higher education","East Germany","","","",""
"People pursue self-interest","2010","in school","West Germany","","","",""
"People pursue self-interest","2010","in school","East Germany","","","",""
"People pursue self-interest","2010","inadequately","West Germany","","","",""
"People pursue self-interest","2010","inadequately","East Germany","","","",""
"People pursue self-interest","2010","general elemantary","West Germany","","","",""
"People pursue self-interest","2010","general elemantary","East Germany","","","",""
"People pursue self-interest","2010","middle vocational","West Germany","","","",""
"People pursue self-interest","2010","middle vocational","East Germany","","","",""
"People pursue self-interest","2010","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2010","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2010","higher vocational","West Germany","","","",""
"People pursue self-interest","2010","higher vocational","East Germany","","","",""
"People pursue self-interest","2010","higher education","West Germany","","","",""
"People pursue self-interest","2010","higher education","East Germany","","","",""
"People are helpful","2011","in school","West Germany","","","",""
"People are helpful","2011","in school","East Germany","","","",""
"People are helpful","2011","inadequately","West Germany","","","",""
"People are helpful","2011","inadequately","East Germany","","","",""
"People are helpful","2011","general elemantary","West Germany","","","",""
"People are helpful","2011","general elemantary","East Germany","","","",""
"People are helpful","2011","middle vocational","West Germany","","","",""
"People are helpful","2011","middle vocational","East Germany","","","",""
"People are helpful","2011","vocational + Abi","West Germany","","","",""
"People are helpful","2011","vocational + Abi","East Germany","","","",""
"People are helpful","2011","higher vocational","West Germany","","","",""
"People are helpful","2011","higher vocational","East Germany","","","",""
"People are helpful","2011","higher education","West Germany","","","",""
"People are helpful","2011","higher education","East Germany","","","",""
"People pursue self-interest","2011","in school","West Germany","","","",""
"People pursue self-interest","2011","in school","East Germany","","","",""
"People pursue self-interest","2011","inadequately","West Germany","","","",""
"People pursue self-interest","2011","inadequately","East Germany","","","",""
"People pursue self-interest","2011","general elemantary","West Germany","","","",""
"People pursue self-interest","2011","general elemantary","East Germany","","","",""
"People pursue self-interest","2011","middle vocational","West Germany","","","",""
"People pursue self-interest","2011","middle vocational","East Germany","","","",""
"People pursue self-interest","2011","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2011","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2011","higher vocational","West Germany","","","",""
"People pursue self-interest","2011","higher vocational","East Germany","","","",""
"People pursue self-interest","2011","higher education","West Germany","","","",""
"People pursue self-interest","2011","higher education","East Germany","","","",""
"People are helpful","2012","in school","West Germany","","","",""
"People are helpful","2012","in school","East Germany","","","",""
"People are helpful","2012","inadequately","West Germany","","","",""
"People are helpful","2012","inadequately","East Germany","","","",""
"People are helpful","2012","general elemantary","West Germany","","","",""
"People are helpful","2012","general elemantary","East Germany","","","",""
"People are helpful","2012","middle vocational","West Germany","","","",""
"People are helpful","2012","middle vocational","East Germany","","","",""
"People are helpful","2012","vocational + Abi","West Germany","","","",""
"People are helpful","2012","vocational + Abi","East Germany","","","",""
"People are helpful","2012","higher vocational","West Germany","","","",""
"People are helpful","2012","higher vocational","East Germany","","","",""
"People are helpful","2012","higher education","West Germany","","","",""
"People are helpful","2012","higher education","East Germany","","","",""
"People pursue self-interest","2012","in school","West Germany","","","",""
"People pursue self-interest","2012","in school","East Germany","","","",""
"People pursue self-interest","2012","inadequately","West Germany","","","",""
"People pursue self-interest","2012","inadequately","East Germany","","","",""
"People pursue self-interest","2012","general elemantary","West Germany","","","",""
"People pursue self-interest","2012","general elemantary","East Germany","","","",""
"People pursue self-interest","2012","middle vocational","West Germany","","","",""
"People pursue self-interest","2012","middle vocational","East Germany","","","",""
"People pursue self-interest","2012","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2012","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2012","higher vocational","West Germany","","","",""
"People pursue self-interest","2012","higher vocational","East Germany","","","",""
"People pursue self-interest","2012","higher education","West Germany","","","",""
"People pursue self-interest","2012","higher education","East Germany","","","",""
"People are helpful","2013","in school","West Germany","142","0.380195768873021","0.331579725360056","0.428811812385986"
"People are helpful","2013","in school","East Germany","22","","",""
"People are helpful","2013","inadequately","West Germany","93","0.376981930427909","0.319388330213595","0.434575530642222"
"People are helpful","2013","inadequately","East Germany","19","","",""
"People are helpful","2013","general elemantary","West Germany","978","0.450509231542118","0.429746839627245","0.47127162345699"
"People are helpful","2013","general elemantary","East Germany","123","0.40488981366124","0.352636316786435","0.457143310536045"
"People are helpful","2013","middle vocational","West Germany","3857","0.41459384093023","0.404552592110769","0.424635089749692"
"People are helpful","2013","middle vocational","East Germany","1158","0.380960263955689","0.36365188876768","0.398268639143698"
"People are helpful","2013","vocational + Abi","West Germany","661","0.421824399558826","0.396655760503658","0.446993038613994"
"People are helpful","2013","vocational + Abi","East Germany","119","0.401950229477893","0.343030319148826","0.460870139806961"
"People are helpful","2013","higher vocational","West Germany","521","0.427169411865761","0.399491139204328","0.454847684527194"
"People are helpful","2013","higher vocational","East Germany","159","0.319057261817907","0.274950105563304","0.36316441807251"
"People are helpful","2013","higher education","West Germany","2297","0.521856330474131","0.506861377507921","0.53685128344034"
"People are helpful","2013","higher education","East Germany","711","0.487511745831857","0.461613951706627","0.513409539957086"
"People pursue self-interest","2013","in school","West Germany","241","0.619804231126979","0.571188187614014","0.668420274639944"
"People pursue self-interest","2013","in school","East Germany","32","0.581032117368744","0.449436433075739","0.712627801661748"
"People pursue self-interest","2013","inadequately","West Germany","179","0.623018069572091","0.565424469357778","0.680611669786405"
"People pursue self-interest","2013","inadequately","East Germany","29","","",""
"People pursue self-interest","2013","general elemantary","West Germany","1228","0.549490768457882","0.52872837654301","0.570253160372755"
"People pursue self-interest","2013","general elemantary","East Germany","216","0.59511018633876","0.542856689463955","0.647363683213565"
"People pursue self-interest","2013","middle vocational","West Germany","5390","0.58540615906977","0.575364910250308","0.595447407889231"
"People pursue self-interest","2013","middle vocational","East Germany","1866","0.619039736044311","0.601731360856302","0.63634811123232"
"People pursue self-interest","2013","vocational + Abi","West Germany","818","0.578175600441174","0.553006961386006","0.603344239496342"
"People pursue self-interest","2013","vocational + Abi","East Germany","147","0.598049770522107","0.539129860193039","0.656969680851174"
"People pursue self-interest","2013","higher vocational","West Germany","706","0.572830588134239","0.545152315472806","0.600508860795672"
"People pursue self-interest","2013","higher vocational","East Germany","270","0.680942738182093","0.63683558192749","0.725049894436696"
"People pursue self-interest","2013","higher education","West Germany","1966","0.478143669525869","0.46314871655966","0.493138622492078"
"People pursue self-interest","2013","higher education","East Germany","720","0.512488254168143","0.486590460042914","0.538386048293373"
"People are helpful","2014","in school","West Germany","","","",""
"People are helpful","2014","in school","East Germany","","","",""
"People are helpful","2014","inadequately","West Germany","","","",""
"People are helpful","2014","inadequately","East Germany","","","",""
"People are helpful","2014","general elemantary","West Germany","","","",""
"People are helpful","2014","general elemantary","East Germany","","","",""
"People are helpful","2014","middle vocational","West Germany","","","",""
"People are helpful","2014","middle vocational","East Germany","","","",""
"People are helpful","2014","vocational + Abi","West Germany","","","",""
"People are helpful","2014","vocational + Abi","East Germany","","","",""
"People are helpful","2014","higher vocational","West Germany","","","",""
"People are helpful","2014","higher vocational","East Germany","","","",""
"People are helpful","2014","higher education","West Germany","","","",""
"People are helpful","2014","higher education","East Germany","","","",""
"People pursue self-interest","2014","in school","West Germany","","","",""
"People pursue self-interest","2014","in school","East Germany","","","",""
"People pursue self-interest","2014","inadequately","West Germany","","","",""
"People pursue self-interest","2014","inadequately","East Germany","","","",""
"People pursue self-interest","2014","general elemantary","West Germany","","","",""
"People pursue self-interest","2014","general elemantary","East Germany","","","",""
"People pursue self-interest","2014","middle vocational","West Germany","","","",""
"People pursue self-interest","2014","middle vocational","East Germany","","","",""
"People pursue self-interest","2014","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2014","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2014","higher vocational","West Germany","","","",""
"People pursue self-interest","2014","higher vocational","East Germany","","","",""
"People pursue self-interest","2014","higher education","West Germany","","","",""
"People pursue self-interest","2014","higher education","East Germany","","","",""
"People are helpful","2015","in school","West Germany","","","",""
"People are helpful","2015","in school","East Germany","","","",""
"People are helpful","2015","inadequately","West Germany","","","",""
"People are helpful","2015","inadequately","East Germany","","","",""
"People are helpful","2015","general elemantary","West Germany","","","",""
"People are helpful","2015","general elemantary","East Germany","","","",""
"People are helpful","2015","middle vocational","West Germany","","","",""
"People are helpful","2015","middle vocational","East Germany","","","",""
"People are helpful","2015","vocational + Abi","West Germany","","","",""
"People are helpful","2015","vocational + Abi","East Germany","","","",""
"People are helpful","2015","higher vocational","West Germany","","","",""
"People are helpful","2015","higher vocational","East Germany","","","",""
"People are helpful","2015","higher education","West Germany","","","",""
"People are helpful","2015","higher education","East Germany","","","",""
"People pursue self-interest","2015","in school","West Germany","","","",""
"People pursue self-interest","2015","in school","East Germany","","","",""
"People pursue self-interest","2015","inadequately","West Germany","","","",""
"People pursue self-interest","2015","inadequately","East Germany","","","",""
"People pursue self-interest","2015","general elemantary","West Germany","","","",""
"People pursue self-interest","2015","general elemantary","East Germany","","","",""
"People pursue self-interest","2015","middle vocational","West Germany","","","",""
"People pursue self-interest","2015","middle vocational","East Germany","","","",""
"People pursue self-interest","2015","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2015","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2015","higher vocational","West Germany","","","",""
"People pursue self-interest","2015","higher vocational","East Germany","","","",""
"People pursue self-interest","2015","higher education","West Germany","","","",""
"People pursue self-interest","2015","higher education","East Germany","","","",""
"People are helpful","2016","in school","West Germany","","","",""
"People are helpful","2016","in school","East Germany","","","",""
"People are helpful","2016","inadequately","West Germany","","","",""
"People are helpful","2016","inadequately","East Germany","","","",""
"People are helpful","2016","general elemantary","West Germany","","","",""
"People are helpful","2016","general elemantary","East Germany","","","",""
"People are helpful","2016","middle vocational","West Germany","","","",""
"People are helpful","2016","middle vocational","East Germany","","","",""
"People are helpful","2016","vocational + Abi","West Germany","","","",""
"People are helpful","2016","vocational + Abi","East Germany","","","",""
"People are helpful","2016","higher vocational","West Germany","","","",""
"People are helpful","2016","higher vocational","East Germany","","","",""
"People are helpful","2016","higher education","West Germany","","","",""
"People are helpful","2016","higher education","East Germany","","","",""
"People pursue self-interest","2016","in school","West Germany","","","",""
"People pursue self-interest","2016","in school","East Germany","","","",""
"People pursue self-interest","2016","inadequately","West Germany","","","",""
"People pursue self-interest","2016","inadequately","East Germany","","","",""
"People pursue self-interest","2016","general elemantary","West Germany","","","",""
"People pursue self-interest","2016","general elemantary","East Germany","","","",""
"People pursue self-interest","2016","middle vocational","West Germany","","","",""
"People pursue self-interest","2016","middle vocational","East Germany","","","",""
"People pursue self-interest","2016","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2016","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2016","higher vocational","West Germany","","","",""
"People pursue self-interest","2016","higher vocational","East Germany","","","",""
"People pursue self-interest","2016","higher education","West Germany","","","",""
"People pursue self-interest","2016","higher education","East Germany","","","",""
"People are helpful","2017","in school","West Germany","","","",""
"People are helpful","2017","in school","East Germany","","","",""
"People are helpful","2017","inadequately","West Germany","","","",""
"People are helpful","2017","inadequately","East Germany","","","",""
"People are helpful","2017","general elemantary","West Germany","","","",""
"People are helpful","2017","general elemantary","East Germany","","","",""
"People are helpful","2017","middle vocational","West Germany","","","",""
"People are helpful","2017","middle vocational","East Germany","","","",""
"People are helpful","2017","vocational + Abi","West Germany","","","",""
"People are helpful","2017","vocational + Abi","East Germany","","","",""
"People are helpful","2017","higher vocational","West Germany","","","",""
"People are helpful","2017","higher vocational","East Germany","","","",""
"People are helpful","2017","higher education","West Germany","","","",""
"People are helpful","2017","higher education","East Germany","","","",""
"People pursue self-interest","2017","in school","West Germany","","","",""
"People pursue self-interest","2017","in school","East Germany","","","",""
"People pursue self-interest","2017","inadequately","West Germany","","","",""
"People pursue self-interest","2017","inadequately","East Germany","","","",""
"People pursue self-interest","2017","general elemantary","West Germany","","","",""
"People pursue self-interest","2017","general elemantary","East Germany","","","",""
"People pursue self-interest","2017","middle vocational","West Germany","","","",""
"People pursue self-interest","2017","middle vocational","East Germany","","","",""
"People pursue self-interest","2017","vocational + Abi","West Germany","","","",""
"People pursue self-interest","2017","vocational + Abi","East Germany","","","",""
"People pursue self-interest","2017","higher vocational","West Germany","","","",""
"People pursue self-interest","2017","higher vocational","East Germany","","","",""
"People pursue self-interest","2017","higher education","West Germany","","","",""
"People pursue self-interest","2017","higher education","East Germany","","","",""
"People are helpful","2018","in school","West Germany","130","0.449501792893493","0.392347972577493","0.506655613209494"
"People are helpful","2018","in school","East Germany","30","0.52591020395622","0.398498833277098","0.653321574635342"
"People are helpful","2018","inadequately","West Germany","837","0.415116133880845","0.390964668505243","0.439267599256448"
"People are helpful","2018","inadequately","East Germany","120","0.350288333218729","0.289679938467785","0.410896727969674"
"People are helpful","2018","general elemantary","West Germany","1291","0.427966555154816","0.409766151464458","0.446166958845175"
"People are helpful","2018","general elemantary","East Germany","203","0.442517966564657","0.398176968569239","0.486858964560075"
"People are helpful","2018","middle vocational","West Germany","3975","0.448021504029577","0.4378114529432","0.458231555115953"
"People are helpful","2018","middle vocational","East Germany","1194","0.428131591070825","0.409823589202253","0.446439592939396"
"People are helpful","2018","vocational + Abi","West Germany","873","0.486424867792715","0.463556249015672","0.509293486569758"
"People are helpful","2018","vocational + Abi","East Germany","138","0.408149475070956","0.355040761508337","0.461258188633576"
"People are helpful","2018","higher vocational","West Germany","451","0.458601468661925","0.428215422902262","0.488987514421589"
"People are helpful","2018","higher vocational","East Germany","173","0.496841790346249","0.446437961091048","0.547245619601451"
"People are helpful","2018","higher education","West Germany","2946","0.538585262006635","0.525240889675625","0.551929634337644"
"People are helpful","2018","higher education","East Germany","788","0.550274139442514","0.524748071111883","0.575800207773146"
"People pursue self-interest","2018","in school","West Germany","161","0.550498207106507","0.493344386790506","0.607652027422507"
"People pursue self-interest","2018","in school","East Germany","29","","",""
"People pursue self-interest","2018","inadequately","West Germany","762","0.584883866119155","0.560732400743552","0.609035331494757"
"People pursue self-interest","2018","inadequately","East Germany","118","0.649711666781271","0.589103272030326","0.710320061532215"
"People pursue self-interest","2018","general elemantary","West Germany","1548","0.572033444845184","0.553833041154825","0.590233848535542"
