"year","bula_h","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2011","Bavaria","Female","7.67","8","2202","7.59","7.75","5","7","9","10"
"2011","Bavaria","Male","7.5","8","1789","7.41","7.59","5","7","9","10"
"2011","Berlin","Female","7.55","8","523","7.37","7.73","5","6","9","10"
"2011","Berlin","Male","7.27","8","399","7.09","7.45","5","6","8","10"
"2011","Brandenburg","Female","7.42","8","570","7.26","7.58","5","6","9","10"
"2011","Brandenburg","Male","7.36","8","465","7.19","7.53","5","7","8","9"
"2011","Bremen","Female","7.2","8","102","6.81","7.59","2","6","9","10"
"2011","Bremen","Male","7.35","8","77","6.85","7.85","4","6","9","10"
"2011","Hamburg","Female","7.91","8","226","7.67","8.15","6","7","9","10"
"2011","Hamburg","Male","7.62","8","181","7.35","7.89","5","6","9","10"
"2011","Hesse","Female","7.62","8","958","7.49","7.75","5","7","9","10"
"2011","Hesse","Male","7.42","8","809","7.29","7.55","5","6","9","10"
"2011","Lower Saxony","Female","7.53","8","1316","7.43","7.63","5","7","9","10"
"2011","Lower Saxony","Male","7.47","8","1076","7.36","7.58","5","6","9","10"
"2011","Mecklenburg-Western Pomerania","Female","7.55","8","341","7.35","7.75","5","7","9","10"
"2011","Mecklenburg-Western Pomerania","Male","7.6","8","267","7.38","7.82","5","7","9","10"
"2011","North Rhine-Westphalia","Female","7.69","8","2879","7.62","7.76","5","7","9","10"
"2011","North Rhine-Westphalia","Male","7.63","8","2352","7.56","7.7","5","7","9","10"
"2011","Rhineland-Palatinate,Saarland","Female","7.68","8","813","7.56","7.8","5","7","9","10"
"2011","Rhineland-Palatinate,Saarland","Male","7.62","8","658","7.48","7.76","5","7","9","10"
"2011","Saxony","Female","7.49","8","908","7.37","7.61","5","7","9","10"
"2011","Saxony","Male","7.49","8","810","7.37","7.61","5","7","9","10"
"2011","Saxony-Anhalt","Female","7.46","8","559","7.29","7.63","5","6","9","10"
"2011","Saxony-Anhalt","Male","7.7","8","438","7.54","7.86","5","7","9","10"
"2011","Schleswig-Holstein","Female","7.91","8","476","7.76","8.06","5","7","9","10"
"2011","Schleswig-Holstein","Male","7.86","8","394","7.71","8.01","6","7","9","10"
"2011","Thuringia","Female","7.4","8","547","7.22","7.58","5","6","9","10"
"2011","Thuringia","Male","7.59","8","464","7.43","7.75","5","7","9","10"
"2012","Baden-Württemberg","Female","7.82","8","552","7.67","7.97","5","7","9","10"
"2012","Baden-Württemberg","Male","7.92","8","406","7.75","8.09","6","7","9","10"
"2012","Bavaria","Female","8.42","9","706","8.3","8.54","6","8","10","10"
"2012","Bavaria","Male","8.13","8","467","7.98","8.28","6","7","9","10"
"2012","Berlin","Female","7.59","8","146","7.25","7.93","4","7","9","10"
"2012","Berlin","Male","7.71","8","81","7.27","8.15","5","7","9","10"
"2012","Brandenburg","Female","7.88","8","149","7.6","8.16","5","7","9","10"
"2012","Brandenburg","Male","7.92","8","91","7.59","8.25","5","7","9","9"
"2012","Bremen","Female","7.34","7.81","41","6.78","7.9","4","5","9","10"
"2012","Bremen","Male","","","","","","","","",""
"2012","Hamburg","Female","8.19","9","68","7.73","8.65","5","7","10","10"
"2012","Hamburg","Male","7.78","8","36","7.19","8.37","7","7","9","10"
"2012","Hesse","Female","8","8","288","7.8","8.2","6","7","9","10"
"2012","Hesse","Male","7.85","8","214","7.6","8.1","6","7","9","10"
"2012","Lower Saxony","Female","8.16","9","409","8","8.32","6","7","9","10"
"2012","Lower Saxony","Male","7.99","8","282","7.79","8.19","6","7","9","10"
"2012","Mecklenburg-Western Pomerania","Female","8.02","9","91","7.57","8.47","5","8","10","10"
"2012","Mecklenburg-Western Pomerania","Male","7.44","8","50","6.9","7.98","3","6","10","10"
"2012","North Rhine-Westphalia","Female","8.22","8","899","8.11","8.33","6","8","10","10"
"2012","North Rhine-Westphalia","Male","8","8","593","7.87","8.13","6","7","9","10"
"2012","Rhineland-Palatinate,Saarland","Female","8.18","8","212","7.95","8.41","6","7","9","10"
"2012","Rhineland-Palatinate,Saarland","Male","8.24","9","158","7.95","8.53","6","8","10","10"
"2012","Saxony","Female","7.97","8","228","7.73","8.21","6","7","9","10"
"2012","Saxony","Male","7.95","8","176","7.69","8.21","6","7","9","10"
"2012","Saxony-Anhalt","Female","7.83","8","135","7.47","8.19","5","7","9","10"
"2012","Saxony-Anhalt","Male","8.09","8","79","7.66","8.52","6","7","9","10"
"2012","Schleswig-Holstein","Female","8.28","8","189","8.04","8.52","6","8","10","10"
"2012","Schleswig-Holstein","Male","8.14","8","151","7.86","8.42","6","7","10","10"
"2012","Thuringia","Female","8.34","8","128","8.07","8.61","7","8","9","10"
"2012","Thuringia","Male","8.43","9","91","8.08","8.78","6","8","10","10"
"2013","Baden-Württemberg","Female","8.03","8","513","7.9","8.16","6","8","9","10"
"2013","Baden-Württemberg","Male","7.84","8","381","7.67","8.01","6","7","9","10"
"2013","Bavaria","Female","8.35","9","658","8.22","8.48","7","8","9","10"
"2013","Bavaria","Male","8.09","8","446","7.94","8.24","6","7","9","10"
"2013","Berlin","Female","7.71","8","146","7.37","8.05","5","7","9","10"
"2013","Berlin","Male","7.82","8","76","7.47","8.17","6","7","9","10"
"2013","Brandenburg","Female","7.93","8","149","7.67","8.19","6","7","9","10"
"2013","Brandenburg","Male","8.18","9","93","7.8","8.56","6","8","9","10"
"2013","Bremen","Female","7.19","8","41","6.54","7.84","4","6","9","10"
"2013","Bremen","Male","","","","","","","","",""
"2013","Hamburg","Female","8.19","9","65","7.7","8.68","6","8","10","10"
"2013","Hamburg","Male","7.8","7","36","7.34","8.26","6","7","9","10"
"2013","Hesse","Female","8.04","8","266","7.85","8.23","6","8","9","10"
"2013","Hesse","Male","7.77","8","208","7.51","8.03","5","7","9","10"
"2013","Lower Saxony","Female","8.01","8","414","7.83","8.19","5","7","9","10"
"2013","Lower Saxony","Male","7.78","8","289","7.56","8","5","7","9","10"
"2013","Mecklenburg-Western Pomerania","Female","8.47","9","83","8.12","8.82","7","8","10","10"
"2013","Mecklenburg-Western Pomerania","Male","8.25","8.38","52","7.76","8.74","6","7","10","10"
"2013","North Rhine-Westphalia","Female","8.17","8","848","8.05","8.29","6","8","9","10"
"2013","North Rhine-Westphalia","Male","8.06","8","567","7.92","8.2","6","7","9","10"
"2013","Rhineland-Palatinate,Saarland","Female","8.15","8","201","7.91","8.39","6","8","9","10"
"2013","Rhineland-Palatinate,Saarland","Male","8.09","8","141","7.84","8.34","6","7","9","10"
"2013","Saxony","Female","7.91","8","209","7.65","8.17","5","7","9","10"
"2013","Saxony","Male","7.94","8","167","7.67","8.21","5","7","9","10"
"2013","Saxony-Anhalt","Female","7.83","8","129","7.48","8.18","5","7","9","10"
"2013","Saxony-Anhalt","Male","8.02","8","80","7.61","8.43","5","7","9","10"
"2013","Schleswig-Holstein","Female","8.09","8","180","7.84","8.34","5","7","9","10"
"2013","Schleswig-Holstein","Male","8.08","8","144","7.81","8.35","6","7","9","10"
"2013","Thuringia","Female","8.18","8","116","7.9","8.46","6","8","9","10"
"2013","Thuringia","Male","8.29","9","83","7.81","8.77","6","8","10","10"
"2014","Baden-Württemberg","Female","","","","","","","","",""
"2014","Baden-Württemberg","Male","","","","","","","","",""
"2014","Bavaria","Female","","","","","","","","",""
"2014","Bavaria","Male","","","","","","","","",""
"2014","Berlin","Female","","","","","","","","",""
"2014","Berlin","Male","","","","","","","","",""
"2014","Brandenburg","Female","","","","","","","","",""
"2014","Brandenburg","Male","","","","","","","","",""
"2014","Bremen","Female","","","","","","","","",""
"2014","Bremen","Male","","","","","","","","",""
"2014","Hamburg","Female","","","","","","","","",""
"2014","Hamburg","Male","","","","","","","","",""
"2014","Hesse","Female","","","","","","","","",""
"2014","Hesse","Male","","","","","","","","",""
"2014","Lower Saxony","Female","","","","","","","","",""
"2014","Lower Saxony","Male","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","Female","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","Male","","","","","","","","",""
"2014","North Rhine-Westphalia","Female","","","","","","","","",""
"2014","North Rhine-Westphalia","Male","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","Female","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","Male","","","","","","","","",""
"2014","Saxony","Female","","","","","","","","",""
"2014","Saxony","Male","","","","","","","","",""
"2014","Saxony-Anhalt","Female","","","","","","","","",""
"2014","Saxony-Anhalt","Male","","","","","","","","",""
"2014","Schleswig-Holstein","Female","","","","","","","","",""
"2014","Schleswig-Holstein","Male","","","","","","","","",""
"2014","Thuringia","Female","","","","","","","","",""
"2014","Thuringia","Male","","","","","","","","",""
"2015","Baden-Württemberg","Female","","","","","","","","",""
"2015","Baden-Württemberg","Male","","","","","","","","",""
"2015","Bavaria","Female","","","","","","","","",""
"2015","Bavaria","Male","","","","","","","","",""
"2015","Berlin","Female","","","","","","","","",""
"2015","Berlin","Male","","","","","","","","",""
"2015","Brandenburg","Female","","","","","","","","",""
"2015","Brandenburg","Male","","","","","","","","",""
"2015","Bremen","Female","","","","","","","","",""
"2015","Bremen","Male","","","","","","","","",""
"2015","Hamburg","Female","","","","","","","","",""
"2015","Hamburg","Male","","","","","","","","",""
"2015","Hesse","Female","","","","","","","","",""
"2015","Hesse","Male","","","","","","","","",""
"2015","Lower Saxony","Female","","","","","","","","",""
"2015","Lower Saxony","Male","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","Female","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","Male","","","","","","","","",""
"2015","North Rhine-Westphalia","Female","","","","","","","","",""
"2015","North Rhine-Westphalia","Male","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","Female","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","Male","","","","","","","","",""
"2015","Saxony","Female","","","","","","","","",""
"2015","Saxony","Male","","","","","","","","",""
"2015","Saxony-Anhalt","Female","","","","","","","","",""
"2015","Saxony-Anhalt","Male","","","","","","","","",""
"2015","Schleswig-Holstein","Female","","","","","","","","",""
"2015","Schleswig-Holstein","Male","","","","","","","","",""
"2015","Thuringia","Female","","","","","","","","",""
"2015","Thuringia","Male","","","","","","","","",""
"2016","Baden-Württemberg","Female","7.69","8","1555","7.6","7.78","5","7","9","10"
"2016","Baden-Württemberg","Male","7.64","8","1284","7.54","7.74","5","7","9","10"
"2016","Bavaria","Female","7.77","8","2112","7.69","7.85","5","7","9","10"
"2016","Bavaria","Male","7.56","8","1769","7.48","7.64","5","7","9","10"
"2016","Berlin","Female","7.62","8","498","7.45","7.79","5","7","9","10"
"2016","Berlin","Male","7.42","8","407","7.23","7.61","5","7","9","9"
"2016","Brandenburg","Female","7.31","8","516","7.15","7.47","5","7","8","9"
"2016","Brandenburg","Male","7.39","8","426","7.22","7.56","5","7","9","9"
"2016","Bremen","Female","7.12","7","94","6.74","7.5","5","5","9","10"
"2016","Bremen","Male","7.28","7.21","82","6.87","7.69","5","6","8","10"
"2016","Hamburg","Female","7.85","8","232","7.66","8.04","6","7","9","10"
"2016","Hamburg","Male","7.88","8","191","7.64","8.12","6","7","9","10"
"2016","Hesse","Female","7.73","8","864","7.61","7.85","5","7","9","10"
"2016","Hesse","Male","7.63","8","736","7.5","7.76","5","7","9","10"
"2016","Lower Saxony","Female","7.74","8","1274","7.64","7.84","5","7","9","10"
"2016","Lower Saxony","Male","7.68","8","1095","7.58","7.78","5","7","9","10"
"2016","Mecklenburg-Western Pomerania","Female","7.69","8","287","7.48","7.9","5","7","9","10"
"2016","Mecklenburg-Western Pomerania","Male","7.47","8","234","7.23","7.71","5","7","9","10"
"2016","North Rhine-Westphalia","Female","7.73","8","2713","7.66","7.8","5","7","9","10"
"2016","North Rhine-Westphalia","Male","7.51","8","2314","7.43","7.59","5","7","9","10"
"2016","Rhineland-Palatinate,Saarland","Female","7.69","8","797","7.56","7.82","5","7","9","10"
"2016","Rhineland-Palatinate,Saarland","Male","7.54","8","685","7.4","7.68","5","7","9","10"
"2016","Saxony","Female","7.55","8","766","7.42","7.68","5","7","9","10"
"2016","Saxony","Male","7.37","8","688","7.23","7.51","5","7","9","9"
"2016","Saxony-Anhalt","Female","7.63","8","462","7.45","7.81","5","7","9","10"
"2016","Saxony-Anhalt","Male","7.46","8","364","7.26","7.66","5","6","9","10"
"2016","Schleswig-Holstein","Female","7.98","8","446","7.83","8.13","6","7","9","10"
"2016","Schleswig-Holstein","Male","7.63","8","368","7.45","7.81","5","7","9","9"
"2016","Thuringia","Female","7.38","8","494","7.21","7.55","5","7","9","9"
"2016","Thuringia","Male","7.66","8","407","7.48","7.84","5","7","9","9"
