"plj0587","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely ","2013","Employed","in school","38","0.383293960900446","0.287035227648128","0.479552694152764"
"Rarely ","2013","Employed","inadequately","39","0.318206467247022","0.242910734619303","0.39350219987474"
"Rarely ","2013","Employed","general elemantary","475","0.358358068256444","0.331679214738633","0.385036921774255"
"Rarely ","2013","Employed","middle vocational","3052","0.394782513267362","0.384069982586712","0.405495043948012"
"Rarely ","2013","Employed","vocational + Abi","594","0.400137924074578","0.374700611932822","0.425575236216334"
"Rarely ","2013","Employed","higher vocational","490","0.390065103682745","0.362502161919531","0.41762804544596"
"Rarely ","2013","Employed","higher education","1851","0.427581167818852","0.412909718512135","0.442252617125569"
"Never","2013","Not Employed","in school","76","0.27868693861842","0.23144472411052","0.325929153126319"
"Never","2013","Not Employed","inadequately","31","0.191201199059178","0.134069393147198","0.248333004971158"
"Never","2013","Not Employed","general elemantary","265","0.197639163271189","0.176396812726384","0.218881513815995"
"Never","2013","Not Employed","middle vocational","855","0.196589108417512","0.184908563325282","0.208269653509742"
"Never","2013","Not Employed","vocational + Abi","48","0.126953847846918","0.0921252437760037","0.161782451917833"
"Never","2013","Not Employed","higher vocational","96","0.199061555808475","0.163191018537537","0.234932093079414"
"Never","2013","Not Employed","higher education","244","0.147846795903435","0.129683367210912","0.166010224595957"
"Never","2013","Employed","in school","18","","",""
"Never","2013","Employed","inadequately","20","","",""
"Never","2013","Employed","general elemantary","241","0.193699442469441","0.171711992429453","0.215686892509428"
"Never","2013","Employed","middle vocational","1411","0.160731980792846","0.152682666656307","0.168781294929384"
"Never","2013","Employed","vocational + Abi","228","0.14191866922546","0.123800068674722","0.160037269776197"
"Never","2013","Employed","higher vocational","199","0.13991079797133","0.120308244742572","0.159513351200087"
"Never","2013","Employed","higher education","759","0.154492870842381","0.143774725675987","0.165211016008774"
"Very often","2014","Not Employed","in school","","","",""
"Very often","2014","Not Employed","inadequately","","","",""
"Very often","2014","Not Employed","general elemantary","","","",""
"Very often","2014","Not Employed","middle vocational","","","",""
"Very often","2014","Not Employed","vocational + Abi","","","",""
"Very often","2014","Not Employed","higher vocational","","","",""
"Very often","2014","Not Employed","higher education","","","",""
"Very often","2014","Employed","in school","","","",""
"Very often","2014","Employed","inadequately","","","",""
"Very often","2014","Employed","general elemantary","","","",""
"Very often","2014","Employed","middle vocational","","","",""
"Very often","2014","Employed","vocational + Abi","","","",""
"Very often","2014","Employed","higher vocational","","","",""
"Very often","2014","Employed","higher education","","","",""
"Often","2014","Not Employed","in school","","","",""
"Often","2014","Not Employed","inadequately","","","",""
"Often","2014","Not Employed","general elemantary","","","",""
"Often","2014","Not Employed","middle vocational","","","",""
"Often","2014","Not Employed","vocational + Abi","","","",""
"Often","2014","Not Employed","higher vocational","","","",""
"Often","2014","Not Employed","higher education","","","",""
"Often","2014","Employed","in school","","","",""
"Often","2014","Employed","inadequately","","","",""
"Often","2014","Employed","general elemantary","","","",""
"Often","2014","Employed","middle vocational","","","",""
"Often","2014","Employed","vocational + Abi","","","",""
"Often","2014","Employed","higher vocational","","","",""
"Often","2014","Employed","higher education","","","",""
"Sometimes","2014","Not Employed","in school","","","",""
"Sometimes","2014","Not Employed","inadequately","","","",""
"Sometimes","2014","Not Employed","general elemantary","","","",""
"Sometimes","2014","Not Employed","middle vocational","","","",""
"Sometimes","2014","Not Employed","vocational + Abi","","","",""
"Sometimes","2014","Not Employed","higher vocational","","","",""
"Sometimes","2014","Not Employed","higher education","","","",""
"Sometimes","2014","Employed","in school","","","",""
"Sometimes","2014","Employed","inadequately","","","",""
"Sometimes","2014","Employed","general elemantary","","","",""
"Sometimes","2014","Employed","middle vocational","","","",""
"Sometimes","2014","Employed","vocational + Abi","","","",""
"Sometimes","2014","Employed","higher vocational","","","",""
"Sometimes","2014","Employed","higher education","","","",""
"Rarely ","2014","Not Employed","in school","","","",""
"Rarely ","2014","Not Employed","inadequately","","","",""
"Rarely ","2014","Not Employed","general elemantary","","","",""
"Rarely ","2014","Not Employed","middle vocational","","","",""
"Rarely ","2014","Not Employed","vocational + Abi","","","",""
"Rarely ","2014","Not Employed","higher vocational","","","",""
"Rarely ","2014","Not Employed","higher education","","","",""
"Rarely ","2014","Employed","in school","","","",""
"Rarely ","2014","Employed","inadequately","","","",""
"Rarely ","2014","Employed","general elemantary","","","",""
"Rarely ","2014","Employed","middle vocational","","","",""
"Rarely ","2014","Employed","vocational + Abi","","","",""
"Rarely ","2014","Employed","higher vocational","","","",""
"Rarely ","2014","Employed","higher education","","","",""
"Never","2014","Not Employed","in school","","","",""
"Never","2014","Not Employed","inadequately","","","",""
"Never","2014","Not Employed","general elemantary","","","",""
"Never","2014","Not Employed","middle vocational","","","",""
"Never","2014","Not Employed","vocational + Abi","","","",""
"Never","2014","Not Employed","higher vocational","","","",""
"Never","2014","Not Employed","higher education","","","",""
"Never","2014","Employed","in school","","","",""
"Never","2014","Employed","inadequately","","","",""
"Never","2014","Employed","general elemantary","","","",""
"Never","2014","Employed","middle vocational","","","",""
"Never","2014","Employed","vocational + Abi","","","",""
"Never","2014","Employed","higher vocational","","","",""
"Never","2014","Employed","higher education","","","",""
"Very often","2015","Not Employed","in school","","","",""
"Very often","2015","Not Employed","inadequately","","","",""
"Very often","2015","Not Employed","general elemantary","","","",""
"Very often","2015","Not Employed","middle vocational","","","",""
"Very often","2015","Not Employed","vocational + Abi","","","",""
"Very often","2015","Not Employed","higher vocational","","","",""
"Very often","2015","Not Employed","higher education","","","",""
"Very often","2015","Employed","in school","","","",""
"Very often","2015","Employed","inadequately","","","",""
"Very often","2015","Employed","general elemantary","","","",""
"Very often","2015","Employed","middle vocational","","","",""
"Very often","2015","Employed","vocational + Abi","","","",""
"Very often","2015","Employed","higher vocational","","","",""
"Very often","2015","Employed","higher education","","","",""
"Often","2015","Not Employed","in school","","","",""
"Often","2015","Not Employed","inadequately","","","",""
"Often","2015","Not Employed","general elemantary","","","",""
"Often","2015","Not Employed","middle vocational","","","",""
"Often","2015","Not Employed","vocational + Abi","","","",""
"Often","2015","Not Employed","higher vocational","","","",""
"Often","2015","Not Employed","higher education","","","",""
"Often","2015","Employed","in school","","","",""
"Often","2015","Employed","inadequately","","","",""
"Often","2015","Employed","general elemantary","","","",""
"Often","2015","Employed","middle vocational","","","",""
"Often","2015","Employed","vocational + Abi","","","",""
"Often","2015","Employed","higher vocational","","","",""
"Often","2015","Employed","higher education","","","",""
"Sometimes","2015","Not Employed","in school","","","",""
"Sometimes","2015","Not Employed","inadequately","","","",""
"Sometimes","2015","Not Employed","general elemantary","","","",""
"Sometimes","2015","Not Employed","middle vocational","","","",""
"Sometimes","2015","Not Employed","vocational + Abi","","","",""
"Sometimes","2015","Not Employed","higher vocational","","","",""
"Sometimes","2015","Not Employed","higher education","","","",""
"Sometimes","2015","Employed","in school","","","",""
"Sometimes","2015","Employed","inadequately","","","",""
"Sometimes","2015","Employed","general elemantary","","","",""
"Sometimes","2015","Employed","middle vocational","","","",""
"Sometimes","2015","Employed","vocational + Abi","","","",""
"Sometimes","2015","Employed","higher vocational","","","",""
"Sometimes","2015","Employed","higher education","","","",""
"Rarely ","2015","Not Employed","in school","","","",""
"Rarely ","2015","Not Employed","inadequately","","","",""
"Rarely ","2015","Not Employed","general elemantary","","","",""
"Rarely ","2015","Not Employed","middle vocational","","","",""
"Rarely ","2015","Not Employed","vocational + Abi","","","",""
"Rarely ","2015","Not Employed","higher vocational","","","",""
"Rarely ","2015","Not Employed","higher education","","","",""
"Rarely ","2015","Employed","in school","","","",""
"Rarely ","2015","Employed","inadequately","","","",""
"Rarely ","2015","Employed","general elemantary","","","",""
"Rarely ","2015","Employed","middle vocational","","","",""
"Rarely ","2015","Employed","vocational + Abi","","","",""
"Rarely ","2015","Employed","higher vocational","","","",""
"Rarely ","2015","Employed","higher education","","","",""
"Never","2015","Not Employed","in school","","","",""
"Never","2015","Not Employed","inadequately","","","",""
"Never","2015","Not Employed","general elemantary","","","",""
"Never","2015","Not Employed","middle vocational","","","",""
"Never","2015","Not Employed","vocational + Abi","","","",""
"Never","2015","Not Employed","higher vocational","","","",""
"Never","2015","Not Employed","higher education","","","",""
"Never","2015","Employed","in school","","","",""
"Never","2015","Employed","inadequately","","","",""
"Never","2015","Employed","general elemantary","","","",""
"Never","2015","Employed","middle vocational","","","",""
"Never","2015","Employed","vocational + Abi","","","",""
"Never","2015","Employed","higher vocational","","","",""
"Never","2015","Employed","higher education","","","",""
"Very often","2016","Not Employed","in school","4","","",""
"Very often","2016","Not Employed","inadequately","268","0.212642739978615","0.192159992463486","0.233125487493744"
"Very often","2016","Not Employed","general elemantary","114","0.141580067004313","0.117586842512232","0.165573291496394"
"Very often","2016","Not Employed","middle vocational","112","0.150882276121493","0.125248638013747","0.17651591422924"
"Very often","2016","Not Employed","vocational + Abi","13","","",""
"Very often","2016","Not Employed","higher vocational","","","",""
"Very often","2016","Not Employed","higher education","118","0.179548311988022","0.151987809951471","0.207108814024573"
"Very often","2016","Employed","in school","","","",""
"Very often","2016","Employed","inadequately","","","",""
"Very often","2016","Employed","general elemantary","","","",""
"Very often","2016","Employed","middle vocational","","","",""
"Very often","2016","Employed","vocational + Abi","","","",""
"Very often","2016","Employed","higher vocational","","","",""
"Very often","2016","Employed","higher education","","","",""
"Often","2016","Not Employed","in school","3","","",""
"Often","2016","Not Employed","inadequately","279","0.203818837539187","0.183653517325008","0.223984157753365"
"Often","2016","Not Employed","general elemantary","145","0.206869469646292","0.178991688889131","0.234747250403453"
"Often","2016","Not Employed","middle vocational","156","0.24331014861746","0.212581302767137","0.274038994467783"
"Often","2016","Not Employed","vocational + Abi","17","","",""
"Often","2016","Not Employed","higher vocational","","","",""
"Often","2016","Not Employed","higher education","124","0.173686084957893","0.146482571376976","0.200889598538811"
"Often","2016","Employed","in school","","","",""
"Often","2016","Employed","inadequately","","","",""
"Often","2016","Employed","general elemantary","","","",""
"Often","2016","Employed","middle vocational","","","",""
"Often","2016","Employed","vocational + Abi","","","",""
"Often","2016","Employed","higher vocational","","","",""
"Often","2016","Employed","higher education","","","",""
"Sometimes","2016","Not Employed","in school","6","","",""
"Sometimes","2016","Not Employed","inadequately","412","0.289352961063166","0.266653374122477","0.312052548003855"
"Sometimes","2016","Not Employed","general elemantary","269","0.346457686326216","0.313708567429109","0.379206805223324"
"Sometimes","2016","Not Employed","middle vocational","242","0.298200103494443","0.265438305588357","0.330961901400529"
"Sometimes","2016","Not Employed","vocational + Abi","31","0.388481755305511","0.294807242196845","0.482156268414178"
"Sometimes","2016","Not Employed","higher vocational","","","",""
"Sometimes","2016","Not Employed","higher education","214","0.272791323488147","0.240808650540113","0.30477399643618"
"Sometimes","2016","Employed","in school","","","",""
"Sometimes","2016","Employed","inadequately","","","",""
"Sometimes","2016","Employed","general elemantary","","","",""
"Sometimes","2016","Employed","middle vocational","","","",""
"Sometimes","2016","Employed","vocational + Abi","","","",""
"Sometimes","2016","Employed","higher vocational","","","",""
"Sometimes","2016","Employed","higher education","","","",""
"Rarely ","2016","Not Employed","in school","5","","",""
"Rarely ","2016","Not Employed","inadequately","224","0.114840509436273","0.0988804195161381","0.130800599356409"
"Rarely ","2016","Not Employed","general elemantary","110","0.124714615482525","0.101975625084236","0.147453605880814"
"Rarely ","2016","Not Employed","middle vocational","118","0.139883715800618","0.11504270021674","0.164724731384497"
"Rarely ","2016","Not Employed","vocational + Abi","13","","",""
"Rarely ","2016","Not Employed","higher vocational","","","",""
"Rarely ","2016","Not Employed","higher education","134","0.171718719926078","0.144637532752875","0.198799907099281"
"Rarely ","2016","Employed","in school","","","",""
"Rarely ","2016","Employed","inadequately","","","",""
"Rarely ","2016","Employed","general elemantary","","","",""
"Rarely ","2016","Employed","middle vocational","","","",""
"Rarely ","2016","Employed","vocational + Abi","","","",""
"Rarely ","2016","Employed","higher vocational","","","",""
"Rarely ","2016","Employed","higher education","","","",""
"Never","2016","Not Employed","in school","6","","",""
"Never","2016","Not Employed","inadequately","350","0.179344951982759","0.160140500171915","0.198549403793604"
"Never","2016","Not Employed","general elemantary","173","0.180378161540653","0.153915324479627","0.20684099860168"
"Never","2016","Not Employed","middle vocational","121","0.167723755965985","0.140966706524823","0.194480805407148"
"Never","2016","Not Employed","vocational + Abi","30","0.239262031861501","0.15726731684326","0.321256746879741"
"Never","2016","Not Employed","higher vocational","","","",""
"Never","2016","Not Employed","higher education","155","0.20225555963986","0.173411785780517","0.231099333499203"
"Never","2016","Employed","in school","","","",""
"Never","2016","Employed","inadequately","","","",""
"Never","2016","Employed","general elemantary","","","",""
"Never","2016","Employed","middle vocational","","","",""
"Never","2016","Employed","vocational + Abi","","","",""
"Never","2016","Employed","higher vocational","","","",""
"Never","2016","Employed","higher education","","","",""
"Very often","2017","Not Employed","in school","5","","",""
"Very often","2017","Not Employed","inadequately","216","0.109592932338151","0.0935087320966422","0.12567713257966"
"Very often","2017","Not Employed","general elemantary","130","0.0423711030968162","0.0331796661473179","0.0515625400463144"
"Very often","2017","Not Employed","middle vocational","181","0.027874289809086","0.0230706017487187","0.0326779778694534"
"Very often","2017","Not Employed","vocational + Abi","29","","",""
"Very often","2017","Not Employed","higher vocational","6","","",""
"Very often","2017","Not Employed","higher education","116","0.0227250661113255","0.016251849175398","0.029198283047253"
"Very often","2017","Employed","in school","","","",""
"Very often","2017","Employed","inadequately","8","","",""
"Very often","2017","Employed","general elemantary","32","0.0166811294261198","0.0100958350028049","0.0232664238494347"
"Very often","2017","Employed","middle vocational","97","0.0103548181841969","0.00814331217660033","0.0125663241917934"
"Very often","2017","Employed","vocational + Abi","23","","",""
"Very often","2017","Employed","higher vocational","10","","",""
"Very often","2017","Employed","higher education","50","0.00707261420386507","0.00474164146937257","0.00940358693835756"
"Often","2017","Not Employed","in school","26","","",""
"Often","2017","Not Employed","inadequately","284","0.158489984966059","0.139686235556014","0.177293734376104"
"Often","2017","Not Employed","general elemantary","287","0.121565641825591","0.106654531399505","0.136476752251676"
"Often","2017","Not Employed","middle vocational","446","0.0890514397325327","0.0807399460903645","0.0973629333747009"
"Often","2017","Not Employed","vocational + Abi","63","0.120343999055537","0.0905462123963702","0.150141785714705"
"Often","2017","Not Employed","higher vocational","32","0.0789256098794367","0.0532010358308413","0.104650183928032"
"Often","2017","Not Employed","higher education","249","0.100590445559523","0.0875252378500613","0.113655653268984"
"Often","2017","Employed","in school","3","","",""
"Often","2017","Employed","inadequately","30","0.154794991311436","0.105756801418385","0.203833181204488"
"Often","2017","Employed","general elemantary","123","0.0847634246723612","0.0704420002620093","0.0990848490827132"
"Often","2017","Employed","middle vocational","534","0.0618688598903015","0.0566057194369495","0.0671320003436535"
"Often","2017","Employed","vocational + Abi","126","0.0696859413683502","0.0580266344730536","0.0813452482636467"
"Often","2017","Employed","higher vocational","48","0.0390918929110051","0.0277462381640631","0.0504375476579471"
"Often","2017","Employed","higher education","276","0.0549986744127303","0.0486573381299664","0.0613400106954941"
"Sometimes","2017","Not Employed","in school","107","0.313091006133763","0.264436812968653","0.361745199298873"
"Sometimes","2017","Not Employed","inadequately","452","0.297381098663919","0.273845215827762","0.320916981500077"
"Sometimes","2017","Not Employed","general elemantary","614","0.312045583224728","0.29090393913907","0.333187227310387"
"Sometimes","2017","Not Employed","middle vocational","1460","0.326302967731584","0.312620812719907","0.339985122743261"
"Sometimes","2017","Not Employed","vocational + Abi","149","0.328251007637194","0.285245715934661","0.371256299339726"
"Sometimes","2017","Not Employed","higher vocational","132","0.33869318942415","0.2935391513223","0.383847227526"
"Sometimes","2017","Not Employed","higher education","645","0.325027406789543","0.304682192658769","0.345372620920317"
"Sometimes","2017","Employed","in school","27","","",""
"Sometimes","2017","Employed","inadequately","66","0.300641553171465","0.238476062841923","0.362807043501008"
"Sometimes","2017","Employed","general elemantary","454","0.299567789231915","0.276014807460952","0.323120771002877"
"Sometimes","2017","Employed","middle vocational","2522","0.323185573979418","0.312968232362393","0.333402915596444"
"Sometimes","2017","Employed","vocational + Abi","563","0.283884257845326","0.263237701679991","0.304530814010661"
"Sometimes","2017","Employed","higher vocational","355","0.307575951814967","0.280560791792912","0.334591111837022"
"Sometimes","2017","Employed","higher education","1497","0.295197189443087","0.282509621312491","0.307884757573684"
"Rarely ","2017","Not Employed","in school","137","0.434652507548744","0.38264521955209","0.486659795545397"
"Rarely ","2017","Not Employed","inadequately","210","0.206690131161293","0.185840652632695","0.22753960968989"
"Rarely ","2017","Not Employed","general elemantary","485","0.339334671867622","0.317729646442258","0.360939697292985"
"Rarely ","2017","Not Employed","middle vocational","1509","0.354112346793949","0.340156355059791","0.368068338528107"
"Rarely ","2017","Not Employed","vocational + Abi","120","0.264893814887841","0.224480330206537","0.305307299569145"
"Rarely ","2017","Not Employed","higher vocational","167","0.387302923166793","0.34082570167303","0.433780144660556"
"Rarely ","2017","Not Employed","higher education","688","0.375400022579066","0.354366726587777","0.396433318570354"
"Rarely ","2017","Employed","in school","37","0.456053860751402","0.348903148443461","0.563204573059342"
"Rarely ","2017","Employed","inadequately","64","0.341764848572079","0.277462152898896","0.406067544245262"
"Rarely ","2017","Employed","general elemantary","506","0.378047544078143","0.353114971728816","0.402980116427471"
"Rarely ","2017","Employed","middle vocational","3240","0.408422919505022","0.397684562213249","0.419161276796795"
"Rarely ","2017","Employed","vocational + Abi","748","0.433412976933659","0.410721141605489","0.45610481226183"
"Rarely ","2017","Employed","higher vocational","482","0.429834612340831","0.400854744437325","0.458814480244337"
"Rarely ","2017","Employed","higher education","2203","0.469624756806197","0.455742643712794","0.4835068698996"
"Never","2017","Not Employed","in school","74","0.198885176919822","0.157007366229188","0.240762987610456"
"Never","2017","Not Employed","inadequately","287","0.227845852870578","0.206249199067793","0.249442506673363"
"Never","2017","Not Employed","general elemantary","329","0.184682999985243","0.166976749042905","0.202389250927581"
"Never","2017","Not Employed","middle vocational","915","0.202658955932848","0.190928452845014","0.214389459020682"
"Never","2017","Not Employed","vocational + Abi","97","0.197598290572659","0.161131053010554","0.234065528134765"
"Never","2017","Not Employed","higher vocational","85","0.173605245616709","0.13746700017106","0.209743491062358"
"Never","2017","Not Employed","higher education","338","0.176257058960543","0.15970590354343","0.192808214377657"
"Never","2017","Employed","in school","16","","",""
"Never","2017","Employed","inadequately","41","0.169315299471614","0.118471130262151","0.220159468681076"
"Never","2017","Employed","general elemantary","338","0.220940112591461","0.199607797431421","0.242272427751501"
"Never","2017","Employed","middle vocational","1656","0.196167828441061","0.187492743985775","0.204842912896347"
"Never","2017","Employed","vocational + Abi","372","0.196337424548267","0.17814779837557","0.214527050720965"
"Never","2017","Employed","higher vocational","226","0.20809928682572","0.184335483593917","0.231863090057523"
"Never","2017","Employed","higher education","939","0.17310676513412","0.162583022843385","0.183630507424856"
"Very often","2018","Not Employed","in school","","","",""
"Very often","2018","Not Employed","inadequately","25","","",""
"Very often","2018","Not Employed","general elemantary","9","","",""
"Very often","2018","Not Employed","middle vocational","9","","",""
"Very often","2018","Not Employed","vocational + Abi","1","","",""
"Very often","2018","Not Employed","higher vocational","","","",""
"Very often","2018","Not Employed","higher education","8","","",""
"Very often","2018","Employed","in school","","","",""
"Very often","2018","Employed","inadequately","","","",""
"Very often","2018","Employed","general elemantary","","","",""
"Very often","2018","Employed","middle vocational","","","",""
"Very often","2018","Employed","vocational + Abi","","","",""
"Very often","2018","Employed","higher vocational","","","",""
"Very often","2018","Employed","higher education","","","",""
"Often","2018","Not Employed","in school","2","","",""
"Often","2018","Not Employed","inadequately","33","0.140812129185583","0.0875779859976889","0.194046272373478"
"Often","2018","Not Employed","general elemantary","17","","",""
"Often","2018","Not Employed","middle vocational","7","","",""
"Often","2018","Not Employed","vocational + Abi","","","",""
"Often","2018","Not Employed","higher vocational","","","",""
"Often","2018","Not Employed","higher education","10","","",""
"Often","2018","Employed","in school","","","",""
"Often","2018","Employed","inadequately","","","",""
"Often","2018","Employed","general elemantary","","","",""
"Often","2018","Employed","middle vocational","","","",""
"Often","2018","Employed","vocational + Abi","","","",""
"Often","2018","Employed","higher vocational","","","",""
"Often","2018","Employed","higher education","","","",""
"Sometimes","2018","Not Employed","in school","1","","",""
"Sometimes","2018","Not Employed","inadequately","51","0.417153820420147","0.341687833371364","0.492619807468929"
"Sometimes","2018","Not Employed","general elemantary","31","0.26072380357458","0.173801994577492","0.347645612571668"
"Sometimes","2018","Not Employed","middle vocational","21","","",""
"Sometimes","2018","Not Employed","vocational + Abi","","","",""
"Sometimes","2018","Not Employed","higher vocational","","","",""
"Sometimes","2018","Not Employed","higher education","17","","",""
"Sometimes","2018","Employed","in school","","","",""
"Sometimes","2018","Employed","inadequately","","","",""
"Sometimes","2018","Employed","general elemantary","","","",""
"Sometimes","2018","Employed","middle vocational","","","",""
"Sometimes","2018","Employed","vocational + Abi","","","",""
"Sometimes","2018","Employed","higher vocational","","","",""
"Sometimes","2018","Employed","higher education","","","",""
"Rarely ","2018","Not Employed","in school","3","","",""
"Rarely ","2018","Not Employed","inadequately","14","","",""
"Rarely ","2018","Not Employed","general elemantary","17","","",""
"Rarely ","2018","Not Employed","middle vocational","7","","",""
"Rarely ","2018","Not Employed","vocational + Abi","1","","",""
"Rarely ","2018","Not Employed","higher vocational","","","",""
"Rarely ","2018","Not Employed","higher education","4","","",""
"Rarely ","2018","Employed","in school","","","",""
"Rarely ","2018","Employed","inadequately","","","",""
"Rarely ","2018","Employed","general elemantary","","","",""
"Rarely ","2018","Employed","middle vocational","","","",""
"Rarely ","2018","Employed","vocational + Abi","","","",""
"Rarely ","2018","Employed","higher vocational","","","",""
"Rarely ","2018","Employed","higher education","","","",""
"Never","2018","Not Employed","in school","2","","",""
"Never","2018","Not Employed","inadequately","41","0.251227333574645","0.184847737918179","0.31760692923111"
"Never","2018","Not Employed","general elemantary","24","","",""
"Never","2018","Not Employed","middle vocational","15","","",""
"Never","2018","Not Employed","vocational + Abi","5","","",""
"Never","2018","Not Employed","higher vocational","","","",""
"Never","2018","Not Employed","higher education","8","","",""
"Never","2018","Employed","in school","","","",""
"Never","2018","Employed","inadequately","","","",""
"Never","2018","Employed","general elemantary","","","",""
"Never","2018","Employed","middle vocational","","","",""
"Never","2018","Employed","vocational + Abi","","","",""
"Never","2018","Employed","higher vocational","","","",""
"Never","2018","Employed","higher education","","","",""
"Very often","2019","Not Employed","in school","","","",""
"Very often","2019","Not Employed","inadequately","22","","",""
"Very often","2019","Not Employed","general elemantary","8","","",""
"Very often","2019","Not Employed","middle vocational","3","","",""
"Very often","2019","Not Employed","vocational + Abi","","","",""
"Very often","2019","Not Employed","higher vocational","","","",""
"Very often","2019","Not Employed","higher education","2","","",""
"Very often","2019","Employed","in school","","","",""
"Very often","2019","Employed","inadequately","","","",""
"Very often","2019","Employed","general elemantary","","","",""
"Very often","2019","Employed","middle vocational","","","",""
"Very often","2019","Employed","vocational + Abi","","","",""
"Very often","2019","Employed","higher vocational","","","",""
"Very often","2019","Employed","higher education","","","",""
"Often","2019","Not Employed","in school","","","",""
"Often","2019","Not Employed","inadequately","32","0.217776854598675","0.147367183277534","0.288186525919816"
"Often","2019","Not Employed","general elemantary","9","","",""
"Often","2019","Not Employed","middle vocational","9","","",""
"Often","2019","Not Employed","vocational + Abi","1","","",""
"Often","2019","Not Employed","higher vocational","","","",""
"Often","2019","Not Employed","higher education","6","","",""
"Often","2019","Employed","in school","","","",""
"Often","2019","Employed","inadequately","","","",""
"Often","2019","Employed","general elemantary","","","",""
"Often","2019","Employed","middle vocational","","","",""
"Often","2019","Employed","vocational + Abi","","","",""
"Often","2019","Employed","higher vocational","","","",""
"Often","2019","Employed","higher education","","","",""
"Sometimes","2019","Not Employed","in school","1","","",""
