"plh0194","year","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2013","Male","4611","0.403715599197617","0.394761097270215","0.41267010112502"
"Fully agree","2013","Female","6024","0.450108200285967","0.441859808767838","0.458356591804097"
"Rather agree","2013","Male","5357","0.460770214754697","0.45167304957571","0.469867379933683"
"Rather agree","2013","Female","6379","0.437225608661687","0.429001437473118","0.445449779850257"
"Rather disagree","2013","Male","1385","0.117858088290461","0.111973367398131","0.123742809182791"
"Rather disagree","2013","Female","1402","0.101201423618403","0.096201116475679","0.106201730761126"
"Disagree fully","2013","Male","180","0.0176560977572247","0.0152525315790001","0.0200596639354494"
"Disagree fully","2013","Female","170","0.0114647674339428","0.00969974234204265","0.013229792525843"
"Fully agree","2014","Male","","","",""
"Fully agree","2014","Female","","","",""
"Rather agree","2014","Male","","","",""
"Rather agree","2014","Female","","","",""
"Rather disagree","2014","Male","","","",""
"Rather disagree","2014","Female","","","",""
"Disagree fully","2014","Male","","","",""
"Disagree fully","2014","Female","","","",""
"Fully agree","2015","Male","","","",""
"Fully agree","2015","Female","","","",""
"Rather agree","2015","Male","","","",""
"Rather agree","2015","Female","","","",""
"Rather disagree","2015","Male","","","",""
"Rather disagree","2015","Female","","","",""
"Disagree fully","2015","Male","","","",""
"Disagree fully","2015","Female","","","",""
"Fully agree","2016","Male","","","",""
"Fully agree","2016","Female","","","",""
"Rather agree","2016","Male","","","",""
"Rather agree","2016","Female","","","",""
"Rather disagree","2016","Male","","","",""
"Rather disagree","2016","Female","","","",""
"Disagree fully","2016","Male","","","",""
"Disagree fully","2016","Female","","","",""
"Fully agree","2017","Male","","","",""
"Fully agree","2017","Female","","","",""
"Rather agree","2017","Male","","","",""
"Rather agree","2017","Female","","","",""
"Rather disagree","2017","Male","","","",""
"Rather disagree","2017","Female","","","",""
"Disagree fully","2017","Male","","","",""
"Disagree fully","2017","Female","","","",""
"Fully agree","2018","Male","6213","0.389258737709637","0.381237743390401","0.397279732028874"
"Fully agree","2018","Female","6816","0.41910885790597","0.411288242236212","0.426929473575727"
"Rather agree","2018","Male","5901","0.455318090690407","0.447125725167837","0.463510456212977"
"Rather agree","2018","Female","6349","0.438016642213365","0.430152756737805","0.445880527688925"
"Rather disagree","2018","Male","1777","0.135770187054261","0.130135144206209","0.141405229902313"
"Rather disagree","2018","Female","1853","0.127764973414862","0.12247379004345","0.133056156786274"
"Disagree fully","2018","Male","304","0.0196529845456951","0.0173695710453965","0.0219363980459937"
"Disagree fully","2018","Female","273","0.0151095264658035","0.0131760025774426","0.0170430503541644"
