"year","education","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2006","Other degree","general elemantary","","","","","","","","",""
"2006","Other degree","higher education","","","","","","","","",""
"2006","Other degree","higher vocational","","","","","","","","",""
"2006","Other degree","in school","","","","","","","","",""
"2006","Other degree","inadequately","","","","","","","","",""
"2006","Other degree","middle vocational","","","","","","","","",""
"2006","Other degree","vocational + Abi","","","","","","","","",""
"2006","secondary school degree","general elemantary","","","","","","","","",""
"2006","secondary school degree","higher education","","","","","","","","",""
"2006","secondary school degree","higher vocational","","","","","","","","",""
"2006","secondary school degree","in school","","","","","","","","",""
"2006","secondary school degree","inadequately","","","","","","","","",""
"2006","secondary school degree","middle vocational","","","","","","","","",""
"2006","secondary school degree","vocational + Abi","","","","","","","","",""
"2007","college entrance qualification","general elemantary","","","","","","","","",""
"2007","college entrance qualification","higher education","","","","","","","","",""
"2007","college entrance qualification","higher vocational","","","","","","","","",""
"2007","college entrance qualification","in school","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","",""
"2007","college entrance qualification","middle vocational","","","","","","","","",""
"2007","college entrance qualification","vocational + Abi","","","","","","","","",""
"2007","lower secondary degree","general elemantary","","","","","","","","",""
"2007","lower secondary degree","higher education","","","","","","","","",""
"2007","lower secondary degree","higher vocational","","","","","","","","",""
"2007","lower secondary degree","in school","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","",""
"2007","lower secondary degree","middle vocational","","","","","","","","",""
"2007","lower secondary degree","vocational + Abi","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","",""
"2007","no degree/no degree yet","in school","","","","","","","","",""
"2007","no degree/no degree yet","inadequately","","","","","","","","",""
"2007","no degree/no degree yet","middle vocational","","","","","","","","",""
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2007","Other degree","general elemantary","","","","","","","","",""
"2007","Other degree","higher education","","","","","","","","",""
"2007","Other degree","higher vocational","","","","","","","","",""
"2007","Other degree","in school","","","","","","","","",""
"2007","Other degree","inadequately","","","","","","","","",""
"2007","Other degree","middle vocational","","","","","","","","",""
"2007","Other degree","vocational + Abi","","","","","","","","",""
"2007","secondary school degree","general elemantary","","","","","","","","",""
"2007","secondary school degree","higher education","","","","","","","","",""
"2007","secondary school degree","higher vocational","","","","","","","","",""
"2007","secondary school degree","in school","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","",""
"2007","secondary school degree","middle vocational","","","","","","","","",""
"2007","secondary school degree","vocational + Abi","","","","","","","","",""
"2008","college entrance qualification","general elemantary","","","","","","","","",""
"2008","college entrance qualification","higher education","","","","","","","","",""
"2008","college entrance qualification","higher vocational","","","","","","","","",""
"2008","college entrance qualification","in school","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","",""
"2008","college entrance qualification","middle vocational","","","","","","","","",""
"2008","college entrance qualification","vocational + Abi","","","","","","","","",""
"2008","lower secondary degree","general elemantary","","","","","","","","",""
"2008","lower secondary degree","higher education","","","","","","","","",""
"2008","lower secondary degree","higher vocational","","","","","","","","",""
"2008","lower secondary degree","in school","","","","","","","","",""
"2008","lower secondary degree","inadequately","","","","","","","","",""
"2008","lower secondary degree","middle vocational","","","","","","","","",""
"2008","lower secondary degree","vocational + Abi","","","","","","","","",""
"2008","no degree/no degree yet","general elemantary","","","","","","","","",""
"2008","no degree/no degree yet","higher education","","","","","","","","",""
"2008","no degree/no degree yet","higher vocational","","","","","","","","",""
"2008","no degree/no degree yet","in school","","","","","","","","",""
"2008","no degree/no degree yet","inadequately","","","","","","","","",""
"2008","no degree/no degree yet","middle vocational","","","","","","","","",""
"2008","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2008","Other degree","general elemantary","","","","","","","","",""
"2008","Other degree","higher education","","","","","","","","",""
"2008","Other degree","higher vocational","","","","","","","","",""
"2008","Other degree","in school","","","","","","","","",""
"2008","Other degree","inadequately","","","","","","","","",""
"2008","Other degree","middle vocational","","","","","","","","",""
"2008","Other degree","vocational + Abi","","","","","","","","",""
"2008","secondary school degree","general elemantary","","","","","","","","",""
"2008","secondary school degree","higher education","","","","","","","","",""
"2008","secondary school degree","higher vocational","","","","","","","","",""
"2008","secondary school degree","in school","","","","","","","","",""
"2008","secondary school degree","inadequately","","","","","","","","",""
"2008","secondary school degree","middle vocational","","","","","","","","",""
"2008","secondary school degree","vocational + Abi","","","","","","","","",""
"2009","college entrance qualification","general elemantary","","","","","","","","",""
"2009","college entrance qualification","higher education","5.78","6","3076","5.74","5.82","4","5","6","7"
"2009","college entrance qualification","higher vocational","5.75","6","300","5.63","5.87","4","5","7","7"
"2009","college entrance qualification","in school","","","","","","","","",""
"2009","college entrance qualification","inadequately","","","","","","","","",""
"2009","college entrance qualification","middle vocational","5.52","6","645","5.43","5.61","4","5","6","7"
"2009","college entrance qualification","vocational + Abi","5.68","6","867","5.61","5.75","4","5","6","7"
"2009","lower secondary degree","general elemantary","5.44","6","1142","5.37","5.51","4","5","6","7"
"2009","lower secondary degree","higher education","5.69","6","161","5.52","5.86","4","5","7","7"
"2009","lower secondary degree","higher vocational","5.93","6","380","5.82","6.04","4","5","7","7"
"2009","lower secondary degree","in school","","","","","","","","",""
"2009","lower secondary degree","inadequately","","","","","","","","",""
"2009","lower secondary degree","middle vocational","5.73","6","4186","5.69","5.77","4","5","7","7"
"2009","lower secondary degree","vocational + Abi","","","","","","","","",""
"2009","no degree/no degree yet","general elemantary","","","","","","","","",""
"2009","no degree/no degree yet","higher education","","","","","","","","",""
"2009","no degree/no degree yet","higher vocational","","","","","","","","",""
"2009","no degree/no degree yet","in school","5.3","5","310","5.16","5.44","4","4","6","7"
"2009","no degree/no degree yet","inadequately","5.52","6","130","5.28","5.76","4","5","7","7"
"2009","no degree/no degree yet","middle vocational","5.27","5.3","36","4.89","5.65","3","4","7","7"
"2009","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2009","Other degree","general elemantary","5.56","6","198","5.36","5.76","4","5","7","7"
"2009","Other degree","higher education","5.64","6","170","5.47","5.81","4","5","6","7"
"2009","Other degree","higher vocational","5.72","6","38","5.4","6.04","4","5","7","7"
"2009","Other degree","in school","","","","","","","","",""
"2009","Other degree","inadequately","5.03","5","34","4.34","5.72","2","4","7","7"
"2009","Other degree","middle vocational","5.54","6","269","5.38","5.7","4","5","7","7"
"2009","Other degree","vocational + Abi","5.63","6","90","5.37","5.89","4","5","7","7"
"2009","secondary school degree","general elemantary","5.63","6","431","5.53","5.73","4","5","6","7"
"2009","secondary school degree","higher education","5.79","6","585","5.71","5.87","5","5","6","7"
"2009","secondary school degree","higher vocational","5.89","6","598","5.8","5.98","4","5","7","7"
"2009","secondary school degree","in school","","","","","","","","",""
"2009","secondary school degree","inadequately","","","","","","","","",""
"2009","secondary school degree","middle vocational","5.84","6","3756","5.8","5.88","4","5","7","7"
"2009","secondary school degree","vocational + Abi","","","","","","","","",""
"2010","college entrance qualification","general elemantary","","","","","","","","",""
"2010","college entrance qualification","higher education","","","","","","","","",""
"2010","college entrance qualification","higher vocational","","","","","","","","",""
"2010","college entrance qualification","in school","","","","","","","","",""
"2010","college entrance qualification","inadequately","","","","","","","","",""
"2010","college entrance qualification","middle vocational","","","","","","","","",""
"2010","college entrance qualification","vocational + Abi","","","","","","","","",""
"2010","lower secondary degree","general elemantary","","","","","","","","",""
"2010","lower secondary degree","higher education","","","","","","","","",""
"2010","lower secondary degree","higher vocational","","","","","","","","",""
"2010","lower secondary degree","in school","","","","","","","","",""
"2010","lower secondary degree","inadequately","","","","","","","","",""
"2010","lower secondary degree","middle vocational","","","","","","","","",""
"2010","lower secondary degree","vocational + Abi","","","","","","","","",""
"2010","no degree/no degree yet","general elemantary","","","","","","","","",""
"2010","no degree/no degree yet","higher education","","","","","","","","",""
"2010","no degree/no degree yet","higher vocational","","","","","","","","",""
"2010","no degree/no degree yet","in school","","","","","","","","",""
"2010","no degree/no degree yet","inadequately","","","","","","","","",""
"2010","no degree/no degree yet","middle vocational","","","","","","","","",""
"2010","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2010","Other degree","general elemantary","","","","","","","","",""
"2010","Other degree","higher education","","","","","","","","",""
"2010","Other degree","higher vocational","","","","","","","","",""
"2010","Other degree","in school","","","","","","","","",""
"2010","Other degree","inadequately","","","","","","","","",""
"2010","Other degree","middle vocational","","","","","","","","",""
"2010","Other degree","vocational + Abi","","","","","","","","",""
"2010","secondary school degree","general elemantary","","","","","","","","",""
"2010","secondary school degree","higher education","","","","","","","","",""
"2010","secondary school degree","higher vocational","","","","","","","","",""
"2010","secondary school degree","in school","","","","","","","","",""
"2010","secondary school degree","inadequately","","","","","","","","",""
"2010","secondary school degree","middle vocational","","","","","","","","",""
"2010","secondary school degree","vocational + Abi","","","","","","","","",""
"2011","college entrance qualification","general elemantary","","","","","","","","",""
"2011","college entrance qualification","higher education","","","","","","","","",""
"2011","college entrance qualification","higher vocational","","","","","","","","",""
"2011","college entrance qualification","in school","","","","","","","","",""
"2011","college entrance qualification","inadequately","","","","","","","","",""
"2011","college entrance qualification","middle vocational","","","","","","","","",""
"2011","college entrance qualification","vocational + Abi","","","","","","","","",""
"2011","lower secondary degree","general elemantary","","","","","","","","",""
"2011","lower secondary degree","higher education","","","","","","","","",""
"2011","lower secondary degree","higher vocational","","","","","","","","",""
"2011","lower secondary degree","in school","","","","","","","","",""
"2011","lower secondary degree","inadequately","","","","","","","","",""
"2011","lower secondary degree","middle vocational","","","","","","","","",""
"2011","lower secondary degree","vocational + Abi","","","","","","","","",""
"2011","no degree/no degree yet","general elemantary","","","","","","","","",""
"2011","no degree/no degree yet","higher education","","","","","","","","",""
"2011","no degree/no degree yet","higher vocational","","","","","","","","",""
"2011","no degree/no degree yet","in school","","","","","","","","",""
"2011","no degree/no degree yet","inadequately","","","","","","","","",""
"2011","no degree/no degree yet","middle vocational","","","","","","","","",""
"2011","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2011","Other degree","general elemantary","","","","","","","","",""
"2011","Other degree","higher education","","","","","","","","",""
"2011","Other degree","higher vocational","","","","","","","","",""
"2011","Other degree","in school","","","","","","","","",""
"2011","Other degree","inadequately","","","","","","","","",""
"2011","Other degree","middle vocational","","","","","","","","",""
"2011","Other degree","vocational + Abi","","","","","","","","",""
"2011","secondary school degree","general elemantary","","","","","","","","",""
"2011","secondary school degree","higher education","","","","","","","","",""
"2011","secondary school degree","higher vocational","","","","","","","","",""
"2011","secondary school degree","in school","","","","","","","","",""
"2011","secondary school degree","inadequately","","","","","","","","",""
"2011","secondary school degree","middle vocational","","","","","","","","",""
"2011","secondary school degree","vocational + Abi","","","","","","","","",""
"2012","college entrance qualification","general elemantary","","","","","","","","",""
"2012","college entrance qualification","higher education","5.77","6","1226","5.71","5.83","5","5","6","7"
"2012","college entrance qualification","higher vocational","5.84","6","116","5.68","6","4","5","6","7"
"2012","college entrance qualification","in school","","","","","","","","",""
"2012","college entrance qualification","inadequately","","","","","","","","",""
"2012","college entrance qualification","middle vocational","5.71","6","168","5.56","5.86","4","5","6","7"
"2012","college entrance qualification","vocational + Abi","5.85","6","635","5.78","5.92","5","5","6","7"
"2012","lower secondary degree","general elemantary","5.62","6","412","5.5","5.74","4","5","7","7"
"2012","lower secondary degree","higher education","","","","","","","","",""
"2012","lower secondary degree","higher vocational","6.22","6","56","6.01","6.43","5","6","7","7"
"2012","lower secondary degree","in school","","","","","","","","",""
"2012","lower secondary degree","inadequately","","","","","","","","",""
"2012","lower secondary degree","middle vocational","5.87","6","933","5.8","5.94","5","5","7","7"
"2012","lower secondary degree","vocational + Abi","","","","","","","","",""
"2012","no degree/no degree yet","general elemantary","","","","","","","","",""
"2012","no degree/no degree yet","higher education","","","","","","","","",""
"2012","no degree/no degree yet","higher vocational","","","","","","","","",""
"2012","no degree/no degree yet","in school","5.3","5","190","5.15","5.45","4","5","6","7"
"2012","no degree/no degree yet","inadequately","5.36","5","129","5.12","5.6","4","5","6","7"
"2012","no degree/no degree yet","middle vocational","","","","","","","","",""
"2012","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2012","Other degree","general elemantary","5.77","6","134","5.56","5.98","4","5","7","7"
"2012","Other degree","higher education","5.76","6","172","5.6","5.92","4","5","7","7"
"2012","Other degree","higher vocational","","","","","","","","",""
"2012","Other degree","in school","","","","","","","","",""
"2012","Other degree","inadequately","","","","","","","","",""
"2012","Other degree","middle vocational","5.68","6","215","5.52","5.84","4","5","7","7"
"2012","Other degree","vocational + Abi","5.85","6","120","5.67","6.03","5","5","7","7"
"2012","secondary school degree","general elemantary","5.6","6","231","5.45","5.75","4","5","6","7"
"2012","secondary school degree","higher education","5.82","6","90","5.61","6.03","5","6","6","7"
"2012","secondary school degree","higher vocational","5.89","6","182","5.75","6.03","5","5","6","7"
"2012","secondary school degree","in school","","","","","","","","",""
"2012","secondary school degree","inadequately","","","","","","","","",""
"2012","secondary school degree","middle vocational","6","6","1882","5.96","6.04","5","6","7","7"
"2012","secondary school degree","vocational + Abi","","","","","","","","",""
"2013","college entrance qualification","general elemantary","","","","","","","","",""
"2013","college entrance qualification","higher education","5.78","6","3417","5.75","5.81","5","5","6","7"
"2013","college entrance qualification","higher vocational","5.91","6","341","5.81","6.01","5","5","6","7"
"2013","college entrance qualification","in school","","","","","","","","",""
"2013","college entrance qualification","inadequately","","","","","","","","",""
"2013","college entrance qualification","middle vocational","5.71","6","677","5.63","5.79","5","5","6","7"
"2013","college entrance qualification","vocational + Abi","5.76","6","949","5.7","5.82","5","5","6","7"
"2013","lower secondary degree","general elemantary","5.59","6","1153","5.52","5.66","4","5","7","7"
"2013","lower secondary degree","higher education","5.71","6","156","5.53","5.89","4","5","7","7"
"2013","lower secondary degree","higher vocational","5.77","6","349","5.65","5.89","4","5","7","7"
"2013","lower secondary degree","in school","","","","","","","","",""
"2013","lower secondary degree","inadequately","","","","","","","","",""
"2013","lower secondary degree","middle vocational","5.81","6","4141","5.78","5.84","4","5","7","7"
"2013","lower secondary degree","vocational + Abi","","","","","","","","",""
"2013","no degree/no degree yet","general elemantary","","","","","","","","",""
"2013","no degree/no degree yet","higher education","","","","","","","","",""
"2013","no degree/no degree yet","higher vocational","","","","","","","","",""
"2013","no degree/no degree yet","in school","5.37","5","259","5.24","5.5","4","5","6","6"
"2013","no degree/no degree yet","inadequately","5.2","5","156","4.96","5.44","3","4","7","7"
"2013","no degree/no degree yet","middle vocational","5.41","6","64","5.05","5.77","3","4","7","7"
"2013","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2013","Other degree","general elemantary","5.7","6","208","5.53","5.87","4","5","7","7"
"2013","Other degree","higher education","5.74","6","231","5.61","5.87","4","5","7","7"
"2013","Other degree","higher vocational","5.58","6","37","5.19","5.97","4","5","6","7"
"2013","Other degree","in school","","","","","","","","",""
"2013","Other degree","inadequately","5.59","6","35","5.19","5.99","4","4","7","7"
"2013","Other degree","middle vocational","5.73","6","373","5.61","5.85","4","5","7","7"
"2013","Other degree","vocational + Abi","5.74","6","125","5.54","5.94","4","5","7","7"
"2013","secondary school degree","general elemantary","5.67","6","467","5.57","5.77","4","5","6","7"
"2013","secondary school degree","higher education","5.87","6","582","5.79","5.95","5","5","7","7"
"2013","secondary school degree","higher vocational","5.81","6","579","5.73","5.89","5","5","7","7"
"2013","secondary school degree","in school","","","","","","","","",""
"2013","secondary school degree","inadequately","","","","","","","","",""
"2013","secondary school degree","middle vocational","5.89","6","3982","5.86","5.92","5","5","7","7"
"2013","secondary school degree","vocational + Abi","","","","","","","","",""
"2014","college entrance qualification","general elemantary","","","","","","","","",""
"2014","college entrance qualification","higher education","","","","","","","","",""
"2014","college entrance qualification","higher vocational","","","","","","","","",""
"2014","college entrance qualification","in school","","","","","","","","",""
"2014","college entrance qualification","inadequately","","","","","","","","",""
"2014","college entrance qualification","middle vocational","","","","","","","","",""
"2014","college entrance qualification","vocational + Abi","","","","","","","","",""
"2014","lower secondary degree","general elemantary","","","","","","","","",""
"2014","lower secondary degree","higher education","","","","","","","","",""
"2014","lower secondary degree","higher vocational","","","","","","","","",""
"2014","lower secondary degree","in school","","","","","","","","",""
"2014","lower secondary degree","inadequately","","","","","","","","",""
"2014","lower secondary degree","middle vocational","","","","","","","","",""
"2014","lower secondary degree","vocational + Abi","","","","","","","","",""
"2014","no degree/no degree yet","general elemantary","","","","","","","","",""
"2014","no degree/no degree yet","higher education","","","","","","","","",""
"2014","no degree/no degree yet","higher vocational","","","","","","","","",""
"2014","no degree/no degree yet","in school","","","","","","","","",""
"2014","no degree/no degree yet","inadequately","","","","","","","","",""
"2014","no degree/no degree yet","middle vocational","","","","","","","","",""
"2014","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2014","Other degree","general elemantary","","","","","","","","",""
"2014","Other degree","higher education","","","","","","","","",""
"2014","Other degree","higher vocational","","","","","","","","",""
"2014","Other degree","in school","","","","","","","","",""
"2014","Other degree","inadequately","","","","","","","","",""
"2014","Other degree","middle vocational","","","","","","","","",""
"2014","Other degree","vocational + Abi","","","","","","","","",""
"2014","secondary school degree","general elemantary","","","","","","","","",""
"2014","secondary school degree","higher education","","","","","","","","",""
"2014","secondary school degree","higher vocational","","","","","","","","",""
"2014","secondary school degree","in school","","","","","","","","",""
"2014","secondary school degree","inadequately","","","","","","","","",""
"2014","secondary school degree","middle vocational","","","","","","","","",""
"2014","secondary school degree","vocational + Abi","","","","","","","","",""
"2015","college entrance qualification","general elemantary","","","","","","","","",""
"2015","college entrance qualification","higher education","","","","","","","","",""
"2015","college entrance qualification","higher vocational","","","","","","","","",""
"2015","college entrance qualification","in school","","","","","","","","",""
"2015","college entrance qualification","inadequately","","","","","","","","",""
"2015","college entrance qualification","middle vocational","","","","","","","","",""
"2015","college entrance qualification","vocational + Abi","","","","","","","","",""
"2015","lower secondary degree","general elemantary","","","","","","","","",""
"2015","lower secondary degree","higher education","","","","","","","","",""
"2015","lower secondary degree","higher vocational","","","","","","","","",""
"2015","lower secondary degree","in school","","","","","","","","",""
"2015","lower secondary degree","inadequately","","","","","","","","",""
"2015","lower secondary degree","middle vocational","","","","","","","","",""
"2015","lower secondary degree","vocational + Abi","","","","","","","","",""
"2015","no degree/no degree yet","general elemantary","","","","","","","","",""
"2015","no degree/no degree yet","higher education","","","","","","","","",""
"2015","no degree/no degree yet","higher vocational","","","","","","","","",""
"2015","no degree/no degree yet","in school","","","","","","","","",""
"2015","no degree/no degree yet","inadequately","","","","","","","","",""
"2015","no degree/no degree yet","middle vocational","","","","","","","","",""
"2015","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2015","Other degree","general elemantary","","","","","","","","",""
"2015","Other degree","higher education","","","","","","","","",""
"2015","Other degree","higher vocational","","","","","","","","",""
"2015","Other degree","in school","","","","","","","","",""
"2015","Other degree","inadequately","","","","","","","","",""
"2015","Other degree","middle vocational","","","","","","","","",""
"2015","Other degree","vocational + Abi","","","","","","","","",""
"2015","secondary school degree","general elemantary","","","","","","","","",""
"2015","secondary school degree","higher education","","","","","","","","",""
"2015","secondary school degree","higher vocational","","","","","","","","",""
"2015","secondary school degree","in school","","","","","","","","",""
"2015","secondary school degree","inadequately","","","","","","","","",""
"2015","secondary school degree","middle vocational","","","","","","","","",""
"2015","secondary school degree","vocational + Abi","","","","","","","","",""
"2016","college entrance qualification","general elemantary","","","","","","","","",""
"2016","college entrance qualification","higher education","","","","","","","","",""
"2016","college entrance qualification","higher vocational","","","","","","","","",""
"2016","college entrance qualification","in school","","","","","","","","",""
"2016","college entrance qualification","inadequately","","","","","","","","",""
"2016","college entrance qualification","middle vocational","","","","","","","","",""
"2016","college entrance qualification","vocational + Abi","","","","","","","","",""
"2016","lower secondary degree","general elemantary","","","","","","","","",""
"2016","lower secondary degree","higher education","","","","","","","","",""
"2016","lower secondary degree","higher vocational","","","","","","","","",""
"2016","lower secondary degree","in school","","","","","","","","",""
"2016","lower secondary degree","inadequately","","","","","","","","",""
"2016","lower secondary degree","middle vocational","","","","","","","","",""
"2016","lower secondary degree","vocational + Abi","","","","","","","","",""
"2016","no degree/no degree yet","general elemantary","","","","","","","","",""
"2016","no degree/no degree yet","higher education","","","","","","","","",""
"2016","no degree/no degree yet","higher vocational","","","","","","","","",""
"2016","no degree/no degree yet","in school","","","","","","","","",""
"2016","no degree/no degree yet","inadequately","","","","","","","","",""
"2016","no degree/no degree yet","middle vocational","","","","","","","","",""
"2016","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2016","Other degree","general elemantary","","","","","","","","",""
"2016","Other degree","higher education","","","","","","","","",""
"2016","Other degree","higher vocational","","","","","","","","",""
"2016","Other degree","in school","","","","","","","","",""
"2016","Other degree","inadequately","","","","","","","","",""
"2016","Other degree","middle vocational","","","","","","","","",""
"2016","Other degree","vocational + Abi","","","","","","","","",""
"2016","secondary school degree","general elemantary","","","","","","","","",""
"2016","secondary school degree","higher education","","","","","","","","",""
"2016","secondary school degree","higher vocational","","","","","","","","",""
"2016","secondary school degree","in school","","","","","","","","",""
"2016","secondary school degree","inadequately","","","","","","","","",""
"2016","secondary school degree","middle vocational","","","","","","","","",""
"2016","secondary school degree","vocational + Abi","","","","","","","","",""
"2017","college entrance qualification","general elemantary","","","","","","","","",""
"2017","college entrance qualification","higher education","5.7","6","4658","5.67","5.73","4","5","6","7"
"2017","college entrance qualification","higher vocational","5.75","6","427","5.65","5.85","5","5","6","7"
"2017","college entrance qualification","in school","","","","","","","","",""
"2017","college entrance qualification","inadequately","","","","","","","","",""
"2017","college entrance qualification","middle vocational","5.57","6","1201","5.51","5.63","4","5","6","7"
"2017","college entrance qualification","vocational + Abi","5.74","6","1659","5.69","5.79","4","5","6","7"
"2017","lower secondary degree","general elemantary","5.52","6","1425","5.46","5.58","4","5","7","7"
"2017","lower secondary degree","higher education","5.81","6","125","5.62","6","4","5","7","7"
"2017","lower secondary degree","higher vocational","5.83","6","318","5.72","5.94","4","5","7","7"
"2017","lower secondary degree","in school","","","","","","","","",""
"2017","lower secondary degree","inadequately","","","","","","","","",""
"2017","lower secondary degree","middle vocational","5.79","6","4205","5.76","5.82","4","5","7","7"
"2017","lower secondary degree","vocational + Abi","","","","","","","","",""
"2017","no degree/no degree yet","general elemantary","","","","","","","","",""
"2017","no degree/no degree yet","higher education","","","","","","","","",""
"2017","no degree/no degree yet","higher vocational","","","","","","","","",""
"2017","no degree/no degree yet","in school","5.32","5","413","5.21","5.43","4","5","6","7"
"2017","no degree/no degree yet","inadequately","5.62","6","1281","5.55","5.69","4","5","7","7"
"2017","no degree/no degree yet","middle vocational","5.55","6","134","5.3","5.8","4","5","7","7"
"2017","no degree/no degree yet","vocational + Abi","","","","","","","","",""
"2017","Other degree","general elemantary","5.65","6","1015","5.58","5.72","4","5","7","7"
"2017","Other degree","higher education","5.9","6","1432","5.85","5.95","5","5","7","7"
"2017","Other degree","higher vocational","5.67","6","41","5.37","5.97","5","5","6","7"
"2017","Other degree","in school","","","","","","","","",""
"2017","Other degree","inadequately","5.58","6","58","5.29","5.87","4","4","7","7"
"2017","Other degree","middle vocational","5.68","6","1383","5.62","5.74","4","5","7","7"
"2017","Other degree","vocational + Abi","5.77","6","607","5.68","5.86","4","5","7","7"
"2017","secondary school degree","general elemantary","5.72","6","824","5.65","5.79","4","5","6","7"
"2017","secondary school degree","higher education","5.79","6","639","5.71","5.87","4","5","6","7"
"2017","secondary school degree","higher vocational","5.84","6","723","5.77","5.91","5","5","7","7"
"2017","secondary school degree","in school","","","","","","","","",""
"2017","secondary school degree","inadequately","","","","","","","","",""
"2017","secondary school degree","middle vocational","5.86","6","5410","5.83","5.89","5","5","7","7"
"2017","secondary school degree","vocational + Abi","","","","","","","","",""
"2018","college entrance qualification","general elemantary","","","","","","","","",""
