"year","bula_h","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","Rhineland-Palatinate,Saarland","in school","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","middle vocational","2.99","3","642","2.86","3.12","1","2","4","5"
"2005","Rhineland-Palatinate,Saarland","vocational + Abi","2.89","3","54","2.45","3.33","1","2","3","5"
"2005","Saxony","general elemantary","3.1","3","102","2.77","3.43","1","1","4","6"
"2005","Saxony","higher education","2.89","3","362","2.73","3.05","1","2","4","5"
"2005","Saxony","higher vocational","2.95","3","131","2.69","3.21","1","2","4","5"
"2005","Saxony","in school","3.41","3","38","2.87","3.95","2","2","4","6"
"2005","Saxony","inadequately","","","","","","","","",""
"2005","Saxony","middle vocational","3.24","3","823","3.12","3.36","1","2","4","6"
"2005","Saxony","vocational + Abi","3.3","3","52","2.85","3.75","1","2","4","5"
"2005","Saxony-Anhalt","general elemantary","3.09","4","68","2.67","3.51","1","2","4","5"
"2005","Saxony-Anhalt","higher education","2.98","3","222","2.77","3.19","1","2","4","5"
"2005","Saxony-Anhalt","higher vocational","3.55","3","91","3.14","3.96","1","2","5","7"
"2005","Saxony-Anhalt","in school","3.48","3","32","2.81","4.15","1","1","4","7"
"2005","Saxony-Anhalt","inadequately","","","","","","","","",""
"2005","Saxony-Anhalt","middle vocational","3.4","3","429","3.22","3.58","1","2","5","6"
"2005","Saxony-Anhalt","vocational + Abi","3.34","3","34","2.79","3.89","2","2","4","5"
"2005","Schleswig-Holstein","general elemantary","3.6","4","75","3.16","4.04","1","2","5","6"
"2005","Schleswig-Holstein","higher education","2.58","2","100","2.28","2.88","1","1","4","5"
"2005","Schleswig-Holstein","higher vocational","3.64","4","51","3.17","4.11","1","2","5","6"
"2005","Schleswig-Holstein","in school","","","","","","","","",""
"2005","Schleswig-Holstein","inadequately","","","","","","","","",""
"2005","Schleswig-Holstein","middle vocational","2.99","3","325","2.8","3.18","1","1","4","5"
"2005","Schleswig-Holstein","vocational + Abi","3.1","3","38","2.58","3.62","1","1","4","6"
"2005","Thuringia","general elemantary","3.04","3","55","2.61","3.47","1","2","4","5"
"2005","Thuringia","higher education","3.01","3","169","2.77","3.25","1","2","4","5"
"2005","Thuringia","higher vocational","3.03","2.89","65","2.63","3.43","1","1","4","6"
"2005","Thuringia","in school","","","","","","","","",""
"2005","Thuringia","inadequately","","","","","","","","",""
"2005","Thuringia","middle vocational","3.44","3","536","3.3","3.58","1","2","5","6"
"2005","Thuringia","vocational + Abi","","","","","","","","",""
"2006","Baden-Württemberg","general elemantary","","","","","","","","",""
"2006","Baden-Württemberg","higher education","","","","","","","","",""
"2006","Baden-Württemberg","higher vocational","","","","","","","","",""
"2006","Baden-Württemberg","in school","","","","","","","","",""
"2006","Baden-Württemberg","inadequately","","","","","","","","",""
"2006","Baden-Württemberg","middle vocational","","","","","","","","",""
"2006","Baden-Württemberg","vocational + Abi","","","","","","","","",""
"2006","Bavaria","general elemantary","","","","","","","","",""
"2006","Bavaria","higher education","","","","","","","","",""
"2006","Bavaria","higher vocational","","","","","","","","",""
"2006","Bavaria","in school","","","","","","","","",""
"2006","Bavaria","inadequately","","","","","","","","",""
"2006","Bavaria","middle vocational","","","","","","","","",""
"2006","Bavaria","vocational + Abi","","","","","","","","",""
"2006","Berlin","general elemantary","","","","","","","","",""
"2006","Berlin","higher education","","","","","","","","",""
"2006","Berlin","higher vocational","","","","","","","","",""
"2006","Berlin","in school","","","","","","","","",""
"2006","Berlin","inadequately","","","","","","","","",""
"2006","Berlin","middle vocational","","","","","","","","",""
"2006","Berlin","vocational + Abi","","","","","","","","",""
"2006","Brandenburg","general elemantary","","","","","","","","",""
"2006","Brandenburg","higher education","","","","","","","","",""
"2006","Brandenburg","higher vocational","","","","","","","","",""
"2006","Brandenburg","in school","","","","","","","","",""
"2006","Brandenburg","inadequately","","","","","","","","",""
"2006","Brandenburg","middle vocational","","","","","","","","",""
"2006","Brandenburg","vocational + Abi","","","","","","","","",""
"2006","Bremen","general elemantary","","","","","","","","",""
"2006","Bremen","higher education","","","","","","","","",""
"2006","Bremen","higher vocational","","","","","","","","",""
"2006","Bremen","in school","","","","","","","","",""
"2006","Bremen","inadequately","","","","","","","","",""
"2006","Bremen","middle vocational","","","","","","","","",""
"2006","Bremen","vocational + Abi","","","","","","","","",""
"2006","Hamburg","general elemantary","","","","","","","","",""
"2006","Hamburg","higher education","","","","","","","","",""
"2006","Hamburg","higher vocational","","","","","","","","",""
"2006","Hamburg","in school","","","","","","","","",""
"2006","Hamburg","inadequately","","","","","","","","",""
"2006","Hamburg","middle vocational","","","","","","","","",""
"2006","Hamburg","vocational + Abi","","","","","","","","",""
"2006","Hesse","general elemantary","","","","","","","","",""
"2006","Hesse","higher education","","","","","","","","",""
"2006","Hesse","higher vocational","","","","","","","","",""
"2006","Hesse","in school","","","","","","","","",""
"2006","Hesse","inadequately","","","","","","","","",""
"2006","Hesse","middle vocational","","","","","","","","",""
"2006","Hesse","vocational + Abi","","","","","","","","",""
"2006","Lower Saxony","general elemantary","","","","","","","","",""
"2006","Lower Saxony","higher education","","","","","","","","",""
"2006","Lower Saxony","higher vocational","","","","","","","","",""
"2006","Lower Saxony","in school","","","","","","","","",""
"2006","Lower Saxony","inadequately","","","","","","","","",""
"2006","Lower Saxony","middle vocational","","","","","","","","",""
"2006","Lower Saxony","vocational + Abi","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","higher education","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","in school","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","inadequately","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","",""
"2006","North Rhine-Westphalia","general elemantary","","","","","","","","",""
"2006","North Rhine-Westphalia","higher education","","","","","","","","",""
"2006","North Rhine-Westphalia","higher vocational","","","","","","","","",""
"2006","North Rhine-Westphalia","in school","","","","","","","","",""
"2006","North Rhine-Westphalia","inadequately","","","","","","","","",""
"2006","North Rhine-Westphalia","middle vocational","","","","","","","","",""
"2006","North Rhine-Westphalia","vocational + Abi","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","higher education","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","in school","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","",""
"2006","Saxony","general elemantary","","","","","","","","",""
"2006","Saxony","higher education","","","","","","","","",""
"2006","Saxony","higher vocational","","","","","","","","",""
"2006","Saxony","in school","","","","","","","","",""
"2006","Saxony","inadequately","","","","","","","","",""
"2006","Saxony","middle vocational","","","","","","","","",""
"2006","Saxony","vocational + Abi","","","","","","","","",""
"2006","Saxony-Anhalt","general elemantary","","","","","","","","",""
"2006","Saxony-Anhalt","higher education","","","","","","","","",""
"2006","Saxony-Anhalt","higher vocational","","","","","","","","",""
"2006","Saxony-Anhalt","in school","","","","","","","","",""
"2006","Saxony-Anhalt","inadequately","","","","","","","","",""
"2006","Saxony-Anhalt","middle vocational","","","","","","","","",""
"2006","Saxony-Anhalt","vocational + Abi","","","","","","","","",""
"2006","Schleswig-Holstein","general elemantary","","","","","","","","",""
"2006","Schleswig-Holstein","higher education","","","","","","","","",""
"2006","Schleswig-Holstein","higher vocational","","","","","","","","",""
"2006","Schleswig-Holstein","in school","","","","","","","","",""
"2006","Schleswig-Holstein","inadequately","","","","","","","","",""
"2006","Schleswig-Holstein","middle vocational","","","","","","","","",""
"2006","Schleswig-Holstein","vocational + Abi","","","","","","","","",""
"2006","Thuringia","general elemantary","","","","","","","","",""
"2006","Thuringia","higher education","","","","","","","","",""
"2006","Thuringia","higher vocational","","","","","","","","",""
"2006","Thuringia","in school","","","","","","","","",""
"2006","Thuringia","inadequately","","","","","","","","",""
"2006","Thuringia","middle vocational","","","","","","","","",""
"2006","Thuringia","vocational + Abi","","","","","","","","",""
"2007","Baden-Württemberg","general elemantary","","","","","","","","",""
"2007","Baden-Württemberg","higher education","","","","","","","","",""
"2007","Baden-Württemberg","higher vocational","","","","","","","","",""
"2007","Baden-Württemberg","in school","","","","","","","","",""
"2007","Baden-Württemberg","inadequately","","","","","","","","",""
"2007","Baden-Württemberg","middle vocational","","","","","","","","",""
"2007","Baden-Württemberg","vocational + Abi","","","","","","","","",""
"2007","Bavaria","general elemantary","","","","","","","","",""
"2007","Bavaria","higher education","","","","","","","","",""
"2007","Bavaria","higher vocational","","","","","","","","",""
"2007","Bavaria","in school","","","","","","","","",""
"2007","Bavaria","inadequately","","","","","","","","",""
"2007","Bavaria","middle vocational","","","","","","","","",""
"2007","Bavaria","vocational + Abi","","","","","","","","",""
"2007","Berlin","general elemantary","","","","","","","","",""
"2007","Berlin","higher education","","","","","","","","",""
"2007","Berlin","higher vocational","","","","","","","","",""
"2007","Berlin","in school","","","","","","","","",""
"2007","Berlin","inadequately","","","","","","","","",""
"2007","Berlin","middle vocational","","","","","","","","",""
"2007","Berlin","vocational + Abi","","","","","","","","",""
"2007","Brandenburg","general elemantary","","","","","","","","",""
"2007","Brandenburg","higher education","","","","","","","","",""
"2007","Brandenburg","higher vocational","","","","","","","","",""
"2007","Brandenburg","in school","","","","","","","","",""
"2007","Brandenburg","inadequately","","","","","","","","",""
"2007","Brandenburg","middle vocational","","","","","","","","",""
"2007","Brandenburg","vocational + Abi","","","","","","","","",""
"2007","Bremen","general elemantary","","","","","","","","",""
"2007","Bremen","higher education","","","","","","","","",""
"2007","Bremen","higher vocational","","","","","","","","",""
"2007","Bremen","in school","","","","","","","","",""
"2007","Bremen","inadequately","","","","","","","","",""
"2007","Bremen","middle vocational","","","","","","","","",""
"2007","Bremen","vocational + Abi","","","","","","","","",""
"2007","Hamburg","general elemantary","","","","","","","","",""
"2007","Hamburg","higher education","","","","","","","","",""
"2007","Hamburg","higher vocational","","","","","","","","",""
"2007","Hamburg","in school","","","","","","","","",""
"2007","Hamburg","inadequately","","","","","","","","",""
"2007","Hamburg","middle vocational","","","","","","","","",""
"2007","Hamburg","vocational + Abi","","","","","","","","",""
"2007","Hesse","general elemantary","","","","","","","","",""
"2007","Hesse","higher education","","","","","","","","",""
"2007","Hesse","higher vocational","","","","","","","","",""
"2007","Hesse","in school","","","","","","","","",""
"2007","Hesse","inadequately","","","","","","","","",""
"2007","Hesse","middle vocational","","","","","","","","",""
"2007","Hesse","vocational + Abi","","","","","","","","",""
"2007","Lower Saxony","general elemantary","","","","","","","","",""
"2007","Lower Saxony","higher education","","","","","","","","",""
"2007","Lower Saxony","higher vocational","","","","","","","","",""
"2007","Lower Saxony","in school","","","","","","","","",""
"2007","Lower Saxony","inadequately","","","","","","","","",""
"2007","Lower Saxony","middle vocational","","","","","","","","",""
"2007","Lower Saxony","vocational + Abi","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","higher education","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","in school","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","inadequately","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","",""
"2007","North Rhine-Westphalia","general elemantary","","","","","","","","",""
"2007","North Rhine-Westphalia","higher education","","","","","","","","",""
"2007","North Rhine-Westphalia","higher vocational","","","","","","","","",""
"2007","North Rhine-Westphalia","in school","","","","","","","","",""
"2007","North Rhine-Westphalia","inadequately","","","","","","","","",""
"2007","North Rhine-Westphalia","middle vocational","","","","","","","","",""
"2007","North Rhine-Westphalia","vocational + Abi","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","higher education","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","in school","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","",""
"2007","Saxony","general elemantary","","","","","","","","",""
"2007","Saxony","higher education","","","","","","","","",""
"2007","Saxony","higher vocational","","","","","","","","",""
"2007","Saxony","in school","","","","","","","","",""
"2007","Saxony","inadequately","","","","","","","","",""
"2007","Saxony","middle vocational","","","","","","","","",""
"2007","Saxony","vocational + Abi","","","","","","","","",""
"2007","Saxony-Anhalt","general elemantary","","","","","","","","",""
"2007","Saxony-Anhalt","higher education","","","","","","","","",""
"2007","Saxony-Anhalt","higher vocational","","","","","","","","",""
"2007","Saxony-Anhalt","in school","","","","","","","","",""
"2007","Saxony-Anhalt","inadequately","","","","","","","","",""
"2007","Saxony-Anhalt","middle vocational","","","","","","","","",""
"2007","Saxony-Anhalt","vocational + Abi","","","","","","","","",""
"2007","Schleswig-Holstein","general elemantary","","","","","","","","",""
"2007","Schleswig-Holstein","higher education","","","","","","","","",""
"2007","Schleswig-Holstein","higher vocational","","","","","","","","",""
"2007","Schleswig-Holstein","in school","","","","","","","","",""
"2007","Schleswig-Holstein","inadequately","","","","","","","","",""
"2007","Schleswig-Holstein","middle vocational","","","","","","","","",""
"2007","Schleswig-Holstein","vocational + Abi","","","","","","","","",""
"2007","Thuringia","general elemantary","","","","","","","","",""
"2007","Thuringia","higher education","","","","","","","","",""
"2007","Thuringia","higher vocational","","","","","","","","",""
"2007","Thuringia","in school","","","","","","","","",""
"2007","Thuringia","inadequately","","","","","","","","",""
"2007","Thuringia","middle vocational","","","","","","","","",""
"2007","Thuringia","vocational + Abi","","","","","","","","",""
"2008","Baden-Württemberg","general elemantary","","","","","","","","",""
"2008","Baden-Württemberg","higher education","","","","","","","","",""
"2008","Baden-Württemberg","higher vocational","","","","","","","","",""
"2008","Baden-Württemberg","in school","","","","","","","","",""
"2008","Baden-Württemberg","inadequately","","","","","","","","",""
"2008","Baden-Württemberg","middle vocational","","","","","","","","",""
"2008","Baden-Württemberg","vocational + Abi","","","","","","","","",""
"2008","Bavaria","general elemantary","","","","","","","","",""
"2008","Bavaria","higher education","","","","","","","","",""
"2008","Bavaria","higher vocational","","","","","","","","",""
"2008","Bavaria","in school","","","","","","","","",""
"2008","Bavaria","inadequately","","","","","","","","",""
"2008","Bavaria","middle vocational","","","","","","","","",""
"2008","Bavaria","vocational + Abi","","","","","","","","",""
"2008","Berlin","general elemantary","","","","","","","","",""
"2008","Berlin","higher education","","","","","","","","",""
"2008","Berlin","higher vocational","","","","","","","","",""
"2008","Berlin","in school","","","","","","","","",""
"2008","Berlin","inadequately","","","","","","","","",""
"2008","Berlin","middle vocational","","","","","","","","",""
"2008","Berlin","vocational + Abi","","","","","","","","",""
"2008","Brandenburg","general elemantary","","","","","","","","",""
"2008","Brandenburg","higher education","","","","","","","","",""
"2008","Brandenburg","higher vocational","","","","","","","","",""
"2008","Brandenburg","in school","","","","","","","","",""
"2008","Brandenburg","inadequately","","","","","","","","",""
"2008","Brandenburg","middle vocational","","","","","","","","",""
"2008","Brandenburg","vocational + Abi","","","","","","","","",""
"2008","Bremen","general elemantary","","","","","","","","",""
"2008","Bremen","higher education","","","","","","","","",""
"2008","Bremen","higher vocational","","","","","","","","",""
"2008","Bremen","in school","","","","","","","","",""
"2008","Bremen","inadequately","","","","","","","","",""
"2008","Bremen","middle vocational","","","","","","","","",""
"2008","Bremen","vocational + Abi","","","","","","","","",""
"2008","Hamburg","general elemantary","","","","","","","","",""
"2008","Hamburg","higher education","","","","","","","","",""
"2008","Hamburg","higher vocational","","","","","","","","",""
"2008","Hamburg","in school","","","","","","","","",""
"2008","Hamburg","inadequately","","","","","","","","",""
"2008","Hamburg","middle vocational","","","","","","","","",""
"2008","Hamburg","vocational + Abi","","","","","","","","",""
"2008","Hesse","general elemantary","","","","","","","","",""
"2008","Hesse","higher education","","","","","","","","",""
"2008","Hesse","higher vocational","","","","","","","","",""
"2008","Hesse","in school","","","","","","","","",""
"2008","Hesse","inadequately","","","","","","","","",""
"2008","Hesse","middle vocational","","","","","","","","",""
"2008","Hesse","vocational + Abi","","","","","","","","",""
"2008","Lower Saxony","general elemantary","","","","","","","","",""
"2008","Lower Saxony","higher education","","","","","","","","",""
"2008","Lower Saxony","higher vocational","","","","","","","","",""
"2008","Lower Saxony","in school","","","","","","","","",""
"2008","Lower Saxony","inadequately","","","","","","","","",""
"2008","Lower Saxony","middle vocational","","","","","","","","",""
"2008","Lower Saxony","vocational + Abi","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","higher education","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","in school","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","inadequately","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","",""
"2008","North Rhine-Westphalia","general elemantary","","","","","","","","",""
"2008","North Rhine-Westphalia","higher education","","","","","","","","",""
"2008","North Rhine-Westphalia","higher vocational","","","","","","","","",""
"2008","North Rhine-Westphalia","in school","","","","","","","","",""
"2008","North Rhine-Westphalia","inadequately","","","","","","","","",""
"2008","North Rhine-Westphalia","middle vocational","","","","","","","","",""
"2008","North Rhine-Westphalia","vocational + Abi","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","higher education","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","in school","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","",""
"2008","Saxony","general elemantary","","","","","","","","",""
"2008","Saxony","higher education","","","","","","","","",""
"2008","Saxony","higher vocational","","","","","","","","",""
"2008","Saxony","in school","","","","","","","","",""
"2008","Saxony","inadequately","","","","","","","","",""
"2008","Saxony","middle vocational","","","","","","","","",""
"2008","Saxony","vocational + Abi","","","","","","","","",""
"2008","Saxony-Anhalt","general elemantary","","","","","","","","",""
"2008","Saxony-Anhalt","higher education","","","","","","","","",""
"2008","Saxony-Anhalt","higher vocational","","","","","","","","",""
"2008","Saxony-Anhalt","in school","","","","","","","","",""
"2008","Saxony-Anhalt","inadequately","","","","","","","","",""
"2008","Saxony-Anhalt","middle vocational","","","","","","","","",""
"2008","Saxony-Anhalt","vocational + Abi","","","","","","","","",""
"2008","Schleswig-Holstein","general elemantary","","","","","","","","",""
"2008","Schleswig-Holstein","higher education","","","","","","","","",""
"2008","Schleswig-Holstein","higher vocational","","","","","","","","",""
"2008","Schleswig-Holstein","in school","","","","","","","","",""
"2008","Schleswig-Holstein","inadequately","","","","","","","","",""
"2008","Schleswig-Holstein","middle vocational","","","","","","","","",""
"2008","Schleswig-Holstein","vocational + Abi","","","","","","","","",""
"2008","Thuringia","general elemantary","","","","","","","","",""
"2008","Thuringia","higher education","","","","","","","","",""
"2008","Thuringia","higher vocational","","","","","","","","",""
"2008","Thuringia","in school","","","","","","","","",""
"2008","Thuringia","inadequately","","","","","","","","",""
"2008","Thuringia","middle vocational","","","","","","","","",""
"2008","Thuringia","vocational + Abi","","","","","","","","",""
"2009","Baden-Württemberg","general elemantary","","","","","","","","",""
"2009","Baden-Württemberg","higher education","","","","","","","","",""
"2009","Baden-Württemberg","higher vocational","","","","","","","","",""
"2009","Baden-Württemberg","in school","","","","","","","","",""
"2009","Baden-Württemberg","inadequately","","","","","","","","",""
"2009","Baden-Württemberg","middle vocational","","","","","","","","",""
"2009","Baden-Württemberg","vocational + Abi","","","","","","","","",""
"2009","Bavaria","general elemantary","","","","","","","","",""
"2009","Bavaria","higher education","","","","","","","","",""
"2009","Bavaria","higher vocational","","","","","","","","",""
"2009","Bavaria","in school","","","","","","","","",""
"2009","Bavaria","inadequately","","","","","","","","",""
"2009","Bavaria","middle vocational","","","","","","","","",""
"2009","Bavaria","vocational + Abi","","","","","","","","",""
"2009","Berlin","general elemantary","","","","","","","","",""
"2009","Berlin","higher education","","","","","","","","",""
"2009","Berlin","higher vocational","","","","","","","","",""
"2009","Berlin","in school","","","","","","","","",""
"2009","Berlin","inadequately","","","","","","","","",""
"2009","Berlin","middle vocational","","","","","","","","",""
"2009","Berlin","vocational + Abi","","","","","","","","",""
"2009","Brandenburg","general elemantary","","","","","","","","",""
"2009","Brandenburg","higher education","","","","","","","","",""
"2009","Brandenburg","higher vocational","","","","","","","","",""
"2009","Brandenburg","in school","","","","","","","","",""
"2009","Brandenburg","inadequately","","","","","","","","",""
"2009","Brandenburg","middle vocational","","","","","","","","",""
"2009","Brandenburg","vocational + Abi","","","","","","","","",""
"2009","Bremen","general elemantary","","","","","","","","",""
"2009","Bremen","higher education","","","","","","","","",""
"2009","Bremen","higher vocational","","","","","","","","",""
"2009","Bremen","in school","","","","","","","","",""
"2009","Bremen","inadequately","","","","","","","","",""
"2009","Bremen","middle vocational","","","","","","","","",""
"2009","Bremen","vocational + Abi","","","","","","","","",""
"2009","Hamburg","general elemantary","","","","","","","","",""
