"pli0097_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1986","16-34 y.","Part Time","2","","",""
"Min 1x per week","1986","16-34 y.","Not Working","10","","",""
"Min 1x per week","1986","35-65 y.","Full Time","53","0.0208728837645081","0.0156317198139402","0.0261140477150761"
"Min 1x per week","1986","35-65 y.","Part Time","8","","",""
"Min 1x per week","1986","35-65 y.","Not Working","7","","",""
"Min 1x per week","1986","66 and older","Full Time","","","",""
"Min 1x per week","1986","66 and older","Part Time","","","",""
"Min 1x per week","1986","66 and older","Not Working","7","","",""
"Min 1x per month","1986","16-34 y.","Full Time","28","","",""
"Min 1x per month","1986","16-34 y.","Part Time","17","","",""
"Min 1x per month","1986","16-34 y.","Not Working","16","","",""
"Min 1x per month","1986","35-65 y.","Full Time","64","0.0268846599849778","0.0209547047856421","0.0328146151843134"
"Min 1x per month","1986","35-65 y.","Part Time","12","","",""
"Min 1x per month","1986","35-65 y.","Not Working","25","","",""
"Min 1x per month","1986","66 and older","Full Time","1","","",""
"Min 1x per month","1986","66 and older","Part Time","1","","",""
"Min 1x per month","1986","66 and older","Not Working","5","","",""
"Rarely","1986","16-34 y.","Full Time","104","0.0624400632008191","0.0516900781432934","0.0731900482583448"
"Rarely","1986","16-34 y.","Part Time","53","0.0770534467420917","0.0594739568140701","0.0946329366701132"
"Rarely","1986","16-34 y.","Not Working","65","0.0604912400320203","0.0472062907179151","0.0737761893461254"
"Rarely","1986","35-65 y.","Full Time","176","0.0777605478507153","0.0679426505917365","0.0875784451096941"
"Rarely","1986","35-65 y.","Part Time","43","0.0481173644817427","0.0341508691559142","0.0620838598075712"
"Rarely","1986","35-65 y.","Not Working","49","0.0304947694021222","0.0222307805727189","0.0387587582315256"
"Rarely","1986","66 and older","Full Time","","","",""
"Rarely","1986","66 and older","Part Time","1","","",""
"Rarely","1986","66 and older","Not Working","10","","",""
"Never","1986","16-34 y.","Full Time","1805","0.914600252925561","0.902183140197556","0.927017365653567"
"Never","1986","16-34 y.","Part Time","812","0.892511129452483","0.872093255027748","0.912929003877217"
"Never","1986","16-34 y.","Not Working","1146","0.917811762408356","0.90250635534295","0.933117169473763"
"Never","1986","35-65 y.","Full Time","2565","0.874481908399799","0.862335564949151","0.886628251850447"
"Never","1986","35-65 y.","Part Time","839","0.922447724988939","0.904993001409551","0.939902448568327"
"Never","1986","35-65 y.","Not Working","1582","0.944861985984251","0.933891857491979","0.955832114476523"
"Never","1986","66 and older","Full Time","13","","",""
"Never","1986","66 and older","Part Time","26","","",""
"Never","1986","66 and older","Not Working","962","0.978081746721844","0.968933432157238","0.987230061286449"
"Daily","1987","16-34 y.","Full Time","","","",""
"Daily","1987","16-34 y.","Part Time","","","",""
"Daily","1987","16-34 y.","Not Working","","","",""
"Daily","1987","35-65 y.","Full Time","","","",""
"Daily","1987","35-65 y.","Part Time","","","",""
"Daily","1987","35-65 y.","Not Working","","","",""
"Daily","1987","66 and older","Full Time","","","",""
"Daily","1987","66 and older","Part Time","","","",""
"Daily","1987","66 and older","Not Working","","","",""
"Min 1x per week","1987","16-34 y.","Full Time","","","",""
"Min 1x per week","1987","16-34 y.","Part Time","","","",""
"Min 1x per week","1987","16-34 y.","Not Working","","","",""
"Min 1x per week","1987","35-65 y.","Full Time","","","",""
"Min 1x per week","1987","35-65 y.","Part Time","","","",""
"Min 1x per week","1987","35-65 y.","Not Working","","","",""
"Min 1x per week","1987","66 and older","Full Time","","","",""
"Min 1x per week","1987","66 and older","Part Time","","","",""
"Min 1x per week","1987","66 and older","Not Working","","","",""
"Min 1x per month","1987","16-34 y.","Full Time","","","",""
"Min 1x per month","1987","16-34 y.","Part Time","","","",""
"Min 1x per month","1987","16-34 y.","Not Working","","","",""
"Min 1x per month","1987","35-65 y.","Full Time","","","",""
"Min 1x per month","1987","35-65 y.","Part Time","","","",""
"Min 1x per month","1987","35-65 y.","Not Working","","","",""
"Min 1x per month","1987","66 and older","Full Time","","","",""
"Min 1x per month","1987","66 and older","Part Time","","","",""
"Min 1x per month","1987","66 and older","Not Working","","","",""
"Rarely","1987","16-34 y.","Full Time","","","",""
"Rarely","1987","16-34 y.","Part Time","","","",""
"Rarely","1987","16-34 y.","Not Working","","","",""
"Rarely","1987","35-65 y.","Full Time","","","",""
"Rarely","1987","35-65 y.","Part Time","","","",""
"Rarely","1987","35-65 y.","Not Working","","","",""
"Rarely","1987","66 and older","Full Time","","","",""
"Rarely","1987","66 and older","Part Time","","","",""
"Rarely","1987","66 and older","Not Working","","","",""
"Never","1987","16-34 y.","Full Time","","","",""
"Never","1987","16-34 y.","Part Time","","","",""
"Never","1987","16-34 y.","Not Working","","","",""
"Never","1987","35-65 y.","Full Time","","","",""
"Never","1987","35-65 y.","Part Time","","","",""
"Never","1987","35-65 y.","Not Working","","","",""
"Never","1987","66 and older","Full Time","","","",""
"Never","1987","66 and older","Part Time","","","",""
"Never","1987","66 and older","Not Working","","","",""
"Daily","1988","16-34 y.","Full Time","","","",""
"Daily","1988","16-34 y.","Part Time","","","",""
"Daily","1988","16-34 y.","Not Working","","","",""
"Daily","1988","35-65 y.","Full Time","","","",""
"Daily","1988","35-65 y.","Part Time","","","",""
"Daily","1988","35-65 y.","Not Working","","","",""
"Daily","1988","66 and older","Full Time","","","",""
"Daily","1988","66 and older","Part Time","","","",""
"Daily","1988","66 and older","Not Working","","","",""
"Min 1x per week","1988","16-34 y.","Full Time","7","","",""
"Min 1x per week","1988","16-34 y.","Part Time","8","","",""
"Min 1x per week","1988","16-34 y.","Not Working","4","","",""
"Min 1x per week","1988","35-65 y.","Full Time","34","0.0152244682283329","0.0105377220046939","0.0199112144519719"
"Min 1x per week","1988","35-65 y.","Part Time","5","","",""
"Min 1x per week","1988","35-65 y.","Not Working","8","","",""
"Min 1x per week","1988","66 and older","Full Time","","","",""
"Min 1x per week","1988","66 and older","Part Time","","","",""
"Min 1x per week","1988","66 and older","Not Working","3","","",""
"Min 1x per month","1988","16-34 y.","Full Time","12","","",""
"Min 1x per month","1988","16-34 y.","Part Time","5","","",""
"Min 1x per month","1988","16-34 y.","Not Working","10","","",""
"Min 1x per month","1988","35-65 y.","Full Time","53","0.0247647978789211","0.0188163477367164","0.0307132480211258"
"Min 1x per month","1988","35-65 y.","Part Time","20","","",""
"Min 1x per month","1988","35-65 y.","Not Working","15","","",""
"Min 1x per month","1988","66 and older","Full Time","1","","",""
"Min 1x per month","1988","66 and older","Part Time","","","",""
"Min 1x per month","1988","66 and older","Not Working","8","","",""
"Rarely","1988","16-34 y.","Full Time","88","0.0568355959455663","0.0464820689907414","0.0671891229003912"
"Rarely","1988","16-34 y.","Part Time","54","0.0789258280946351","0.0609162561282954","0.0969354000609749"
"Rarely","1988","16-34 y.","Not Working","54","0.0613817372876048","0.0468702869103452","0.0758931876648643"
"Rarely","1988","35-65 y.","Full Time","179","0.0833037616841344","0.0727264140412981","0.0938811093269708"
"Rarely","1988","35-65 y.","Part Time","56","0.0624470572493132","0.0469541762530559","0.0779399382455705"
"Rarely","1988","35-65 y.","Not Working","59","0.0470876949328042","0.0363320826135342","0.0578433072520742"
"Rarely","1988","66 and older","Full Time","1","","",""
"Rarely","1988","66 and older","Part Time","1","","",""
"Rarely","1988","66 and older","Not Working","17","","",""
"Never","1988","16-34 y.","Full Time","1814","0.930753855649984","0.919401143433139","0.94210656786683"
"Never","1988","16-34 y.","Part Time","794","0.909007474190607","0.889797220391734","0.92821772798948"
"Never","1988","16-34 y.","Not Working","983","0.917703227084388","0.901088650984283","0.934317803184493"
"Never","1988","35-65 y.","Full Time","2356","0.876706972208611","0.864122696156291","0.889291248260932"
"Never","1988","35-65 y.","Part Time","856","0.906891434179296","0.888285530681784","0.925497337676808"
"Never","1988","35-65 y.","Not Working","1408","0.934315281447888","0.921736636618299","0.946893926277478"
"Never","1988","66 and older","Full Time","14","","",""
"Never","1988","66 and older","Part Time","31","0.971390220440421","0.913630215585707","1.02915022529514"
"Never","1988","66 and older","Not Working","957","0.97434059722937","0.964466244273527","0.984214950185213"
"Daily","1989","16-34 y.","Full Time","","","",""
"Daily","1989","16-34 y.","Part Time","","","",""
"Daily","1989","16-34 y.","Not Working","","","",""
"Daily","1989","35-65 y.","Full Time","","","",""
"Daily","1989","35-65 y.","Part Time","","","",""
"Daily","1989","35-65 y.","Not Working","","","",""
"Daily","1989","66 and older","Full Time","","","",""
"Daily","1989","66 and older","Part Time","","","",""
"Daily","1989","66 and older","Not Working","","","",""
"Min 1x per week","1989","16-34 y.","Full Time","","","",""
"Min 1x per week","1989","16-34 y.","Part Time","","","",""
"Min 1x per week","1989","16-34 y.","Not Working","","","",""
"Min 1x per week","1989","35-65 y.","Full Time","","","",""
"Min 1x per week","1989","35-65 y.","Part Time","","","",""
"Min 1x per week","1989","35-65 y.","Not Working","","","",""
"Min 1x per week","1989","66 and older","Full Time","","","",""
"Min 1x per week","1989","66 and older","Part Time","","","",""
"Min 1x per week","1989","66 and older","Not Working","","","",""
"Min 1x per month","1989","16-34 y.","Full Time","","","",""
"Min 1x per month","1989","16-34 y.","Part Time","","","",""
"Min 1x per month","1989","16-34 y.","Not Working","","","",""
"Min 1x per month","1989","35-65 y.","Full Time","","","",""
"Min 1x per month","1989","35-65 y.","Part Time","","","",""
"Min 1x per month","1989","35-65 y.","Not Working","","","",""
"Min 1x per month","1989","66 and older","Full Time","","","",""
"Min 1x per month","1989","66 and older","Part Time","","","",""
"Min 1x per month","1989","66 and older","Not Working","","","",""
"Rarely","1989","16-34 y.","Full Time","","","",""
"Rarely","1989","16-34 y.","Part Time","","","",""
"Rarely","1989","16-34 y.","Not Working","","","",""
"Rarely","1989","35-65 y.","Full Time","","","",""
"Rarely","1989","35-65 y.","Part Time","","","",""
"Rarely","1989","35-65 y.","Not Working","","","",""
"Rarely","1989","66 and older","Full Time","","","",""
"Rarely","1989","66 and older","Part Time","","","",""
"Rarely","1989","66 and older","Not Working","","","",""
"Never","1989","16-34 y.","Full Time","","","",""
"Never","1989","16-34 y.","Part Time","","","",""
"Never","1989","16-34 y.","Not Working","","","",""
"Never","1989","35-65 y.","Full Time","","","",""
"Never","1989","35-65 y.","Part Time","","","",""
"Never","1989","35-65 y.","Not Working","","","",""
"Never","1989","66 and older","Full Time","","","",""
"Never","1989","66 and older","Part Time","","","",""
"Never","1989","66 and older","Not Working","","","",""
"Daily","1990","16-34 y.","Full Time","4","","",""
"Daily","1990","16-34 y.","Part Time","1","","",""
"Daily","1990","16-34 y.","Not Working","","","",""
"Daily","1990","35-65 y.","Full Time","8","","",""
"Daily","1990","35-65 y.","Part Time","","","",""
"Daily","1990","35-65 y.","Not Working","8","","",""
"Daily","1990","66 and older","Full Time","","","",""
"Daily","1990","66 and older","Part Time","","","",""
"Daily","1990","66 and older","Not Working","3","","",""
"Min 1x per week","1990","16-34 y.","Full Time","5","","",""
"Min 1x per week","1990","16-34 y.","Part Time","2","","",""
"Min 1x per week","1990","16-34 y.","Not Working","2","","",""
"Min 1x per week","1990","35-65 y.","Full Time","50","0.0240927335505001","0.018092818865466","0.0300926482355341"
"Min 1x per week","1990","35-65 y.","Part Time","6","","",""
"Min 1x per week","1990","35-65 y.","Not Working","10","","",""
"Min 1x per week","1990","66 and older","Full Time","1","","",""
"Min 1x per week","1990","66 and older","Part Time","","","",""
"Min 1x per week","1990","66 and older","Not Working","5","","",""
"Min 1x per month","1990","16-34 y.","Full Time","36","0.0210161693310111","0.014569915928604","0.0274624227334181"
"Min 1x per month","1990","16-34 y.","Part Time","11","","",""
"Min 1x per month","1990","16-34 y.","Not Working","19","","",""
"Min 1x per month","1990","35-65 y.","Full Time","86","0.0449792663714996","0.0368694626303087","0.0530890701126905"
"Min 1x per month","1990","35-65 y.","Part Time","21","","",""
"Min 1x per month","1990","35-65 y.","Not Working","27","","",""
"Min 1x per month","1990","66 and older","Full Time","1","","",""
"Min 1x per month","1990","66 and older","Part Time","1","","",""
"Min 1x per month","1990","66 and older","Not Working","11","","",""
"Rarely","1990","16-34 y.","Full Time","215","0.135810906027442","0.120414670415013","0.151207141639871"
"Rarely","1990","16-34 y.","Part Time","117","0.172376884746042","0.146665430239094","0.198088339252989"
"Rarely","1990","16-34 y.","Not Working","83","0.104990173021742","0.0851171827126238","0.12486316333086"
"Rarely","1990","35-65 y.","Full Time","383","0.18291027127503","0.16778331042551","0.198037232124551"
"Rarely","1990","35-65 y.","Part Time","109","0.135394971505534","0.112607334586196","0.158182608424873"
"Rarely","1990","35-65 y.","Not Working","135","0.111316848586919","0.0948472525120216","0.127786444661816"
"Rarely","1990","66 and older","Full Time","1","","",""
"Rarely","1990","66 and older","Part Time","1","","",""
"Rarely","1990","66 and older","Not Working","72","0.0639949185877987","0.0488936178468721","0.0790962193287253"
"Never","1990","16-34 y.","Full Time","1642","0.839144783985007","0.822633575602021","0.855655992367993"
"Never","1990","16-34 y.","Part Time","698","0.807170022759686","0.780314066992501","0.83402597852687"
"Never","1990","16-34 y.","Not Working","810","0.863691416124991","0.841447261886291","0.885935570363691"
"Never","1990","35-65 y.","Full Time","1982","0.744949659297443","0.727893777510269","0.762005541084617"
"Never","1990","35-65 y.","Part Time","730","0.830453749827541","0.805462328014187","0.855445171640896"
"Never","1990","35-65 y.","Not Working","1221","0.850478595030439","0.831805667924934","0.869151522135944"
"Never","1990","66 and older","Full Time","11","","",""
"Never","1990","66 and older","Part Time","28","","",""
"Never","1990","66 and older","Not Working","918","0.917636510311262","0.900673410410257","0.934599610212268"
"Daily","1991","16-34 y.","Full Time","","","",""
"Daily","1991","16-34 y.","Part Time","","","",""
"Daily","1991","16-34 y.","Not Working","","","",""
"Daily","1991","35-65 y.","Full Time","","","",""
"Daily","1991","35-65 y.","Part Time","","","",""
"Daily","1991","35-65 y.","Not Working","","","",""
"Daily","1991","66 and older","Full Time","","","",""
"Daily","1991","66 and older","Part Time","","","",""
"Daily","1991","66 and older","Not Working","","","",""
"Min 1x per week","1991","16-34 y.","Full Time","","","",""
"Min 1x per week","1991","16-34 y.","Part Time","","","",""
"Min 1x per week","1991","16-34 y.","Not Working","","","",""
"Min 1x per week","1991","35-65 y.","Full Time","","","",""
"Min 1x per week","1991","35-65 y.","Part Time","","","",""
"Min 1x per week","1991","35-65 y.","Not Working","","","",""
"Min 1x per week","1991","66 and older","Full Time","","","",""
"Min 1x per week","1991","66 and older","Part Time","","","",""
"Min 1x per week","1991","66 and older","Not Working","","","",""
"Min 1x per month","1991","16-34 y.","Full Time","","","",""
"Min 1x per month","1991","16-34 y.","Part Time","","","",""
"Min 1x per month","1991","16-34 y.","Not Working","","","",""
"Min 1x per month","1991","35-65 y.","Full Time","","","",""
"Min 1x per month","1991","35-65 y.","Part Time","","","",""
"Min 1x per month","1991","35-65 y.","Not Working","","","",""
"Min 1x per month","1991","66 and older","Full Time","","","",""
"Min 1x per month","1991","66 and older","Part Time","","","",""
"Min 1x per month","1991","66 and older","Not Working","","","",""
"Rarely","1991","16-34 y.","Full Time","","","",""
"Rarely","1991","16-34 y.","Part Time","","","",""
"Rarely","1991","16-34 y.","Not Working","","","",""
"Rarely","1991","35-65 y.","Full Time","","","",""
"Rarely","1991","35-65 y.","Part Time","","","",""
"Rarely","1991","35-65 y.","Not Working","","","",""
"Rarely","1991","66 and older","Full Time","","","",""
"Rarely","1991","66 and older","Part Time","","","",""
"Rarely","1991","66 and older","Not Working","","","",""
"Never","1991","16-34 y.","Full Time","","","",""
"Never","1991","16-34 y.","Part Time","","","",""
"Never","1991","16-34 y.","Not Working","","","",""
"Never","1991","35-65 y.","Full Time","","","",""
"Never","1991","35-65 y.","Part Time","","","",""
"Never","1991","35-65 y.","Not Working","","","",""
"Never","1991","66 and older","Full Time","","","",""
"Never","1991","66 and older","Part Time","","","",""
"Never","1991","66 and older","Not Working","","","",""
"Daily","1992","16-34 y.","Full Time","","","",""
"Daily","1992","16-34 y.","Part Time","","","",""
"Daily","1992","16-34 y.","Not Working","","","",""
"Daily","1992","35-65 y.","Full Time","","","",""
"Daily","1992","35-65 y.","Part Time","","","",""
"Daily","1992","35-65 y.","Not Working","","","",""
"Daily","1992","66 and older","Full Time","","","",""
"Daily","1992","66 and older","Part Time","","","",""
"Daily","1992","66 and older","Not Working","","","",""
"Min 1x per week","1992","16-34 y.","Full Time","15","","",""
"Min 1x per week","1992","16-34 y.","Part Time","2","","",""
"Min 1x per week","1992","16-34 y.","Not Working","4","","",""
"Min 1x per week","1992","35-65 y.","Full Time","65","0.0163861064281413","0.0123711933223077","0.0204010195339749"
"Min 1x per week","1992","35-65 y.","Part Time","8","","",""
"Min 1x per week","1992","35-65 y.","Not Working","11","","",""
"Min 1x per week","1992","66 and older","Full Time","","","",""
"Min 1x per week","1992","66 and older","Part Time","","","",""
"Min 1x per week","1992","66 and older","Not Working","6","","",""
"Min 1x per month","1992","16-34 y.","Full Time","27","","",""
"Min 1x per month","1992","16-34 y.","Part Time","19","","",""
"Min 1x per month","1992","16-34 y.","Not Working","6","","",""
"Min 1x per month","1992","35-65 y.","Full Time","93","0.0237149947347779","0.0189029931328804","0.0285269963366755"
"Min 1x per month","1992","35-65 y.","Part Time","23","","",""
"Min 1x per month","1992","35-65 y.","Not Working","38","0.0272793058702513","0.0194170260106342","0.0351415857298684"
"Min 1x per month","1992","66 and older","Full Time","2","","",""
"Min 1x per month","1992","66 and older","Part Time","","","",""
"Min 1x per month","1992","66 and older","Not Working","24","","",""
"Rarely","1992","16-34 y.","Full Time","137","0.0545598759111086","0.0459369791572873","0.0631827726649299"
"Rarely","1992","16-34 y.","Part Time","68","0.0665255091161163","0.0521539981844358","0.0808970200477968"
"Rarely","1992","16-34 y.","Not Working","56","0.0572427172838582","0.0437457240975223","0.0707397104701942"
"Rarely","1992","35-65 y.","Full Time","264","0.0757021739969005","0.0673367861894736","0.0840675618043275"
"Rarely","1992","35-65 y.","Part Time","86","0.0683568189862338","0.0545803677483049","0.0821332702241628"
"Rarely","1992","35-65 y.","Not Working","84","0.0596741168274661","0.0482408600175893","0.0711073736373429"
"Rarely","1992","66 and older","Full Time","","","",""
"Rarely","1992","66 and older","Part Time","2","","",""
"Rarely","1992","66 and older","Not Working","37","0.0247575396099929","0.0166210126950548","0.032894066524931"
"Never","1992","16-34 y.","Full Time","2486","0.926969212375649","0.91709084595302","0.936847578798279"
"Never","1992","16-34 y.","Part Time","1066","0.916266384348618","0.900292229206072","0.932240539491165"
"Never","1992","16-34 y.","Not Working","1072","0.934626712622636","0.920265331191512","0.948988094053759"
"Never","1992","35-65 y.","Full Time","3419","0.88419672484018","0.874077183951175","0.894316265729186"
"Never","1992","35-65 y.","Part Time","1172","0.900115541833883","0.883746633312169","0.916484450355596"
"Never","1992","35-65 y.","Not Working","1516","0.907143616814775","0.89313543823871","0.921151795390839"
"Never","1992","66 and older","Full Time","9","","",""
"Never","1992","66 and older","Part Time","23","","",""
"Never","1992","66 and older","Not Working","1334","0.951191572324227","0.939908940174822","0.962474204473633"
"Daily","1993","16-34 y.","Full Time","","","",""
"Daily","1993","16-34 y.","Part Time","","","",""
"Daily","1993","16-34 y.","Not Working","","","",""
"Daily","1993","35-65 y.","Full Time","","","",""
"Daily","1993","35-65 y.","Part Time","","","",""
"Daily","1993","35-65 y.","Not Working","","","",""
"Daily","1993","66 and older","Full Time","","","",""
"Daily","1993","66 and older","Part Time","","","",""
"Daily","1993","66 and older","Not Working","","","",""
"Min 1x per week","1993","16-34 y.","Full Time","","","",""
"Min 1x per week","1993","16-34 y.","Part Time","","","",""
"Min 1x per week","1993","16-34 y.","Not Working","","","",""
"Min 1x per week","1993","35-65 y.","Full Time","","","",""
"Min 1x per week","1993","35-65 y.","Part Time","","","",""
"Min 1x per week","1993","35-65 y.","Not Working","","","",""
"Min 1x per week","1993","66 and older","Full Time","","","",""
"Min 1x per week","1993","66 and older","Part Time","","","",""
"Min 1x per week","1993","66 and older","Not Working","","","",""
"Min 1x per month","1993","16-34 y.","Full Time","","","",""
"Min 1x per month","1993","16-34 y.","Part Time","","","",""
"Min 1x per month","1993","16-34 y.","Not Working","","","",""
"Min 1x per month","1993","35-65 y.","Full Time","","","",""
"Min 1x per month","1993","35-65 y.","Part Time","","","",""
"Min 1x per month","1993","35-65 y.","Not Working","","","",""
"Min 1x per month","1993","66 and older","Full Time","","","",""
"Min 1x per month","1993","66 and older","Part Time","","","",""
"Min 1x per month","1993","66 and older","Not Working","","","",""
"Rarely","1993","16-34 y.","Full Time","","","",""
"Rarely","1993","16-34 y.","Part Time","","","",""
"Rarely","1993","16-34 y.","Not Working","","","",""
"Rarely","1993","35-65 y.","Full Time","","","",""
"Rarely","1993","35-65 y.","Part Time","","","",""
"Rarely","1993","35-65 y.","Not Working","","","",""
"Rarely","1993","66 and older","Full Time","","","",""
"Rarely","1993","66 and older","Part Time","","","",""
"Rarely","1993","66 and older","Not Working","","","",""
"Never","1993","16-34 y.","Full Time","","","",""
"Never","1993","16-34 y.","Part Time","","","",""
"Never","1993","16-34 y.","Not Working","","","",""
"Never","1993","35-65 y.","Full Time","","","",""
"Never","1993","35-65 y.","Part Time","","","",""
"Never","1993","35-65 y.","Not Working","","","",""
"Never","1993","66 and older","Full Time","","","",""
"Never","1993","66 and older","Part Time","","","",""
"Never","1993","66 and older","Not Working","","","",""
"Daily","1994","16-34 y.","Full Time","","","",""
"Daily","1994","16-34 y.","Part Time","","","",""
"Daily","1994","16-34 y.","Not Working","","","",""
"Daily","1994","35-65 y.","Full Time","","","",""
"Daily","1994","35-65 y.","Part Time","","","",""
"Daily","1994","35-65 y.","Not Working","","","",""
"Daily","1994","66 and older","Full Time","","","",""
"Daily","1994","66 and older","Part Time","","","",""
"Daily","1994","66 and older","Not Working","","","",""
"Min 1x per week","1994","16-34 y.","Full Time","9","","",""
"Min 1x per week","1994","16-34 y.","Part Time","3","","",""
"Min 1x per week","1994","16-34 y.","Not Working","5","","",""
"Min 1x per week","1994","35-65 y.","Full Time","63","0.0172622937850953","0.0129015647614456","0.021623022808745"
"Min 1x per week","1994","35-65 y.","Part Time","8","","",""
"Min 1x per week","1994","35-65 y.","Not Working","13","","",""
"Min 1x per week","1994","66 and older","Full Time","1","","",""
"Min 1x per week","1994","66 and older","Part Time","","","",""
"Min 1x per week","1994","66 and older","Not Working","4","","",""
"Min 1x per month","1994","16-34 y.","Full Time","26","","",""
"Min 1x per month","1994","16-34 y.","Part Time","12","","",""
"Min 1x per month","1994","16-34 y.","Not Working","8","","",""
"Min 1x per month","1994","35-65 y.","Full Time","82","0.0209046492807689","0.0161147655023901","0.0256945330591478"
"Min 1x per month","1994","35-65 y.","Part Time","23","","",""
"Min 1x per month","1994","35-65 y.","Not Working","39","0.0220837321141046","0.0153908269633554","0.0287766372648539"
"Min 1x per month","1994","66 and older","Full Time","","","",""
"Min 1x per month","1994","66 and older","Part Time","","","",""
"Min 1x per month","1994","66 and older","Not Working","20","","",""
"Rarely","1994","16-34 y.","Full Time","127","0.0551498435715785","0.0461855754179724","0.0641141117251846"
"Rarely","1994","16-34 y.","Part Time","59","0.0631630985768387","0.0486486321003102","0.0776775650533672"
"Rarely","1994","16-34 y.","Not Working","71","0.0634288549092638","0.0497014058205596","0.077156303997968"
"Rarely","1994","35-65 y.","Full Time","283","0.0904191032395025","0.0808175432022155","0.10002066327679"
"Rarely","1994","35-65 y.","Part Time","90","0.0762584263979136","0.0614977432551167","0.0910191095407106"
"Rarely","1994","35-65 y.","Not Working","82","0.0474997262151204","0.0378123602277573","0.0571870922024836"
"Rarely","1994","66 and older","Full Time","3","","",""
"Rarely","1994","66 and older","Part Time","6","","",""
"Rarely","1994","66 and older","Not Working","62","0.0479131063419404","0.0369007660005398","0.058925446683341"
"Never","1994","16-34 y.","Full Time","2329","0.932044961690074","0.922161923134104","0.941928000246044"
"Never","1994","16-34 y.","Part Time","1005","0.921768689048867","0.905745880313463","0.937791497784271"
"Never","1994","16-34 y.","Not Working","1127","0.926433698633815","0.911730133410206","0.941137263857423"
"Never","1994","35-65 y.","Full Time","2999","0.871413953694633","0.860206673877719","0.882621233511548"
