"party","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"NPD Combination","1984","35-65 y.","Not Working","","","","","6"
"NPD Combination","1984","16-34 y.","Part Time","","","","","6"
"NPD Combination","1984","16-34 y.","Not Working","","","","","6"
"NPD Combination","1984","35-65 y.","Part Time","","","","","6"
"NPD Combination","1984","35-65 y.","Full Time","","","","","6"
"NPD Combination","1984","66 and older","Full Time","","","","","6"
"NPD Combination","1984","66 and older","Part Time","","","","","6"
"NPD Combination","1984","66 and older","Not Working","","","","","6"
"Other","1984","35-65 y.","Full Time","10","","","","8"
"Other","1984","16-34 y.","Part Time","7","","","","8"
"Other","1984","16-34 y.","Not Working","7","","","","8"
"Other","1984","35-65 y.","Part Time","2","","","","8"
"Other","1984","16-34 y.","Full Time","5","","","","8"
"Other","1984","35-65 y.","Not Working","3","","","","8"
"Other","1984","66 and older","Full Time","","","","","8"
"Other","1984","66 and older","Part Time","","","","","8"
"Other","1984","66 and older","Not Working","6","","","","8"
"PDS/Linke","1984","16-34 y.","Full Time","","","","","5"
"PDS/Linke","1984","66 and older","Not Working","","","","","5"
"PDS/Linke","1984","35-65 y.","Not Working","","","","","5"
"PDS/Linke","1984","16-34 y.","Part Time","","","","","5"
"PDS/Linke","1984","16-34 y.","Not Working","","","","","5"
"PDS/Linke","1984","35-65 y.","Full Time","","","","","5"
"PDS/Linke","1984","35-65 y.","Part Time","","","","","5"
"PDS/Linke","1984","66 and older","Full Time","","","","","5"
"PDS/Linke","1984","66 and older","Part Time","","","","","5"
"SPD","1984","35-65 y.","Not Working","509","0.452056684051533","0.421996047710595","0.482117320392471","2"
"SPD","1984","66 and older","Part Time","4","","","","2"
"SPD","1984","16-34 y.","Part Time","192","0.413235014708084","0.366475074932974","0.459994954483194","2"
"SPD","1984","35-65 y.","Part Time","289","0.504357588395116","0.462381366175703","0.546333810614528","2"
"SPD","1984","66 and older","Not Working","312","0.428621522988924","0.392844570223589","0.464398475754259","2"
"SPD","1984","16-34 y.","Full Time","567","0.49727688585007","0.466757040985427","0.527796730714712","2"
"SPD","1984","35-65 y.","Full Time","1006","0.460887579714368","0.438819871835169","0.482955287593566","2"
"SPD","1984","16-34 y.","Not Working","293","0.407087569774188","0.369054771957242","0.445120367591135","2"
"SPD","1984","66 and older","Full Time","3","","","","2"
"AfD","1985","35-65 y.","Not Working","","","","","7"
"AfD","1985","66 and older","Part Time","","","","","7"
"AfD","1985","66 and older","Not Working","","","","","7"
"AfD","1985","16-34 y.","Full Time","","","","","7"
"AfD","1985","16-34 y.","Part Time","","","","","7"
"AfD","1985","16-34 y.","Not Working","","","","","7"
"AfD","1985","35-65 y.","Full Time","","","","","7"
"AfD","1985","35-65 y.","Part Time","","","","","7"
"AfD","1985","66 and older","Full Time","","","","","7"
"CDU/CSU","1985","16-34 y.","Not Working","161","0.343357508623784","0.303382716541908","0.383332300705661","1"
"CDU/CSU","1985","16-34 y.","Part Time","133","0.357399139823393","0.310138788479696","0.40465949116709","1"
"CDU/CSU","1985","16-34 y.","Full Time","278","0.347962139435602","0.31718299239091","0.378741286480294","1"
"CDU/CSU","1985","66 and older","Full Time","12","","","","1"
"CDU/CSU","1985","35-65 y.","Part Time","228","0.42305654665668","0.382283386426302","0.463829706887058","1"
"CDU/CSU","1985","35-65 y.","Not Working","456","0.498286232225482","0.46675601367253","0.529816450778434","1"
"CDU/CSU","1985","66 and older","Not Working","339","0.517353022034302","0.478819374304297","0.555886669764308","1"
"CDU/CSU","1985","35-65 y.","Full Time","702","0.460163514710092","0.436512717460876","0.483814311959308","1"
"CDU/CSU","1985","66 and older","Part Time","16","","","","1"
"FDP","1985","66 and older","Full Time","","","","","3"
"FDP","1985","16-34 y.","Not Working","17","","","","3"
"FDP","1985","16-34 y.","Full Time","22","","","","3"
"FDP","1985","16-34 y.","Part Time","7","","","","3"
"FDP","1985","35-65 y.","Full Time","66","0.0453989183028925","0.0355203890257782","0.0552774475800067","3"
"FDP","1985","35-65 y.","Part Time","15","","","","3"
"FDP","1985","35-65 y.","Not Working","35","0.0356385729269652","0.0239478976950464","0.0473292481588841","3"
"FDP","1985","66 and older","Part Time","2","","","","3"
"FDP","1985","66 and older","Not Working","34","0.0574979231494083","0.039546492361505","0.0754493539373115","3"
"NPD Combination","1985","16-34 y.","Full Time","","","","","6"
"NPD Combination","1985","16-34 y.","Part Time","","","","","6"
"NPD Combination","1985","16-34 y.","Not Working","","","","","6"
"NPD Combination","1985","35-65 y.","Part Time","","","","","6"
"NPD Combination","1985","35-65 y.","Not Working","","","","","6"
"NPD Combination","1985","35-65 y.","Full Time","","","","","6"
"NPD Combination","1985","66 and older","Full Time","","","","","6"
"NPD Combination","1985","66 and older","Part Time","","","","","6"
"NPD Combination","1985","66 and older","Not Working","","","","","6"
"Other","1985","35-65 y.","Part Time","2","","","","8"
"Other","1985","35-65 y.","Full Time","12","","","","8"
"Other","1985","16-34 y.","Full Time","2","","","","8"
"Other","1985","16-34 y.","Part Time","3","","","","8"
"Other","1985","16-34 y.","Not Working","8","","","","8"
"Other","1985","35-65 y.","Not Working","5","","","","8"
"Other","1985","66 and older","Full Time","","","","","8"
"Other","1985","66 and older","Part Time","","","","","8"
"Other","1985","66 and older","Not Working","4","","","","8"
"PDS/Linke","1985","16-34 y.","Full Time","","","","","5"
"PDS/Linke","1985","66 and older","Not Working","","","","","5"
"PDS/Linke","1985","35-65 y.","Not Working","","","","","5"
"PDS/Linke","1985","16-34 y.","Part Time","","","","","5"
"PDS/Linke","1985","16-34 y.","Not Working","","","","","5"
"PDS/Linke","1985","35-65 y.","Full Time","","","","","5"
"PDS/Linke","1985","35-65 y.","Part Time","","","","","5"
"PDS/Linke","1985","66 and older","Full Time","","","","","5"
"PDS/Linke","1985","66 and older","Part Time","","","","","5"
"SPD","1985","16-34 y.","Full Time","518","0.514866034990639","0.482571269183925","0.547160800797353","2"
"SPD","1985","35-65 y.","Not Working","439","0.437513891171333","0.406230678159149","0.468797104183517","2"
"SPD","1985","16-34 y.","Part Time","168","0.410994745398636","0.362474022519052","0.459515468278219","2"
"SPD","1985","35-65 y.","Part Time","299","0.513067679569132","0.471817089172718","0.554318269965546","2"
"SPD","1985","66 and older","Not Working","266","0.414862491956478","0.376868678438449","0.452856305474506","2"
"SPD","1985","66 and older","Part Time","4","","","","2"
"SPD","1985","35-65 y.","Full Time","873","0.457279715263848","0.433640254102807","0.480919176424889","2"
"SPD","1985","16-34 y.","Not Working","239","0.371321031060756","0.330645082661912","0.4119969794596","2"
"SPD","1985","66 and older","Full Time","2","","","","2"
"AfD","1986","35-65 y.","Not Working","","","","","7"
"AfD","1986","66 and older","Not Working","","","","","7"
"AfD","1986","66 and older","Part Time","","","","","7"
"AfD","1986","16-34 y.","Full Time","","","","","7"
"AfD","1986","16-34 y.","Part Time","","","","","7"
"AfD","1986","16-34 y.","Not Working","","","","","7"
"AfD","1986","35-65 y.","Full Time","","","","","7"
"AfD","1986","35-65 y.","Part Time","","","","","7"
"AfD","1986","66 and older","Full Time","","","","","7"
"CDU/CSU","1986","16-34 y.","Full Time","277","0.357142255180715","0.325430056561426","0.388854453800004","1"
"CDU/CSU","1986","16-34 y.","Part Time","127","0.345555319765984","0.298479236748722","0.392631402783245","1"
"CDU/CSU","1986","16-34 y.","Not Working","140","0.306608798412401","0.266071820665271","0.34714577615953","1"
"CDU/CSU","1986","35-65 y.","Full Time","685","0.460009700759908","0.4358440475402","0.484175353979616","1"
"CDU/CSU","1986","35-65 y.","Part Time","217","0.437318338588695","0.394966427840954","0.479670249336435","1"
"CDU/CSU","1986","66 and older","Full Time","7","","","","1"
"CDU/CSU","1986","35-65 y.","Not Working","445","0.499426882761755","0.467429357481063","0.531424408042446","1"
"CDU/CSU","1986","66 and older","Not Working","292","0.506886142803121","0.4664072993175","0.547364986288742","1"
"CDU/CSU","1986","66 and older","Part Time","14","","","","1"
"FDP","1986","16-34 y.","Not Working","10","","","","3"
"FDP","1986","66 and older","Full Time","","","","","3"
"FDP","1986","16-34 y.","Part Time","5","","","","3"
"FDP","1986","16-34 y.","Full Time","23","","","","3"
"FDP","1986","35-65 y.","Full Time","65","0.0436741086570156","0.033764943953878","0.0535832733601532","3"
"FDP","1986","35-65 y.","Part Time","11","","","","3"
"FDP","1986","35-65 y.","Not Working","19","","","","3"
"FDP","1986","66 and older","Not Working","35","0.0555644553227205","0.0370170152883822","0.0741118953570587","3"
"FDP","1986","66 and older","Part Time","2","","","","3"
"NPD Combination","1986","16-34 y.","Part Time","","","","","6"
"NPD Combination","1986","16-34 y.","Full Time","","","","","6"
"NPD Combination","1986","16-34 y.","Not Working","","","","","6"
"NPD Combination","1986","35-65 y.","Full Time","","","","","6"
"NPD Combination","1986","35-65 y.","Not Working","","","","","6"
"NPD Combination","1986","66 and older","Full Time","","","","","6"
"NPD Combination","1986","66 and older","Part Time","","","","","6"
"NPD Combination","1986","35-65 y.","Part Time","","","","","6"
"NPD Combination","1986","66 and older","Not Working","","","","","6"
"Other","1986","35-65 y.","Full Time","10","","","","8"
"Other","1986","35-65 y.","Part Time","3","","","","8"
"Other","1986","16-34 y.","Full Time","4","","","","8"
"Other","1986","16-34 y.","Part Time","2","","","","8"
"Other","1986","16-34 y.","Not Working","2","","","","8"
"Other","1986","35-65 y.","Not Working","5","","","","8"
"Other","1986","66 and older","Full Time","","","","","8"
"Other","1986","66 and older","Part Time","","","","","8"
"Other","1986","66 and older","Not Working","3","","","","8"
"PDS/Linke","1986","66 and older","Not Working","","","","","5"
"PDS/Linke","1986","16-34 y.","Full Time","","","","","5"
"PDS/Linke","1986","16-34 y.","Part Time","","","","","5"
"PDS/Linke","1986","16-34 y.","Not Working","","","","","5"
"PDS/Linke","1986","35-65 y.","Not Working","","","","","5"
"PDS/Linke","1986","66 and older","Part Time","","","","","5"
"PDS/Linke","1986","35-65 y.","Full Time","","","","","5"
"PDS/Linke","1986","66 and older","Full Time","","","","","5"
"PDS/Linke","1986","35-65 y.","Part Time","","","","","5"
"SPD","1986","35-65 y.","Not Working","444","0.449174134157125","0.417342333649859","0.481005934664391","2"
"SPD","1986","35-65 y.","Part Time","275","0.495588861234274","0.452901836477779","0.538275885990769","2"
"SPD","1986","66 and older","Not Working","253","0.425552962805827","0.385521534190989","0.465584391420664","2"
"SPD","1986","35-65 y.","Full Time","825","0.460097990795403","0.435931994469015","0.484263987121791","2"
"SPD","1986","66 and older","Part Time","4","","","","2"
"SPD","1986","16-34 y.","Part Time","172","0.414884953332445","0.366110823162234","0.463659083502656","2"
"SPD","1986","16-34 y.","Full Time","477","0.504189734376848","0.47109925558886","0.537280213164836","2"
"SPD","1986","16-34 y.","Not Working","241","0.444495143913525","0.400808635378514","0.488181652448536","2"
"SPD","1986","66 and older","Full Time","","","","","2"
"AfD","1987","35-65 y.","Not Working","","","","","7"
"AfD","1987","66 and older","Not Working","","","","","7"
"AfD","1987","66 and older","Part Time","","","","","7"
"AfD","1987","16-34 y.","Full Time","","","","","7"
"AfD","1987","16-34 y.","Part Time","","","","","7"
"AfD","1987","16-34 y.","Not Working","","","","","7"
"AfD","1987","35-65 y.","Full Time","","","","","7"
"AfD","1987","35-65 y.","Part Time","","","","","7"
"AfD","1987","66 and older","Full Time","","","","","7"
"CDU/CSU","1987","16-34 y.","Full Time","375","0.420616381828587","0.389881081499951","0.451351682157223","1"
"CDU/CSU","1987","16-34 y.","Part Time","168","0.38688782846964","0.342620418062444","0.431155238876836","1"
"CDU/CSU","1987","16-34 y.","Not Working","128","0.316789982117935","0.274775359205446","0.358804605030424","1"
"CDU/CSU","1987","35-65 y.","Part Time","240","0.463592024146655","0.422067104588742","0.505116943704568","1"
"CDU/CSU","1987","35-65 y.","Full Time","703","0.455920013128522","0.43223753714812","0.479602489108924","1"
"CDU/CSU","1987","66 and older","Full Time","10","","","","1"
"CDU/CSU","1987","66 and older","Not Working","343","0.512431266747587","0.474268388837835","0.55059414465734","1"
"CDU/CSU","1987","66 and older","Part Time","10","","","","1"
"CDU/CSU","1987","35-65 y.","Not Working","442","0.48455703395561","0.452777388465596","0.516336679445624","1"
"FDP","1987","66 and older","Full Time","4","","","","3"
"FDP","1987","16-34 y.","Not Working","19","","","","3"
"FDP","1987","16-34 y.","Part Time","17","","","","3"
"FDP","1987","35-65 y.","Part Time","20","","","","3"
"FDP","1987","16-34 y.","Full Time","27","","","","3"
"FDP","1987","35-65 y.","Full Time","107","0.069130431269395","0.0570681222258863","0.0811927403129036","3"
"FDP","1987","35-65 y.","Not Working","43","0.0478486750408788","0.0342757254979388","0.0614216245838189","3"
"FDP","1987","66 and older","Part Time","2","","","","3"
"FDP","1987","66 and older","Not Working","39","0.0621975509562378","0.0437581118157586","0.0806369900967169","3"
"NPD Combination","1987","16-34 y.","Full Time","","","","","6"
"NPD Combination","1987","16-34 y.","Not Working","","","","","6"
"NPD Combination","1987","16-34 y.","Part Time","","","","","6"
"NPD Combination","1987","35-65 y.","Full Time","","","","","6"
"NPD Combination","1987","35-65 y.","Not Working","","","","","6"
"NPD Combination","1987","66 and older","Full Time","","","","","6"
"NPD Combination","1987","66 and older","Part Time","","","","","6"
"NPD Combination","1987","35-65 y.","Part Time","","","","","6"
"NPD Combination","1987","66 and older","Not Working","","","","","6"
"Other","1987","35-65 y.","Part Time","4","","","","8"
"Other","1987","35-65 y.","Full Time","9","","","","8"
"Other","1987","16-34 y.","Full Time","5","","","","8"
"Other","1987","16-34 y.","Part Time","5","","","","8"
"Other","1987","16-34 y.","Not Working","3","","","","8"
"Other","1987","35-65 y.","Not Working","5","","","","8"
"Other","1987","66 and older","Full Time","","","","","8"
"Other","1987","66 and older","Part Time","","","","","8"
"Other","1987","66 and older","Not Working","6","","","","8"
"PDS/Linke","1987","66 and older","Not Working","","","","","5"
"PDS/Linke","1987","16-34 y.","Full Time","","","","","5"
"PDS/Linke","1987","16-34 y.","Part Time","","","","","5"
"PDS/Linke","1987","16-34 y.","Not Working","","","","","5"
"PDS/Linke","1987","35-65 y.","Full Time","","","","","5"
"PDS/Linke","1987","35-65 y.","Not Working","","","","","5"
"PDS/Linke","1987","66 and older","Full Time","","","","","5"
"PDS/Linke","1987","66 and older","Part Time","","","","","5"
"PDS/Linke","1987","35-65 y.","Part Time","","","","","5"
"SPD","1987","35-65 y.","Full Time","818","0.439348584913207","0.415749102456361","0.462948067370054","2"
"SPD","1987","35-65 y.","Part Time","256","0.435178152402439","0.393894083500179","0.476462221304699","2"
"SPD","1987","35-65 y.","Not Working","419","0.425215712204013","0.393778546502291","0.456652877905734","2"
"SPD","1987","66 and older","Not Working","267","0.407080357725396","0.369570676232936","0.444590039217855","2"
"SPD","1987","66 and older","Part Time","6","","","","2"
"SPD","1987","16-34 y.","Part Time","180","0.352450721606367","0.309028981013181","0.395872462199553","2"
"SPD","1987","16-34 y.","Full Time","454","0.415130845028766","0.384452415442362","0.445809274615169","2"
"SPD","1987","16-34 y.","Not Working","216","0.397452586745673","0.353257304218175","0.441647869273171","2"
"SPD","1987","66 and older","Full Time","2","","","","2"
"AfD","1988","16-34 y.","Full Time","","","","","7"
"AfD","1988","16-34 y.","Part Time","","","","","7"
"AfD","1988","35-65 y.","Not Working","","","","","7"
"AfD","1988","66 and older","Part Time","","","","","7"
"AfD","1988","66 and older","Not Working","","","","","7"
"AfD","1988","16-34 y.","Not Working","","","","","7"
"AfD","1988","35-65 y.","Full Time","","","","","7"
"AfD","1988","35-65 y.","Part Time","","","","","7"
"AfD","1988","66 and older","Full Time","","","","","7"
"CDU/CSU","1988","16-34 y.","Part Time","109","0.307720342530585","0.261375171218747","0.354065513842422","1"
"CDU/CSU","1988","16-34 y.","Full Time","295","0.366577500980424","0.334883924226436","0.398271077734412","1"
"CDU/CSU","1988","35-65 y.","Part Time","208","0.419477169850288","0.37758350991777","0.461370829782807","1"
"CDU/CSU","1988","16-34 y.","Not Working","113","0.287928757384715","0.243720864744348","0.332136650025082","1"
"CDU/CSU","1988","35-65 y.","Full Time","584","0.422209975223556","0.397297958765053","0.447121991682058","1"
"CDU/CSU","1988","35-65 y.","Not Working","372","0.463985991980844","0.430301302390431","0.497670681571256","1"
"CDU/CSU","1988","66 and older","Full Time","13","","","","1"
"CDU/CSU","1988","66 and older","Not Working","307","0.487180982469086","0.447868586318746","0.526493378619425","1"
"CDU/CSU","1988","66 and older","Part Time","13","","","","1"
"FDP","1988","16-34 y.","Full Time","23","","","","3"
"FDP","1988","35-65 y.","Part Time","17","","","","3"
"FDP","1988","35-65 y.","Full Time","81","0.0564423873430748","0.0448025605928553","0.0680822140932944","3"
"FDP","1988","66 and older","Not Working","34","0.0557637085679499","0.0377161500133296","0.0738112671225702","3"
"FDP","1988","16-34 y.","Not Working","15","","","","3"
"FDP","1988","16-34 y.","Part Time","14","","","","3"
"FDP","1988","66 and older","Full Time","1","","","","3"
"FDP","1988","66 and older","Part Time","2","","","","3"
"FDP","1988","35-65 y.","Not Working","27","","","","3"
"NPD Combination","1988","16-34 y.","Part Time","","","","","6"
"NPD Combination","1988","16-34 y.","Full Time","","","","","6"
"NPD Combination","1988","16-34 y.","Not Working","","","","","6"
"NPD Combination","1988","35-65 y.","Full Time","","","","","6"
"NPD Combination","1988","35-65 y.","Part Time","","","","","6"
"NPD Combination","1988","35-65 y.","Not Working","","","","","6"
"NPD Combination","1988","66 and older","Full Time","","","","","6"
"NPD Combination","1988","66 and older","Part Time","","","","","6"
"NPD Combination","1988","66 and older","Not Working","","","","","6"
"Other","1988","35-65 y.","Part Time","1","","","","8"
"Other","1988","16-34 y.","Full Time","7","","","","8"
"Other","1988","35-65 y.","Full Time","16","","","","8"
"Other","1988","16-34 y.","Part Time","6","","","","8"
"Other","1988","16-34 y.","Not Working","4","","","","8"
"Other","1988","35-65 y.","Not Working","6","","","","8"
"Other","1988","66 and older","Full Time","","","","","8"
"Other","1988","66 and older","Part Time","","","","","8"
"Other","1988","66 and older","Not Working","8","","","","8"
"PDS/Linke","1988","16-34 y.","Full Time","","","","","5"
"PDS/Linke","1988","16-34 y.","Part Time","","","","","5"
"PDS/Linke","1988","16-34 y.","Not Working","","","","","5"
"PDS/Linke","1988","35-65 y.","Full Time","","","","","5"
"PDS/Linke","1988","66 and older","Not Working","","","","","5"
"PDS/Linke","1988","35-65 y.","Part Time","","","","","5"
"PDS/Linke","1988","35-65 y.","Not Working","","","","","5"
"PDS/Linke","1988","66 and older","Full Time","","","","","5"
"PDS/Linke","1988","66 and older","Part Time","","","","","5"
"SPD","1988","16-34 y.","Full Time","464","0.480075433325034","0.447215512045198","0.51293535460487","2"
"SPD","1988","35-65 y.","Full Time","781","0.483007856629792","0.457803321803293","0.508212391456291","2"
"SPD","1988","66 and older","Part Time","8","","","","2"
"SPD","1988","35-65 y.","Part Time","280","0.507470509113875","0.465027515249965","0.549913502977784","2"
"SPD","1988","35-65 y.","Not Working","410","0.457127122437323","0.423479094775129","0.490775150099517","2"
"SPD","1988","66 and older","Not Working","270","0.439855136632066","0.400815361827961","0.478894911436171","2"
"SPD","1988","16-34 y.","Part Time","189","0.46717607755373","0.417078380888088","0.517273774219372","2"
"SPD","1988","16-34 y.","Not Working","198","0.435078464029147","0.386675336191779","0.483481591866515","2"
"SPD","1988","66 and older","Full Time","","","","","2"
"AfD","1989","16-34 y.","Part Time","","","","","7"
"AfD","1989","66 and older","Not Working","","","","","7"
"AfD","1989","16-34 y.","Full Time","","","","","7"
"AfD","1989","16-34 y.","Not Working","","","","","7"
"AfD","1989","35-65 y.","Full Time","","","","","7"
"AfD","1989","35-65 y.","Part Time","","","","","7"
"AfD","1989","35-65 y.","Not Working","","","","","7"
"AfD","1989","66 and older","Full Time","","","","","7"
"AfD","1989","66 and older","Part Time","","","","","7"
"CDU/CSU","1989","16-34 y.","Full Time","244","0.329850132315361","0.298390854656676","0.361309409974046","1"
"CDU/CSU","1989","16-34 y.","Part Time","88","0.27743499987659","0.230393890629698","0.324476109123482","1"
"CDU/CSU","1989","35-65 y.","Part Time","176","0.404873980800911","0.361188046860152","0.44855991474167","1"
"CDU/CSU","1989","35-65 y.","Full Time","522","0.386206887474007","0.361633307377485","0.410780467570529","1"
"CDU/CSU","1989","66 and older","Full Time","8","","","","1"
"CDU/CSU","1989","16-34 y.","Not Working","90","0.270619464134462","0.226412689667709","0.314826238601214","1"
"CDU/CSU","1989","66 and older","Part Time","12","","","","1"
"CDU/CSU","1989","66 and older","Not Working","295","0.467920066232869","0.428225777829955","0.507614354635782","1"
"CDU/CSU","1989","35-65 y.","Not Working","295","0.416506953754228","0.381731851836743","0.451282055671714","1"
"FDP","1989","16-34 y.","Full Time","15","","","","3"
"FDP","1989","35-65 y.","Part Time","12","","","","3"
"FDP","1989","16-34 y.","Not Working","10","","","","3"
"FDP","1989","35-65 y.","Full Time","56","0.0371837264176631","0.0276338976002873","0.0467335552350388","3"
"FDP","1989","66 and older","Not Working","21","","","","3"
"FDP","1989","16-34 y.","Part Time","9","","","","3"
"FDP","1989","66 and older","Full Time","","","","","3"
"FDP","1989","66 and older","Part Time","2","","","","3"
"FDP","1989","35-65 y.","Not Working","14","","","","3"
"NPD Combination","1989","16-34 y.","Part Time","","","","","6"
"NPD Combination","1989","16-34 y.","Full Time","","","","","6"
"NPD Combination","1989","35-65 y.","Full Time","","","","","6"
"NPD Combination","1989","35-65 y.","Part Time","","","","","6"
"NPD Combination","1989","16-34 y.","Not Working","","","","","6"
"NPD Combination","1989","35-65 y.","Not Working","","","","","6"
"NPD Combination","1989","66 and older","Full Time","","","","","6"
"NPD Combination","1989","66 and older","Part Time","","","","","6"
"NPD Combination","1989","66 and older","Not Working","","","","","6"
"Other","1989","16-34 y.","Full Time","38","0.0570888363426823","0.0415644146415145","0.0726132580438501","8"
"Other","1989","35-65 y.","Part Time","8","","","","8"
"Other","1989","16-34 y.","Part Time","14","","","","8"
"Other","1989","16-34 y.","Not Working","18","","","","8"
"Other","1989","35-65 y.","Full Time","57","0.0405528986032479","0.0305972653715055","0.0505085318349902","8"
"Other","1989","35-65 y.","Not Working","26","","","","8"
"Other","1989","66 and older","Full Time","1","","","","8"
"Other","1989","66 and older","Part Time","1","","","","8"
"Other","1989","66 and older","Not Working","23","","","","8"
"PDS/Linke","1989","16-34 y.","Full Time","","","","","5"
"PDS/Linke","1989","16-34 y.","Part Time","","","","","5"
"PDS/Linke","1989","16-34 y.","Not Working","","","","","5"
"PDS/Linke","1989","35-65 y.","Full Time","","","","","5"
"PDS/Linke","1989","66 and older","Not Working","","","","","5"
"PDS/Linke","1989","35-65 y.","Part Time","","","","","5"
"PDS/Linke","1989","35-65 y.","Not Working","","","","","5"
"PDS/Linke","1989","66 and older","Full Time","","","","","5"
"PDS/Linke","1989","66 and older","Part Time","","","","","5"
"SPD","1989","35-65 y.","Full Time","816","0.497333319099206","0.472097857809066","0.522568780389345","2"
"SPD","1989","35-65 y.","Not Working","402","0.485166078024951","0.449911279901482","0.52042087614842","2"
"SPD","1989","66 and older","Not Working","265","0.449597372554221","0.410023743646044","0.489171001462398","2"
"SPD","1989","16-34 y.","Full Time","465","0.488282493480331","0.454835648181955","0.521729338778708","2"
"SPD","1989","35-65 y.","Part Time","265","0.511222279632289","0.466734799323726","0.555709759940853","2"
"SPD","1989","66 and older","Part Time","6","","","","2"
"SPD","1989","16-34 y.","Part Time","173","0.435664654803517","0.383568789193361","0.487760520413673","2"
"SPD","1989","16-34 y.","Not Working","191","0.418942291056","0.369849359828648","0.468035222283352","2"
"SPD","1989","66 and older","Full Time","","","","","2"
"AfD","1990","16-34 y.","Full Time","","","","","7"
"AfD","1990","16-34 y.","Part Time","","","","","7"
"AfD","1990","66 and older","Not Working","","","","","7"
"AfD","1990","16-34 y.","Not Working","","","","","7"
"AfD","1990","35-65 y.","Full Time","","","","","7"
"AfD","1990","35-65 y.","Part Time","","","","","7"
"AfD","1990","35-65 y.","Not Working","","","","","7"
"AfD","1990","66 and older","Full Time","","","","","7"
"AfD","1990","66 and older","Part Time","","","","","7"
"CDU/CSU","1990","16-34 y.","Part Time","102","0.297660439104835","0.251383291534645","0.343937586675025","1"
"CDU/CSU","1990","16-34 y.","Full Time","265","0.358180917356401","0.326430197737671","0.38993163697513","1"
"CDU/CSU","1990","16-34 y.","Not Working","92","0.281750492391384","0.235409661537948","0.328091323244819","1"
"CDU/CSU","1990","35-65 y.","Full Time","525","0.396630248891475","0.371690300117","0.42157019766595","1"
"CDU/CSU","1990","35-65 y.","Part Time","173","0.352189865455785","0.311016618631577","0.393363112279992","1"
"CDU/CSU","1990","35-65 y.","Not Working","314","0.418796903647859","0.384501950222208","0.453091857073509","1"
"CDU/CSU","1990","66 and older","Part Time","15","","","","1"
"CDU/CSU","1990","66 and older","Full Time","9","","","","1"
"CDU/CSU","1990","66 and older","Not Working","331","0.505839831036993","0.467433928362928","0.544245733711058","1"
"FDP","1990","35-65 y.","Part Time","22","","","","3"
"FDP","1990","16-34 y.","Full Time","20","","","","3"
"FDP","1990","16-34 y.","Not Working","18","","","","3"
"FDP","1990","35-65 y.","Full Time","63","0.0402855959109404","0.0302612331010293","0.0503099587208515","3"
"FDP","1990","66 and older","Not Working","26","","","","3"
"FDP","1990","16-34 y.","Part Time","13","","","","3"
"FDP","1990","66 and older","Full Time","4","","","","3"
"FDP","1990","66 and older","Part Time","1","","","","3"
"FDP","1990","35-65 y.","Not Working","30","0.0438540345988634","0.0296198890425053","0.0580881801552214","3"
"NPD Combination","1990","16-34 y.","Full Time","26","","","","6"
"NPD Combination","1990","16-34 y.","Part Time","8","","","","6"
"NPD Combination","1990","16-34 y.","Not Working","3","","","","6"
"NPD Combination","1990","35-65 y.","Full Time","16","","","","6"
"NPD Combination","1990","35-65 y.","Part Time","4","","","","6"
