"party","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1985","inadequately","25","","","","2"
"CDU/CSU","1985","vocational + Abi","51","0.324628620783287","0.255648144724673","0.393609096841901","2"
"CDU/CSU","1985","higher education","211","0.425056157868053","0.382849724587435","0.46726259114867","2"
"CDU/CSU","1985","in school","30","0.461921691562163","0.34755657373243","0.576286809391895","2"
"FDP","1985","higher vocational","18","","","","3"
"FDP","1985","higher education","51","0.103087165348188","0.0771262380097164","0.129048092686659","3"
"FDP","1985","general elemantary","22","","","","3"
"FDP","1985","middle vocational","93","0.0366815940620803","0.0299210928382231","0.0434420952859374","3"
"FDP","1985","vocational + Abi","10","","","","3"
"FDP","1985","inadequately","","","","","3"
"FDP","1985","in school","2","","","","3"
"NPD","1985","inadequately","","","","","6"
"NPD","1985","in school","","","","","6"
"NPD","1985","general elemantary","","","","","6"
"NPD","1985","vocational + Abi","","","","","6"
"NPD","1985","higher vocational","","","","","6"
"NPD","1985","higher education","","","","","6"
"NPD","1985","middle vocational","","","","","6"
"Other","1985","general elemantary","8","","","","8"
"Other","1985","higher education","4","","","","8"
"Other","1985","middle vocational","17","","","","8"
"Other","1985","inadequately","1","","","","8"
"Other","1985","vocational + Abi","2","","","","8"
"Other","1985","higher vocational","","","","","8"
"Other","1985","in school","4","","","","8"
"PDS/Linke","1985","higher education","","","","","5"
"PDS/Linke","1985","inadequately","","","","","5"
"PDS/Linke","1985","general elemantary","","","","","5"
"PDS/Linke","1985","middle vocational","","","","","5"
"PDS/Linke","1985","in school","","","","","5"
"PDS/Linke","1985","higher vocational","","","","","5"
"PDS/Linke","1985","vocational + Abi","","","","","5"
"SPD","1985","inadequately","145","0.730856527648497","0.666598034552686","0.795115020744308","1"
"SPD","1985","general elemantary","731","0.477464562986932","0.451290708712281","0.503638417261583","1"
"SPD","1985","middle vocational","1482","0.472615217633152","0.454660130622877","0.490570304643427","1"
"SPD","1985","in school","20","","","","1"
"SPD","1985","vocational + Abi","79","0.356693550483137","0.286123888221382","0.427263212744891","1"
"SPD","1985","higher education","197","0.34844651741188","0.307766054821599","0.389126980002162","1"
"SPD","1985","higher vocational","137","0.326076880567021","0.280756623813346","0.371397137320696","1"
"AfD","1986","general elemantary","","","","","7"
"AfD","1986","middle vocational","","","","","7"
"AfD","1986","inadequately","","","","","7"
"AfD","1986","in school","","","","","7"
"AfD","1986","vocational + Abi","","","","","7"
"AfD","1986","higher vocational","","","","","7"
"AfD","1986","higher education","","","","","7"
"CDU/CSU","1986","vocational + Abi","48","0.368523784332066","0.294008319844049","0.443039248820083","2"
"CDU/CSU","1986","general elemantary","526","0.453539586867325","0.426549937012721","0.480529236721928","2"
"CDU/CSU","1986","middle vocational","1156","0.429874164578259","0.411724315753768","0.44802401340275","2"
"CDU/CSU","1986","higher vocational","202","0.58115888588224","0.530123316888702","0.632194454875779","2"
"CDU/CSU","1986","inadequately","24","","","","2"
"CDU/CSU","1986","higher education","214","0.447287011698813","0.404176753918501","0.490397269479125","2"
"CDU/CSU","1986","in school","19","","","","2"
"FDP","1986","general elemantary","17","","","","3"
"FDP","1986","middle vocational","88","0.0343665427860749","0.0276878563520734","0.0410452292200763","3"
"FDP","1986","higher vocational","14","","","","3"
"FDP","1986","vocational + Abi","8","","","","3"
"FDP","1986","higher education","39","0.0834771945710726","0.0594947636904315","0.107459625451714","3"
"FDP","1986","inadequately","","","","","3"
"FDP","1986","in school","2","","","","3"
"NPD","1986","inadequately","","","","","6"
"NPD","1986","in school","","","","","6"
"NPD","1986","general elemantary","","","","","6"
"NPD","1986","middle vocational","","","","","6"
"NPD","1986","vocational + Abi","","","","","6"
"NPD","1986","higher vocational","","","","","6"
"NPD","1986","higher education","","","","","6"
"Other","1986","general elemantary","6","","","","8"
"Other","1986","higher education","1","","","","8"
"Other","1986","higher vocational","1","","","","8"
"Other","1986","middle vocational","18","","","","8"
"Other","1986","vocational + Abi","1","","","","8"
"Other","1986","inadequately","","","","","8"
"Other","1986","in school","2","","","","8"
"PDS/Linke","1986","in school","","","","","5"
"PDS/Linke","1986","inadequately","","","","","5"
"PDS/Linke","1986","general elemantary","","","","","5"
"PDS/Linke","1986","higher education","","","","","5"
"PDS/Linke","1986","middle vocational","","","","","5"
"PDS/Linke","1986","vocational + Abi","","","","","5"
"PDS/Linke","1986","higher vocational","","","","","5"
"SPD","1986","general elemantary","694","0.488444739599272","0.461345051460554","0.515544427737991","1"
"SPD","1986","middle vocational","1446","0.482940834716071","0.464620472187026","0.501261197245116","1"
"SPD","1986","inadequately","140","0.737764061134583","0.672965358480412","0.802562763788754","1"
"SPD","1986","in school","21","","","","1"
"SPD","1986","vocational + Abi","75","0.362329066857239","0.288081016999689","0.436577116714789","1"
"SPD","1986","higher vocational","115","0.318439829902145","0.270248749859042","0.366630909945248","1"
"SPD","1986","higher education","178","0.319823297087069","0.279384003052465","0.360262591121673","1"
"AfD","1987","middle vocational","","","","","7"
"AfD","1987","general elemantary","","","","","7"
"AfD","1987","inadequately","","","","","7"
"AfD","1987","vocational + Abi","","","","","7"
"AfD","1987","in school","","","","","7"
"AfD","1987","higher vocational","","","","","7"
"AfD","1987","higher education","","","","","7"
"CDU/CSU","1987","vocational + Abi","58","0.407564703096207","0.331425759808357","0.483703646384057","2"
"CDU/CSU","1987","middle vocational","1317","0.452371920603585","0.434762692432715","0.469981148774455","2"
"CDU/CSU","1987","inadequately","31","0.196047310654801","0.138210478954864","0.253884142354737","2"
"CDU/CSU","1987","general elemantary","563","0.453094882989417","0.426821467727021","0.479368298251814","2"
"CDU/CSU","1987","higher vocational","203","0.585845281625223","0.535722644665151","0.635967918585295","2"
"CDU/CSU","1987","higher education","208","0.424339076158791","0.382261564921455","0.466416587396126","2"
"CDU/CSU","1987","in school","24","","","","2"
"FDP","1987","general elemantary","30","0.0236935784874666","0.0156661885475103","0.031720968427423","3"
"FDP","1987","middle vocational","142","0.0533212817740177","0.0453724877335288","0.0612700758145067","3"
"FDP","1987","vocational + Abi","7","","","","3"
"FDP","1987","higher vocational","25","","","","3"
"FDP","1987","higher education","67","0.133399762852088","0.104453194384416","0.162346331319761","3"
"FDP","1987","inadequately","4","","","","3"
"FDP","1987","in school","2","","","","3"
"NPD","1987","middle vocational","","","","","6"
"NPD","1987","general elemantary","","","","","6"
"NPD","1987","inadequately","","","","","6"
"NPD","1987","in school","","","","","6"
"NPD","1987","vocational + Abi","","","","","6"
"NPD","1987","higher vocational","","","","","6"
"NPD","1987","higher education","","","","","6"
"Other","1987","middle vocational","24","","","","8"
"Other","1987","general elemantary","7","","","","8"
"Other","1987","vocational + Abi","1","","","","8"
"Other","1987","higher vocational","1","","","","8"
"Other","1987","inadequately","","","","","8"
"Other","1987","higher education","2","","","","8"
"Other","1987","in school","2","","","","8"
"PDS/Linke","1987","in school","","","","","5"
"PDS/Linke","1987","inadequately","","","","","5"
"PDS/Linke","1987","general elemantary","","","","","5"
"PDS/Linke","1987","middle vocational","","","","","5"
"PDS/Linke","1987","vocational + Abi","","","","","5"
"PDS/Linke","1987","higher vocational","","","","","5"
"PDS/Linke","1987","higher education","","","","","5"
"SPD","1987","inadequately","131","0.658979093905898","0.589917734304187","0.728040453507609","1"
"SPD","1987","general elemantary","702","0.479751614227298","0.453383470883658","0.506119757570939","1"
"SPD","1987","in school","37","0.398933577654408","0.292946554476297","0.504920600832519","1"
"SPD","1987","middle vocational","1384","0.429335572571047","0.411823462259605","0.446847682882489","1"
"SPD","1987","higher vocational","115","0.290957850239011","0.244739738059212","0.33717596241881","1"
"SPD","1987","vocational + Abi","59","0.289237699409584","0.218982618034488","0.35949278078468","1"
"SPD","1987","higher education","163","0.285878643464315","0.247411758103038","0.324345528825591","1"
"AfD","1988","general elemantary","","","","","7"
"AfD","1988","vocational + Abi","","","","","7"
"AfD","1988","middle vocational","","","","","7"
"AfD","1988","inadequately","","","","","7"
"AfD","1988","higher vocational","","","","","7"
"AfD","1988","in school","","","","","7"
"AfD","1988","higher education","","","","","7"
"CDU/CSU","1988","vocational + Abi","54","0.377064538206657","0.302662700739769","0.451466375673546","2"
"CDU/CSU","1988","general elemantary","476","0.426408042124166","0.398881512052233","0.453934572196099","2"
"CDU/CSU","1988","middle vocational","1059","0.410333226046769","0.391894941757061","0.428771510336476","2"
"CDU/CSU","1988","inadequately","23","","","","2"
"CDU/CSU","1988","higher vocational","178","0.542458751744027","0.490040583539756","0.594876919948297","2"
"CDU/CSU","1988","higher education","191","0.416865670898512","0.37303154738385","0.460699794413174","2"
"CDU/CSU","1988","in school","13","","","","2"
"FDP","1988","general elemantary","20","","","","3"
"FDP","1988","middle vocational","113","0.0466167159560314","0.0387144172850048","0.0545190146270581","3"
"FDP","1988","vocational + Abi","11","","","","3"
"FDP","1988","higher vocational","23","","","","3"
"FDP","1988","higher education","44","0.0938555065387932","0.0679281307009294","0.119782882376657","3"
"FDP","1988","inadequately","1","","","","3"
"FDP","1988","in school","2","","","","3"
"NPD","1988","inadequately","","","","","6"
"NPD","1988","general elemantary","","","","","6"
"NPD","1988","middle vocational","","","","","6"
"NPD","1988","in school","","","","","6"
"NPD","1988","vocational + Abi","","","","","6"
"NPD","1988","higher vocational","","","","","6"
"NPD","1988","higher education","","","","","6"
"Other","1988","general elemantary","11","","","","8"
"Other","1988","middle vocational","24","","","","8"
"Other","1988","vocational + Abi","1","","","","8"
"Other","1988","higher education","7","","","","8"
"Other","1988","inadequately","2","","","","8"
"Other","1988","higher vocational","","","","","8"
"Other","1988","in school","3","","","","8"
"PDS/Linke","1988","middle vocational","","","","","5"
"PDS/Linke","1988","vocational + Abi","","","","","5"
"PDS/Linke","1988","higher vocational","","","","","5"
"PDS/Linke","1988","higher education","","","","","5"
"PDS/Linke","1988","in school","","","","","5"
"PDS/Linke","1988","inadequately","","","","","5"
"PDS/Linke","1988","general elemantary","","","","","5"
"SPD","1988","inadequately","106","0.670470068186579","0.593697869883327","0.747242266489832","1"
"SPD","1988","in school","22","","","","1"
"SPD","1988","general elemantary","694","0.5298808765922","0.502100998834871","0.557660754349529","1"
"SPD","1988","middle vocational","1394","0.484229932343143","0.465497131370631","0.502962733315655","1"
"SPD","1988","higher vocational","122","0.3273496774321","0.277977305759714","0.376722049104487","1"
"SPD","1988","vocational + Abi","65","0.318646338552445","0.247115214098439","0.39017746300645","1"
"SPD","1988","higher education","177","0.341930308177339","0.299757288367465","0.384103327987212","1"
"AfD","1989","vocational + Abi","","","","","7"
"AfD","1989","higher vocational","","","","","7"
"AfD","1989","middle vocational","","","","","7"
"AfD","1989","general elemantary","","","","","7"
"AfD","1989","inadequately","","","","","7"
"AfD","1989","in school","","","","","7"
"AfD","1989","higher education","","","","","7"
"CDU/CSU","1989","general elemantary","383","0.400026458384466","0.371662542407903","0.428390374361029","2"
"CDU/CSU","1989","middle vocational","923","0.381191946289506","0.362469281826484","0.399914610752529","2"
"CDU/CSU","1989","inadequately","19","","","","2"
"CDU/CSU","1989","vocational + Abi","45","0.296496813707496","0.227842681815107","0.365150945599885","2"
"CDU/CSU","1989","in school","10","","","","2"
"CDU/CSU","1989","higher vocational","159","0.526284659702688","0.471145277720626","0.58142404168475","2"
"CDU/CSU","1989","higher education","173","0.392115807050774","0.348394016993557","0.43583759710799","2"
"FDP","1989","middle vocational","70","0.0300355859060069","0.0234557695580289","0.036615402253985","3"
"FDP","1989","general elemantary","11","","","","3"
"FDP","1989","vocational + Abi","9","","","","3"
"FDP","1989","higher vocational","10","","","","3"
"FDP","1989","higher education","35","0.0740428503184436","0.050594227362988","0.0974914732738991","3"
"FDP","1989","inadequately","1","","","","3"
"FDP","1989","in school","2","","","","3"
"NPD","1989","inadequately","","","","","6"
"NPD","1989","general elemantary","","","","","6"
"NPD","1989","in school","","","","","6"
"NPD","1989","middle vocational","","","","","6"
"NPD","1989","vocational + Abi","","","","","6"
"NPD","1989","higher vocational","","","","","6"
"NPD","1989","higher education","","","","","6"
"Other","1989","general elemantary","54","0.0460367757787071","0.0339036123190076","0.0581699392384067","8"
"Other","1989","middle vocational","90","0.0405173570258581","0.0329165985436529","0.0481181155080632","8"
"Other","1989","higher education","13","","","","8"
"Other","1989","higher vocational","9","","","","8"
"Other","1989","inadequately","4","","","","8"
"Other","1989","vocational + Abi","5","","","","8"
"Other","1989","in school","7","","","","8"
"PDS/Linke","1989","in school","","","","","5"
"PDS/Linke","1989","inadequately","","","","","5"
"PDS/Linke","1989","general elemantary","","","","","5"
"PDS/Linke","1989","middle vocational","","","","","5"
"PDS/Linke","1989","vocational + Abi","","","","","5"
"PDS/Linke","1989","higher vocational","","","","","5"
"PDS/Linke","1989","higher education","","","","","5"
"SPD","1989","inadequately","150","0.729361315647931","0.665682703854303","0.793039927441559","1"
"SPD","1989","in school","29","","","","1"
"SPD","1989","general elemantary","630","0.510492142566465","0.481550035431445","0.539434249701485","1"
"SPD","1989","middle vocational","1365","0.5016945257513","0.4824199278145","0.520969123688099","1"
"SPD","1989","vocational + Abi","81","0.379404644245989","0.306462384718361","0.452346903773616","1"
"SPD","1989","higher vocational","119","0.357491893932844","0.304566363528793","0.410417424336895","1"
"SPD","1989","higher education","182","0.344473700778755","0.301918423001384","0.387028978556127","1"
"AfD","1990","inadequately","","","","","7"
"AfD","1990","general elemantary","","","","","7"
"AfD","1990","vocational + Abi","","","","","7"
"AfD","1990","middle vocational","","","","","7"
"AfD","1990","higher vocational","","","","","7"
"AfD","1990","in school","","","","","7"
"AfD","1990","higher education","","","","","7"
"CDU/CSU","1990","general elemantary","382","0.387513160314146","0.359107788515374","0.415918532112917","2"
"CDU/CSU","1990","inadequately","27","","","","2"
"CDU/CSU","1990","middle vocational","991","0.402051159903977","0.383474068837557","0.420628250970398","2"
"CDU/CSU","1990","in school","18","","","","2"
"CDU/CSU","1990","vocational + Abi","46","0.328425709251393","0.256548406540918","0.400303011961867","2"
"CDU/CSU","1990","higher vocational","168","0.543298271365784","0.489059346129387","0.597537196602182","2"
"CDU/CSU","1990","higher education","176","0.377642495719281","0.334977898733238","0.420307092705324","2"
"FDP","1990","middle vocational","97","0.039819856442968","0.0324113401258269","0.047228372760109","3"
"FDP","1990","vocational + Abi","11","","","","3"
"FDP","1990","higher education","46","0.0887821958116224","0.0637510176022361","0.113813374021009","3"
"FDP","1990","general elemantary","20","","","","3"
"FDP","1990","higher vocational","15","","","","3"
"FDP","1990","inadequately","","","","","3"
"FDP","1990","in school","7","","","","3"
"NPD","1990","general elemantary","23","","","","6"
"NPD","1990","inadequately","2","","","","6"
"NPD","1990","middle vocational","39","0.0130399815877145","0.00874171541954745","0.0173382477558816","6"
"NPD","1990","in school","","","","","6"
"NPD","1990","vocational + Abi","1","","","","6"
"NPD","1990","higher vocational","2","","","","6"
"NPD","1990","higher education","4","","","","6"
"Other","1990","higher vocational","1","","","","8"
"Other","1990","general elemantary","6","","","","8"
"Other","1990","higher education","2","","","","8"
"Other","1990","middle vocational","17","","","","8"
"Other","1990","inadequately","2","","","","8"
"Other","1990","vocational + Abi","1","","","","8"
"Other","1990","in school","","","","","8"
"PDS/Linke","1990","inadequately","","","","","5"
"PDS/Linke","1990","general elemantary","","","","","5"
"PDS/Linke","1990","middle vocational","","","","","5"
"PDS/Linke","1990","in school","","","","","5"
"PDS/Linke","1990","vocational + Abi","","","","","5"
"PDS/Linke","1990","higher vocational","","","","","5"
"PDS/Linke","1990","higher education","","","","","5"
"SPD","1990","inadequately","134","0.734731417033962","0.669322602102465","0.800140231965458","1"
"SPD","1990","in school","32","0.456332285660923","0.334302605269297","0.578361966052548","1"
"SPD","1990","general elemantary","652","0.542375926434414","0.513328109218822","0.571423743650005","1"
"SPD","1990","middle vocational","1405","0.494169173905588","0.475226315716124","0.513112032095051","1"
"SPD","1990","vocational + Abi","87","0.44636287537885","0.370280720879153","0.522445029878547","1"
"SPD","1990","higher vocational","119","0.342069982296309","0.290413727074754","0.393726237517864","1"
"SPD","1990","higher education","203","0.402632804603565","0.359472697309447","0.445792911897683","1"
"AfD","1991","general elemantary","","","","","7"
"AfD","1991","middle vocational","","","","","7"
"AfD","1991","inadequately","","","","","7"
"AfD","1991","vocational + Abi","","","","","7"
"AfD","1991","higher vocational","","","","","7"
"AfD","1991","in school","","","","","7"
"AfD","1991","higher education","","","","","7"
"CDU/CSU","1991","middle vocational","974","0.426480844009843","0.406356217588289","0.446605470431398","2"
"CDU/CSU","1991","inadequately","4","","","","2"
"CDU/CSU","1991","vocational + Abi","41","0.296189161377569","0.216782161699074","0.375596161056063","2"
"CDU/CSU","1991","in school","17","","","","2"
"CDU/CSU","1991","general elemantary","351","0.426993980661521","0.392803080476074","0.461184880846967","2"
"CDU/CSU","1991","higher vocational","183","0.586779301285187","0.533651780758185","0.639906821812189","2"
"CDU/CSU","1991","higher education","187","0.401290746184303","0.357211024467243","0.445370467901364","2"
"FDP","1991","higher vocational","18","","","","3"
"FDP","1991","general elemantary","14","","","","3"
"FDP","1991","middle vocational","95","0.044251926206053","0.035883536356342","0.0526203160557639","3"
"FDP","1991","vocational + Abi","15","","","","3"
"FDP","1991","higher education","59","0.133338812931669","0.102768192551112","0.163909433312225","3"
"FDP","1991","inadequately","","","","","3"
"FDP","1991","in school","2","","","","3"
"NPD","1991","general elemantary","9","","","","6"
"NPD","1991","inadequately","1","","","","6"
"NPD","1991","middle vocational","31","0.0120009332214101","0.00757005437439524","0.0164318120684249","6"
"NPD","1991","vocational + Abi","","","","","6"
"NPD","1991","in school","","","","","6"
"NPD","1991","higher vocational","2","","","","6"
"NPD","1991","higher education","2","","","","6"
"Other","1991","general elemantary","3","","","","8"
"Other","1991","higher education","2","","","","8"
"Other","1991","inadequately","","","","","8"
"Other","1991","middle vocational","11","","","","8"
"Other","1991","vocational + Abi","1","","","","8"
"Other","1991","higher vocational","1","","","","8"
"Other","1991","in school","1","","","","8"
"PDS/Linke","1991","inadequately","","","","","5"
"PDS/Linke","1991","general elemantary","","","","","5"
"PDS/Linke","1991","middle vocational","3","","","","5"
"PDS/Linke","1991","in school","","","","","5"
"PDS/Linke","1991","vocational + Abi","1","","","","5"
"PDS/Linke","1991","higher vocational","","","","","5"
"PDS/Linke","1991","higher education","","","","","5"
"SPD","1991","general elemantary","402","0.517646367841745","0.483106598838652","0.552186136844837","1"
"SPD","1991","inadequately","13","","","","1"
"SPD","1991","in school","17","","","","1"
"SPD","1991","middle vocational","1117","0.470535077740853","0.45022466741184","0.490845488069865","1"
"SPD","1991","vocational + Abi","50","0.389425928556691","0.304619682145209","0.474232174968174","1"
"SPD","1991","higher vocational","111","0.304372011121449","0.25472626959307","0.354017752649827","1"
"SPD","1991","higher education","165","0.322144638227156","0.28012084434314","0.364168432111173","1"
"AfD","1992","vocational + Abi","","","","","7"
"AfD","1992","general elemantary","","","","","7"
"AfD","1992","middle vocational","","","","","7"
"AfD","1992","inadequately","","","","","7"
"AfD","1992","higher vocational","","","","","7"
"AfD","1992","higher education","","","","","7"
"AfD","1992","in school","","","","","7"
"CDU/CSU","1992","general elemantary","374","0.43933726562359","0.408279983008511","0.470394548238669","2"
"CDU/CSU","1992","middle vocational","1174","0.42238345788403","0.404470983830569","0.440295931937491","2"
"CDU/CSU","1992","vocational + Abi","46","0.249747908885157","0.187706475173554","0.311789342596759","2"
"CDU/CSU","1992","inadequately","14","","","","2"
"CDU/CSU","1992","in school","17","","","","2"
"CDU/CSU","1992","higher vocational","197","0.525653638897073","0.476780129051219","0.574527148742927","2"
"CDU/CSU","1992","higher education","259","0.345313958272327","0.313102605088824","0.37752531145583","2"
"FDP","1992","general elemantary","19","","","","3"
"FDP","1992","higher education","82","0.113962291109427","0.0924348678067251","0.135489714412128","3"
"FDP","1992","middle vocational","101","0.0358086583133823","0.0290702402683015","0.0425470763584631","3"
"FDP","1992","vocational + Abi","17","","","","3"
"FDP","1992","inadequately","1","","","","3"
"FDP","1992","higher vocational","21","","","","3"
"FDP","1992","in school","3","","","","3"
"NPD","1992","general elemantary","","","","","6"
"NPD","1992","middle vocational","","","","","6"
"NPD","1992","inadequately","","","","","6"
"NPD","1992","higher vocational","","","","","6"
"NPD","1992","vocational + Abi","","","","","6"
"NPD","1992","higher education","","","","","6"
"NPD","1992","in school","","","","","6"
"Other","1992","higher vocational","12","","","","8"
"Other","1992","general elemantary","27","","","","8"
"Other","1992","vocational + Abi","5","","","","8"
"Other","1992","middle vocational","60","0.0213169041064117","0.0160789049775263","0.0265549032352971","8"
"Other","1992","higher education","10","","","","8"
"Other","1992","inadequately","3","","","","8"
"Other","1992","in school","","","","","8"
"PDS/Linke","1992","inadequately","1","","","","5"
"PDS/Linke","1992","general elemantary","5","","","","5"
"PDS/Linke","1992","middle vocational","49","0.0109922982776541","0.00721112655312511","0.014773470002183","5"
"PDS/Linke","1992","vocational + Abi","3","","","","5"
"PDS/Linke","1992","higher vocational","6","","","","5"
"PDS/Linke","1992","in school","","","","","5"
"PDS/Linke","1992","higher education","62","0.0514781954328943","0.0365082340983178","0.0664481567674709","5"
"SPD","1992","general elemantary","501","0.492990091754116","0.461704749815296","0.524275433692936","1"
"SPD","1992","inadequately","81","0.76726593230661","0.686821110110667","0.847710754502552","1"
"SPD","1992","middle vocational","1396","0.466076080590572","0.447985587322558","0.484166573858586","1"
"SPD","1992","in school","24","","","","1"
"SPD","1992","vocational + Abi","94","0.441395523357691","0.370226098566502","0.51256494814888","1"
"SPD","1992","higher vocational","141","0.332690951144758","0.286574072390007","0.378807829899509","1"
"SPD","1992","higher education","284","0.31729826624034","0.285767486233191","0.34882904624749","1"
"AfD","1993","vocational + Abi","","","","","7"
"AfD","1993","general elemantary","","","","","7"
"AfD","1993","middle vocational","","","","","7"
"AfD","1993","inadequately","","","","","7"
"AfD","1993","higher vocational","","","","","7"
"AfD","1993","higher education","","","","","7"
"AfD","1993","in school","","","","","7"
"CDU/CSU","1993","general elemantary","308","0.412304701880033","0.379270879655781","0.445338524104284","2"
"CDU/CSU","1993","middle vocational","949","0.396034102614671","0.377014399497917","0.415053805731425","2"
"CDU/CSU","1993","vocational + Abi","48","0.259863871748177","0.195973184758753","0.323754558737601","2"
"CDU/CSU","1993","inadequately","6","","","","2"
"CDU/CSU","1993","higher vocational","169","0.497574717935418","0.44613960784274","0.549009828028097","2"
"CDU/CSU","1993","in school","8","","","","2"
"CDU/CSU","1993","higher education","214","0.317588800369291","0.285022462449622","0.350155138288961","2"
"FDP","1993","general elemantary","12","","","","3"
"FDP","1993","vocational + Abi","16","","","","3"
"FDP","1993","middle vocational","93","0.0445155857704022","0.0364951293644762","0.0525360421763282","3"
"FDP","1993","inadequately","","","","","3"
"FDP","1993","higher vocational","14","","","","3"
"FDP","1993","higher education","64","0.0958446682497211","0.0752517087334448","0.116437627765997","3"
"FDP","1993","in school","2","","","","3"
"NPD","1993","general elemantary","24","","","","6"
"NPD","1993","inadequately","1","","","","6"
"NPD","1993","middle vocational","85","0.0344491306263845","0.0273564901610299","0.0415417710917391","6"
"NPD","1993","in school","2","","","","6"
"NPD","1993","vocational + Abi","5","","","","6"
"NPD","1993","higher vocational","11","","","","6"
"NPD","1993","higher education","9","","","","6"
"Other","1993","vocational + Abi","2","","","","8"
"Other","1993","general elemantary","7","","","","8"
"Other","1993","middle vocational","19","","","","8"
"Other","1993","higher vocational","7","","","","8"
"Other","1993","higher education","8","","","","8"
"Other","1993","inadequately","1","","","","8"
"Other","1993","in school","1","","","","8"
"PDS/Linke","1993","general elemantary","10","","","","5"
"PDS/Linke","1993","vocational + Abi","3","","","","5"
"PDS/Linke","1993","higher vocational","6","","","","5"
"PDS/Linke","1993","in school","2","","","","5"
"PDS/Linke","1993","inadequately","","","","","5"
"PDS/Linke","1993","middle vocational","47","0.0122888296875731","0.00800431655780321","0.016573342817343","5"
"PDS/Linke","1993","higher education","75","0.0682561328488459","0.0506147602127592","0.0858975054849326","5"
"SPD","1993","inadequately","75","0.794454786275992","0.710025127893791","0.878884444658193","1"
"SPD","1993","general elemantary","441","0.491052281323715","0.457503710183976","0.524600852463455","1"
"SPD","1993","in school","18","","","","1"
"SPD","1993","middle vocational","1189","0.451221591328972","0.431869643830406","0.470573538827537","1"
"SPD","1993","vocational + Abi","72","0.352131809972711","0.282548551610115","0.421715068335308","1"
"SPD","1993","higher vocational","127","0.321197244708904","0.273162832316931","0.369231657100878","1"
