"party","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"SPD","1984","Full Time","Single parent ","61","0.453161340073755","0.364828090570111","0.5414945895774"
"SPD","1984","Full Time","Couple + C. LE 16 ","508","0.510138252628261","0.477460742800661","0.542815762455861"
"SPD","1984","Full Time","Couple + C. GT 16 ","260","0.469350821981799","0.425910138401679","0.512791505561919"
"SPD","1984","Full Time","Couple + C. LE and GT 16","183","0.377728477586908","0.328854012364653","0.426602942809163"
"SPD","1984","Part Time","1-pers.-HH","34","0.409717519440494","0.296904590432042","0.522530448448946"
"SPD","1984","Part Time","(Married) couple without C. ","93","0.435049050014192","0.367675271036988","0.502422828991396"
"SPD","1984","Part Time","Single parent ","30","0.4703472037017","0.339622099866753","0.601072307536646"
"SPD","1984","Part Time","Couple + C. LE 16 ","154","0.515136401007468","0.457113883112998","0.573158918901939"
"SPD","1984","Part Time","Couple + C. GT 16 ","90","0.490370321589628","0.416515100657053","0.564225542522203"
"SPD","1984","Part Time","Couple + C. LE and GT 16","53","0.367668804138894","0.283478221745067","0.451859386532721"
"SPD","1984","Not Working","1-pers.-HH","170","0.432255120562281","0.383089392600678","0.481420848523884"
"SPD","1984","Not Working","(Married) couple without C. ","339","0.459507938930725","0.42338104934725","0.4956348285142"
"SPD","1984","Not Working","Single parent ","60","0.509294592744558","0.417526729449695","0.601062456039422"
"SPD","1984","Not Working","Couple + C. LE 16 ","233","0.49179875013596","0.444213019985023","0.539384480286898"
"SPD","1984","Not Working","Couple + C. GT 16 ","155","0.423940958456623","0.37179451052017","0.476087406393077"
"SPD","1984","Not Working","Couple + C. LE and GT 16","100","0.348223386613109","0.28769794503735","0.408748828188868"
"FDP","1984","Full Time","1-pers.-HH","13","","",""
"FDP","1984","Full Time","(Married) couple without C. ","18","","",""
"FDP","1984","Full Time","Single parent ","5","","",""
"FDP","1984","Full Time","Couple + C. LE 16 ","31","0.0394716074093971","0.0267434436320073","0.0521997711867868"
"FDP","1984","Full Time","Couple + C. GT 16 ","12","","",""
"FDP","1984","Full Time","Couple + C. LE and GT 16","8","","",""
"FDP","1984","Part Time","1-pers.-HH","2","","",""
"FDP","1984","Part Time","(Married) couple without C. ","6","","",""
"FDP","1984","Part Time","Single parent ","","","",""
"FDP","1984","Part Time","Couple + C. LE 16 ","5","","",""
"FDP","1984","Part Time","Couple + C. GT 16 ","4","","",""
"FDP","1984","Part Time","Couple + C. LE and GT 16","3","","",""
"FDP","1984","Not Working","1-pers.-HH","14","","",""
"FDP","1984","Not Working","(Married) couple without C. ","23","","",""
"FDP","1984","Not Working","Single parent ","3","","",""
"FDP","1984","Not Working","Couple + C. LE 16 ","16","","",""
"FDP","1984","Not Working","Couple + C. GT 16 ","5","","",""
"FDP","1984","Not Working","Couple + C. LE and GT 16","9","","",""
"Grüne","1984","Full Time","1-pers.-HH","19","","",""
"Grüne","1984","Full Time","(Married) couple without C. ","32","0.0451452880019658","0.0294358122337865","0.060854763770145"
"Grüne","1984","Full Time","Single parent ","8","","",""
"Grüne","1984","Full Time","Couple + C. LE 16 ","32","0.0294795191127649","0.0184226849732797","0.0405363532522501"
"Grüne","1984","Full Time","Couple + C. GT 16 ","24","","",""
"Grüne","1984","Full Time","Couple + C. LE and GT 16","25","","",""
"Grüne","1984","Part Time","1-pers.-HH","14","","",""
"Grüne","1984","Part Time","(Married) couple without C. ","17","","",""
"Grüne","1984","Part Time","Single parent ","5","","",""
"Grüne","1984","Part Time","Couple + C. LE 16 ","21","","",""
"Grüne","1984","Part Time","Couple + C. GT 16 ","16","","",""
"Grüne","1984","Part Time","Couple + C. LE and GT 16","16","","",""
"Grüne","1984","Not Working","1-pers.-HH","20","","",""
"Grüne","1984","Not Working","(Married) couple without C. ","28","","",""
"Grüne","1984","Not Working","Single parent ","15","","",""
"Grüne","1984","Not Working","Couple + C. LE 16 ","27","","",""
"Grüne","1984","Not Working","Couple + C. GT 16 ","37","0.0836885507429671","0.054467681991428","0.112909419494506"
"Grüne","1984","Not Working","Couple + C. LE and GT 16","34","0.128176635390124","0.0857070229301815","0.170646247850067"
"PDS/Linke","1984","Full Time","1-pers.-HH","","","",""
"PDS/Linke","1984","Full Time","(Married) couple without C. ","","","",""
"PDS/Linke","1984","Full Time","Single parent ","","","",""
"PDS/Linke","1984","Full Time","Couple + C. LE 16 ","","","",""
"PDS/Linke","1984","Full Time","Couple + C. GT 16 ","","","",""
"PDS/Linke","1984","Full Time","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1984","Part Time","1-pers.-HH","","","",""
"PDS/Linke","1984","Part Time","(Married) couple without C. ","","","",""
"PDS/Linke","1984","Part Time","Single parent ","","","",""
"PDS/Linke","1984","Part Time","Couple + C. LE 16 ","","","",""
"PDS/Linke","1984","Part Time","Couple + C. GT 16 ","","","",""
"PDS/Linke","1984","Part Time","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1984","Not Working","1-pers.-HH","","","",""
"PDS/Linke","1984","Not Working","(Married) couple without C. ","","","",""
"PDS/Linke","1984","Not Working","Single parent ","","","",""
"PDS/Linke","1984","Not Working","Couple + C. LE 16 ","","","",""
"PDS/Linke","1984","Not Working","Couple + C. GT 16 ","","","",""
"PDS/Linke","1984","Not Working","Couple + C. LE and GT 16","","","",""
"NPD Combination","1984","Full Time","1-pers.-HH","","","",""
"NPD Combination","1984","Full Time","(Married) couple without C. ","","","",""
"NPD Combination","1984","Full Time","Single parent ","","","",""
"NPD Combination","1984","Full Time","Couple + C. LE 16 ","","","",""
"NPD Combination","1984","Full Time","Couple + C. GT 16 ","","","",""
"NPD Combination","1984","Full Time","Couple + C. LE and GT 16","","","",""
"NPD Combination","1984","Part Time","1-pers.-HH","","","",""
"NPD Combination","1984","Part Time","(Married) couple without C. ","","","",""
"NPD Combination","1984","Part Time","Single parent ","","","",""
"NPD Combination","1984","Part Time","Couple + C. LE 16 ","","","",""
"NPD Combination","1984","Part Time","Couple + C. GT 16 ","","","",""
"NPD Combination","1984","Part Time","Couple + C. LE and GT 16","","","",""
"NPD Combination","1984","Not Working","1-pers.-HH","","","",""
"NPD Combination","1984","Not Working","(Married) couple without C. ","","","",""
"NPD Combination","1984","Not Working","Single parent ","","","",""
"NPD Combination","1984","Not Working","Couple + C. LE 16 ","","","",""
"NPD Combination","1984","Not Working","Couple + C. GT 16 ","","","",""
"NPD Combination","1984","Not Working","Couple + C. LE and GT 16","","","",""
"AfD","1984","Full Time","1-pers.-HH","","","",""
"AfD","1984","Full Time","(Married) couple without C. ","","","",""
"AfD","1984","Full Time","Single parent ","","","",""
"AfD","1984","Full Time","Couple + C. LE 16 ","","","",""
"AfD","1984","Full Time","Couple + C. GT 16 ","","","",""
"AfD","1984","Full Time","Couple + C. LE and GT 16","","","",""
"AfD","1984","Part Time","1-pers.-HH","","","",""
"AfD","1984","Part Time","(Married) couple without C. ","","","",""
"AfD","1984","Part Time","Single parent ","","","",""
"AfD","1984","Part Time","Couple + C. LE 16 ","","","",""
"AfD","1984","Part Time","Couple + C. GT 16 ","","","",""
"AfD","1984","Part Time","Couple + C. LE and GT 16","","","",""
"AfD","1984","Not Working","1-pers.-HH","","","",""
"AfD","1984","Not Working","(Married) couple without C. ","","","",""
"AfD","1984","Not Working","Single parent ","","","",""
"AfD","1984","Not Working","Couple + C. LE 16 ","","","",""
"AfD","1984","Not Working","Couple + C. GT 16 ","","","",""
"AfD","1984","Not Working","Couple + C. LE and GT 16","","","",""
"Other","1984","Full Time","1-pers.-HH","3","","",""
"Other","1984","Full Time","(Married) couple without C. ","3","","",""
"Other","1984","Full Time","Single parent ","","","",""
"Other","1984","Full Time","Couple + C. LE 16 ","3","","",""
"Other","1984","Full Time","Couple + C. GT 16 ","3","","",""
"Other","1984","Full Time","Couple + C. LE and GT 16","2","","",""
"Other","1984","Part Time","1-pers.-HH","","","",""
"Other","1984","Part Time","(Married) couple without C. ","4","","",""
"Other","1984","Part Time","Single parent ","3","","",""
"Other","1984","Part Time","Couple + C. LE 16 ","","","",""
"Other","1984","Part Time","Couple + C. GT 16 ","1","","",""
"Other","1984","Part Time","Couple + C. LE and GT 16","1","","",""
"Other","1984","Not Working","1-pers.-HH","5","","",""
"Other","1984","Not Working","(Married) couple without C. ","5","","",""
"Other","1984","Not Working","Single parent ","2","","",""
"Other","1984","Not Working","Couple + C. LE 16 ","","","",""
"Other","1984","Not Working","Couple + C. GT 16 ","3","","",""
"Other","1984","Not Working","Couple + C. LE and GT 16","1","","",""
"CDU/CSU","1985","Full Time","1-pers.-HH","89","0.381124300958705","0.321042040225775","0.441206561691635"
"CDU/CSU","1985","Full Time","(Married) couple without C. ","238","0.417351946708297","0.377960292667282","0.456743600749313"
"CDU/CSU","1985","Full Time","Single parent ","45","0.503960644605525","0.408779365461829","0.59914192374922"
"CDU/CSU","1985","Full Time","Couple + C. LE 16 ","248","0.380956744604122","0.346317138350977","0.415596350857267"
"CDU/CSU","1985","Full Time","Couple + C. GT 16 ","179","0.421436452880051","0.377262216086964","0.465610689673138"
"CDU/CSU","1985","Full Time","Couple + C. LE and GT 16","143","0.532474282287599","0.478145789452402","0.586802775122796"
"CDU/CSU","1985","Part Time","1-pers.-HH","22","","",""
"CDU/CSU","1985","Part Time","(Married) couple without C. ","84","0.426456792639213","0.357395362685403","0.495518222593024"
"CDU/CSU","1985","Part Time","Single parent ","11","","",""
"CDU/CSU","1985","Part Time","Couple + C. LE 16 ","102","0.383897161501362","0.327923573422915","0.43987074957981"
"CDU/CSU","1985","Part Time","Couple + C. GT 16 ","81","0.420123388884071","0.352884714239539","0.487362063528603"
"CDU/CSU","1985","Part Time","Couple + C. LE and GT 16","56","0.607072616214921","0.51320670699063","0.700938525439212"
"CDU/CSU","1985","Not Working","1-pers.-HH","143","0.458221169760952","0.404217558161112","0.512224781360792"
"CDU/CSU","1985","Not Working","(Married) couple without C. ","317","0.484846347203169","0.447060087049163","0.522632607357175"
"CDU/CSU","1985","Not Working","Single parent ","39","0.413591322106285","0.316581346152292","0.510601298060278"
"CDU/CSU","1985","Not Working","Couple + C. LE 16 ","130","0.415171021423894","0.364199355854585","0.466142686993204"
"CDU/CSU","1985","Not Working","Couple + C. GT 16 ","164","0.515719851263319","0.462442208828879","0.568997493697759"
"CDU/CSU","1985","Not Working","Couple + C. LE and GT 16","70","0.462755770372015","0.392228142354105","0.533283398389926"
"SPD","1985","Full Time","1-pers.-HH","129","0.477508397017775","0.415715096218838","0.539301697816712"
"SPD","1985","Full Time","(Married) couple without C. ","309","0.489137267495942","0.449205610410317","0.529068924581567"
"SPD","1985","Full Time","Single parent ","54","0.431030646286795","0.336756269409679","0.52530502316391"
"SPD","1985","Full Time","Couple + C. LE 16 ","439","0.526983868953635","0.491370648198129","0.56259708970914"
"SPD","1985","Full Time","Couple + C. GT 16 ","252","0.470209706523856","0.425559315567228","0.514860097480485"
"SPD","1985","Full Time","Couple + C. LE and GT 16","154","0.379345497448563","0.326510948044631","0.432180046852496"
"SPD","1985","Part Time","1-pers.-HH","34","0.405124520188006","0.296871045709486","0.513377994666525"
"SPD","1985","Part Time","(Married) couple without C. ","86","0.454883979086531","0.385347968356239","0.524419989816822"
"SPD","1985","Part Time","Single parent ","28","","",""
"SPD","1985","Part Time","Couple + C. LE 16 ","154","0.49610862947644","0.438563848267635","0.553653410685245"
"SPD","1985","Part Time","Couple + C. GT 16 ","101","0.475588838272598","0.407556608010843","0.543621068534354"
"SPD","1985","Part Time","Couple + C. LE and GT 16","44","0.362211008973129","0.269836795483104","0.454585222463154"
"SPD","1985","Not Working","1-pers.-HH","149","0.448809939954141","0.394901577879405","0.502718302028877"
"SPD","1985","Not Working","(Married) couple without C. ","293","0.430320400082311","0.392885665703908","0.467755134460714"
"SPD","1985","Not Working","Single parent ","50","0.480545836374694","0.382128519929583","0.578963152819804"
"SPD","1985","Not Working","Couple + C. LE 16 ","187","0.456491226572319","0.404965946185917","0.508016506958722"
"SPD","1985","Not Working","Couple + C. GT 16 ","128","0.359336951258046","0.308185787574455","0.410488114941636"
"SPD","1985","Not Working","Couple + C. LE and GT 16","86","0.348739130403583","0.281328977970688","0.416149282836477"
"FDP","1985","Full Time","1-pers.-HH","9","","",""
"FDP","1985","Full Time","(Married) couple without C. ","21","","",""
"FDP","1985","Full Time","Single parent ","2","","",""
"FDP","1985","Full Time","Couple + C. LE 16 ","27","","",""
"FDP","1985","Full Time","Couple + C. GT 16 ","16","","",""
"FDP","1985","Full Time","Couple + C. LE and GT 16","12","","",""
"FDP","1985","Part Time","1-pers.-HH","6","","",""
"FDP","1985","Part Time","(Married) couple without C. ","5","","",""
"FDP","1985","Part Time","Single parent ","","","",""
"FDP","1985","Part Time","Couple + C. LE 16 ","6","","",""
"FDP","1985","Part Time","Couple + C. GT 16 ","4","","",""
"FDP","1985","Part Time","Couple + C. LE and GT 16","","","",""
"FDP","1985","Not Working","1-pers.-HH","21","","",""
"FDP","1985","Not Working","(Married) couple without C. ","33","0.048524530194894","0.032278662119636","0.0647703982701521"
"FDP","1985","Not Working","Single parent ","1","","",""
"FDP","1985","Not Working","Couple + C. LE 16 ","13","","",""
"FDP","1985","Not Working","Couple + C. GT 16 ","8","","",""
"FDP","1985","Not Working","Couple + C. LE and GT 16","5","","",""
"Grüne","1985","Full Time","1-pers.-HH","22","","",""
"Grüne","1985","Full Time","(Married) couple without C. ","31","0.0502415354484188","0.0327918387140253","0.0676912321828123"
"Grüne","1985","Full Time","Single parent ","5","","",""
"Grüne","1985","Full Time","Couple + C. LE 16 ","38","0.0437749024212765","0.029181139806311","0.058368665036242"
"Grüne","1985","Full Time","Couple + C. GT 16 ","29","","",""
"Grüne","1985","Full Time","Couple + C. LE and GT 16","14","","",""
"Grüne","1985","Part Time","1-pers.-HH","17","","",""
"Grüne","1985","Part Time","(Married) couple without C. ","20","","",""
"Grüne","1985","Part Time","Single parent ","4","","",""
"Grüne","1985","Part Time","Couple + C. LE 16 ","28","","",""
"Grüne","1985","Part Time","Couple + C. GT 16 ","19","","",""
"Grüne","1985","Part Time","Couple + C. LE and GT 16","4","","",""
"Grüne","1985","Not Working","1-pers.-HH","13","","",""
"Grüne","1985","Not Working","(Married) couple without C. ","23","","",""
"Grüne","1985","Not Working","Single parent ","8","","",""
"Grüne","1985","Not Working","Couple + C. LE 16 ","28","","",""
"Grüne","1985","Not Working","Couple + C. GT 16 ","34","0.0889543763477291","0.058605440779044","0.119303311916414"
"Grüne","1985","Not Working","Couple + C. LE and GT 16","27","","",""
"PDS/Linke","1985","Full Time","1-pers.-HH","","","",""
"PDS/Linke","1985","Full Time","(Married) couple without C. ","","","",""
"PDS/Linke","1985","Full Time","Single parent ","","","",""
"PDS/Linke","1985","Full Time","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","Full Time","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","Full Time","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1985","Part Time","1-pers.-HH","","","",""
"PDS/Linke","1985","Part Time","(Married) couple without C. ","","","",""
"PDS/Linke","1985","Part Time","Single parent ","","","",""
"PDS/Linke","1985","Part Time","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","Part Time","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","Part Time","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1985","Not Working","1-pers.-HH","","","",""
"PDS/Linke","1985","Not Working","(Married) couple without C. ","","","",""
"PDS/Linke","1985","Not Working","Single parent ","","","",""
"PDS/Linke","1985","Not Working","Couple + C. LE 16 ","","","",""
"PDS/Linke","1985","Not Working","Couple + C. GT 16 ","","","",""
"PDS/Linke","1985","Not Working","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","Full Time","1-pers.-HH","","","",""
"NPD Combination","1985","Full Time","(Married) couple without C. ","","","",""
"NPD Combination","1985","Full Time","Single parent ","","","",""
"NPD Combination","1985","Full Time","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","Full Time","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","Full Time","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","Part Time","1-pers.-HH","","","",""
"NPD Combination","1985","Part Time","(Married) couple without C. ","","","",""
"NPD Combination","1985","Part Time","Single parent ","","","",""
"NPD Combination","1985","Part Time","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","Part Time","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","Part Time","Couple + C. LE and GT 16","","","",""
"NPD Combination","1985","Not Working","1-pers.-HH","","","",""
"NPD Combination","1985","Not Working","(Married) couple without C. ","","","",""
"NPD Combination","1985","Not Working","Single parent ","","","",""
"NPD Combination","1985","Not Working","Couple + C. LE 16 ","","","",""
"NPD Combination","1985","Not Working","Couple + C. GT 16 ","","","",""
"NPD Combination","1985","Not Working","Couple + C. LE and GT 16","","","",""
"AfD","1985","Full Time","1-pers.-HH","","","",""
"AfD","1985","Full Time","(Married) couple without C. ","","","",""
"AfD","1985","Full Time","Single parent ","","","",""
"AfD","1985","Full Time","Couple + C. LE 16 ","","","",""
"AfD","1985","Full Time","Couple + C. GT 16 ","","","",""
"AfD","1985","Full Time","Couple + C. LE and GT 16","","","",""
"AfD","1985","Part Time","1-pers.-HH","","","",""
"AfD","1985","Part Time","(Married) couple without C. ","","","",""
"AfD","1985","Part Time","Single parent ","","","",""
"AfD","1985","Part Time","Couple + C. LE 16 ","","","",""
"AfD","1985","Part Time","Couple + C. GT 16 ","","","",""
"AfD","1985","Part Time","Couple + C. LE and GT 16","","","",""
"AfD","1985","Not Working","1-pers.-HH","","","",""
"AfD","1985","Not Working","(Married) couple without C. ","","","",""
"AfD","1985","Not Working","Single parent ","","","",""
"AfD","1985","Not Working","Couple + C. LE 16 ","","","",""
"AfD","1985","Not Working","Couple + C. GT 16 ","","","",""
"AfD","1985","Not Working","Couple + C. LE and GT 16","","","",""
"Other","1985","Full Time","1-pers.-HH","2","","",""
"Other","1985","Full Time","(Married) couple without C. ","3","","",""
"Other","1985","Full Time","Single parent ","","","",""
"Other","1985","Full Time","Couple + C. LE 16 ","3","","",""
"Other","1985","Full Time","Couple + C. GT 16 ","4","","",""
"Other","1985","Full Time","Couple + C. LE and GT 16","1","","",""
"Other","1985","Part Time","1-pers.-HH","","","",""
"Other","1985","Part Time","(Married) couple without C. ","2","","",""
"Other","1985","Part Time","Single parent ","","","",""
"Other","1985","Part Time","Couple + C. LE 16 ","","","",""
"Other","1985","Part Time","Couple + C. GT 16 ","2","","",""
"Other","1985","Part Time","Couple + C. LE and GT 16","","","",""
"Other","1985","Not Working","1-pers.-HH","1","","",""
"Other","1985","Not Working","(Married) couple without C. ","6","","",""
"Other","1985","Not Working","Single parent ","1","","",""
"Other","1985","Not Working","Couple + C. LE 16 ","1","","",""
"Other","1985","Not Working","Couple + C. GT 16 ","4","","",""
"Other","1985","Not Working","Couple + C. LE and GT 16","4","","",""
"CDU/CSU","1986","Full Time","1-pers.-HH","76","0.351015090418622","0.289598699541977","0.412431481295268"
"CDU/CSU","1986","Full Time","(Married) couple without C. ","247","0.418969991924223","0.379458318792732","0.458481665055714"
"CDU/CSU","1986","Full Time","Single parent ","39","0.458209575445266","0.356945743020855","0.559473407869678"
"CDU/CSU","1986","Full Time","Couple + C. LE 16 ","227","0.380525361528702","0.344429346582599","0.416621376474805"
"CDU/CSU","1986","Full Time","Couple + C. GT 16 ","211","0.481323970513819","0.437173801166106","0.525474139861532"
"CDU/CSU","1986","Full Time","Couple + C. LE and GT 16","126","0.542060949478718","0.484519639130715","0.599602259826721"
"CDU/CSU","1986","Part Time","1-pers.-HH","16","","",""
"CDU/CSU","1986","Part Time","(Married) couple without C. ","72","0.404194938069472","0.334046711524046","0.474343164614899"
"CDU/CSU","1986","Part Time","Single parent ","15","","",""
"CDU/CSU","1986","Part Time","Couple + C. LE 16 ","100","0.409829831230613","0.349935100148586","0.46972456231264"
"CDU/CSU","1986","Part Time","Couple + C. GT 16 ","87","0.440340575898306","0.374290322552967","0.506390829243645"
"CDU/CSU","1986","Part Time","Couple + C. LE and GT 16","53","0.522511698168703","0.432004204787265","0.613019191550142"
"CDU/CSU","1986","Not Working","1-pers.-HH","147","0.486205064365434","0.431698164907167","0.5407119638237"
"CDU/CSU","1986","Not Working","(Married) couple without C. ","285","0.478983358255647","0.439143697499625","0.518823019011668"
"CDU/CSU","1986","Not Working","Single parent ","30","0.376304806734515","0.275655875145425","0.476953738323605"
"CDU/CSU","1986","Not Working","Couple + C. LE 16 ","112","0.381095189324772","0.328049656308972","0.434140722340572"
"CDU/CSU","1986","Not Working","Couple + C. GT 16 ","172","0.500329869911959","0.448608409810667","0.552051330013251"
"CDU/CSU","1986","Not Working","Couple + C. LE and GT 16","69","0.45307911071699","0.381347348169943","0.524810873264038"
"SPD","1986","Full Time","1-pers.-HH","121","0.494011768501676","0.42967741308277","0.558346123920581"
"SPD","1986","Full Time","(Married) couple without C. ","288","0.47451903453814","0.434530085223131","0.514507983853149"
"SPD","1986","Full Time","Single parent ","45","0.472274485961383","0.370811437975216","0.573737533947549"
"SPD","1986","Full Time","Couple + C. LE 16 ","407","0.528874866643966","0.491764068928039","0.565985664359894"
"SPD","1986","Full Time","Couple + C. GT 16 ","241","0.441840709130677","0.397959611501244","0.48572180676011"
"SPD","1986","Full Time","Couple + C. LE and GT 16","142","0.388694724071491","0.332397725417172","0.444991722725811"
"SPD","1986","Part Time","1-pers.-HH","36","0.501849931407976","0.38554826206341","0.618151600752542"
"SPD","1986","Part Time","(Married) couple without C. ","86","0.461227465447977","0.389970147649749","0.532484783246205"
"SPD","1986","Part Time","Single parent ","18","","",""
"SPD","1986","Part Time","Couple + C. LE 16 ","136","0.484401352018587","0.423537873871424","0.54526483016575"
"SPD","1986","Part Time","Couple + C. GT 16 ","108","0.457183384009181","0.390902237870186","0.523464530148177"
"SPD","1986","Part Time","Couple + C. LE and GT 16","51","0.371228672954066","0.283685500454567","0.458771845453565"
"SPD","1986","Not Working","1-pers.-HH","148","0.444445426071754","0.390255393236038","0.498635458907471"
"SPD","1986","Not Working","(Married) couple without C. ","270","0.444903474167636","0.405271402474347","0.484535545860926"
"SPD","1986","Not Working","Single parent ","46","0.501287447684178","0.397409908619344","0.605164986749013"
"SPD","1986","Not Working","Couple + C. LE 16 ","178","0.501901821245711","0.447289955003115","0.556513687488306"
"SPD","1986","Not Working","Couple + C. GT 16 ","145","0.387269947520427","0.336880179861501","0.437659715179352"
"SPD","1986","Not Working","Couple + C. LE and GT 16","93","0.396716042913186","0.326220282946619","0.467211802879753"
"FDP","1986","Full Time","1-pers.-HH","9","","",""
"FDP","1986","Full Time","(Married) couple without C. ","22","","",""
"FDP","1986","Full Time","Single parent ","2","","",""
"FDP","1986","Full Time","Couple + C. LE 16 ","23","","",""
"FDP","1986","Full Time","Couple + C. GT 16 ","20","","",""
"FDP","1986","Full Time","Couple + C. LE and GT 16","7","","",""
"FDP","1986","Part Time","1-pers.-HH","2","","",""
"FDP","1986","Part Time","(Married) couple without C. ","8","","",""
"FDP","1986","Part Time","Single parent ","","","",""
"FDP","1986","Part Time","Couple + C. LE 16 ","4","","",""
"FDP","1986","Part Time","Couple + C. GT 16 ","2","","",""
"FDP","1986","Part Time","Couple + C. LE and GT 16","1","","",""
"FDP","1986","Not Working","1-pers.-HH","11","","",""
"FDP","1986","Not Working","(Married) couple without C. ","25","","",""
"FDP","1986","Not Working","Single parent ","","","",""
"FDP","1986","Not Working","Couple + C. LE 16 ","10","","",""
"FDP","1986","Not Working","Couple + C. GT 16 ","9","","",""
"FDP","1986","Not Working","Couple + C. LE and GT 16","5","","",""
"Grüne","1986","Full Time","1-pers.-HH","24","","",""
"Grüne","1986","Full Time","(Married) couple without C. ","37","0.0563716864643681","0.0379017383511415","0.0748416345775947"
"Grüne","1986","Full Time","Single parent ","7","","",""
"Grüne","1986","Full Time","Couple + C. LE 16 ","35","0.0459451073270992","0.0303796456892089","0.0615105689649895"
"Grüne","1986","Full Time","Couple + C. GT 16 ","17","","",""
"Grüne","1986","Full Time","Couple + C. LE and GT 16","12","","",""
"Grüne","1986","Part Time","1-pers.-HH","16","","",""
"Grüne","1986","Part Time","(Married) couple without C. ","22","","",""
"Grüne","1986","Part Time","Single parent ","6","","",""
"Grüne","1986","Part Time","Couple + C. LE 16 ","18","","",""
"Grüne","1986","Part Time","Couple + C. GT 16 ","19","","",""
"Grüne","1986","Part Time","Couple + C. LE and GT 16","11","","",""
"Grüne","1986","Not Working","1-pers.-HH","15","","",""
"Grüne","1986","Not Working","(Married) couple without C. ","20","","",""
"Grüne","1986","Not Working","Single parent ","11","","",""
"Grüne","1986","Not Working","Couple + C. LE 16 ","21","","",""
"Grüne","1986","Not Working","Couple + C. GT 16 ","32","0.0862153481509052","0.0571807988115235","0.115249897490287"
"Grüne","1986","Not Working","Couple + C. LE and GT 16","18","","",""
"PDS/Linke","1986","Full Time","1-pers.-HH","","","",""
"PDS/Linke","1986","Full Time","(Married) couple without C. ","","","",""
"PDS/Linke","1986","Full Time","Single parent ","","","",""
"PDS/Linke","1986","Full Time","Couple + C. LE 16 ","","","",""
"PDS/Linke","1986","Full Time","Couple + C. GT 16 ","","","",""
"PDS/Linke","1986","Full Time","Couple + C. LE and GT 16","","","",""
"PDS/Linke","1986","Part Time","1-pers.-HH","","","",""
"PDS/Linke","1986","Part Time","(Married) couple without C. ","","","",""
"PDS/Linke","1986","Part Time","Single parent ","","","",""
"PDS/Linke","1986","Part Time","Couple + C. LE 16 ","","","",""
"PDS/Linke","1986","Part Time","Couple + C. GT 16 ","","","",""
