"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"FDP","1984","35-65 y.","general elemantary","18","","","","3"
"FDP","1984","16-34 y.","vocational + Abi","2","","","","3"
"FDP","1984","35-65 y.","middle vocational","41","0.0241371932855153","0.0170569650939852","0.0312174214770453","3"
"FDP","1984","66 and older","inadequately","","","","","3"
"FDP","1984","66 and older","vocational + Abi","2","","","","3"
"FDP","1984","16-34 y.","general elemantary","10","","","","3"
"FDP","1984","16-34 y.","inadequately","","","","","3"
"FDP","1984","16-34 y.","higher education","11","","","","3"
"FDP","1984","35-65 y.","higher education","30","0.0962559560993105","0.0639909237439509","0.12852098845467","3"
"FDP","1984","16-34 y.","middle vocational","13","","","","3"
"FDP","1984","35-65 y.","in school","","","","","3"
"FDP","1984","35-65 y.","inadequately","1","","","","3"
"FDP","1984","16-34 y.","in school","","","","","3"
"FDP","1984","16-34 y.","higher vocational","2","","","","3"
"FDP","1984","35-65 y.","higher vocational","12","","","","3"
"FDP","1984","66 and older","in school","","","","","3"
"FDP","1984","66 and older","general elemantary","5","","","","3"
"FDP","1984","66 and older","middle vocational","17","","","","3"
"FDP","1984","66 and older","higher vocational","4","","","","3"
"FDP","1984","66 and older","higher education","3","","","","3"
"NPD Combination","1984","16-34 y.","in school","","","","","6"
"NPD Combination","1984","16-34 y.","inadequately","","","","","6"
"NPD Combination","1984","16-34 y.","middle vocational","","","","","6"
"NPD Combination","1984","16-34 y.","vocational + Abi","","","","","6"
"NPD Combination","1984","16-34 y.","general elemantary","","","","","6"
"NPD Combination","1984","16-34 y.","higher vocational","","","","","6"
"NPD Combination","1984","16-34 y.","higher education","","","","","6"
"NPD Combination","1984","35-65 y.","in school","","","","","6"
"NPD Combination","1984","35-65 y.","middle vocational","","","","","6"
"NPD Combination","1984","35-65 y.","vocational + Abi","","","","","6"
"NPD Combination","1984","35-65 y.","higher vocational","","","","","6"
"NPD Combination","1984","35-65 y.","higher education","","","","","6"
"NPD Combination","1984","66 and older","in school","","","","","6"
"NPD Combination","1984","66 and older","inadequately","","","","","6"
"NPD Combination","1984","66 and older","general elemantary","","","","","6"
"NPD Combination","1984","66 and older","middle vocational","","","","","6"
"NPD Combination","1984","66 and older","vocational + Abi","","","","","6"
"NPD Combination","1984","66 and older","higher vocational","","","","","6"
"NPD Combination","1984","35-65 y.","inadequately","","","","","6"
"NPD Combination","1984","35-65 y.","general elemantary","","","","","6"
"NPD Combination","1984","66 and older","higher education","","","","","6"
"Other","1984","35-65 y.","inadequately","2","","","","8"
"Other","1984","35-65 y.","general elemantary","3","","","","8"
"Other","1984","16-34 y.","in school","1","","","","8"
"Other","1984","35-65 y.","middle vocational","8","","","","8"
"Other","1984","35-65 y.","vocational + Abi","1","","","","8"
"Other","1984","35-65 y.","higher vocational","1","","","","8"
"Other","1984","16-34 y.","inadequately","2","","","","8"
"Other","1984","16-34 y.","general elemantary","8","","","","8"
"Other","1984","16-34 y.","middle vocational","5","","","","8"
"Other","1984","35-65 y.","higher education","","","","","8"
"Other","1984","16-34 y.","vocational + Abi","2","","","","8"
"Other","1984","16-34 y.","higher vocational","","","","","8"
"Other","1984","16-34 y.","higher education","1","","","","8"
"Other","1984","35-65 y.","in school","","","","","8"
"Other","1984","66 and older","in school","","","","","8"
"Other","1984","66 and older","inadequately","","","","","8"
"Other","1984","66 and older","general elemantary","3","","","","8"
"Other","1984","66 and older","middle vocational","3","","","","8"
"Other","1984","66 and older","vocational + Abi","","","","","8"
"Other","1984","66 and older","higher vocational","","","","","8"
"Other","1984","66 and older","higher education","","","","","8"
"PDS/Linke","1984","16-34 y.","vocational + Abi","","","","","5"
"PDS/Linke","1984","16-34 y.","higher education","","","","","5"
"PDS/Linke","1984","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1984","16-34 y.","in school","","","","","5"
"PDS/Linke","1984","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1984","16-34 y.","general elemantary","","","","","5"
"PDS/Linke","1984","16-34 y.","middle vocational","","","","","5"
"PDS/Linke","1984","16-34 y.","higher vocational","","","","","5"
"PDS/Linke","1984","35-65 y.","in school","","","","","5"
"PDS/Linke","1984","35-65 y.","general elemantary","","","","","5"
"PDS/Linke","1984","35-65 y.","middle vocational","","","","","5"
"PDS/Linke","1984","35-65 y.","vocational + Abi","","","","","5"
"PDS/Linke","1984","35-65 y.","higher vocational","","","","","5"
"PDS/Linke","1984","35-65 y.","higher education","","","","","5"
"PDS/Linke","1984","66 and older","in school","","","","","5"
"PDS/Linke","1984","66 and older","inadequately","","","","","5"
"PDS/Linke","1984","66 and older","general elemantary","","","","","5"
"PDS/Linke","1984","66 and older","middle vocational","","","","","5"
"PDS/Linke","1984","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1984","66 and older","higher vocational","","","","","5"
"PDS/Linke","1984","66 and older","higher education","","","","","5"
"SPD","1984","35-65 y.","general elemantary","485","0.49773270580647","0.465371182048512","0.530094229564428","2"
"SPD","1984","16-34 y.","inadequately","63","0.687560805929804","0.587848822474444","0.787272789385164","2"
"SPD","1984","35-65 y.","in school","","","","","2"
"SPD","1984","16-34 y.","higher vocational","52","0.396143098247856","0.311413300380955","0.480872896114758","2"
"SPD","1984","35-65 y.","vocational + Abi","39","0.328663203989096","0.225082152953551","0.432244255024642","2"
"SPD","1984","16-34 y.","general elemantary","249","0.458577129016433","0.413481321937141","0.503672936095725","2"
"SPD","1984","16-34 y.","middle vocational","547","0.459229490232168","0.429833713584672","0.488625266879664","2"
"SPD","1984","35-65 y.","middle vocational","932","0.494527241530475","0.471462240651496","0.517592242409453","2"
"SPD","1984","35-65 y.","higher vocational","74","0.292081378990421","0.235142534147344","0.349020223833499","2"
"SPD","1984","16-34 y.","in school","31","0.361126055614612","0.251687782486475","0.470564328742749","2"
"SPD","1984","35-65 y.","inadequately","148","0.826511455832135","0.770084726296154","0.882938185368115","2"
"SPD","1984","16-34 y.","vocational + Abi","44","0.461460237294334","0.360683523119962","0.562236951468706","2"
"SPD","1984","16-34 y.","higher education","63","0.417468610634338","0.336358405807881","0.498578815460795","2"
"SPD","1984","35-65 y.","higher education","112","0.317240039132947","0.266327636254847","0.368152442011046","2"
"SPD","1984","66 and older","in school","","","","","2"
"SPD","1984","66 and older","inadequately","2","","","","2"
"SPD","1984","66 and older","middle vocational","152","0.422790132088722","0.371971370992828","0.473608893184617","2"
"SPD","1984","66 and older","vocational + Abi","5","","","","2"
"SPD","1984","66 and older","higher vocational","18","","","","2"
"SPD","1984","66 and older","higher education","5","","","","2"
"SPD","1984","66 and older","general elemantary","137","0.465421337367081","0.409071353221579","0.521771321512583","2"
"AfD","1985","16-34 y.","in school","","","","","7"
"AfD","1985","35-65 y.","vocational + Abi","","","","","7"
"AfD","1985","16-34 y.","inadequately","","","","","7"
"AfD","1985","16-34 y.","general elemantary","","","","","7"
"AfD","1985","35-65 y.","general elemantary","","","","","7"
"AfD","1985","35-65 y.","middle vocational","","","","","7"
"AfD","1985","16-34 y.","middle vocational","","","","","7"
"AfD","1985","16-34 y.","vocational + Abi","","","","","7"
"AfD","1985","16-34 y.","higher vocational","","","","","7"
"AfD","1985","16-34 y.","higher education","","","","","7"
"AfD","1985","35-65 y.","in school","","","","","7"
"AfD","1985","35-65 y.","inadequately","","","","","7"
"AfD","1985","35-65 y.","higher vocational","","","","","7"
"AfD","1985","35-65 y.","higher education","","","","","7"
"AfD","1985","66 and older","in school","","","","","7"
"AfD","1985","66 and older","inadequately","","","","","7"
"AfD","1985","66 and older","general elemantary","","","","","7"
"AfD","1985","66 and older","middle vocational","","","","","7"
"AfD","1985","66 and older","vocational + Abi","","","","","7"
"AfD","1985","66 and older","higher vocational","","","","","7"
"AfD","1985","66 and older","higher education","","","","","7"
"CDU/CSU","1985","16-34 y.","in school","30","0.461921691562163","0.34755657373243","0.576286809391895","1"
"CDU/CSU","1985","16-34 y.","inadequately","7","","","","1"
"CDU/CSU","1985","16-34 y.","general elemantary","98","0.341785551076628","0.292789915478717","0.390781186674539","1"
"CDU/CSU","1985","16-34 y.","middle vocational","320","0.358774409300208","0.328729361637218","0.388819456963198","1"
"CDU/CSU","1985","16-34 y.","vocational + Abi","21","","","","1"
"CDU/CSU","1985","16-34 y.","higher vocational","47","0.429546473050179","0.33946524255749","0.519627703542867","1"
"CDU/CSU","1985","16-34 y.","higher education","44","0.287932258394837","0.217104404548488","0.358760112241187","1"
"CDU/CSU","1985","35-65 y.","in school","","","","","1"
"CDU/CSU","1985","35-65 y.","inadequately","17","","","","1"
"CDU/CSU","1985","35-65 y.","middle vocational","716","0.453809098349338","0.429852026900032","0.477766169798643","1"
"CDU/CSU","1985","35-65 y.","vocational + Abi","22","","","","1"
"CDU/CSU","1985","35-65 y.","higher vocational","143","0.614378187040038","0.552797977800146","0.675958396279931","1"
"CDU/CSU","1985","35-65 y.","higher education","142","0.450236592262769","0.396639355077013","0.503833829448524","1"
"CDU/CSU","1985","66 and older","in school","","","","","1"
"CDU/CSU","1985","66 and older","inadequately","1","","","","1"
"CDU/CSU","1985","66 and older","middle vocational","169","0.500925982937264","0.447142576077693","0.554709389796836","1"
"CDU/CSU","1985","66 and older","higher vocational","35","0.628167026469426","0.500441334556214","0.755892718382637","1"
"CDU/CSU","1985","66 and older","general elemantary","127","0.534480417383508","0.470705627529385","0.59825520723763","1"
"CDU/CSU","1985","35-65 y.","general elemantary","341","0.462229103217481","0.427766557323232","0.49669164911173","1"
"CDU/CSU","1985","66 and older","vocational + Abi","8","","","","1"
"CDU/CSU","1985","66 and older","higher education","25","","","","1"
"FDP","1985","16-34 y.","general elemantary","6","","","","3"
"FDP","1985","66 and older","general elemantary","4","","","","3"
"FDP","1985","16-34 y.","middle vocational","20","","","","3"
"FDP","1985","35-65 y.","higher vocational","14","","","","3"
"FDP","1985","66 and older","in school","","","","","3"
"FDP","1985","16-34 y.","inadequately","","","","","3"
"FDP","1985","35-65 y.","general elemantary","12","","","","3"
"FDP","1985","35-65 y.","middle vocational","51","0.0337965809039761","0.0251010607475256","0.0424921010604265","3"
"FDP","1985","35-65 y.","inadequately","","","","","3"
"FDP","1985","35-65 y.","vocational + Abi","3","","","","3"
"FDP","1985","16-34 y.","vocational + Abi","5","","","","3"
"FDP","1985","16-34 y.","higher education","12","","","","3"
"FDP","1985","16-34 y.","in school","2","","","","3"
"FDP","1985","16-34 y.","higher vocational","1","","","","3"
"FDP","1985","35-65 y.","in school","","","","","3"
"FDP","1985","35-65 y.","higher education","34","0.111177457137048","0.0773125419026358","0.14504237237146","3"
"FDP","1985","66 and older","inadequately","","","","","3"
"FDP","1985","66 and older","higher vocational","3","","","","3"
"FDP","1985","66 and older","higher education","5","","","","3"
"FDP","1985","66 and older","middle vocational","22","","","","3"
"FDP","1985","66 and older","vocational + Abi","2","","","","3"
"NPD Combination","1985","16-34 y.","inadequately","","","","","6"
"NPD Combination","1985","16-34 y.","in school","","","","","6"
"NPD Combination","1985","16-34 y.","vocational + Abi","","","","","6"
"NPD Combination","1985","16-34 y.","general elemantary","","","","","6"
"NPD Combination","1985","16-34 y.","middle vocational","","","","","6"
"NPD Combination","1985","16-34 y.","higher vocational","","","","","6"
"NPD Combination","1985","16-34 y.","higher education","","","","","6"
"NPD Combination","1985","35-65 y.","in school","","","","","6"
"NPD Combination","1985","35-65 y.","inadequately","","","","","6"
"NPD Combination","1985","35-65 y.","general elemantary","","","","","6"
"NPD Combination","1985","35-65 y.","middle vocational","","","","","6"
"NPD Combination","1985","35-65 y.","vocational + Abi","","","","","6"
"NPD Combination","1985","35-65 y.","higher vocational","","","","","6"
"NPD Combination","1985","35-65 y.","higher education","","","","","6"
"NPD Combination","1985","66 and older","in school","","","","","6"
"NPD Combination","1985","66 and older","inadequately","","","","","6"
"NPD Combination","1985","66 and older","general elemantary","","","","","6"
"NPD Combination","1985","66 and older","middle vocational","","","","","6"
"NPD Combination","1985","66 and older","vocational + Abi","","","","","6"
"NPD Combination","1985","66 and older","higher vocational","","","","","6"
"NPD Combination","1985","66 and older","higher education","","","","","6"
"Other","1985","35-65 y.","vocational + Abi","2","","","","8"
"Other","1985","35-65 y.","middle vocational","11","","","","8"
"Other","1985","35-65 y.","higher vocational","","","","","8"
"Other","1985","16-34 y.","in school","4","","","","8"
"Other","1985","16-34 y.","inadequately","1","","","","8"
"Other","1985","16-34 y.","general elemantary","2","","","","8"
"Other","1985","16-34 y.","middle vocational","4","","","","8"
"Other","1985","16-34 y.","vocational + Abi","","","","","8"
"Other","1985","35-65 y.","general elemantary","5","","","","8"
"Other","1985","35-65 y.","higher education","1","","","","8"
"Other","1985","66 and older","in school","","","","","8"
"Other","1985","16-34 y.","higher vocational","","","","","8"
"Other","1985","16-34 y.","higher education","2","","","","8"
"Other","1985","66 and older","inadequately","","","","","8"
"Other","1985","66 and older","general elemantary","1","","","","8"
"Other","1985","66 and older","middle vocational","2","","","","8"
"Other","1985","66 and older","vocational + Abi","","","","","8"
"Other","1985","35-65 y.","in school","","","","","8"
"Other","1985","35-65 y.","inadequately","","","","","8"
"Other","1985","66 and older","higher vocational","","","","","8"
"Other","1985","66 and older","higher education","1","","","","8"
"PDS/Linke","1985","16-34 y.","vocational + Abi","","","","","5"
"PDS/Linke","1985","66 and older","general elemantary","","","","","5"
"PDS/Linke","1985","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1985","66 and older","in school","","","","","5"
"PDS/Linke","1985","16-34 y.","higher education","","","","","5"
"PDS/Linke","1985","16-34 y.","in school","","","","","5"
"PDS/Linke","1985","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1985","16-34 y.","middle vocational","","","","","5"
"PDS/Linke","1985","66 and older","higher vocational","","","","","5"
"PDS/Linke","1985","16-34 y.","higher vocational","","","","","5"
"PDS/Linke","1985","35-65 y.","in school","","","","","5"
"PDS/Linke","1985","35-65 y.","middle vocational","","","","","5"
"PDS/Linke","1985","35-65 y.","higher education","","","","","5"
"PDS/Linke","1985","66 and older","inadequately","","","","","5"
"PDS/Linke","1985","66 and older","higher education","","","","","5"
"PDS/Linke","1985","35-65 y.","general elemantary","","","","","5"
"PDS/Linke","1985","35-65 y.","vocational + Abi","","","","","5"
"PDS/Linke","1985","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1985","16-34 y.","general elemantary","","","","","5"
"PDS/Linke","1985","35-65 y.","higher vocational","","","","","5"
"PDS/Linke","1985","66 and older","middle vocational","","","","","5"
"SPD","1985","35-65 y.","general elemantary","433","0.505038575975633","0.470479030759368","0.539598121191899","2"
"SPD","1985","16-34 y.","inadequately","43","0.698933725367378","0.579847997373931","0.818019453360825","2"
"SPD","1985","16-34 y.","general elemantary","195","0.451700001289661","0.400291965688213","0.503108036891109","2"
"SPD","1985","16-34 y.","middle vocational","502","0.483925212243655","0.452621042412076","0.515229382075233","2"
"SPD","1985","16-34 y.","higher vocational","45","0.387649814695506","0.298987551369132","0.476312078021879","2"
"SPD","1985","35-65 y.","inadequately","99","0.738468116023839","0.660485756538332","0.816450475509346","2"
"SPD","1985","35-65 y.","middle vocational","842","0.483842811506265","0.45979541664524","0.50789020636729","2"
"SPD","1985","35-65 y.","vocational + Abi","36","0.383779974065381","0.266456427761683","0.501103520369078","2"
"SPD","1985","35-65 y.","higher vocational","75","0.301703648690324","0.243633540152642","0.359773757228005","2"
"SPD","1985","16-34 y.","in school","20","","","","2"
"SPD","1985","35-65 y.","in school","","","","","2"
"SPD","1985","16-34 y.","vocational + Abi","38","0.347372197951329","0.252127065906698","0.442617329995961","2"
"SPD","1985","16-34 y.","higher education","71","0.433744475554373","0.356223100228246","0.5112658508805","2"
"SPD","1985","35-65 y.","higher education","120","0.343754230985408","0.29258706320331","0.394921398767506","2"
"SPD","1985","66 and older","in school","","","","","2"
"SPD","1985","66 and older","inadequately","3","","","","2"
"SPD","1985","66 and older","middle vocational","138","0.418655398409295","0.36558843722896","0.471722359589631","2"
"SPD","1985","66 and older","vocational + Abi","5","","","","2"
"SPD","1985","66 and older","higher vocational","17","","","","2"
"SPD","1985","66 and older","higher education","6","","","","2"
"SPD","1985","66 and older","general elemantary","103","0.438360256246908","0.374920915352336","0.50179959714148","2"
"AfD","1986","16-34 y.","inadequately","","","","","7"
"AfD","1986","16-34 y.","in school","","","","","7"
"AfD","1986","16-34 y.","higher vocational","","","","","7"
"AfD","1986","35-65 y.","vocational + Abi","","","","","7"
"AfD","1986","16-34 y.","general elemantary","","","","","7"
"AfD","1986","16-34 y.","middle vocational","","","","","7"
"AfD","1986","16-34 y.","vocational + Abi","","","","","7"
"AfD","1986","35-65 y.","general elemantary","","","","","7"
"AfD","1986","35-65 y.","middle vocational","","","","","7"
"AfD","1986","16-34 y.","higher education","","","","","7"
"AfD","1986","35-65 y.","in school","","","","","7"
"AfD","1986","35-65 y.","inadequately","","","","","7"
"AfD","1986","35-65 y.","higher vocational","","","","","7"
"AfD","1986","35-65 y.","higher education","","","","","7"
"AfD","1986","66 and older","in school","","","","","7"
"AfD","1986","66 and older","inadequately","","","","","7"
"AfD","1986","66 and older","general elemantary","","","","","7"
"AfD","1986","66 and older","middle vocational","","","","","7"
"AfD","1986","66 and older","vocational + Abi","","","","","7"
"AfD","1986","66 and older","higher vocational","","","","","7"
"AfD","1986","66 and older","higher education","","","","","7"
"CDU/CSU","1986","16-34 y.","in school","19","","","","1"
"CDU/CSU","1986","16-34 y.","inadequately","9","","","","1"
"CDU/CSU","1986","16-34 y.","general elemantary","92","0.321101835659242","0.272326477104233","0.369877194214252","1"
"CDU/CSU","1986","16-34 y.","middle vocational","305","0.354353256786904","0.323661413939196","0.385045099634613","1"
"CDU/CSU","1986","16-34 y.","vocational + Abi","22","","","","1"
"CDU/CSU","1986","16-34 y.","higher vocational","47","0.452188517004329","0.355600480922639","0.54877655308602","1"
"CDU/CSU","1986","35-65 y.","in school","","","","","1"
"CDU/CSU","1986","35-65 y.","middle vocational","711","0.453041948828642","0.428861346826327","0.477222550830956","1"
"CDU/CSU","1986","16-34 y.","higher education","43","0.287056386586514","0.21290978156404","0.361202991608988","1"
"CDU/CSU","1986","35-65 y.","inadequately","15","","","","1"
"CDU/CSU","1986","35-65 y.","general elemantary","324","0.475473469383364","0.439418824573464","0.511528114193263","1"
"CDU/CSU","1986","35-65 y.","vocational + Abi","20","","","","1"
"CDU/CSU","1986","35-65 y.","higher vocational","128","0.6150057350574","0.550114217855949","0.67989725225885","1"
"CDU/CSU","1986","35-65 y.","higher education","141","0.459607078751207","0.405673486264227","0.513540671238187","1"
"CDU/CSU","1986","66 and older","in school","","","","","1"
"CDU/CSU","1986","66 and older","general elemantary","110","0.51118198027228","0.444825824819009","0.577538135725552","1"
"CDU/CSU","1986","66 and older","vocational + Abi","6","","","","1"
"CDU/CSU","1986","66 and older","inadequately","","","","","1"
"CDU/CSU","1986","66 and older","middle vocational","140","0.47972117419493","0.422903639464884","0.536538708924977","1"
"CDU/CSU","1986","66 and older","higher vocational","27","","","","1"
"CDU/CSU","1986","66 and older","higher education","30","0.734411896522635","0.597546942502401","0.87127685054287","1"
"FDP","1986","35-65 y.","higher vocational","9","","","","3"
"FDP","1986","16-34 y.","in school","2","","","","3"
"FDP","1986","16-34 y.","general elemantary","5","","","","3"
"FDP","1986","16-34 y.","inadequately","","","","","3"
"FDP","1986","16-34 y.","middle vocational","16","","","","3"
"FDP","1986","35-65 y.","inadequately","","","","","3"
"FDP","1986","35-65 y.","general elemantary","10","","","","3"
"FDP","1986","66 and older","in school","","","","","3"
"FDP","1986","66 and older","vocational + Abi","3","","","","3"
"FDP","1986","35-65 y.","middle vocational","48","0.0315352253085229","0.0230461424147416","0.0400243082023043","3"
"FDP","1986","16-34 y.","vocational + Abi","1","","","","3"
"FDP","1986","16-34 y.","higher vocational","1","","","","3"
"FDP","1986","16-34 y.","higher education","12","","","","3"
"FDP","1986","66 and older","general elemantary","2","","","","3"
"FDP","1986","35-65 y.","in school","","","","","3"
"FDP","1986","35-65 y.","vocational + Abi","4","","","","3"
"FDP","1986","35-65 y.","higher education","23","","","","3"
"FDP","1986","66 and older","inadequately","","","","","3"
"FDP","1986","66 and older","middle vocational","24","","","","3"
"FDP","1986","66 and older","higher vocational","4","","","","3"
"FDP","1986","66 and older","higher education","4","","","","3"
"NPD Combination","1986","16-34 y.","inadequately","","","","","6"
"NPD Combination","1986","16-34 y.","in school","","","","","6"
"NPD Combination","1986","16-34 y.","middle vocational","","","","","6"
"NPD Combination","1986","16-34 y.","vocational + Abi","","","","","6"
"NPD Combination","1986","16-34 y.","general elemantary","","","","","6"
"NPD Combination","1986","16-34 y.","higher vocational","","","","","6"
"NPD Combination","1986","16-34 y.","higher education","","","","","6"
"NPD Combination","1986","35-65 y.","in school","","","","","6"
"NPD Combination","1986","35-65 y.","inadequately","","","","","6"
"NPD Combination","1986","35-65 y.","general elemantary","","","","","6"
"NPD Combination","1986","35-65 y.","middle vocational","","","","","6"
"NPD Combination","1986","35-65 y.","vocational + Abi","","","","","6"
"NPD Combination","1986","35-65 y.","higher vocational","","","","","6"
"NPD Combination","1986","35-65 y.","higher education","","","","","6"
"NPD Combination","1986","66 and older","in school","","","","","6"
"NPD Combination","1986","66 and older","inadequately","","","","","6"
"NPD Combination","1986","66 and older","general elemantary","","","","","6"
"NPD Combination","1986","66 and older","middle vocational","","","","","6"
"NPD Combination","1986","66 and older","vocational + Abi","","","","","6"
"NPD Combination","1986","66 and older","higher vocational","","","","","6"
"NPD Combination","1986","66 and older","higher education","","","","","6"
"Other","1986","35-65 y.","general elemantary","2","","","","8"
"Other","1986","16-34 y.","middle vocational","3","","","","8"
"Other","1986","35-65 y.","middle vocational","13","","","","8"
"Other","1986","16-34 y.","in school","2","","","","8"
"Other","1986","35-65 y.","higher vocational","1","","","","8"
"Other","1986","16-34 y.","inadequately","","","","","8"
"Other","1986","16-34 y.","general elemantary","3","","","","8"
"Other","1986","35-65 y.","vocational + Abi","1","","","","8"
"Other","1986","35-65 y.","higher education","1","","","","8"
"Other","1986","16-34 y.","vocational + Abi","","","","","8"
"Other","1986","16-34 y.","higher vocational","","","","","8"
"Other","1986","16-34 y.","higher education","","","","","8"
"Other","1986","35-65 y.","in school","","","","","8"
"Other","1986","35-65 y.","inadequately","","","","","8"
"Other","1986","66 and older","in school","","","","","8"
"Other","1986","66 and older","inadequately","","","","","8"
"Other","1986","66 and older","general elemantary","1","","","","8"
"Other","1986","66 and older","middle vocational","2","","","","8"
"Other","1986","66 and older","vocational + Abi","","","","","8"
"Other","1986","66 and older","higher vocational","","","","","8"
"Other","1986","66 and older","higher education","","","","","8"
"PDS/Linke","1986","16-34 y.","in school","","","","","5"
"PDS/Linke","1986","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1986","16-34 y.","general elemantary","","","","","5"
"PDS/Linke","1986","16-34 y.","middle vocational","","","","","5"
"PDS/Linke","1986","16-34 y.","vocational + Abi","","","","","5"
"PDS/Linke","1986","16-34 y.","higher education","","","","","5"
"PDS/Linke","1986","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1986","66 and older","in school","","","","","5"
"PDS/Linke","1986","66 and older","general elemantary","","","","","5"
"PDS/Linke","1986","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1986","66 and older","higher vocational","","","","","5"
"PDS/Linke","1986","66 and older","higher education","","","","","5"
"PDS/Linke","1986","16-34 y.","higher vocational","","","","","5"
"PDS/Linke","1986","35-65 y.","in school","","","","","5"
"PDS/Linke","1986","35-65 y.","general elemantary","","","","","5"
"PDS/Linke","1986","35-65 y.","middle vocational","","","","","5"
"PDS/Linke","1986","35-65 y.","vocational + Abi","","","","","5"
"PDS/Linke","1986","35-65 y.","higher vocational","","","","","5"
"PDS/Linke","1986","35-65 y.","higher education","","","","","5"
"PDS/Linke","1986","66 and older","inadequately","","","","","5"
"PDS/Linke","1986","66 and older","middle vocational","","","","","5"
"SPD","1986","35-65 y.","general elemantary","386","0.489379585098429","0.45328962861638","0.525469541580478","2"
"SPD","1986","16-34 y.","general elemantary","204","0.513338514826336","0.461123888689696","0.565553140962977","2"
"SPD","1986","16-34 y.","higher vocational","33","0.348499687888801","0.256028483114267","0.440970892663336","2"
"SPD","1986","35-65 y.","in school","","","","","2"
"SPD","1986","16-34 y.","in school","21","","","","2"
"SPD","1986","16-34 y.","inadequately","41","0.66745745868409","0.547242783819","0.78767213354918","2"
"SPD","1986","16-34 y.","middle vocational","492","0.505753408293093","0.473672362306297","0.537834454279889","2"
"SPD","1986","16-34 y.","vocational + Abi","40","0.34064767306162","0.243274599242493","0.438020746880748","2"
"SPD","1986","16-34 y.","higher education","47","0.324280504353971","0.247557832826943","0.401003175880998","2"
